approxkl,explained_variance,serial_timesteps,ep_reward_mean,policy_entropy,clipfrac,ep_len_mean,total_timesteps,n_updates,time_elapsed,fps,value_loss,policy_loss
0.008608672,0.1483437418937683,1476608,0.0,-0.33819053,0.10874023,142.08,1476608,721,3453.2311573028564,451,6.99031e-09,-0.00069093925
0.010117167,0.3927788734436035,1478656,0.0,-0.3451968,0.12705079,143.4,1478656,722,3457.7695693969727,408,2.8923082e-06,0.000697394
0.010711588,-1.5792572498321533,1480704,0.0,-0.3393621,0.12788086,145.29,1480704,723,3462.7847805023193,433,4.667837e-09,-0.003153131
0.009758338,-1.3320856094360352,1482752,0.0,-0.33021492,0.11464844,145.06,1482752,724,3467.5118060112,447,5.3486344e-09,0.0014664034
0.009997139,-1.268646478652954,1484800,0.0,-0.33064613,0.11801758,141.59,1484800,725,3472.0916209220886,454,1.2656217e-08,-0.0013615532
0.010063482,-1.4933881759643555,1486848,0.0,-0.34197718,0.11030273,139.69,1486848,726,3476.59987282753,431,1.2502373e-08,0.00047956913
0.012340167,-1.666628360748291,1488896,0.0,-0.35685962,0.1272461,136.6,1488896,727,3481.3515796661377,467,2.3811152e-08,0.00017089628
0.008339351,0.21360242366790771,1490944,0.0,-0.36765224,0.09863281,137.41,1490944,728,3485.732780456543,441,3.7595942e-08,-0.00019112535
0.00933257,0.07600945234298706,1492992,0.0,-0.3788993,0.10092773,133.5,1492992,729,3490.37131357193,461,1.5304433e-08,0.0015759014
0.010507444,0.1901499629020691,1495040,0.0,-0.37654334,0.12573242,135.64,1495040,730,3494.8143122196198,449,8.112616e-09,-0.0020572746
0.010185205,-0.05654561519622803,1497088,0.0,-0.367014,0.11123047,132.9,1497088,731,3499.3696019649506,443,5.0551296e-07,0.00023209467
0.009259857,0.3543989062309265,1499136,0.0,-0.35275003,0.10976563,131.33,1499136,732,3503.9902551174164,437,1.8293858e-06,0.0005637553
0.009329693,0.3591485619544983,1501184,0.0,-0.34179828,0.107470706,135.44,1501184,733,3508.673449754715,444,9.938767e-09,-0.0026117736
0.010638215,0.27250421047210693,1503232,0.0,-0.3400914,0.119189456,129.73,1503232,734,3513.2799015045166,452,7.925606e-08,-0.0015590906
0.009133462,0.27034151554107666,1505280,0.0,-0.3385834,0.11025391,136.55,1505280,735,3517.8038425445557,458,1.5773107e-08,-0.0029607848
0.010515168,0.26772695779800415,1507328,0.0,-0.33251566,0.12509766,130.51,1507328,736,3522.271422147751,450,9.441123e-09,-0.004109475
0.010195436,0.10604351758956909,1509376,0.0,-0.3275272,0.12431641,131.55,1509376,737,3526.819489479065,449,9.0897245e-09,-0.0011733386
0.011469653,-0.07597672939300537,1511424,0.0,-0.33502328,0.12060547,131.55,1511424,738,3531.375820875168,443,1.0454745e-07,-0.0046014334
0.012151287,0.09781277179718018,1513472,0.0,-0.3391573,0.122851565,128.76,1513472,739,3535.995442867279,433,1.4307399e-08,-0.0021342342
0.009797513,0.44205987453460693,1515520,0.0,-0.33933735,0.122998044,128.74,1515520,740,3540.72430229187,445,3.6812662e-07,-0.002042038
0.012393105,-0.7974426746368408,1517568,0.0,-0.3424767,0.11855469,128.0,1517568,741,3545.324375629425,469,3.5188265e-07,-0.003117082
0.009535415,-0.10149538516998291,1519616,0.0,-0.34490326,0.115185544,128.19,1519616,742,3549.686247587204,444,2.8251418e-06,0.0024668402
0.010180425,-1.2097115516662598,1521664,0.0,-0.35403112,0.12226562,131.41,1521664,743,3554.296903371811,453,8.773377e-09,-0.0018716054
0.011138801,-0.8291157484054565,1523712,0.0,-0.36419404,0.12915039,130.45,1523712,744,3558.816498041153,468,6.0326952e-09,-0.00019068686
0.0084343925,-1.544917106628418,1525760,0.0,-0.36731339,0.10708008,129.55,1525760,745,3563.1894307136536,422,2.124455e-08,-0.0001307491
0.011277674,-1.165846586227417,1527808,0.0,-0.37456006,0.13510743,135.52,1527808,746,3568.0400383472443,451,4.4825716e-09,-0.0029593466
0.010211046,-1.0036191940307617,1529856,0.0,-0.39256465,0.12070312,138.45,1529856,747,3572.5825548171997,440,3.750581e-08,0.0029024533
0.011705026,-0.2706739902496338,1531904,0.0,-0.38051993,0.13549805,136.22,1531904,748,3577.231033563614,446,6.0373554e-07,-0.0054041175
0.008807874,0.41634559631347656,1533952,0.0,-0.36174425,0.10683594,135.88,1533952,749,3581.8192191123962,450,5.0906483e-08,-0.0015566355
0.009459373,0.5271216034889221,1536000,0.0,-0.35582036,0.110644534,136.64,1536000,750,3586.3700864315033,457,7.6734095e-09,0.00019134209
0.011745432,-0.5427026748657227,1538048,0.0,-0.35603997,0.13813476,138.43,1538048,751,3590.8500401973724,415,2.8232733e-08,0.0006984082
0.009831075,0.29657578468322754,1540096,0.0,-0.3719595,0.11025391,141.19,1540096,752,3595.7803461551666,446,3.1954114e-06,0.0019353984
0.012764685,0.5032978355884552,1542144,0.0,-0.37260896,0.13662109,134.95,1542144,753,3600.373363494873,461,3.7777754e-09,0.00018434157
0.009346375,0.3310786485671997,1544192,0.0,-0.356704,0.11196289,137.76,1544192,754,3604.811287164688,466,5.090013e-09,-0.00071832427
0.010505839,-0.2599222660064697,1546240,0.0,-0.3526023,0.11713867,138.74,1546240,755,3609.204219341278,452,8.508177e-09,-0.0025407742
0.012935722,-1.2277255058288574,1548288,0.0,-0.34457034,0.11303711,137.23,1548288,756,3613.7355122566223,443,1.2748433e-07,-0.0025120513
0.0090318825,-0.5607651472091675,1550336,0.0,-0.3520231,0.1078125,133.69,1550336,757,3618.3533687591553,426,2.2369814e-08,-0.0016267693
0.01341217,-0.7128859758377075,1552384,0.0,-0.3608672,0.14277343,131.34,1552384,758,3623.161523580551,440,1.1183376e-07,-0.0012778093
0.009473348,-0.9341808557510376,1554432,0.0,-0.36978143,0.1116211,127.36,1554432,759,3627.817239999771,459,7.5882673e-07,-0.0027257833
0.009922868,0.44023287296295166,1556480,0.0,-0.37161696,0.11210938,126.39,1556480,760,3632.2751500606537,440,7.210924e-08,-0.00016976215
0.007644682,0.48350924253463745,1558528,0.0,-0.36789802,0.09726562,123.46,1558528,761,3636.924156665802,446,7.285785e-08,-0.0008909417
0.010816777,0.3924875259399414,1560576,0.0,-0.37138844,0.12231445,123.03,1560576,762,3641.5150804519653,430,2.4331703e-06,-0.0006213937
0.007733035,-0.8012266159057617,1562624,0.0,-0.37783188,0.093896486,121.53,1562624,763,3646.2732348442078,458,3.8515797e-08,0.0030022988
0.008942915,0.038413286209106445,1564672,0.0,-0.3829767,0.099560544,126.57,1564672,764,3650.746739387512,473,8.418384e-09,0.0013336958
0.008983996,0.3359134793281555,1566720,0.0,-0.38203388,0.10541992,126.75,1566720,765,3655.078369140625,423,5.265655e-09,-0.0014039753
0.010575253,0.5398491322994232,1568768,0.0,-0.3791629,0.12421875,130.76,1568768,766,3659.913510799408,418,7.793371e-09,-0.0009397094
0.010285331,0.6041582524776459,1570816,0.0,-0.37334666,0.12148438,130.84,1570816,767,3664.8070979118347,458,1.8800452e-07,-0.0027418886
0.011004789,0.3733491897583008,1572864,0.0,-0.37686652,0.122363284,126.86,1572864,768,3669.278254508972,456,9.487712e-09,0.00045607696
0.009574352,0.391043484210968,1574912,0.0,-0.37548643,0.11035156,131.86,1574912,769,3673.7643926143646,437,5.8966565e-09,-3.622317e-05
0.009955611,0.31786584854125977,1576960,0.0,-0.3704582,0.119335935,129.25,1576960,770,3678.449504852295,438,1.859598e-07,0.00046957657
0.012028183,0.42645329236984253,1579008,0.0,-0.36368346,0.13930663,126.41,1579008,771,3683.123867034912,454,2.4215972e-06,-0.0034605288
0.00957701,0.30718719959259033,1581056,0.0,-0.34644693,0.111132815,125.61,1581056,772,3687.6308608055115,444,2.2859206e-07,-0.001414843
0.0066829277,0.4504276514053345,1583104,0.0,-0.34406906,0.08574219,128.85,1583104,773,3692.2426867485046,454,3.4440856e-08,0.00155202
0.0070596016,0.46711087226867676,1585152,0.0,-0.35094962,0.08691406,130.95,1585152,774,3696.747997522354,453,6.677025e-08,0.000609857
0.009346317,0.4264783263206482,1587200,0.0,-0.35099912,0.11689453,132.4,1587200,775,3701.267572402954,430,1.32241595e-08,0.00016103472
0.007838575,0.46597564220428467,1589248,0.0,-0.34096354,0.099169925,127.57,1589248,776,3706.0254757404327,427,9.283209e-09,-0.0030063256
0.0099787135,0.5643992722034454,1591296,0.0,-0.33378398,0.119628906,132.7,1591296,777,3710.820512533188,431,8.372011e-09,-0.0013030205
0.011665977,0.583922952413559,1593344,0.0,-0.3350371,0.13183594,132.81,1593344,778,3715.5677964687347,438,8.184053e-07,-0.00092590105
0.009495438,0.6848013997077942,1595392,0.0,-0.34300235,0.11796875,133.85,1595392,779,3720.238792657852,449,4.7346e-09,0.0001318944
0.01579686,0.5168567001819611,1597440,0.0,-0.33630645,0.13461915,132.81,1597440,780,3724.794754266739,429,1.1780418e-08,-0.004047759
0.0098792305,0.5117122530937195,1599488,0.0,-0.3258591,0.11396484,132.73,1599488,781,3729.5688285827637,447,8.586791e-09,-0.000622641
0.011108695,-1.0381991863250732,1601536,0.0,-0.3393343,0.12148438,133.67,1601536,782,3734.144687652588,430,8.384288e-09,-0.0012419561
0.01099413,-0.8176994323730469,1603584,0.0,-0.35298762,0.12558594,134.56,1603584,783,3738.9032833576202,435,2.4061617e-07,-0.0017521838
0.009169865,0.39594513177871704,1605632,0.0,-0.3584732,0.10932617,137.59,1605632,784,3743.6090936660767,460,3.4884867e-08,-0.0013273221
0.006684827,0.47107434272766113,1607680,0.0,-0.35816178,0.083984375,133.49,1607680,785,3748.062553882599,451,6.37168e-06,0.0012233745
0.0069483332,0.3379748463630676,1609728,0.0,-0.36400452,0.083740234,131.36,1609728,786,3752.5982360839844,419,4.691852e-09,0.0029441766
0.008766761,0.36760473251342773,1611776,0.0,-0.37641475,0.11020508,135.35,1611776,787,3757.487300634384,455,3.264704e-09,-0.00076356565
0.0092008645,0.20024627447128296,1613824,0.0,-0.3875067,0.10976563,133.27,1613824,788,3761.9876153469086,457,4.5171884e-09,-0.00041215372
0.010252908,0.13614457845687866,1615872,0.0,-0.38683867,0.12539062,132.21,1615872,789,3766.469133377075,449,4.14903e-09,-0.0029196362
0.008755834,-0.2540096044540405,1617920,0.0,-0.3855051,0.107910156,130.01,1617920,790,3771.0228559970856,448,3.5737677e-09,0.00072554726
0.010377834,-0.24357068538665771,1619968,0.0,-0.3938535,0.12612304,133.93,1619968,791,3775.593024969101,443,3.1130163e-09,-0.0014698077
0.009884696,0.18578886985778809,1622016,0.0,-0.3987394,0.09970703,136.75,1622016,792,3780.2100970745087,424,7.1365305e-09,0.00023778612
0.00925366,-0.8001893758773804,1624064,0.0,-0.40106207,0.113623045,134.44,1624064,793,3785.04008769989,460,7.874313e-08,-0.00027244986
0.0095762145,0.2873196601867676,1626112,0.0,-0.39170104,0.11289062,131.25,1626112,794,3789.487980365753,466,2.6757169e-08,0.0014984559
0.010221693,0.25136077404022217,1628160,0.0,-0.3888741,0.1283203,130.12,1628160,795,3793.878273963928,453,1.1398092e-06,-0.0023571737
0.0092158485,-0.4001685380935669,1630208,0.0,-0.40175128,0.113427736,130.79,1630208,796,3798.3979675769806,451,2.4057178e-08,-0.002779245
0.012395812,-0.487856388092041,1632256,0.0,-0.41055608,0.14565429,123.5,1632256,797,3802.9341230392456,436,3.7448276e-09,-0.0060007367
0.010009089,-0.5662664175033569,1634304,0.0,-0.40674028,0.10869141,126.31,1634304,798,3807.6261525154114,426,3.9124618e-08,-0.0032484434
0.008896837,0.20475035905838013,1636352,0.0,-0.39915997,0.10849609,127.19,1636352,799,3812.4311203956604,429,1.0903753e-08,0.0012190503
0.010301373,-0.30517566204071045,1638400,0.0,-0.3921599,0.12128906,129.94,1638400,800,3817.205127954483,448,2.3671914e-08,-0.0022971097
0.010470064,-0.036730170249938965,1640448,0.0,-0.38155097,0.118652344,128.68,1640448,801,3821.7719855308533,453,5.62699e-07,-0.0034257541
0.007963386,0.5258879661560059,1642496,0.0,-0.37464237,0.096875,132.72,1642496,802,3826.289699792862,467,1.8951183e-06,0.0013715302
0.007205233,0.5381467938423157,1644544,0.0,-0.37445176,0.087890625,135.7,1644544,803,3830.668906211853,434,8.25293e-09,0.0017733477
0.010123714,0.4539181590080261,1646592,0.0,-0.36842138,0.1149414,138.72,1646592,804,3835.3820164203644,429,4.2856293e-08,-0.0028016835
0.009216826,0.3023531436920166,1648640,0.0,-0.35765332,0.116845705,135.65,1648640,805,3840.148427248001,449,1.7847003e-06,-0.0018212574
0.009201348,-0.07469403743743896,1650688,0.0,-0.35858488,0.11166992,133.69,1650688,806,3844.701549053192,449,4.620369e-09,0.0012006849
0.009754952,-0.14361941814422607,1652736,0.0,-0.3503633,0.1149414,135.73,1652736,807,3849.2644231319427,459,4.924308e-09,-0.0015324036
0.009868228,-1.4911503791809082,1654784,0.0,-0.34897193,0.11147461,132.63,1654784,808,3853.7215280532837,475,4.6404645e-09,-0.0027013766
0.009801992,-2.137726306915283,1656832,0.0,-0.35106644,0.11689453,132.77,1656832,809,3858.0278873443604,421,4.108584e-09,-0.0022047942
0.0105498,-1.4528725147247314,1658880,0.0,-0.35650644,0.12822266,131.84,1658880,810,3862.8925783634186,445,1.3281661e-08,-0.0021852115
0.010001203,-1.874413251876831,1660928,0.0,-0.36828816,0.11274414,132.9,1660928,811,3867.4938230514526,400,9.034358e-09,-5.8261317e-05
0.009574162,-0.01857924461364746,1662976,0.0,-0.37271693,0.11655273,133.94,1662976,812,3872.6147997379303,421,1.9950528e-08,-0.0022620321
0.011085892,-1.0046589374542236,1665024,0.0,-0.37179062,0.12905273,136.89,1665024,813,3877.476284980774,431,1.1130976e-08,-0.0016722456
0.008214014,0.32137513160705566,1667072,0.0,-0.371082,0.10654297,134.83,1667072,814,3882.219054222107,444,7.351086e-08,-0.00024750998
0.009071449,-1.310817003250122,1669120,0.0,-0.35220534,0.09326172,128.73,1669120,815,3886.8239011764526,440,2.0111713e-06,-0.0044579916
0.007903084,0.06597310304641724,1671168,0.0,-0.3291205,0.09462891,129.72,1671168,816,3891.47199511528,423,6.509066e-08,8.259419e-05
0.007295684,0.4441732168197632,1673216,0.0,-0.32086787,0.090429686,129.6,1673216,817,3896.3055913448334,445,5.2079507e-08,-7.1912655e-05
0.007836231,0.47200703620910645,1675264,0.0,-0.30635422,0.09394531,128.66,1675264,818,3900.9070172309875,423,6.642027e-09,-0.0010107027
0.007204237,0.602539449930191,1677312,0.0,-0.31348306,0.085351564,125.77,1677312,819,3905.7396697998047,455,3.2571275e-08,-0.0025643953
0.006833612,0.4575430154800415,1679360,0.0,-0.3255003,0.08408203,128.92,1679360,820,3910.233231306076,467,2.658981e-07,0.0009796546
0.009755639,0.5263665020465851,1681408,0.0,-0.31916907,0.108789064,136.06,1681408,821,3914.6200964450836,433,7.614266e-09,-0.00037943287
0.009521285,0.32726162672042847,1683456,0.0,-0.31514144,0.115917966,134.08,1683456,822,3919.3477041721344,447,6.495144e-08,-0.0020660479
0.010636856,0.26228028535842896,1685504,0.0,-0.30959707,0.12783203,132.27,1685504,823,3923.9211568832397,459,1.0177309e-06,-0.002983252
0.009422532,0.23501187562942505,1687552,0.0,-0.30494544,0.11035156,132.24,1687552,824,3928.37699174881,442,4.8037263e-09,-0.0024923973
0.008487478,0.2516215443611145,1689600,0.0,-0.3024258,0.10239258,133.31,1689600,825,3933.0045602321625,439,4.636761e-09,-0.000974033
0.00933174,0.11705726385116577,1691648,0.0,-0.2965172,0.10976563,132.05,1691648,826,3937.6675848960876,443,8.961246e-09,-0.0013303326
0.008570129,-0.05417299270629883,1693696,0.0,-0.29757258,0.10644531,129.95,1693696,827,3942.2895925045013,415,9.820669e-08,0.00045213843
0.0084339185,-1.9999840259552002,1695744,0.0,-0.30580157,0.10205078,128.87,1695744,828,3947.2195796966553,456,2.903179e-07,-0.0005082773
0.0070003467,0.4856753349304199,1697792,0.0,-0.31537688,0.08544922,129.61,1697792,829,3951.709510087967,446,8.737015e-06,0.0011972267
0.012709765,0.6654611229896545,1699840,0.0,-0.305063,0.11430664,134.5,1699840,830,3956.299263715744,440,7.782751e-09,0.00046491312
0.009241555,0.5945017337799072,1701888,0.0,-0.29090354,0.11005859,132.48,1701888,831,3960.9508154392242,445,1.5959738e-08,0.0007332582
0.009223382,0.4483511447906494,1703936,0.0,-0.28701824,0.10869141,133.34,1703936,832,3965.5546164512634,432,1.7885538e-08,0.0002076426
0.009939312,0.160444438457489,1705984,0.0,-0.2882818,0.1050293,137.33,1705984,833,3970.289016008377,455,6.3962142e-09,-0.0035818364
0.010279773,-0.15505480766296387,1708032,0.0,-0.2846959,0.12158203,133.38,1708032,834,3974.7876749038696,456,4.6831756e-09,-0.0030960047
0.011554262,-0.10245978832244873,1710080,0.0,-0.27462512,0.099853516,135.44,1710080,835,3979.2736151218414,463,7.743683e-09,-0.0033099398
0.010389989,-0.048770785331726074,1712128,0.0,-0.26760438,0.11621094,135.51,1712128,836,3983.6948466300964,438,4.2844737e-09,-0.0057474338
0.0076567926,0.2613740563392639,1714176,0.0,-0.26732212,0.093652345,136.34,1714176,837,3988.362221956253,404,3.1378597e-08,-0.0017620381
0.009061398,-0.20937252044677734,1716224,0.0,-0.26121053,0.11186524,133.36,1716224,838,3993.4285519123077,434,1.4296755e-06,0.00042620176
0.007609689,0.5052780508995056,1718272,0.0,-0.25661784,0.07324219,130.34,1718272,839,3998.140320301056,451,7.584804e-06,-0.0005003935
0.009684236,0.516522228717804,1720320,0.0,-0.26609048,0.11435547,128.6,1720320,840,4002.6809294223785,449,5.985209e-08,-0.0012718762
0.010432722,0.36002790927886963,1722368,0.0,-0.26630637,0.123486325,125.7,1722368,841,4007.2415256500244,456,4.3863217e-08,-0.006037575
0.008848993,0.11442726850509644,1724416,0.0,-0.26829645,0.098925784,123.64,1724416,842,4011.733499765396,457,4.0637282e-08,-0.0026755254
0.0103643555,-0.1260737180709839,1726464,0.0,-0.26984334,0.11850586,121.85,1726464,843,4016.2088022232056,453,4.4615042e-08,-0.0011310672
0.0075051812,0.42275458574295044,1728512,0.0,-0.26039642,0.08935547,122.99,1728512,844,4020.729329109192,449,6.7341546e-07,-0.0005578805
0.008229605,0.146562397480011,1730560,0.0,-0.26091745,0.09794922,124.14,1730560,845,4025.288699388504,450,4.5392522e-07,0.0015599353
0.00892943,0.314362108707428,1732608,0.0,-0.24485183,0.10092773,126.86,1732608,846,4029.8414759635925,453,2.9126152e-08,-0.007081501
0.009675846,0.014380693435668945,1734656,0.0,-0.22108094,0.10615234,129.64,1734656,847,4034.354880809784,395,5.1472618e-08,-0.0050895307
0.0077318936,-0.3340466022491455,1736704,0.0,-0.21587229,0.09946289,132.84,1736704,848,4039.5338678359985,447,1.7848085e-06,-0.0036754527
0.007945191,-1.3861782550811768,1738752,0.0,-0.22479849,0.09233399,129.82,1738752,849,4044.1112666130066,447,1.43872985e-08,-0.001929407
0.0093653295,-1.4652557373046875,1740800,0.0,-0.24494293,0.10957031,132.89,1740800,850,4048.6863219738007,445,4.5689568e-09,-0.0013530331
0.008256538,-1.5793936252593994,1742848,0.0,-0.25493687,0.09555664,130.93,1742848,851,4053.2843647003174,422,1.2713609e-08,0.00023676074
0.008872992,-0.5259877443313599,1744896,0.0,-0.26381654,0.097998045,133.26,1744896,852,4058.1357231140137,439,1.2277307e-08,0.00052370375
0.009210663,-0.26161909103393555,1746944,0.0,-0.27063927,0.095751956,130.56,1746944,853,4062.7957265377045,444,8.048074e-07,-0.00010804675
0.0083741825,0.5004269778728485,1748992,0.0,-0.28617302,0.09882812,132.01,1748992,854,4067.4078538417816,435,2.7119245e-07,-0.0011038436
0.008376826,0.523367702960968,1751040,0.0,-0.31431657,0.096142575,133.45,1751040,855,4072.1147317886353,457,3.6285872e-08,0.00092611305
0.009691826,0.3770139217376709,1753088,0.0,-0.32030421,0.1137207,127.68,1753088,856,4076.593113899231,448,1.239344e-07,-0.0009052277
0.013588132,0.34158527851104736,1755136,0.0,-0.31259325,0.12006836,125.16,1755136,857,4081.156612634659,443,7.1198833e-06,-0.0011962454
0.013411863,0.19571030139923096,1757184,0.0,-0.31070572,0.115429685,128.54,1757184,858,4085.7731850147247,436,7.376424e-07,-0.004438981
0.008488195,0.2589532136917114,1759232,0.0,-0.3027245,0.09643555,125.82,1759232,859,4090.462396621704,436,3.0922926e-08,-0.0014911895
0.0109796235,0.31323540210723877,1761280,0.0,-0.29737538,0.12871094,126.97,1761280,860,4095.158046245575,412,4.686758e-08,-0.003571444
0.008091919,0.3766777515411377,1763328,0.0,-0.30360183,0.095654294,127.09,1763328,861,4100.11975812912,440,1.9161035e-08,-0.00020757604
0.00945728,0.5372035503387451,1765376,0.0,-0.2994358,0.11743164,129.36,1765376,862,4104.77095246315,434,1.0446256e-07,-0.0009938115
0.009083906,0.6965490579605103,1767424,0.0,-0.29254806,0.10083008,131.79,1767424,863,4109.482098340988,440,1.6585705e-08,-0.0016236966
0.007969869,0.7262647747993469,1769472,0.0,-0.29312658,0.09902344,134.11,1769472,864,4114.128156661987,439,1.1642144e-08,-0.00092192704
0.007396826,0.7222279012203217,1771520,0.0,-0.30099252,0.086523436,136.52,1771520,865,4118.790472984314,442,8.084875e-09,-9.348265e-05
0.00799412,0.6410298049449921,1773568,0.0,-0.31515983,0.095654294,135.97,1773568,866,4123.416342258453,434,1.26214506e-08,-0.0017133097
0.007502412,0.5672593116760254,1775616,0.0,-0.3198861,0.0871582,133.2,1775616,867,4128.127774715424,468,1.9688796e-06,-0.0031067731
0.0071985596,0.178655743598938,1777664,0.0,-0.31872514,0.087939456,131.47,1777664,868,4132.503259897232,477,7.906753e-09,0.00047364706
0.0074853958,-0.26690876483917236,1779712,0.0,-0.32258666,0.092041016,129.54,1779712,869,4136.791795253754,443,4.4225574e-09,-0.0017898133
0.009920713,-1.2026770114898682,1781760,0.0,-0.33250695,0.123242185,129.59,1781760,870,4141.406711101532,429,1.9954161e-08,-0.001658841
0.008767872,-0.6305928230285645,1783808,0.0,-0.35356432,0.104199216,126.33,1783808,871,4146.174693822861,457,9.3356975e-09,-0.0017030891
0.008696876,-0.7377079725265503,1785856,0.0,-0.36792284,0.103271484,122.76,1785856,872,4150.6517214775085,455,5.038035e-08,-0.0023966662
0.010746032,-0.40435123443603516,1787904,0.0,-0.38181335,0.12524414,122.46,1787904,873,4155.147270202637,456,3.369624e-07,-0.0033159726
0.009754742,0.23904269933700562,1789952,0.0,-0.40021056,0.11118164,122.27,1789952,874,4159.640032052994,459,2.5158116e-07,-0.0016519815
0.008411855,0.16045743227005005,1792000,0.0,-0.4100899,0.09169922,124.06,1792000,875,4164.102700948715,448,7.8890725e-09,-0.0009567569
0.0100964345,-0.8000715970993042,1794048,0.0,-0.40163654,0.115625,121.78,1794048,876,4168.668838024139,452,1.8157497e-08,0.0011343636
0.009751312,0.20728075504302979,1796096,0.0,-0.39044553,0.12216797,120.63,1796096,877,4173.200944662094,430,8.305671e-08,-0.0020923768
0.010155753,0.3986007571220398,1798144,0.0,-0.3988158,0.115478516,121.75,1798144,878,4177.956900596619,455,9.441431e-07,-0.0017016418
0.0094000315,0.43927156925201416,1800192,0.0,-0.40661287,0.11835937,125.02,1800192,879,4182.45032954216,468,9.8015e-09,-0.002797149
0.010888343,0.050531744956970215,1802240,0.0,-0.40524095,0.122363284,128.17,1802240,880,4186.8249526023865,446,9.772332e-09,-0.0026390871
0.009449549,0.07456296682357788,1804288,0.0,-0.39559424,0.11142578,129.23,1804288,881,4191.4162340164185,458,3.6432189e-06,-0.0003565279
0.008320681,0.48646581172943115,1806336,0.0,-0.38712078,0.0965332,127.2,1806336,882,4195.882485866547,443,9.683389e-07,0.0018618802
0.01228638,0.5886168777942657,1808384,0.0,-0.38863152,0.13242188,127.11,1808384,883,4200.501708745956,446,1.915494e-07,0.00067017914
0.009164485,0.5055446922779083,1810432,0.0,-0.3888624,0.10859375,127.84,1810432,884,4205.089698553085,432,1.3685657e-07,-0.00048242937
0.009061252,0.38219326734542847,1812480,0.0,-0.39852962,0.09838867,126.38,1812480,885,4209.821663379669,444,9.318581e-08,-0.0010934675
0.0115653835,0.31371188163757324,1814528,0.0,-0.4029991,0.10566406,127.13,1814528,886,4214.431047201157,422,6.5244095e-08,-0.003528954
0.010225097,0.4591900110244751,1816576,0.0,-0.40761837,0.115429685,122.79,1816576,887,4219.280514717102,454,2.7673341e-08,-0.002991324
0.008742673,0.6384846270084381,1818624,0.0,-0.40066677,0.10200195,124.52,1818624,888,4223.792027950287,438,3.3144367e-08,-0.0024585458
0.008880378,0.2252139449119568,1820672,0.0,-0.39688024,0.111083984,125.67,1820672,889,4228.464420080185,429,1.0412997e-07,-0.0013605605
0.009659842,0.7133323550224304,1822720,0.0,-0.3929489,0.1149414,123.62,1822720,890,4233.229790210724,452,3.1947718e-06,-0.0034458835
0.008775356,0.23085415363311768,1824768,0.0,-0.39355594,0.106738284,124.78,1824768,891,4237.762304782867,446,1.8319591e-07,-0.0021460976
0.009017328,0.27500683069229126,1826816,0.0,-0.39556313,0.10361328,123.91,1826816,892,4242.355492115021,466,2.492082e-08,-0.0017500829
0.006867227,0.27868759632110596,1828864,0.0,-0.38789505,0.08691406,126.29,1828864,893,4246.743013381958,453,7.985773e-08,-0.0012368798
0.010225788,0.31992149353027344,1830912,0.0,-0.37717852,0.1284668,132.55,1830912,894,4251.256308555603,428,6.5010894e-08,0.0034888561
0.00845482,0.6310302913188934,1832960,0.0,-0.37491494,0.09946289,137.86,1832960,895,4256.032625675201,459,7.876332e-08,0.0029938058
0.007714197,0.07531017065048218,1835008,0.0,-0.37783104,0.09794922,137.73,1835008,896,4260.490434408188,410,8.156926e-08,-0.0014083842
0.007633081,0.3863794207572937,1837056,0.0,-0.39161828,0.09414063,138.58,1837056,897,4265.483420133591,435,2.2259667e-06,-0.00090054225
0.007524426,0.4877387285232544,1839104,0.0,-0.4073705,0.08930664,142.46,1839104,898,4270.1875240802765,448,1.0096051e-08,0.0016362378
0.008837828,0.35697388648986816,1841152,0.0,-0.40374002,0.10649414,144.24,1841152,899,4274.757739543915,429,1.084034e-08,0.0003677439
0.0114893,0.2142764925956726,1843200,0.0,-0.3900559,0.1227539,142.64,1843200,900,4279.526610851288,454,2.2984276e-08,-0.0038023728
0.009497038,0.2501910924911499,1845248,0.0,-0.37596905,0.11416016,141.32,1845248,901,4284.0378131866455,442,2.3058034e-08,-0.001505032
0.015946327,0.3097052574157715,1847296,0.0,-0.37464184,0.1253418,139.94,1847296,902,4288.668042898178,432,2.8066307e-07,-0.004908272
0.012255023,0.11783087253570557,1849344,0.0,-0.38160113,0.13740234,140.04,1849344,903,4293.407762765884,468,1.7608975e-06,-0.0036242243
0.009133811,0.18800097703933716,1851392,0.0,-0.38696766,0.11079101,139.7,1851392,904,4297.782731771469,430,2.8772155e-07,-0.002290933
0.011116781,0.5888595581054688,1853440,0.0,-0.37405735,0.1283203,136.75,1853440,905,4302.543009996414,447,1.9414632e-08,-0.0070812567
0.008920851,0.39325737953186035,1855488,0.0,-0.36171845,0.109228514,131.91,1855488,906,4307.126517295837,443,7.396037e-08,-0.0020192727
0.007985769,0.2991361618041992,1857536,0.0,-0.36064762,0.10219727,129.3,1857536,907,4311.743993520737,446,1.0842373e-06,0.0006346075
0.0071840407,0.22396284341812134,1859584,0.0,-0.36299583,0.08696289,127.56,1859584,908,4316.3320298194885,455,9.823256e-09,-0.0018038966
0.006564333,0.24124914407730103,1861632,0.0,-0.37004328,0.082373045,127.13,1861632,909,4320.827224731445,475,6.912e-09,0.001709229
0.008142041,0.22061806917190552,1863680,0.0,-0.3819395,0.101464845,129.18,1863680,910,4325.13570356369,430,1.1088835e-08,0.00034750588
