fps,value_loss,serial_timesteps,n_updates,policy_loss,clipfrac,total_timesteps,explained_variance,policy_entropy,time_elapsed,ep_reward_mean,approxkl,ep_len_mean
294,18.317396,2299904,1123,-0.0036239761,0.039404295,2299904,0.03570824861526489,6.3471675,7848.360133886337,1930.1663589099996,0.0032026605,2022.61
297,18.24636,2301952,1124,-0.0014187853,0.01484375,2301952,0.07574337720870972,6.3589582,7855.312114477158,1930.0876205299999,0.001372317,2022.61
293,18.75519,2304000,1125,-0.00070411246,0.012109375,2304000,0.029838144779205322,6.371003,7862.2002375125885,1929.8953899499998,0.0011863101,2022.61
293,19.030704,2306048,1126,-0.00054591784,0.007470703,2306048,-0.002218961715698242,6.37925,7869.190304756165,1929.7900559299994,0.0008939368,2022.61
293,18.677158,2308096,1127,-0.0013795266,0.007910157,2308096,0.023268520832061768,6.377437,7876.164360523224,1929.8304415299997,0.0007596217,2022.61
293,18.111757,2310144,1128,-0.00021722137,0.0045410157,2310144,0.09822988510131836,6.3689413,7883.150881052017,1930.0979243699996,0.0007102845,2022.61
294,18.877787,2312192,1129,-0.00018284513,0.0035644532,2312192,0.0257837176322937,6.3670583,7890.14041686058,1930.4697909499998,0.0005804739,2022.61
296,17.503067,2314240,1130,-0.0017154079,0.02216797,2314240,0.16271764039993286,6.371587,7897.096737861633,1930.59876805,0.001954071,2022.61
296,18.420189,2316288,1131,-0.0016976644,0.012744141,2316288,0.08735239505767822,6.3737106,7904.009617328644,1930.32452311,0.001373347,2022.61
291,18.233356,2318336,1132,-0.0014814935,0.012646484,2318336,0.0795181393623352,6.3840804,7910.921252012253,1930.5018077999996,0.0012713866,2022.61
295,19.270073,2320384,1133,-0.0010607172,0.01850586,2320384,-0.02100551128387451,6.393016,7917.960078001022,1930.4073115799997,0.0016239316,2022.61
293,18.78695,2322432,1134,-0.0016636237,0.013818359,2322432,0.02983468770980835,6.38749,7924.889214515686,1930.24216785,0.0013431398,2022.61
293,17.790106,2324480,1135,-0.0009654694,0.019335937,2324480,0.1402563452720642,6.3964324,7931.863540172577,1930.1909571999997,0.0016442068,2022.61
294,19.064,2326528,1136,-0.0014492777,0.01845703,2326528,0.015202224254608154,6.413868,7938.840800046921,1930.3717103699998,0.001790902,2022.61
297,17.708174,2328576,1137,-0.0014152847,0.00625,2328576,0.16158020496368408,6.4235115,7945.803795099258,1930.1109773699995,0.00083906174,2022.61
292,18.827162,2330624,1138,-0.0005798446,0.016162109,2330624,0.006523847579956055,6.4185257,7952.687706232071,1930.1347214899997,0.0015671921,2022.61
296,18.78298,2332672,1139,-0.0020731245,0.02890625,2332672,0.012942671775817871,6.41921,7959.700394392014,1930.2865670999997,0.0024087327,2022.61
295,18.495182,2334720,1140,0.0003371732,0.0015625,2334720,0.0795246958732605,6.4241166,7966.606251001358,1930.0219136300002,0.000306911,2022.61
297,18.571783,2336768,1141,-0.0011235926,0.023291016,2336768,0.04290252923965454,6.423734,7973.540527582169,1930.02535035,0.0017988754,2022.61
294,18.735935,2338816,1142,0.00024885318,0.001171875,2338816,-0.002878427505493164,6.4283905,7980.427363395691,1929.8636022099997,0.00033953003,2022.61
295,18.840117,2340864,1143,-0.0014358741,0.01694336,2340864,0.0073354244232177734,6.424595,7987.37762761116,1930.05726739,0.0016957743,2022.61
292,18.897945,2342912,1144,-0.0005981239,0.01484375,2342912,0.035700857639312744,6.4180512,7994.311386823654,1930.3900620099998,0.001367216,2022.61
295,17.918734,2344960,1145,-0.0028503656,0.05283203,2344960,0.09183388948440552,6.4272323,8001.321270465851,1929.62927894,0.0051143025,2022.02
293,18.744598,2347008,1146,-0.0021578155,0.02060547,2347008,0.014923274517059326,6.432162,8008.243702888489,1929.4433543999999,0.0020594762,2022.02
294,18.848537,2349056,1147,-0.0007507814,0.008056641,2349056,0.014196574687957764,6.4417343,8015.221679449081,1929.4928605700002,0.00087334466,2022.02
295,18.866642,2351104,1148,-0.0016353736,0.019873047,2351104,0.03153121471405029,6.4500604,8022.181941747665,1929.47035077,0.0017749828,2022.02
292,19.204033,2353152,1149,-0.0007007884,0.0038085938,2353152,-0.03278064727783203,6.4595957,8029.107345342636,1929.5267059599998,0.00058179285,2022.02
296,19.078304,2355200,1150,-4.28051e-05,0.0076171877,2355200,-0.03130793571472168,6.4672875,8036.1065974235535,1929.4473701400002,0.0008865131,2022.02
295,18.653347,2357248,1151,-0.0017765872,0.018164063,2357248,0.028655648231506348,6.4695206,8043.018313884735,1929.3518614,0.0015755385,2022.02
296,18.946392,2359296,1152,-0.0003619956,0.007910157,2359296,-0.0032547712326049805,6.4747877,8049.95333313942,1928.87964357,0.00079940725,2022.02
293,18.9771,2361344,1153,-0.0026097845,0.025390625,2361344,0.0303955078125,6.482173,8056.852226495743,1928.7097940800002,0.0021173668,2022.02
297,19.227844,2363392,1154,0.00018247278,0.016357422,2363392,0.0171356201171875,6.4981413,8063.840198993683,1928.4728263300003,0.0015988089,2022.02
297,36.53644,2365440,1155,-0.0018172588,0.011962891,2365440,0.08217233419418335,6.4937096,8070.734142303467,1911.3935388,0.0012383824,2004.22
298,18.709808,2367488,1156,-0.0016347949,0.019042969,2367488,0.0708242654800415,6.4751754,8077.62371635437,1911.0873187799998,0.0017685171,2004.22
291,18.732555,2369536,1157,-0.00021793511,0.0126953125,2369536,0.08027595281600952,6.4761133,8084.487952709198,1911.0661166300001,0.00128703,2004.22
294,19.458506,2371584,1158,-0.0046389024,0.035107423,2371584,-0.042232632637023926,6.4838514,8091.5115275383,1910.7564224799999,0.0034023616,2004.22
293,18.673738,2373632,1159,-0.00040839752,0.007958984,2373632,0.046356916427612305,6.478736,8098.477972984314,1910.79965407,0.0007543621,2004.22
297,18.510008,2375680,1160,-0.0020435608,0.020751953,2375680,0.08916503190994263,6.4855146,8105.447143793106,1911.1873908200002,0.0017060647,2004.22
295,17.037254,2377728,1161,1.5435246e-05,0.011914062,2377728,0.14088881015777588,6.5005674,8112.3386969566345,1900.60833122,0.0011131616,1993.31
298,13.952975,2379776,1162,-0.0031963512,0.030908203,2379776,0.4311501383781433,6.510466,8119.281061410904,1892.85566888,0.0026602915,1985.04
296,19.081379,2381824,1163,-0.00052005984,0.0125488285,2381824,-0.013521075248718262,6.50213,8126.150520086288,1892.7793473399997,0.0011305362,1985.04
296,18.76994,2383872,1164,-0.00026215805,0.011035156,2383872,0.04576808214187622,6.498197,8133.058710336685,1892.6806776899996,0.00096314336,1985.04
295,31.915247,2385920,1165,5.7970523e-05,0.0053710938,2385920,0.3095528483390808,6.501546,8139.97342133522,1889.7242779499998,0.0006484881,1981.52
297,18.272892,2387968,1166,-0.0015840221,0.032714844,2387968,0.13904809951782227,6.5038958,8146.908045053482,1903.76939435,0.0026510688,1996.59
295,18.566242,2390016,1167,-0.0011449545,0.013427734,2390016,0.046984732151031494,6.499318,8153.796431541443,1903.44046337,0.0012551821,1996.59
296,18.135822,2392064,1168,-0.001847354,0.028125,2392064,0.04760771989822388,6.486379,8160.71916103363,1903.8759750200004,0.0024898748,1996.59
294,18.70128,2394112,1169,-0.0021654132,0.017626952,2394112,0.05252730846405029,6.4863114,8167.624462842941,1903.88461447,0.0015951827,1996.59
298,19.194807,2396160,1170,-0.0007176708,0.013769532,2396160,0.04999423027038574,6.496395,8174.587305545807,1903.97308875,0.0012108402,1996.59
294,18.945082,2398208,1171,-0.00029296498,0.009228515,2398208,-0.01834547519683838,6.496573,8181.452997684479,1903.8670301599998,0.00083185313,1996.59
295,19.418705,2400256,1172,-0.00077022135,0.030761719,2400256,-0.0028014183044433594,6.4997797,8188.408761739731,1903.72066409,0.0025059918,1996.59
296,19.13495,2402304,1173,-0.00107535,0.018115234,2402304,-0.003727555274963379,6.496923,8195.348173856735,1903.48413448,0.0015034436,1996.59
287,18.364506,2404352,1174,-0.00025440528,0.015185547,2404352,0.039980411529541016,6.49461,8202.256447553635,1903.5217902000002,0.0014471618,1996.59
294,18.912434,2406400,1175,-0.002510857,0.046142578,2406400,0.052908122539520264,6.4933686,8209.393391609192,1903.7901078499997,0.00370759,1996.59
295,18.997982,2408448,1176,-0.0024960348,0.048828125,2408448,0.03778648376464844,6.488083,8216.34938955307,1903.9422985299998,0.0049766283,1996.59
296,18.290693,2410496,1177,-0.0009640929,0.03725586,2410496,0.07099729776382446,6.4874587,8223.276471853256,1903.7626324499997,0.0031578566,1996.59
295,18.553547,2412544,1178,-0.00072078063,0.02055664,2412544,0.0781325101852417,6.489581,8230.181085586548,1903.8684708899998,0.0018453117,1996.59
292,18.375504,2414592,1179,0.0007734974,0.008105469,2414592,0.050000131130218506,6.4881773,8237.112701416016,1903.8519488299999,0.00086211675,1996.59
291,19.123777,2416640,1180,-0.0010650504,0.041552734,2416640,0.0026729702949523926,6.5004563,8244.116522312164,1903.7217843299995,0.0031829004,1996.59
291,19.28999,2418688,1181,-1.45562635e-05,0.0024414062,2418688,-0.004091739654541016,6.5148416,8251.140577793121,1903.8402188499997,0.0004349881,1996.59
290,18.55223,2420736,1182,-0.0016389644,0.017675782,2420736,0.05768376588821411,6.521399,8258.159303665161,1903.8041927099998,0.0015864063,1996.59
291,18.107994,2422784,1183,-0.0012505972,0.016845703,2422784,0.11577421426773071,6.540638,8265.206038236618,1903.6253463,0.0016202535,1996.59
292,17.959969,2424832,1184,-0.000820462,0.012939453,2424832,0.12210100889205933,6.5643435,8272.23514699936,1903.45644637,0.0012613517,1996.59
293,19.613277,2426880,1185,-0.0015202046,0.011474609,2426880,-0.013280868530273438,6.570155,8279.229991674423,1903.2290787400002,0.0011907485,1996.59
293,19.328346,2428928,1186,-0.00038307725,0.008544922,2428928,0.006797075271606445,6.5722284,8286.206413269043,1903.3459606800004,0.0008582858,1996.59
293,18.895481,2430976,1187,8.8720114e-08,0.020214844,2430976,0.05017387866973877,6.583543,8293.179375886917,1903.4480796700002,0.0017682569,1996.59
295,19.031927,2433024,1188,-0.0024348907,0.034716796,2433024,-0.005678415298461914,6.597286,8300.166636228561,1903.03167263,0.0040672505,1996.59
298,18.529242,2435072,1189,-0.00029482794,0.008300781,2435072,0.044768333435058594,6.6023765,8307.093294143677,1903.1732648199998,0.00085679686,1996.59
297,17.38731,2437120,1190,-0.0035942171,0.026953125,2437120,0.18885737657546997,6.612068,8313.946114301682,1903.1591012400002,0.002498183,1996.59
296,17.57775,2439168,1191,-0.0024230732,0.027929688,2439168,0.18789881467819214,6.6350794,8320.838616609573,1903.1538403000002,0.0024534445,1996.59
300,18.87508,2441216,1192,-0.000543415,0.008984375,2441216,0.002028048038482666,6.6394753,8327.759506940842,1902.8905113499998,0.0009612894,1996.59
298,17.892658,2443264,1193,-0.0003244238,0.0053222654,2443264,0.10766798257827759,6.6387687,8334.577633619308,1903.3625804399999,0.0006769479,1996.59
295,18.685774,2445312,1194,-0.0008157048,0.017529298,2445312,0.023819267749786377,6.649511,8341.433046340942,1903.2662906799999,0.0016019363,1996.59
299,18.454012,2447360,1195,-0.0003594072,0.009277344,2447360,0.1263996958732605,6.6565084,8348.354437828064,1902.9536139099998,0.00090103096,1996.59
293,18.600756,2449408,1196,-0.0005186425,0.0076171877,2449408,0.12553799152374268,6.654116,8355.187174320221,1903.1305808999998,0.0008635524,1996.59
299,2.8418086,2451456,1197,-0.0035980593,0.039697267,2451456,0.4742724895477295,6.654111,8362.163662672043,1885.79364612,0.0031818529,1978.42
296,16.770285,2453504,1198,-0.000593885,0.005859375,2453504,0.4924015998840332,6.6595087,8369.0140209198,1879.7847351200003,0.0007913344,1972.56
293,18.633724,2455552,1199,-0.0008610456,0.010498047,2455552,0.03211259841918945,6.660511,8375.923670053482,1879.9006935200005,0.0010622403,1972.56
293,18.961819,2457600,1200,-0.0005139923,0.015966797,2457600,0.0067285895347595215,6.6598196,8382.905463218689,1880.0669786000005,0.0015812868,1972.56
290,18.151363,2459648,1201,1.5037658e-05,0.02080078,2459648,0.08878952264785767,6.660369,8389.889559984207,1880.1846200000007,0.001858153,1972.56
296,18.066578,2461696,1202,7.603789e-05,0.0072753904,2461696,0.07905203104019165,6.6664443,8396.935357093811,1880.1954520100003,0.0008994519,1972.56
293,18.43648,2463744,1203,-0.00026228087,0.008837891,2463744,0.060718655586242676,6.6636643,8403.837235689163,1880.3347091800003,0.0009824003,1972.56
289,18.42722,2465792,1204,-0.00083763676,0.0072265626,2465792,0.05851191282272339,6.6517057,8410.819709539413,1880.4303693300003,0.0009783909,1972.56
293,33.140606,2467840,1205,-0.0022328503,0.02084961,2467840,0.1840539574623108,6.645833,8417.895214796066,1850.8668067700003,0.0017578971,1941.52
295,34.418907,2469888,1206,-0.00093574944,0.009765625,2469888,0.21243131160736084,6.6410446,8424.882009267807,1847.95454552,0.0010443581,1939.44
292,17.91331,2471936,1207,-0.0013351637,0.03330078,2471936,0.11631065607070923,6.631485,8431.806487560272,1847.7584603000003,0.002616302,1939.44
287,18.488752,2473984,1208,-0.0020103634,0.01845703,2473984,0.04881918430328369,6.6304274,8438.807540178299,1847.8475707700004,0.0017716717,1939.44
293,17.029613,2476032,1209,-0.00061778375,0.010107422,2476032,0.2279307246208191,6.624849,8445.941744804382,1847.60645148,0.0012081144,1939.44
293,19.045866,2478080,1210,-0.001297314,0.019677734,2478080,-0.005620598793029785,6.6246614,8452.91427898407,1853.6601621,0.0017751443,1945.85
292,18.476,2480128,1211,-0.002759757,0.037109375,2480128,0.07014328241348267,6.6240273,8459.88731431961,1853.34387524,0.0028450429,1945.85
292,18.778088,2482176,1212,-0.00017511903,0.0063964846,2482176,0.08890366554260254,6.6290374,8466.893519163132,1853.1203111500001,0.0007082884,1945.85
296,18.576403,2484224,1213,-0.0012136513,0.0125488285,2484224,0.006625354290008545,6.633124,8473.889892578125,1853.5671790899996,0.001106147,1945.85
293,19.721355,2486272,1214,-0.00027397287,0.018994141,2486272,-0.014403820037841797,6.6234217,8480.788858890533,1853.7644442299998,0.0018815463,1945.85
292,18.450655,2488320,1215,-0.0020387,0.031835936,2488320,0.0027120113372802734,6.613575,8487.767174243927,1853.3181175,0.0026553622,1945.85
295,18.757086,2490368,1216,-0.0008194301,0.015771484,2490368,0.013231396675109863,6.606612,8494.762073278427,1853.3685680599997,0.0014009804,1945.85
287,18.661846,2492416,1217,-0.0018547822,0.028076172,2492416,0.056687355041503906,6.6105814,8501.688116550446,1853.2896608199997,0.0023692488,1945.85
292,18.341892,2494464,1218,-0.000978503,0.0058105467,2494464,0.08423376083374023,6.6149817,8508.809380292892,1853.6482604099997,0.00056795904,1945.85
290,18.250624,2496512,1219,-0.0015568271,0.014355469,2496512,0.11471778154373169,6.60045,8515.812255859375,1854.07804978,0.0014417598,1945.85
294,18.510078,2498560,1220,-0.0026869029,0.029101562,2498560,0.12646514177322388,6.5761986,8522.85234427452,1854.1247551800002,0.0026009607,1945.85
290,18.467503,2500608,1221,-0.0015188627,0.011865234,2500608,0.06674641370773315,6.5535293,8529.810000896454,1853.8838227100005,0.00124419,1945.85
294,18.434902,2502656,1222,-0.00015970974,0.014013672,2502656,0.06672340631484985,6.5476637,8536.858041524887,1853.8013267100002,0.0013655439,1945.85
292,18.45078,2504704,1223,-0.0021962994,0.044189453,2504704,0.031202077865600586,6.5489707,8543.807980060577,1853.7273783800003,0.0034473531,1945.85
293,19.45602,2506752,1224,-0.00025601345,0.0022460937,2506752,0.01426023244857788,6.551641,8550.811084985733,1853.9986597900001,0.00046393933,1945.85
291,19.033356,2508800,1225,-0.002390286,0.01118164,2508800,0.00747990608215332,6.5406866,8557.782276391983,1854.2134840100002,0.0013792802,1945.85
290,18.24538,2510848,1226,-0.0009018044,0.010498047,2510848,0.09164762496948242,6.5348015,8564.812639713287,1854.24968385,0.0011244623,1945.85
288,18.088022,2512896,1227,0.00093373784,0.021728516,2512896,0.06653338670730591,6.5453324,8571.857640981674,1853.81917594,0.0019351018,1945.85
293,18.7388,2514944,1228,-0.0001887754,0.0146484375,2514944,0.05509728193283081,6.5428176,8578.956748962402,1853.6767406699998,0.0014191262,1945.85
290,18.253643,2516992,1229,-0.00091005664,0.018945312,2516992,0.028575122356414795,6.543145,8585.927800893784,1853.4157709800002,0.0017183106,1945.85
291,18.978699,2519040,1230,0.00052516814,0.0036132813,2519040,0.024025321006774902,6.5539713,8592.984023571014,1853.5322134799999,0.0006690974,1945.85
295,17.486422,2521088,1231,-0.001747912,0.023486327,2521088,0.18113893270492554,6.574881,8600.010875463486,1853.4269085599997,0.002173611,1945.85
296,18.675957,2523136,1232,-0.00034323966,0.010986328,2523136,0.06061786413192749,6.584175,8606.950331926346,1853.7204045399997,0.0013228914,1945.85
290,18.867868,2525184,1233,-0.0019370653,0.024072265,2525184,0.015013337135314941,6.5740395,8613.849165678024,1853.68804056,0.0023280922,1945.85
292,18.296608,2527232,1234,-0.00040291512,0.012011719,2527232,0.12416261434555054,6.5721474,8620.908799409866,1853.90582628,0.0012316722,1945.85
294,17.83451,2529280,1235,-0.004483337,0.04482422,2529280,0.13929098844528198,6.5822234,8627.905470371246,1853.7279053900002,0.0035715275,1945.85
289,18.034008,2531328,1236,-0.0006507047,0.030664062,2531328,0.06438106298446655,6.5944085,8634.858125925064,1853.7027681300003,0.0027150344,1945.85
292,18.45345,2533376,1237,-0.001188212,0.019628907,2533376,0.04533886909484863,6.6178718,8641.922889947891,1853.3066616300002,0.0017735651,1945.85
291,18.734753,2535424,1238,-0.0016625881,0.022558594,2535424,0.023305296897888184,6.631551,8648.934010267258,1853.2523171399998,0.002109303,1945.85
296,18.452198,2537472,1239,-0.00040939395,0.0147949215,2537472,0.09880834817886353,6.626204,8655.964678287506,1853.0327975300004,0.0016457029,1945.85
295,18.145374,2539520,1240,-0.00089973735,0.016357422,2539520,0.09385061264038086,6.6174684,8662.884395122528,1853.2825647000002,0.0018291598,1946.44
297,19.257961,2541568,1241,-0.0005750714,0.020410156,2541568,-0.014266729354858398,6.608819,8669.806302785873,1852.9018142000004,0.0020020374,1946.44
299,18.051456,2543616,1242,-0.0006562216,0.019677734,2543616,0.07108968496322632,6.6130357,8676.700886011124,1852.8224077500001,0.0017524685,1946.44
296,18.15638,2545664,1243,-0.0013146768,0.026220703,2545664,0.058564722537994385,6.6185493,8683.53519821167,1853.1359752100002,0.0023413613,1946.44
296,17.58176,2547712,1244,-0.0016185716,0.023095703,2547712,0.15708112716674805,6.640011,8690.43761563301,1853.0963078500001,0.0021823675,1946.44
295,19.094597,2549760,1245,0.00015349097,0.0028320313,2549760,0.021885335445404053,6.651845,8697.35684132576,1853.0784615300001,0.00060481654,1946.44
300,18.715494,2551808,1246,-0.002863322,0.03100586,2551808,0.055808961391448975,6.638294,8704.2902739048,1853.3745622200001,0.0030445573,1946.44
299,19.488083,2553856,1247,-0.00077229005,0.017480468,2553856,-0.016141176223754883,6.629321,8711.102087974548,1853.1960399000004,0.0017259002,1946.44
297,16.709509,2555904,1248,-0.0004501342,0.011230469,2555904,0.25916749238967896,6.629088,8717.935029029846,1853.38167361,0.0012971185,1946.44
297,18.930206,2557952,1249,-0.000728839,0.0078125,2557952,0.067737877368927,6.628192,8724.830803871155,1853.9045163600001,0.0010051528,1946.44
293,18.682156,2560000,1250,0.00017964498,0.0039550783,2560000,0.13334381580352783,6.6295366,8731.713817834854,1853.6573431600002,0.0007240075,1946.44
296,19.007257,2562048,1251,-0.0012919845,0.027929688,2562048,0.04680323600769043,6.627191,8738.690107107162,1870.5451641600002,0.0024912746,1964.24
295,18.71771,2564096,1252,-7.2282276e-08,0.008496094,2564096,0.05470055341720581,6.6137733,8745.606353998184,1870.86455307,0.0013010987,1964.24
293,19.245018,2566144,1253,-0.000411047,0.02211914,2566144,-0.044583797454833984,6.602601,8752.541628599167,1870.6596059600001,0.0022327919,1964.24
299,19.144184,2568192,1254,-0.00029750736,0.013183594,2568192,0.019546091556549072,6.608737,8759.511246442795,1870.3303444900002,0.0015638195,1964.24
296,17.886145,2570240,1255,-0.00041173445,0.014208985,2570240,0.11652624607086182,6.624386,8766.361158370972,1869.5745817900001,0.0017143199,1964.24
297,18.699425,2572288,1256,-0.00033511088,0.014892578,2572288,0.04096895456314087,6.636882,8773.275302410126,1869.4957393600002,0.0014589054,1964.24
300,18.295527,2574336,1257,-0.0005664966,0.04008789,2574336,0.1116747260093689,6.637767,8780.170513391495,1879.7070367400001,0.003406459,1975.15
298,18.133772,2576384,1258,-0.00070527685,0.012597656,2576384,0.06852388381958008,6.634181,8786.980058431625,1887.74599396,0.0013920136,1983.42
296,18.12196,2578432,1259,-0.00012508311,0.01118164,2578432,0.07676100730895996,6.6232643,8793.847393989563,1887.72356557,0.0011840663,1983.42
293,17.92178,2580480,1260,-0.00014867116,0.008691406,2580480,0.15432530641555786,6.632268,8800.760295152664,1887.5068941,0.001023707,1983.42
294,17.737865,2582528,1261,-0.0027138107,0.04868164,2582528,0.10310155153274536,6.6458654,8807.728463172913,1887.2807573699997,0.003961436,1983.42
296,17.569284,2584576,1262,-0.004321616,0.044433594,2584576,0.08262550830841064,6.6512766,8814.673544168472,1890.5734032300002,0.0037140187,1986.94
301,15.038851,2586624,1263,-0.0011911781,0.01821289,2586624,0.37550657987594604,6.6532946,8821.57393336296,1875.1031865500001,0.0019950639,1970.57
294,17.803688,2588672,1264,-4.06487e-05,0.010058594,2588672,0.10442245006561279,6.656308,8828.373277187347,1875.3228337400003,0.0012305767,1970.57
296,18.760983,2590720,1265,-0.0022256097,0.034960937,2590720,-0.008795619010925293,6.6668463,8835.33382844925,1875.2062177700002,0.0029878924,1970.57
297,19.289396,2592768,1266,-0.0015454257,0.021337891,2592768,0.02414846420288086,6.672221,8842.241894721985,1874.7230819500003,0.0019611246,1970.57
301,18.536917,2594816,1267,-0.0017414407,0.021142578,2594816,0.10852205753326416,6.6708236,8849.135296344757,1874.6169036600002,0.0021689548,1970.57
303,18.91631,2596864,1268,-0.00048771518,0.008105469,2596864,0.00532376766204834,6.662655,8855.921818256378,1874.6008506500002,0.0009479037,1970.57
298,17.341724,2598912,1269,-0.001857581,0.029882813,2598912,0.21092915534973145,6.6673036,8862.673353910446,1874.6449655500003,0.0024874993,1970.57
297,19.24263,2600960,1270,-0.0007538089,0.017724609,2600960,-0.055428385734558105,6.675931,8869.534134626389,1874.5011309300003,0.0015539571,1970.57
299,18.465855,2603008,1271,-0.0007652835,0.013330078,2603008,0.04683774709701538,6.683206,8876.420210838318,1874.4393362200003,0.001379308,1970.57
303,17.772303,2605056,1272,-0.0025609608,0.022558594,2605056,0.15404421091079712,6.6920013,8883.253660917282,1874.0097356300003,0.0019649637,1970.57
298,19.412655,2607104,1273,-0.0010382973,0.019580077,2607104,-0.01874411106109619,6.7046013,8889.99917459488,1874.0447604900003,0.0017644719,1970.57
300,18.133617,2609152,1274,-0.0025553536,0.030908203,2609152,0.07643979787826538,6.7195525,8896.864401340485,1873.92388043,0.0027678828,1970.57
303,34.414574,2611200,1275,-0.004002161,0.07724609,2611200,0.14801836013793945,6.725856,8903.681128263474,1862.02632582,0.008431232,1958.15
298,19.469467,2613248,1276,0.0001104095,0.0065429686,2613248,-0.024123549461364746,6.715356,8910.444367170334,1861.8201975199997,0.0010181766,1958.15
293,18.926165,2615296,1277,-0.0010001909,0.016162109,2615296,0.011811137199401855,6.7143273,8917.30990433693,1861.4896569399998,0.0015704256,1958.15
304,17.98829,2617344,1278,-0.001990045,0.038671874,2617344,0.07384830713272095,6.725164,8924.27860379219,1861.78084346,0.0028761337,1958.15
296,18.56743,2619392,1279,-0.0010474053,0.021142578,2619392,0.0061588287353515625,6.7396355,8931.01267361641,1862.17598845,0.0019028547,1958.15
298,18.600746,2621440,1280,-0.0007365906,0.014746094,2621440,0.033155739307403564,6.7489715,8937.919775247574,1862.1530343199995,0.0013574957,1958.15
291,34.79497,2623488,1281,-0.0010804066,0.0126953125,2623488,0.13129281997680664,6.753885,8944.788381814957,1850.0384080999997,0.0012166869,1945.32
296,19.304527,2625536,1282,-0.0009843688,0.01689453,2625536,-0.03952789306640625,6.750824,8951.81607890129,1849.9839724999997,0.0016626616,1945.32
298,17.098524,2627584,1283,-0.0011216836,0.011035156,2627584,0.17479217052459717,6.7426505,8958.73417210579,1847.9453542699996,0.0013775396,1942.74
294,18.870232,2629632,1284,-0.00092988054,0.021337891,2629632,0.010507047176361084,6.7364235,8965.603254079819,1848.11850875,0.0017865195,1942.74
294,17.197,2631680,1285,-0.002575358,0.015576172,2631680,0.17612463235855103,6.7455587,8972.551772117615,1848.26643121,0.0015975761,1942.74
295,17.87603,2633728,1286,-0.0025184085,0.03671875,2633728,0.1035776138305664,6.760541,8979.504648447037,1847.8930609500003,0.0030730474,1942.74
299,19.066301,2635776,1287,-0.0024392991,0.04067383,2635776,-0.03154885768890381,6.7657,8986.426189422607,1847.92758445,0.003791714,1942.74
295,18.530628,2637824,1288,-0.0011784575,0.014013672,2637824,0.0339544415473938,6.7630553,8993.263883113861,1847.9585025200004,0.0013823847,1942.74
294,18.080997,2639872,1289,-0.0040513366,0.02709961,2639872,0.08357429504394531,6.7787147,9000.196970701218,1848.0596979900001,0.002386956,1942.74
297,18.264656,2641920,1290,-0.004687976,0.04243164,2641920,0.05665314197540283,6.7886443,9007.145291805267,1848.3259817100002,0.003457009,1942.74
292,18.825344,2643968,1291,-0.0027537406,0.0234375,2643968,0.04402428865432739,6.7933617,9014.019728899002,1848.3117533900001,0.002138908,1942.74
296,18.299534,2646016,1292,-0.00015914839,0.006152344,2646016,0.1082526445388794,6.8007646,9021.011210680008,1865.97048963,0.00072309043,1960.91
296,18.492296,2648064,1293,-0.0003836126,0.010986328,2648064,0.04974222183227539,6.804473,9027.928593158722,1866.0405016799998,0.001210352,1960.91
295,18.71231,2650112,1294,-0.0026939036,0.03955078,2650112,0.051514625549316406,6.807045,9034.829658031464,1871.74898695,0.0034164295,1966.77
301,39.341927,2652160,1295,-0.0007725834,0.0022949218,2652160,0.45069724321365356,6.8057075,9041.751974582672,1826.12334969,0.00053880725,1918.91
300,34.73843,2654208,1296,-0.0011145899,0.006689453,2654208,0.12515509128570557,6.7864113,9048.535725593567,1814.6348865100001,0.00091503916,1906.94
297,18.949444,2656256,1297,0.0018536315,0.03671875,2656256,-0.017878293991088867,6.779895,9055.356921434402,1814.5578381000005,0.0031102584,1906.94
297,18.7868,2658304,1298,-0.0019288048,0.01040039,2658304,0.02289336919784546,6.791111,9062.254080295563,1828.4623710700002,0.0011856062,1921.34
296,18.78231,2660352,1299,-0.00035769359,0.015283203,2660352,-0.006344437599182129,6.7997146,9069.150585651398,1844.6779262700004,0.0015207141,1937.98
292,18.84316,2662400,1300,-0.0025627553,0.026123047,2662400,0.0007019639015197754,6.7888527,9076.070618391037,1845.10242841,0.0023511772,1937.98
293,18.807384,2664448,1301,-0.0017770901,0.029052734,2664448,0.01272052526473999,6.770709,9083.07246875763,1851.69652772,0.0027262387,1944.97
296,18.576014,2666496,1302,-0.0014570471,0.03671875,2666496,0.09947031736373901,6.7593203,9090.04454779625,1851.8530956699997,0.0029293327,1944.97
289,18.53954,2668544,1303,-0.00034325727,0.0056152344,2668544,0.05512577295303345,6.762071,9096.94732093811,1851.6624470799998,0.0006947108,1944.97
294,18.386984,2670592,1304,-0.0007495523,0.012890625,2670592,0.04242432117462158,6.7661324,9104.013309240341,1851.9754262399997,0.0014280956,1944.97
294,18.548035,2672640,1305,-0.0021345802,0.04091797,2672640,0.040668368339538574,6.762194,9110.974035263062,1851.8038487,0.0034388877,1944.97
295,18.985828,2674688,1306,-0.00024365608,0.0065429686,2674688,-0.03294575214385986,6.7491493,9117.927146911621,1852.1491382899999,0.00095663144,1944.97
291,18.888687,2676736,1307,-0.000714566,0.018115234,2676736,0.00894230604171753,6.755395,9124.864269018173,1852.13249306,0.0017156644,1944.97
