ep_len_mean,n_updates,fps,ep_reward_mean,serial_timesteps,clipfrac,total_timesteps,time_elapsed,value_loss,approxkl,explained_variance,policy_loss,policy_entropy
1846.71,727,296,1753.84642317,1488896,0.0064941407,1488896,4993.271150350571,34.907864,0.0008471204,0.15887296199798584,-0.00069616426,5.5449653
1846.71,728,299,1753.8127233199996,1490944,0.012890625,1490944,5000.184273958206,18.160046,0.0012552503,0.07151144742965698,-0.00018884367,5.562889
1846.71,729,301,1753.8018046799998,1492992,0.018896485,1492992,5007.030266284943,17.862873,0.0016205026,0.10062706470489502,-0.0016608136,5.5707083
1846.71,730,300,1754.00853436,1495040,0.016503906,1495040,5013.817669630051,18.416727,0.0016393298,0.037928760051727295,-0.0011739968,5.5686407
1846.71,731,298,1753.9604230899997,1497088,0.010791016,1497088,5020.630708456039,19.16053,0.001003376,0.002728104591369629,-0.0005719776,5.5634584
1846.71,732,299,1753.3564356,1499136,0.0061035156,1499136,5027.482967853546,18.724123,0.00082720444,0.04736006259918213,0.00051526655,5.570735
1846.71,733,294,1753.3116138399994,1501184,0.013330078,1501184,5034.318602561951,18.885902,0.0013882106,-0.0075855255126953125,-0.00085285015,5.572234
1846.71,734,294,1753.5733492499996,1503232,0.015917968,1503232,5041.280819416046,18.482468,0.0016033534,0.029192447662353516,-0.0009097133,5.5665135
1846.71,735,293,1753.81797337,1505280,0.009521484,1505280,5048.246638298035,19.097435,0.0010383318,-0.007928609848022461,-0.00050997874,5.568934
1846.71,736,294,1753.9425783699999,1507328,0.032128908,1507328,5055.221285581589,18.370201,0.0025720883,0.05830204486846924,-0.0007355343,5.5800467
1846.71,737,292,1753.5507817,1509376,0.01928711,1509376,5062.178724050522,18.711605,0.0020492822,0.03505200147628784,-0.0009148796,5.5778666
1846.71,738,292,1753.9999548,1511424,0.0067382813,1511424,5069.178645372391,18.465666,0.001008848,0.06636524200439453,-0.0005587046,5.5595884
1846.71,739,294,1754.3529390100002,1513472,0.0063964846,1513472,5076.177067995071,18.530478,0.00070562,0.037292301654815674,-0.0003545588,5.5558176
1846.71,740,295,1754.3368133700005,1515520,0.00625,1515520,5083.128748178482,18.001234,0.0010306131,0.11679190397262573,-0.00048673697,5.5577383
1846.71,741,294,1754.5894734100002,1517568,0.020996094,1517568,5090.060122728348,18.608719,0.0017528478,0.04821246862411499,-0.0012192327,5.5537252
1846.71,742,295,1754.3541770699997,1519616,0.0037109375,1519616,5097.021000623703,18.715862,0.00051038654,-0.0007075071334838867,-0.0002503059,5.560449
1846.71,743,296,1754.15094031,1521664,0.008837891,1521664,5103.9429841041565,19.076584,0.0009754935,-0.024287939071655273,-0.0008789489,5.560822
1846.71,744,295,1754.3332980699997,1523712,0.0069335937,1523712,5110.845322608948,19.061493,0.00090286124,-0.011438250541687012,-0.0008010639,5.5624647
1846.71,745,295,1754.28765851,1525760,0.010791016,1525760,5117.778720855713,19.146376,0.0011634016,-0.03249537944793701,-0.0007166297,5.560915
1846.71,746,294,1754.8685690699997,1527808,0.01118164,1527808,5124.718320131302,18.972507,0.0011056568,0.0020702481269836426,-0.0015550836,5.5718317
1846.71,747,298,1754.6015418400002,1529856,0.014355469,1529856,5131.683092594147,18.830067,0.0017201739,0.10113179683685303,0.00014933413,5.570802
1846.71,748,296,1754.77841901,1531904,0.0053222654,1531904,5138.541212320328,18.25743,0.00058997085,0.07052648067474365,-0.00020113448,5.562032
1846.71,749,296,1754.5976548400004,1533952,0.0061035156,1533952,5145.4407868385315,18.040194,0.0006983325,0.10696345567703247,0.00013419653,5.5613422
1846.71,750,296,1754.4644368800002,1536000,0.025537109,1536000,5152.348555803299,18.104042,0.0022840833,0.09602874517440796,-0.0019303526,5.57435
1846.71,751,296,1754.4092732900003,1538048,0.013964844,1538048,5159.252219438553,18.496098,0.0012267937,0.04349195957183838,-0.0010655618,5.6050234
1846.71,752,299,1754.6091048800001,1540096,0.0045410157,1540096,5166.1613755226135,19.349285,0.00061022793,-0.024244308471679688,-0.00031666644,5.6161776
1847.02,753,293,1754.88300276,1542144,0.020703126,1542144,5172.998377799988,17.948332,0.0020156167,0.14284127950668335,-0.0013148355,5.627848
1847.02,754,300,1754.77942736,1544192,0.017431641,1544192,5179.969445228577,19.321306,0.0015316316,-0.0404895544052124,-0.00063146383,5.6326895
1847.02,755,299,1754.5502857,1546240,0.023828125,1546240,5186.791034698486,18.255785,0.002124795,0.1097102165222168,-0.0027120276,5.6157365
1863.83,756,298,1770.5585581599998,1548288,0.0015136718,1548288,5193.631950855255,19.092457,0.00040689047,0.014351725578308105,-0.00012543563,5.611419
1850.88,757,300,1757.70558242,1550336,0.024023438,1550336,5200.504442453384,16.287903,0.002825561,0.3297220468521118,-0.0033379563,5.613595
1860.44,758,298,1766.99970289,1552384,0.017431641,1552384,5207.327169895172,18.918367,0.0017369685,-0.0027152299880981445,-0.0010259346,5.622404
1860.44,759,301,1766.8997887199998,1554432,0.03261719,1554432,5214.196351289749,18.368914,0.0026767435,0.04520297050476074,-0.0021161095,5.618423
1874.38,760,299,1780.4294508799999,1556480,0.011767578,1556480,5220.983221769333,18.519014,0.0011077339,0.09782809019088745,-0.0013395268,5.6217933
1874.38,761,300,1780.7635531299995,1558528,0.01845703,1558528,5227.830319404602,18.567822,0.0017305762,0.026073098182678223,-0.0022802092,5.649161
1891.25,762,299,1796.8681356399998,1560576,0.008447265,1560576,5234.653385639191,18.682674,0.0010541796,0.15185552835464478,-0.00095260993,5.661765
1893.85,763,298,1799.7394386600001,1562624,0.012939453,1562624,5241.501134395599,37.23497,0.0013627742,0.04046863317489624,-0.001439041,5.6549273
1896.81,764,293,1803.0440956200002,1564672,0.0064453124,1564672,5248.372555732727,18.995796,0.0006832597,-0.0023016929626464844,-0.00034563072,5.650684
1896.81,765,297,1803.18968445,1566720,0.0105957035,1566720,5255.35466504097,17.41558,0.0010082371,0.1883593201637268,-0.0012991183,5.6458163
1896.81,766,299,1803.3752667199997,1568768,0.02216797,1568768,5262.2310535907745,18.541124,0.001792993,0.0815393328666687,-0.0009774764,5.6459837
1896.81,767,294,1803.4956201400003,1570816,0.0026367188,1570816,5269.078202962875,18.818592,0.00056554226,0.055985987186431885,-0.00036117775,5.6420307
1897.94,768,298,1804.2968210200002,1572864,0.010449219,1572864,5276.024258375168,18.432724,0.0011858474,0.07701998949050903,-0.00046813814,5.632535
1897.94,769,296,1803.9712006,1574912,0.0418457,1574912,5282.8907606601715,18.214285,0.0033608887,0.08708447217941284,-0.002057001,5.6258793
1908.35,770,299,1813.68078267,1576960,0.009423828,1576960,5289.806724071503,18.989199,0.001043351,0.006149172782897949,-0.0011918268,5.6222205
1908.35,771,301,1813.9198160799997,1579008,0.009570313,1579008,5296.651150465012,18.72855,0.0010169463,0.06908625364303589,-0.0008754019,5.625712
1908.35,772,298,1814.34867049,1581056,0.00859375,1581056,5303.434957027435,19.034164,0.0011094626,-0.0011962652206420898,-0.0003320599,5.6264434
1915.97,773,302,1822.0519488899997,1583104,0.026708985,1583104,5310.293555498123,19.149544,0.0023231825,-0.0014091730117797852,-0.00211238,5.622919
1915.97,774,299,1822.8904759,1585152,0.0045410157,1585152,5317.074953079224,18.886559,0.00068193756,0.05868321657180786,-0.00053025363,5.6162276
1921.94,775,303,1828.38257109,1587200,0.05913086,1587200,5323.917376995087,19.603228,0.0048721484,0.09563624858856201,-0.0034238598,5.612839
1938.4,776,300,1844.09100051,1589248,0.007861328,1589248,5330.663173913956,19.047863,0.0010821852,0.004422962665557861,-0.00037640185,5.6023197
1956.17,777,298,1860.99774244,1591296,0.015380859,1591296,5337.489763498306,17.665497,0.0015166088,0.18081212043762207,-0.0018066575,5.598518
1961.89,778,302,1866.49925858,1593344,0.017822266,1593344,5344.342065811157,18.865582,0.0015783077,0.019249320030212402,-0.0006945351,5.605667
1965.91,779,303,1870.25470876,1595392,0.019335937,1595392,5351.120158195496,13.514496,0.0020697457,0.4776543974876404,-0.0018994582,5.6053824
1960.4,780,301,1865.2571836900001,1597440,0.0040527345,1597440,5357.8655343055725,4.800702,0.0006740889,0.8928029909729958,-0.0003166728,5.6022
1960.4,781,302,1865.40531718,1599488,0.026660156,1599488,5364.6700665950775,18.957737,0.002405382,0.021180033683776855,-0.0028358668,5.592611
1967.92,782,298,1872.67776167,1601536,0.018408203,1601536,5371.449496746063,18.449162,0.0018088255,0.04557269811630249,-0.0006084506,5.5960064
1967.92,783,301,1872.8433601800002,1603584,0.016845703,1603584,5378.304604053497,19.15707,0.0016947936,0.016384124755859375,-0.0015072775,5.6019797
1975.21,784,304,1879.8414460200001,1605632,0.019384766,1605632,5385.1045479774475,17.089067,0.00196542,0.21029770374298096,-0.002830475,5.612952
1975.21,785,301,1880.2799889700004,1607680,0.019824218,1607680,5391.841956138611,19.327475,0.0019713442,0.011318624019622803,-0.0016262995,5.6221867
1975.21,786,301,1880.5733080999998,1609728,0.012207031,1609728,5398.637438058853,19.053905,0.0013237684,-0.004016280174255371,0.00011896576,5.6305637
1975.21,787,299,1880.53232566,1611776,0.009228515,1611776,5405.424526929855,18.917116,0.0011450788,0.049668967723846436,-0.0012594822,5.633527
1975.21,788,300,1880.41528314,1613824,0.02241211,1613824,5412.273508787155,18.886818,0.0019506725,0.011880755424499512,-0.0015333781,5.6323924
1975.21,789,296,1880.47548259,1615872,0.013574218,1615872,5419.101376771927,19.253723,0.0014778563,-0.005971074104309082,-0.00109931,5.650343
1975.21,790,300,1880.4640695599999,1617920,0.014208985,1617920,5426.019750833511,19.305424,0.0016695706,0.049276649951934814,-0.001333959,5.657445
1975.21,791,302,1879.9834412999999,1619968,0.039697267,1619968,5432.838499307632,19.216208,0.0036662896,-0.00015294551849365234,-0.0020339084,5.6500387
1979.85,792,302,1884.2805580200002,1622016,0.012402344,1622016,5439.615348577499,36.283447,0.0013568151,0.07438933849334717,-0.00087183976,5.6490793
1979.85,793,298,1884.54608172,1624064,0.012060547,1624064,5446.38690328598,19.139105,0.0011279874,-0.019907116889953613,-0.00092084846,5.6605434
1979.85,794,299,1884.6423074999998,1626112,0.008740234,1626112,5453.238558292389,19.016108,0.0011258835,-0.0041255950927734375,-0.0017833468,5.660021
1979.85,795,303,1884.5951492499998,1628160,0.046484374,1628160,5460.085998058319,18.206728,0.00438969,0.15131855010986328,-0.0077470914,5.6636925
1979.85,796,298,1884.5441680400002,1630208,0.023730468,1630208,5466.839173555374,19.035725,0.002184411,-0.030262351036071777,-0.0011101061,5.6772842
1979.85,797,305,1884.38202892,1632256,0.019824218,1632256,5473.696110486984,18.759539,0.0018867392,0.03318911790847778,-0.0032756203,5.6760893
1984.27,798,305,1888.51397356,1634304,0.006689453,1634304,5480.398212194443,18.990744,0.0010203242,0.003867030143737793,-0.002000034,5.6511497
1984.27,799,294,1888.6625566799996,1636352,0.0041015623,1636352,5487.1051568984985,18.127838,0.0006793795,0.11894482374191284,-7.852538e-05,5.632067
1984.27,800,298,1889.3697015499995,1638400,0.025878906,1638400,5494.06001162529,19.32627,0.0021599908,-0.0011647939682006836,-0.0016081284,5.6377134
1984.27,801,299,1889.8453288899996,1640448,0.021191407,1640448,5500.915661096573,18.575266,0.0018441409,0.09421420097351074,-0.00031132207,5.6511073
1984.27,802,302,1890.0479475299999,1642496,0.028125,1642496,5507.755418777466,18.504147,0.0027293656,0.09745413064956665,-0.0011643434,5.6485744
1984.27,803,297,1889.9337454299998,1644544,0.017919922,1644544,5514.536786079407,18.383871,0.0017615458,0.07310974597930908,-0.0019215113,5.654107
1984.27,804,298,1889.91046458,1646592,0.020019531,1646592,5521.424665212631,18.816961,0.001773987,0.02730470895767212,-0.00056073436,5.666362
1984.27,805,298,1889.6392504900002,1648640,0.019482423,1648640,5528.2868049144745,19.228188,0.0018269757,0.019269049167633057,-0.0007352097,5.6627493
1984.27,806,294,1889.7854787400001,1650688,0.006884766,1650688,5535.142328500748,19.160732,0.00082662684,0.0017176270484924316,-0.00028237636,5.665293
1984.27,807,300,1889.87001172,1652736,0.014599609,1652736,5542.088323354721,18.864948,0.001436779,0.07662874460220337,-0.0010094877,5.67803
1984.27,808,297,1889.92140151,1654784,0.030078124,1654784,5548.912637710571,19.10073,0.0023234712,0.017932116985321045,-0.00011143873,5.684709
1984.27,809,293,1889.7080500299999,1656832,0.009033203,1656832,5555.809919595718,19.217001,0.0010815064,-0.015767931938171387,-0.00019428243,5.6808205
1984.27,810,299,1889.8520209,1658880,0.016845703,1658880,5562.779933452606,19.1915,0.001622195,-0.017128825187683105,-0.0007062054,5.690463
1984.27,811,299,1889.4824009299998,1660928,0.018652344,1660928,5569.627491474152,18.669544,0.0017874489,0.05781799554824829,-0.0007816553,5.70344
1984.27,812,299,1889.6758269399998,1662976,0.0045410157,1662976,5576.458969116211,18.852776,0.0008709116,-0.0070037841796875,-0.0003098636,5.7113113
1982.18,813,300,1887.7149645499999,1665024,0.012207031,1665024,5583.306676626205,15.461351,0.0013550142,0.36225438117980957,-0.0014577366,5.714263
1982.18,814,298,1887.66214408,1667072,0.009716797,1667072,5590.125226259232,18.66692,0.0012771741,0.005647480487823486,-0.0013245909,5.704721
1982.18,815,297,1887.8325439299997,1669120,0.012890625,1669120,5596.978064537048,18.46788,0.0014565766,0.013137400150299072,-0.00023365347,5.691655
1982.18,816,296,1887.54443665,1671168,0.01484375,1671168,5603.862965345383,19.086391,0.0015537638,0.0175478458404541,-0.0026693726,5.6982646
1982.18,817,300,1888.06574876,1673216,0.006298828,1673216,5610.779941320419,19.15245,0.0010636668,-0.0069925785064697266,-0.0007949212,5.697274
1982.18,818,302,1887.8187394199997,1675264,0.017822266,1675264,5617.606537818909,18.695747,0.001898104,0.0024449825286865234,-0.0015884547,5.6804867
1982.18,819,302,1887.6965682999999,1677312,0.0063476562,1677312,5624.377896308899,18.530102,0.0008586111,0.028693735599517822,0.00011658971,5.674318
1982.18,820,300,1887.7781920700002,1679360,0.03754883,1679360,5631.142236948013,18.305033,0.003062085,0.03640872240066528,-0.0019492686,5.672605
1982.18,821,299,1887.54033064,1681408,0.045800783,1681408,5637.958034753799,17.27543,0.0040191934,0.16446030139923096,-0.0026827317,5.6703606
1982.18,822,304,1887.48304796,1683456,0.0359375,1683456,5644.792801618576,18.124922,0.0030881844,0.07604718208312988,-0.0024834475,5.6717196
1982.18,823,301,1887.53359356,1685504,0.0017089844,1685504,5651.528799772263,18.438953,0.00050483353,0.029464304447174072,0.00011932898,5.670573
1982.18,824,298,1887.3600694900001,1687552,0.0063964846,1687552,5658.331284284592,18.86438,0.00095454557,0.022473812103271484,-0.0009109484,5.672101
1997.04,825,293,1901.8106951299997,1689600,0.008544922,1689600,5665.192292928696,18.384016,0.0009880351,0.035030364990234375,-0.00047819843,5.682993
1997.04,826,297,1901.79080749,1691648,0.008984375,1691648,5672.175349235535,18.872494,0.0011436951,0.02503758668899536,-0.0008943037,5.6869206
1997.04,827,294,1902.0272109999996,1693696,0.030859375,1693696,5679.055627822876,19.100882,0.0026505205,-0.016118884086608887,-0.0030659165,5.670557
1997.04,828,298,1902.3772393099996,1695744,0.0359375,1695744,5686.014428138733,18.188251,0.002986357,0.08357864618301392,-0.0019525662,5.6559086
1997.04,829,298,1902.3834794699997,1697792,0.01669922,1697792,5692.886839866638,19.24482,0.0016433051,-0.03814136981964111,-0.0007960565,5.6511483
1997.04,830,295,1902.8310479499996,1699840,0.049365234,1699840,5699.753493785858,18.432528,0.0038311705,0.054231882095336914,-0.005720674,5.666951
1997.04,831,297,1902.7876492399996,1701888,0.026708985,1701888,5706.674355983734,18.520002,0.0023666369,0.036835312843322754,-0.0023994152,5.688523
1997.04,832,293,1902.7954628399998,1703936,0.027539063,1703936,5713.567086458206,16.922329,0.0024848846,0.22521913051605225,-0.0021988766,5.701837
1997.04,833,296,1902.82014127,1705984,0.013183594,1705984,5720.540767192841,18.364359,0.0014955229,0.0821571946144104,7.075803e-05,5.7011385
1997.04,834,296,1902.9986747400003,1708032,0.022558594,1708032,5727.45006108284,18.427975,0.002304294,0.07558393478393555,-0.0018629117,5.7023916
1997.04,835,297,1903.0904925400005,1710080,0.021826172,1710080,5734.361275434494,18.023632,0.0021167246,0.11085212230682373,-0.00057163846,5.698924
1997.04,836,294,1902.8744018500001,1712128,0.011621093,1712128,5741.25500202179,17.776258,0.0013267447,0.11088591814041138,-0.00045915562,5.708743
1997.04,837,299,1902.6442549199999,1714176,0.0039550783,1714176,5748.215597629547,19.0326,0.00070415507,0.02866584062576294,-0.00030595332,5.7206955
1997.04,838,301,1902.2579995,1716224,0.00834961,1716224,5755.050692558289,19.06911,0.0012585158,-0.01381838321685791,-0.0010768607,5.7136
1997.04,839,299,1902.1560877299999,1718272,0.035351563,1718272,5761.839012861252,18.85286,0.0029325471,-0.03206753730773926,-0.0015888233,5.703002
1997.04,840,298,1902.3257492300002,1720320,0.038330078,1720320,5768.687814950943,18.527765,0.0034284622,0.0061342716217041016,-0.002990733,5.70517
1997.04,841,298,1902.02852803,1722368,0.009472656,1722368,5775.556582927704,17.963709,0.0014240604,0.1107797622680664,-0.00042033746,5.698905
1997.04,842,301,1902.1378792899998,1724416,0.020458985,1724416,5782.4266521930695,18.462086,0.0019914063,0.061788856983184814,-0.001951923,5.700398
1997.04,843,310,1902.3963005100002,1726464,0.004638672,1726464,5789.223871469498,18.1371,0.00079931563,0.08974134922027588,-0.00090358604,5.7135415
1997.04,844,299,1902.3029834699998,1728512,0.03276367,1728512,5795.824090480804,18.22569,0.00300469,0.06492096185684204,-0.0020894364,5.7100306
1997.04,845,298,1902.6595051699996,1730560,0.018847656,1730560,5802.66548204422,19.20378,0.0020235255,-0.013878822326660156,-0.0019872242,5.696736
1997.04,846,297,1902.49617964,1732608,0.017089844,1732608,5809.536089420319,18.561031,0.0018460952,0.03333556652069092,-0.0005466452,5.6962714
1997.04,847,301,1902.6021991899997,1734656,0.055371094,1734656,5816.413814783096,18.398731,0.0042037847,0.07198512554168701,-0.0036094834,5.692431
1997.04,848,297,1902.7895011,1736704,0.040966798,1736704,5823.202291250229,19.187206,0.0032356442,-0.009093284606933594,-0.0024179833,5.7008595
1997.04,849,299,1903.0098320499999,1738752,0.016064454,1738752,5830.087584257126,19.150928,0.0016555283,0.00420224666595459,-0.0002614078,5.7133107
1997.04,850,298,1902.67850532,1740800,0.01225586,1740800,5836.929564237595,18.831675,0.0013110659,0.04605931043624878,-0.00067963934,5.714194
1997.04,851,299,1903.11548595,1742848,0.004345703,1742848,5843.796609401703,19.263823,0.00088539615,-0.03589773178100586,-8.546837e-05,5.7038493
1997.04,852,298,1903.27777505,1744896,0.0078125,1744896,5850.627465724945,19.26928,0.0010369368,-0.022690176963806152,-0.00074393366,5.7059984
1997.04,853,295,1903.3636932599998,1746944,0.015917968,1746944,5857.495890378952,19.121199,0.0016171932,0.01863175630569458,-0.00070684275,5.714754
1997.04,854,296,1903.49069246,1748992,0.021435548,1748992,5864.419016361237,18.56181,0.0020591808,0.05372649431228638,-0.0015657961,5.721904
2009.99,855,300,1916.0658281299998,1751040,0.017675782,1751040,5871.320953130722,19.132698,0.0017959152,-0.006501555442810059,-0.0014248213,5.7362623
2009.99,856,299,1916.0247334599999,1753088,0.032128908,1753088,5878.1302127838135,18.330664,0.0028295466,0.08547323942184448,-0.004912112,5.7524276
2009.99,857,300,1915.86817874,1755136,0.03125,1755136,5884.962850093842,18.296951,0.0028725197,0.07042229175567627,-0.0020142265,5.7557936
2009.99,858,299,1915.7481043199996,1757184,0.026757812,1757184,5891.786326646805,18.418135,0.0023829746,0.06051546335220337,-0.0014730636,5.7524633
2009.99,859,301,1915.45827479,1759232,0.023876954,1759232,5898.628573656082,18.147388,0.0022655646,0.09851789474487305,-0.0016305654,5.7584352
2009.99,860,304,1915.71650325,1761280,0.015820313,1761280,5905.419413089752,18.39642,0.0017335666,0.08346724510192871,-0.00054719934,5.7641153
2009.99,861,305,1915.5344799100003,1763328,0.023291016,1763328,5912.152284145355,18.860691,0.0022431184,-0.018817424774169922,-0.00244977,5.773588
2014.01,862,309,1919.0527733800004,1765376,0.0020507812,1765376,5918.86203622818,19.373846,0.00063944317,0.01714181900024414,-0.00019680413,5.7873697
2014.01,863,302,1919.4535458200003,1767424,0.044873048,1767424,5925.481464385986,18.7466,0.0037174064,0.09005707502365112,-0.0019748544,5.7833414
2013.19,864,308,1919.0497624500003,1769472,0.018701172,1769472,5932.247722864151,18.864649,0.0022847855,0.06755936145782471,-0.004124642,5.7739015
2013.19,865,301,1919.4057938,1771520,0.011816407,1771520,5938.884207487106,18.719364,0.001772161,0.03299236297607422,-0.0009838743,5.765442
2013.19,866,303,1919.12172461,1773568,0.03300781,1773568,5945.685314178467,19.196157,0.0030586994,-0.006524801254272461,-0.0023660245,5.768526
2013.19,867,301,1918.9671521500004,1775616,0.01845703,1775616,5952.437299728394,18.84542,0.0021042756,0.005063533782958984,-0.0014298703,5.777591
2013.19,868,301,1919.3995980800005,1777664,0.038623046,1777664,5959.221451282501,18.975555,0.0031672828,0.07252705097198486,-0.0027430735,5.8038306
2013.19,869,309,1919.5422597600002,1779712,0.02475586,1779712,5966.007148504257,19.516956,0.0024014441,-0.040689826011657715,-0.0017340791,5.8234153
2013.19,870,299,1919.3039906500003,1781760,0.021826172,1781760,5972.618338108063,19.316715,0.0022779999,-0.011051297187805176,-0.0016166713,5.8232465
2013.19,871,305,1919.1433324400004,1783808,0.021923829,1783808,5979.458962678909,19.201801,0.0020785953,-0.009382486343383789,-0.0011376186,5.8188586
2013.19,872,301,1918.1924605700003,1785856,0.026855469,1785856,5986.173665523529,17.99778,0.002404484,0.09798067808151245,-0.0023642564,5.8295054
2013.19,873,300,1917.7211164100001,1787904,0.0019042969,1787904,5992.964651346207,18.438225,0.0005087081,0.02982872724533081,0.00015978128,5.8399763
2011.77,874,309,1916.4796822199999,1789952,0.014697266,1789952,5999.785666465759,17.667068,0.001966573,0.14331722259521484,-0.0017483367,5.825545
2011.77,875,306,1915.95590476,1792000,0.023388673,1792000,6006.409359693527,19.037327,0.0021003536,-0.014159917831420898,-0.0020801926,5.8239202
2011.77,876,308,1916.1045420799999,1794048,0.03178711,1794048,6013.105341672897,19.025154,0.0029269035,-0.01725947856903076,-0.0016534294,5.833659
2011.77,877,306,1916.31908516,1796096,0.024902344,1796096,6019.749208688736,18.710972,0.0023987321,0.042779505252838135,-0.0012786065,5.8386354
2020.73,878,305,1924.61194479,1798144,0.017138671,1798144,6026.429429531097,18.991383,0.001778824,0.020190060138702393,-0.00076504133,5.8500433
2026.24,879,304,1929.9365324699997,1800192,0.048046876,1800192,6033.141313314438,18.759308,0.004067222,0.01245039701461792,-0.00318975,5.840881
2026.24,880,300,1929.8999602899996,1802240,0.030126953,1802240,6039.867864370346,18.891018,0.0029791498,-0.009631872177124023,-0.0018012585,5.8303685
2026.24,881,302,1929.9785939399997,1804288,0.033984374,1804288,6046.692403316498,18.484777,0.0027945205,0.041805267333984375,-0.0032016274,5.829886
2026.24,882,297,1930.2563289799998,1806336,0.0044433596,1806336,6053.45605969429,19.114765,0.0009360268,-0.017566680908203125,-0.00018462815,5.831863
2026.24,883,296,1930.0888871500001,1808384,0.021582032,1808384,6060.348251104355,18.93932,0.0021572742,-0.010960221290588379,-0.00065008143,5.8297076
2026.24,884,301,1929.5493865000003,1810432,0.0147949215,1810432,6067.246516466141,18.37659,0.0016994303,0.06068819761276245,-0.0006709708,5.830482
2026.24,885,300,1929.76509192,1812480,0.014990235,1812480,6074.042998790741,18.9729,0.0017555257,-0.01425933837890625,-0.001162187,5.8349714
2026.24,886,301,1929.8342572599995,1814528,0.0171875,1814528,6080.867864847183,19.026775,0.0018429311,-0.0045517683029174805,-0.0013002404,5.827439
2026.24,887,301,1930.0840335199996,1816576,0.028857421,1816576,6087.652303695679,18.816666,0.0029228434,0.04461359977722168,-0.0019190714,5.8225255
2026.24,888,299,1929.9882440199997,1818624,0.018310547,1818624,6094.452088356018,18.853207,0.0020085056,0.017695844173431396,-0.0005957449,5.822343
2026.24,889,298,1930.3665495199998,1820672,0.011669922,1820672,6101.289229631424,18.84913,0.0016211955,0.003259122371673584,-0.0010867509,5.824856
2026.24,890,302,1930.54015369,1822720,0.03955078,1822720,6108.1557676792145,17.739391,0.0032649064,0.10370796918869019,-0.0022315027,5.8356047
2026.24,891,307,1931.0639700699996,1824768,0.014160156,1824768,6114.926425695419,17.965633,0.0015342843,0.11457455158233643,-0.0009847798,5.854657
2044.67,892,309,1948.37849038,1826816,0.029150391,1826816,6121.594473600388,17.681702,0.002776154,0.10637181997299194,-0.0018876803,5.869132
2044.67,893,306,1948.5841912899998,1828864,0.008300781,1828864,6128.204294681549,19.007368,0.001043647,0.02537935972213745,2.077124e-05,5.876589
2044.67,894,307,1948.5371247599999,1830912,0.025683593,1830912,6134.887894153595,18.318123,0.0023247818,0.08743077516555786,-0.0011496019,5.8860254
2044.67,895,304,1948.55196977,1832960,0.042626955,1832960,6141.560338973999,19.227623,0.0037179836,0.07383936643600464,-0.004122966,5.89287
2044.67,896,304,1948.4163884199997,1835008,0.0069335937,1835008,6148.295920610428,18.993267,0.0010949455,0.07254475355148315,-0.00024868542,5.906212
2044.67,897,298,1948.51143516,1837056,0.013134765,1837056,6155.02282166481,17.853184,0.0013642159,0.1290227770805359,-0.00042583887,5.9159846
2044.67,898,299,1948.72521994,1839104,0.04243164,1839104,6161.87456536293,18.005964,0.003522661,0.072642982006073,-0.0022309104,5.916401
2044.67,899,296,1949.0646817699997,1841152,0.02890625,1841152,6168.706239700317,18.519703,0.0025627166,0.11303365230560303,-0.00090191123,5.9200487
2031.02,900,295,1935.1621395799998,1843200,0.021679688,1843200,6175.621426343918,32.739685,0.002026588,0.23642343282699585,-0.0009551963,5.9405637
2031.02,901,306,1935.1247838499999,1845248,0.024560547,1845248,6182.56517291069,18.793121,0.0021455565,0.13278359174728394,-0.0022004654,5.9566374
2031.02,902,302,1934.7715390600001,1847296,0.024023438,1847296,6189.251639842987,18.19178,0.0020721233,0.14759409427642822,-0.002386286,5.948092
2031.02,903,299,1934.76895227,1849344,0.010449219,1849344,6196.016252994537,18.564447,0.0013231256,0.05344432592391968,-0.0012387054,5.9306364
2031.02,904,300,1934.9056110199997,1851392,0.03769531,1851392,6202.863573789597,19.073124,0.0032116394,0.04374730587005615,-0.00092009065,5.918458
2031.02,905,303,1935.23036429,1853440,0.019628907,1853440,6209.685526132584,19.256763,0.0018623809,0.036408841609954834,-0.0011457893,5.9132295
2031.02,906,302,1935.2260188999999,1855488,0.013525391,1855488,6216.432222604752,18.91859,0.0016571449,0.006061136722564697,-0.0010017792,5.905815
2031.02,907,305,1934.8826734299998,1857536,0.025,1857536,6223.197774171829,19.144058,0.0025413635,0.014117419719696045,-0.00028224074,5.8947535
2031.02,908,307,1934.7452481300002,1859584,0.03564453,1859584,6229.905053853989,19.204906,0.0031649966,-0.03576934337615967,-0.0012215467,5.8826685
2031.02,909,304,1934.6663702100004,1861632,0.010546875,1861632,6236.57638669014,18.783413,0.00164089,0.006323873996734619,-0.0013267018,5.865729
2031.02,910,307,1934.8203936300006,1863680,0.012353515,1863680,6243.30992436409,18.61423,0.0016718669,0.05129349231719971,-0.0006772744,5.8596716
2031.02,911,307,1935.0120648500003,1865728,0.016162109,1865728,6249.963342189789,18.591738,0.0020368567,0.06336092948913574,-0.00095970585,5.8564377
2033.11,912,304,1937.0266268,1867776,0.00834961,1867776,6256.618595600128,19.114485,0.0011104342,0.002955913543701172,-0.0012162533,5.868843
2033.11,913,304,1937.2868529,1869824,0.04082031,1869824,6263.353127002716,19.210075,0.0033497289,-0.01617610454559326,-0.0025089462,5.8824773
2033.11,914,307,1937.6771783099998,1871872,0.01875,1871872,6270.083471059799,19.45139,0.0020026553,-0.010761141777038574,-0.00040786396,5.882979
