policy_loss,fps,n_updates,serial_timesteps,ep_reward_mean,value_loss,approxkl,explained_variance,ep_len_mean,clipfrac,policy_entropy,time_elapsed,total_timesteps
-0.0046439893,414,368,753664,699.9764384100002,22.96213,0.004844003,0.7315419912338257,1148.18,0.055126954,2.4758847,1869.852483034134,753664
-0.004043092,382,369,755712,695.1176067300001,13.979833,0.0051249983,0.7427058815956116,1140.45,0.05683594,2.459988,1874.7919616699219,755712
-0.0027951628,401,370,757760,687.6284701500001,21.234152,0.003701625,0.6381987631320953,1128.17,0.037597656,2.436505,1880.1530096530914,757760
-0.0045516347,394,371,759808,664.88876594,14.863989,0.003897376,0.7596540302038193,1094.8,0.04169922,2.4347994,1885.2563967704773,759808
-0.001375249,406,372,761856,663.18881299,18.628931,0.005749651,0.7194474041461945,1091.45,0.06733398,2.4537463,1890.4438307285309,761856
-0.003124293,419,373,763904,651.41866676,13.847768,0.0032025366,0.7433757781982422,1072.35,0.036230467,2.4614027,1895.4807052612305,763904
-0.0049371715,393,374,765952,651.25083285,11.196973,0.00492045,0.7192269563674927,1072.35,0.049365234,2.4647746,1900.3601219654083,765952
-0.003122728,424,375,768000,624.3811055,31.261234,0.0037492488,0.7211683988571167,1027.81,0.04091797,2.469231,1905.565667629242,768000
-0.0012818311,405,376,770048,612.7321969299999,6.7530084,0.003597175,0.8348183929920197,1010.93,0.03959961,2.4776547,1910.3950200080872,770048
-0.0056541404,388,377,772096,616.17543629,8.060827,0.005869398,0.7970769107341766,1016.67,0.07172851,2.4944546,1915.4515419006348,772096
-0.0018982332,387,378,774144,616.9872606099999,10.391467,0.0027536547,0.7210622727870941,1016.67,0.03125,2.504334,1920.7300791740417,774144
-0.003172297,388,379,776192,605.83041828,17.005041,0.00515911,0.7206661999225616,999.84,0.056347657,2.5241544,1926.0124745368958,776192
-0.0030163012,418,380,778240,605.6232369900001,14.371129,0.004583123,0.713161051273346,999.05,0.0546875,2.5455604,1931.2892467975616,778240
0.0006366025,401,381,780288,606.2297564500001,8.221295,0.004761414,0.8160254955291748,999.05,0.056396484,2.5551858,1936.18186211586,780288
-0.00023182147,385,382,782336,587.54029112,24.583874,0.003590503,0.6273682713508606,971.48,0.037109375,2.5430486,1941.287729024887,782336
-0.0046123154,366,383,784384,600.1709631599999,11.841829,0.0066326438,0.6097110211849213,991.37,0.08461914,2.5410743,1946.6055870056152,784384
-0.0014186074,386,384,786432,573.10948011,18.93169,0.0037843026,0.6918907761573792,950.29,0.044042967,2.5497336,1952.1923666000366,786432
-0.0026225075,408,385,788480,574.5634254600001,10.113927,0.0039278395,0.762008011341095,950.29,0.04082031,2.537829,1957.4941003322601,788480
-0.005640281,427,386,790528,568.10931472,32.7929,0.005020638,0.4560721516609192,943.67,0.05708008,2.5258234,1962.5084385871887,790528
-0.0052865883,373,387,792576,570.4987796099999,6.9263926,0.0037712276,0.8045291155576706,947.95,0.04086914,2.52987,1967.2991197109222,792576
-0.0046715303,401,388,794624,564.78132522,23.439077,0.0047981706,0.6130795776844025,941.14,0.048876952,2.5332131,1972.777943611145,794624
-0.002859567,374,389,796672,575.0337079599999,8.482462,0.005375048,0.7140436768531799,956.31,0.06313477,2.5439384,1977.8860824108124,796672
-0.0054583848,390,390,798720,578.92664232,14.20226,0.006020828,0.7144370675086975,961.97,0.06782226,2.54988,1983.35821890831,798720
-0.00080234586,359,391,800768,589.9481838400001,11.192941,0.0031446416,0.6654578745365143,978.79,0.03779297,2.5554283,1988.6059086322784,800768
-0.0013033052,370,392,802816,597.31889202,11.052675,0.0060331286,0.6622538864612579,989.92,0.07495117,2.5574224,1994.300823688507,802816
-0.0014374563,413,393,804864,612.04877592,17.082476,0.0029616808,0.6618910431861877,1011.59,0.032226562,2.56375,1999.8264422416687,804864
-0.0065281047,403,394,806912,614.94667537,9.44026,0.005290839,0.7161120474338531,1015.99,0.06137695,2.5652776,2004.776683330536,806912
-0.0017147458,404,395,808960,624.4501493199999,8.055235,0.004557013,0.7656683921813965,1030.26,0.05253906,2.5680904,2009.8515231609344,808960
-0.002448767,401,396,811008,634.95670438,9.072134,0.0043634796,0.6802148520946503,1046.78,0.050488282,2.5810008,2014.9191188812256,811008
-0.005627024,437,397,813056,637.1683614599999,16.963251,0.007654478,0.6859098970890045,1048.92,0.09560547,2.5862968,2020.026725769043,813056
-0.0009847234,401,398,815104,648.0001698799999,8.047909,0.004817986,0.6920554041862488,1065.64,0.057275392,2.58049,2024.712025642395,815104
-0.005030183,368,399,817152,652.3679041199999,10.778437,0.0051064407,0.7014859318733215,1072.13,0.06044922,2.5609765,2029.8193757534027,817152
-0.0028461334,375,400,819200,663.69387752,9.433932,0.0048520127,0.7126938104629517,1087.98,0.057617188,2.5475593,2035.3820016384125,819200
-0.0012333238,389,401,821248,677.21056622,8.089922,0.005214559,0.7718971818685532,1107.85,0.0625,2.5414352,2040.8356506824493,821248
-0.0014575922,437,402,823296,673.33791626,8.097324,0.0037330408,0.7970453798770905,1102.53,0.04033203,2.547774,2046.0928599834442,823296
-0.0040132003,419,403,825344,684.1085782600001,10.426594,0.006479717,0.6945088803768158,1119.14,0.07583008,2.5549042,2050.7721874713898,825344
-0.0010404487,365,404,827392,695.8245322600001,8.205759,0.0047981124,0.69938525557518,1135.81,0.057275392,2.5624208,2055.6544625759125,827392
0.000106582316,415,405,829440,696.06485428,19.05087,0.0025195652,0.650008887052536,1136.28,0.025634766,2.5635438,2061.2592277526855,829440
-0.0061766757,399,406,831488,703.39248152,10.085124,0.0044795834,0.640092521905899,1147.3,0.055566408,2.5701551,2066.18980550766,831488
-0.0003860806,394,407,833536,692.4898101399999,16.105751,0.0033447135,0.6576267182826996,1130.72,0.036035158,2.589034,2071.314308166504,833536
-0.005746776,397,408,835584,705.36221745,8.469133,0.007317136,0.6636354029178619,1150.62,0.08847656,2.6019535,2076.5124900341034,835584
-0.0004626345,371,409,837632,699.84704668,6.3399878,0.00507824,0.7554383277893066,1141.5,0.058935545,2.6040041,2081.6677980422974,837632
-0.007355961,417,410,839680,689.4567165900002,36.413937,0.0040504406,0.5664545297622681,1126.94,0.044042967,2.605137,2087.1801011562347,839680
-0.0014644836,361,411,841728,690.4222889099999,17.273401,0.00405272,0.6170713901519775,1127.68,0.046142578,2.6193993,2092.0873577594757,841728
-0.0019072208,391,412,843776,682.60158208,7.9469886,0.0039092544,0.763701930642128,1116.33,0.0440918,2.6275861,2097.7510344982147,843776
-0.003866752,415,413,845824,693.93702731,16.609287,0.0037580219,0.6232301294803619,1132.0,0.03930664,2.626789,2102.979982614517,845824
-0.0014459272,426,414,847872,693.5091709800002,10.00772,0.0047242264,0.6784611344337463,1132.0,0.055566408,2.6225688,2107.9086480140686,847872
-0.003324754,391,415,849920,702.6302039000001,7.281835,0.0043424442,0.7789348512887955,1145.02,0.046484374,2.625094,2112.7130353450775,849920
-0.0033853326,349,416,851968,709.64986884,14.726636,0.0038818892,0.7356440424919128,1154.93,0.046142578,2.6357594,2117.939601421356,851968
-0.0038867083,426,417,854016,723.7003898199999,14.72688,0.0040534576,0.7250000536441803,1176.87,0.047216795,2.6390219,2123.7989733219147,854016
-0.006815765,433,418,856064,707.29615519,18.285458,0.0052174865,0.6704813241958618,1150.34,0.06015625,2.6463065,2128.6016080379486,856064
-0.0029345138,400,419,858112,718.1636238199999,7.4324546,0.0042651827,0.7683157175779343,1166.85,0.044921875,2.6469672,2133.330144405365,858112
-0.0017807204,409,420,860160,708.53520487,6.485781,0.004634738,0.8366114646196365,1153.63,0.054003906,2.660296,2138.4452617168427,860160
-0.0044311704,387,421,862208,700.9223485699997,18.974457,0.004991546,0.7299688458442688,1139.3,0.058789063,2.6764655,2143.449543237686,862208
-0.0056688986,385,422,864256,714.0466492899999,12.247612,0.0044290693,0.6718152463436127,1159.21,0.05126953,2.6832564,2148.7382032871246,864256
-0.00026741656,404,423,866304,727.1599172099999,10.427844,0.0028891845,0.641428530216217,1179.08,0.029589843,2.682228,2154.057184457779,866304
-0.00277137,432,424,868352,706.9339687600003,29.948093,0.0032891862,0.5458570122718811,1149.58,0.03515625,2.6927412,2159.1268658638,868352
-0.0022105947,380,425,870400,719.8715610700002,11.76232,0.00529151,0.5603874027729034,1169.46,0.061816406,2.710857,2163.8631176948547,870400
-0.0033923038,424,426,872448,715.57316309,15.2437315,0.0029601774,0.6797535717487335,1163.66,0.02890625,2.7181315,2169.243103981018,872448
-0.0029310386,399,427,874496,728.31605109,7.033436,0.0032290157,0.8116184175014496,1183.56,0.034814455,2.7250705,2174.071883916855,874496
-0.003654319,365,428,876544,730.03527065,20.21636,0.005612819,0.5676643550395966,1186.75,0.0668457,2.716435,2179.2016661167145,876544
-0.0066021048,374,429,878592,740.70048465,16.984985,0.007339767,0.6649678647518158,1202.18,0.095019534,2.7232232,2184.8096976280212,878592
-0.0047481563,408,430,880640,751.5238113199999,9.699016,0.005886565,0.7326651215553284,1218.61,0.07148437,2.7384663,2190.2801129817963,880640
-0.0005570268,389,431,882688,752.04010584,8.605936,0.004190646,0.7906045019626617,1218.61,0.04663086,2.7308593,2195.2983782291412,882688
-0.0015479748,402,432,884736,752.57426836,8.91881,0.0042086034,0.7205900847911835,1219.55,0.051074218,2.72122,2200.552585363388,884736
-0.0018407147,369,433,886784,751.51788661,10.892833,0.0049605803,0.6027421057224274,1219.55,0.058544923,2.7287881,2205.6480526924133,886784
-0.0040784907,354,434,888832,763.9149189999999,10.50133,0.0048302813,0.6887519657611847,1239.46,0.05415039,2.732432,2211.186511039734,888832
-0.004598048,380,435,890880,764.3705985299998,8.860804,0.005608444,0.7845304608345032,1239.46,0.06289063,2.7281346,2216.958350419998,890880
-0.0016027536,400,436,892928,763.8408223699998,7.658661,0.0037952415,0.7697782665491104,1239.46,0.04506836,2.7308307,2222.347293138504,892928
-0.0018390429,372,437,894976,776.8426451699999,10.473955,0.0040669553,0.7064866721630096,1259.3,0.047070313,2.7342906,2227.46338057518,894976
-0.002207057,405,438,897024,798.0230706599999,13.2123995,0.002889466,0.776052787899971,1292.19,0.026757812,2.7187219,2232.960579395294,897024
-0.0033610542,394,439,899072,802.29366764,6.365267,0.0039030444,0.8516393452882767,1298.45,0.040966798,2.7038445,2238.014867544174,899072
-0.0022068738,413,440,901120,814.22969859,7.003451,0.0039977697,0.7890713661909103,1315.33,0.04375,2.696209,2243.2018156051636,901120
-0.0046063773,406,441,903168,807.5642919,14.747084,0.0051798625,0.7250680327415466,1305.49,0.062402345,2.7034001,2248.155049562454,903168
-0.0031419653,398,442,905216,807.2619789699999,18.746237,0.0035016444,0.6111871004104614,1304.56,0.03671875,2.7161996,2253.1968851089478,905216
-0.0024036018,414,443,907264,807.4876093899999,9.900043,0.0045658345,0.6845203340053558,1304.56,0.053808592,2.7147872,2258.3417532444,907264
-0.005683749,415,444,909312,808.05008945,6.8778405,0.005514276,0.7957334667444229,1305.39,0.06679688,2.7165947,2263.2817993164062,909312
-0.0023799785,392,445,911360,799.96071046,24.798605,0.00412857,0.6107722520828247,1294.21,0.049951173,2.7291477,2268.2167885303497,911360
-0.0012902939,376,446,913408,802.64845164,5.3185835,0.0036190576,0.8750512301921844,1297.29,0.042578124,2.7434552,2273.439778327942,913408
-0.003155873,379,447,915456,801.8017276100001,12.0334835,0.003599082,0.8172595798969269,1295.15,0.035546876,2.7477732,2278.8826451301575,915456
-0.0018976327,362,448,917504,807.5735659000001,9.7573595,0.004459783,0.6921412646770477,1302.52,0.05288086,2.749473,2284.285574197769,917504
-0.002447933,413,449,919552,809.1205669200001,25.032207,0.0027978946,0.576250433921814,1306.85,0.025976563,2.7496605,2289.9346253871918,919552
-0.0051492387,429,450,921600,808.7626007100001,14.370926,0.005255069,0.745559960603714,1305.9,0.061328124,2.7470315,2294.888699531555,921600
-0.0014437314,408,451,923648,819.7691405700002,9.272247,0.0030960997,0.7744913697242737,1322.02,0.031054687,2.7502704,2299.6556346416473,923648
-0.007297769,400,452,925696,827.1251184900002,10.054272,0.005824494,0.6626083850860596,1332.8,0.065820314,2.7389398,2304.6701061725616,925696
-0.0021602078,404,453,927744,837.08494091,9.68241,0.0060712383,0.7485896050930023,1348.39,0.07836914,2.727537,2309.7817924022675,927744
-0.0027737562,372,454,929792,837.3007130700003,10.557635,0.0071621696,0.6406668126583099,1348.39,0.082177736,2.7245448,2314.850898504257,929792
-0.009644631,389,455,931840,858.6073190100001,15.748044,0.0060074376,0.704849123954773,1378.88,0.07626953,2.7360914,2320.3460614681244,931840
-0.00011584857,375,456,933888,858.1393749,9.309895,0.0034256026,0.6649085283279419,1378.88,0.03642578,2.7377791,2325.6010942459106,933888
-0.0036288605,384,457,935936,864.65169055,10.738582,0.004259548,0.7207671701908112,1388.36,0.05102539,2.7249484,2331.0539259910583,935936
-0.0067866296,411,458,937984,876.0521908300002,10.725934,0.0058747414,0.6752115190029144,1405.13,0.07119141,2.7143817,2336.3879935741425,937984
-0.00444393,369,459,940032,876.2961847,8.607332,0.0043311296,0.7775833308696747,1405.13,0.051416017,2.7035985,2341.3639760017395,940032
-0.0042612404,404,460,942080,876.3905016499999,8.20421,0.0044987304,0.7575343400239944,1405.13,0.050097656,2.6987562,2346.902248620987,942080
-0.0031822925,381,461,944128,876.3905016499999,0.6534586,0.0035252064,0.9781002774834633,1405.13,0.03857422,2.6877744,2351.9718294143677,944128
-0.006191891,376,462,946176,878.03742223,2.2925098,0.0045983936,0.9335063248872757,1407.43,0.05288086,2.6806664,2357.3424139022827,946176
-0.0016996756,415,463,948224,885.5369941099999,2.2546444,0.0036841421,0.9359089359641075,1416.82,0.042382814,2.6677015,2362.7872829437256,948224
-0.00462493,394,464,950272,881.79262003,11.567385,0.0059000975,0.7780179530382156,1409.95,0.0652832,2.6595058,2367.7216498851776,950272
-0.0014362849,403,465,952320,882.38591114,8.143755,0.005332864,0.761740580201149,1409.95,0.06611328,2.6531498,2372.9177186489105,952320
-0.0018803768,415,466,954368,882.35844573,10.832866,0.0053461734,0.692265659570694,1409.95,0.062207032,2.6432188,2377.9905619621277,954368
7.501811e-05,404,467,956416,891.96052911,10.132162,0.0038270876,0.7018956542015076,1424.63,0.04345703,2.6280997,2382.9255559444427,956416
-0.004642212,411,468,958464,892.34021829,9.65002,0.004659851,0.7265190482139587,1424.63,0.054492187,2.622765,2387.984097957611,958464
-0.005290893,400,469,960512,892.2604625600002,8.734511,0.0063923993,0.7584898769855499,1424.63,0.07807617,2.6246266,2392.9620916843414,960512
-0.002060387,394,470,962560,880.28355355,13.800631,0.0042621014,0.811785563826561,1407.64,0.046191406,2.6351743,2398.0715053081512,962560
-0.00011030558,423,471,964608,884.4278902799998,10.006063,0.0052746134,0.7220832109451294,1412.96,0.062646486,2.6545196,2403.259053707123,964608
-0.002899295,379,472,966656,884.3364714799999,9.995894,0.0048711253,0.6826700866222382,1412.96,0.057275392,2.6679335,2408.1019115448,966656
-0.0041124006,417,473,968704,860.91951382,22.470304,0.0039240876,0.7477984130382538,1378.01,0.045166016,2.6829503,2413.5052332878113,968704
-0.0040166043,391,474,970752,855.19745697,10.471064,0.0052230745,0.7258990406990051,1369.5,0.066064455,2.6992865,2418.4108045101166,970752
-0.004306845,390,475,972800,851.91766281,18.269096,0.0048663877,0.677474319934845,1364.55,0.05620117,2.701092,2423.649869441986,972800
-0.005554578,415,476,974848,853.5148193200001,17.97775,0.0045580557,0.7882855087518692,1365.95,0.053515624,2.701939,2428.8951404094696,974848
-0.0015933234,402,477,976896,859.7251287300002,20.579647,0.0030849115,0.7157399356365204,1375.54,0.032470703,2.7038283,2433.8224205970764,976896
-0.0040425765,382,478,978944,860.20699162,9.306314,0.0046943473,0.778362050652504,1375.54,0.056347657,2.7017703,2438.9171571731567,978944
-0.0015959522,424,479,980992,862.6376508500001,10.843214,0.003129606,0.8232279270887375,1378.75,0.03173828,2.7086692,2444.2753286361694,980992
-0.006139252,410,480,983040,857.1001347800001,5.691283,0.0049820547,0.8850700408220291,1370.67,0.056689452,2.7070735,2449.097660779953,983040
-0.0039276737,410,481,985088,845.4795261300001,21.228922,0.0058990326,0.7101045548915863,1351.23,0.06499024,2.6867268,2454.0877509117126,985088
-0.0035207607,411,482,987136,829.3916310000001,21.581139,0.003567438,0.7525389641523361,1325.38,0.038769532,2.6791177,2459.0825431346893,987136
-0.004184068,421,483,989184,828.9733252499999,10.489937,0.0046062605,0.7176959216594696,1325.38,0.053271484,2.6821353,2464.0556869506836,989184
-0.0030937246,379,484,991232,842.56955009,7.9207535,0.0064369934,0.8024928867816925,1345.25,0.080566406,2.6750772,2468.9119012355804,991232
-0.001786581,364,485,993280,855.7581396300001,8.856287,0.0049435617,0.7115327715873718,1365.16,0.05805664,2.6816194,2474.311883211136,993280
-0.0035806615,393,486,995328,855.82282054,7.8164415,0.0055423575,0.7556782960891724,1365.16,0.07050781,2.6916337,2479.939032316208,995328
-0.0039511407,381,487,997376,848.1410937999999,25.010794,0.00446055,0.5994088649749756,1355.03,0.05029297,2.6858494,2485.14280128479,997376
-0.0039874143,386,488,999424,825.0035500000001,28.84176,0.0033596442,0.6348872184753418,1321.01,0.037060548,2.6802516,2490.513270378113,999424
-0.0029438247,376,489,1001472,836.39275339,7.705634,0.0045221522,0.7127299904823303,1337.92,0.05288086,2.6895614,2495.8135261535645,1001472
-0.0015214814,398,490,1003520,840.0841494299998,15.340765,0.0028727103,0.7617790549993515,1342.45,0.031640626,2.703559,2501.2564651966095,1003520
-0.0039838245,387,491,1005568,840.6468698999998,8.15586,0.0060877395,0.7595772296190262,1342.45,0.068554685,2.7010112,2506.397114276886,1005568
-0.0067969514,414,492,1007616,839.4349902100001,25.19246,0.006424945,0.5957363247871399,1340.2,0.07695313,2.6938992,2511.6892614364624,1007616
-0.002157245,398,493,1009664,829.1247390900003,7.317861,0.005076439,0.8157307058572769,1324.66,0.060595702,2.7014508,2516.6326439380646,1009664
-0.00077855214,368,494,1011712,836.4808784800002,23.275898,0.005128016,0.683262437582016,1333.3,0.053710938,2.7048368,2521.7780034542084,1011712
-0.0025039674,397,495,1013760,817.3324765600003,12.82639,0.0046140584,0.7232664823532104,1304.69,0.051416017,2.7119021,2527.338633298874,1013760
-0.00061850675,397,496,1015808,828.1817904800002,7.964949,0.0038630206,0.7785828411579132,1320.31,0.04433594,2.7191987,2532.4865095615387,1015808
-0.0030309341,381,497,1017856,828.8924479800002,10.636934,0.003249316,0.7121408581733704,1320.31,0.03652344,2.7254565,2537.642161130905,1017856
-0.00092521,399,498,1019904,829.2532434600002,8.20903,0.0038720146,0.7455256879329681,1320.31,0.0440918,2.7261367,2543.017049074173,1019904
-0.003952559,410,499,1021952,829.5024710000001,11.654518,0.005491755,0.6651692390441895,1320.31,0.06381836,2.728149,2548.1466875076294,1021952
-0.005810947,423,500,1024000,818.6062696899999,21.396397,0.0040815817,0.5734259784221649,1304.6,0.050634764,2.750259,2553.1327805519104,1024000
-0.0028108833,423,501,1026048,802.6682852900001,16.37585,0.0040273815,0.6738634407520294,1281.24,0.048828125,2.7824645,2557.967789411545,1026048
-0.0037482097,428,502,1028096,798.3474557300001,19.863005,0.0052494565,0.6428588032722473,1274.61,0.058886718,2.8030648,2562.804059743881,1028096
-0.0047021704,396,503,1030144,783.50347109,28.732273,0.0034884834,0.5277845859527588,1252.89,0.04067383,2.808373,2567.5826489925385,1030144
-0.0030406443,366,504,1032192,796.21919716,8.680565,0.0040215505,0.7794163376092911,1270.65,0.047509767,2.82672,2572.74951505661,1032192
-0.0038985289,406,505,1034240,774.09538298,16.75349,0.0050800024,0.7902016490697861,1237.74,0.06040039,2.829547,2578.3438169956207,1034240
0.00084143423,371,506,1036288,780.2320895400002,10.634368,0.004537525,0.6539207100868225,1247.13,0.050830077,2.8223917,2583.3852779865265,1036288
-0.0085515445,395,507,1038336,784.9596588600002,14.511154,0.0052984925,0.6811227202415466,1254.17,0.050097656,2.8152466,2588.898227453232,1038336
-0.0070419908,389,508,1040384,778.79232596,13.524272,0.0059354873,0.7872729301452637,1244.7,0.06274414,2.8205104,2594.0733675956726,1040384
-0.0033392713,362,509,1042432,779.0845317300002,8.388796,0.004902677,0.7454657852649689,1244.7,0.05654297,2.8249478,2599.3267517089844,1042432
-0.002685946,414,510,1044480,779.2787673300002,9.322423,0.0066345693,0.7610601186752319,1244.7,0.07895508,2.816755,2604.972713947296,1044480
-0.0024814904,398,511,1046528,787.41969513,14.162747,0.002887238,0.736437201499939,1255.76,0.030761719,2.817836,2609.9146823883057,1046528
-0.00036572944,394,512,1048576,798.8384005399998,18.780367,0.0038441978,0.6221485137939453,1272.66,0.04433594,2.8234894,2615.059092760086,1048576
-0.005848101,393,513,1050624,792.6550196599998,13.308052,0.004845242,0.8074293881654739,1262.56,0.054394532,2.837027,2620.2498157024384,1050624
-0.0007602372,411,514,1052672,793.8220847399998,8.686795,0.0033604328,0.7534845918416977,1262.56,0.03564453,2.8461516,2625.459849834442,1052672
-0.005942161,429,515,1054720,790.58539695,6.8221445,0.005440745,0.8385622054338455,1257.97,0.053222656,2.8536935,2630.4409153461456,1054720
-0.0010953251,396,516,1056768,774.8116878400001,12.6455765,0.0028199847,0.8227835893630981,1234.65,0.02890625,2.8599732,2635.21036195755,1056768
-0.00357894,403,517,1058816,775.8721200699999,7.665568,0.0044139684,0.7976853847503662,1234.65,0.049560547,2.8502707,2640.3798158168793,1058816
-0.0018700508,399,518,1060864,776.42510513,9.202061,0.0053835697,0.7563697546720505,1234.65,0.06533203,2.8472373,2645.4568779468536,1060864
-0.0022341362,412,519,1062912,776.0475835599999,7.483107,0.0033403337,0.8225994557142258,1233.4,0.03666992,2.8439765,2650.5844552516937,1062912
-0.0075651025,395,520,1064960,776.6749421399999,8.350634,0.0072941855,0.7449033558368683,1233.4,0.09370117,2.8440738,2655.550348520279,1064960
-0.0035334718,432,521,1067008,741.10587855,26.339258,0.00417207,0.6488256752490997,1183.78,0.051220704,2.8557806,2660.726177215576,1067008
-0.0054940498,404,522,1069056,745.64775517,5.8352995,0.0040277666,0.8677121698856354,1190.1,0.04638672,2.8580172,2665.4607598781586,1069056
-0.0015510389,392,523,1071104,722.7254547900001,26.210232,0.0047007953,0.565540999174118,1155.67,0.054736327,2.8625076,2670.5251655578613,1071104
-0.0033016405,420,524,1073152,723.0343922600001,8.473996,0.0045423703,0.7426610291004181,1155.67,0.052783202,2.8775291,2675.7502036094666,1073152
-0.0035970819,398,525,1075200,702.6129935600002,13.249141,0.0032827258,0.7769179195165634,1126.93,0.031591795,2.8743567,2680.6254296302795,1075200
-0.0065410496,403,526,1077248,714.9533301200001,9.882234,0.0074794604,0.7664220184087753,1143.92,0.089941405,2.883844,2685.7631442546844,1077248
-0.004097429,441,527,1079296,699.2077770799999,24.914776,0.0040982603,0.690221518278122,1118.93,0.044970702,2.8977628,2690.841390132904,1079296
-0.0018415045,394,528,1081344,702.32923253,6.0466514,0.0025664852,0.82826828956604,1124.43,0.025537109,2.89808,2695.484780550003,1081344
-0.0057346867,377,529,1083392,714.3291516900001,15.235311,0.005660302,0.7114914357662201,1143.18,0.068359375,2.9060252,2700.6816968917847,1083392
-0.004365343,399,530,1085440,720.14983062,6.811425,0.004290763,0.8106343448162079,1151.52,0.051416017,2.9228222,2706.104088783264,1085440
-0.0031405292,381,531,1087488,719.7664106400001,8.523223,0.004554015,0.7196585834026337,1151.52,0.051464844,2.9142785,2711.2336826324463,1087488
-0.005462854,420,532,1089536,729.9187492900002,8.957008,0.0053593926,0.7098500430583954,1166.09,0.06796875,2.9087558,2716.609058856964,1089536
-0.0037212255,373,533,1091584,731.3368007600001,23.928274,0.004426513,0.6080029904842377,1169.71,0.045458984,2.9183338,2721.4766178131104,1091584
-0.0047178557,407,534,1093632,730.93520833,6.1436815,0.0044751447,0.8737919479608536,1169.37,0.053027343,2.9248357,2726.9581673145294,1093632
-0.0028470294,394,535,1095680,736.1112422000001,14.201121,0.0028806692,0.7580846548080444,1177.04,0.029589843,2.9296641,2731.989890575409,1095680
-0.0035139374,379,536,1097728,735.8896082599999,9.221682,0.0057433327,0.7091714143753052,1177.04,0.07070313,2.9328458,2737.180795431137,1097728
-0.0032204532,396,537,1099776,739.47046322,11.676649,0.0052882037,0.6558046340942383,1183.19,0.059814453,2.9441514,2742.5847883224487,1099776
-0.006529504,402,538,1101824,751.7781469200002,9.487339,0.00462021,0.7155396342277527,1201.01,0.057373047,2.9631433,2747.7556445598602,1101824
-0.001511317,395,539,1103872,757.2185235200002,8.886946,0.0043719593,0.7921911925077438,1209.09,0.051513672,2.970427,2752.8474593162537,1103872
-0.0022038082,394,540,1105920,757.32137553,21.620617,0.0037973474,0.729629397392273,1211.27,0.043652344,2.9704468,2758.0219299793243,1105920
-0.00291241,384,541,1107968,757.29249746,10.258429,0.003171817,0.6357967257499695,1211.27,0.032910157,2.964023,2763.214287519455,1107968
-0.0056861937,411,542,1110016,772.5478051500002,16.160748,0.0047102794,0.7535700500011444,1234.31,0.058496095,2.9642801,2768.536459207535,1110016
-0.0009891902,390,543,1112064,763.1799420499999,13.29482,0.004345996,0.7908148169517517,1220.83,0.050878905,2.9790182,2773.5183539390564,1112064
-0.0005263231,413,544,1114112,763.03933856,10.615855,0.0024019042,0.6892201006412506,1220.83,0.024414062,2.990609,2778.7643780708313,1114112
-0.0014101407,406,545,1116160,762.73688963,9.180544,0.0039118556,0.7845105975866318,1220.83,0.042529296,2.9853282,2783.722569704056,1116160
-0.0022413717,409,546,1118208,763.4124478599999,10.235662,0.0033535585,0.6678447723388672,1220.83,0.04169922,2.990396,2788.758146047592,1118208
-0.005097396,424,547,1120256,758.70271389,26.058239,0.004059822,0.7323886752128601,1213.81,0.044189453,2.9843154,2793.765693426132,1120256
-0.0046428,417,548,1122304,769.8785424700001,8.888848,0.003913311,0.720050036907196,1230.06,0.04033203,2.9676852,2798.595402240753,1122304
-0.0059011783,394,549,1124352,762.9787425200001,12.985959,0.0029961448,0.8038351386785507,1219.61,0.031201173,2.9679863,2803.503900051117,1124352
-0.0020633598,411,550,1126400,772.0454580199998,19.322668,0.002925511,0.7034343779087067,1232.83,0.032177735,2.9761758,2808.6972241401672,1126400
-0.006060134,411,551,1128448,761.7114942799999,13.481329,0.0040226365,0.7544060051441193,1217.97,0.04633789,2.992346,2813.681282520294,1128448
-0.0044825496,423,552,1130496,762.7707823800001,12.909404,0.004840137,0.7828455716371536,1219.89,0.050830077,3.0203993,2818.6615216732025,1130496
-0.004383408,390,553,1132544,760.3920061299999,15.6796465,0.0063271215,0.6788135766983032,1217.81,0.07700195,3.032331,2823.504408121109,1132544
-0.0063506663,393,554,1134592,764.4587529699999,5.5820837,0.0033322447,0.8707171231508255,1223.8,0.035595704,3.034644,2828.7453429698944,1134592
-0.006516802,402,555,1136640,770.5420237899999,14.951279,0.0055200118,0.7526128143072128,1232.72,0.06123047,3.0414116,2833.955508708954,1136640
-0.007870166,407,556,1138688,757.62391814,13.003931,0.004293249,0.8704655468463898,1214.94,0.04584961,3.0583262,2839.042191505432,1138688
-0.0038154707,402,557,1140736,751.6936027500001,4.675649,0.0034824186,0.8793860226869583,1205.85,0.035546876,3.074305,2844.0715873241425,1140736
-0.003961788,395,558,1142784,734.27293468,13.482832,0.0030066324,0.8521530330181122,1180.04,0.033154298,3.079989,2849.1569378376007,1142784
-0.0028434284,382,559,1144832,748.7621548300001,13.642362,0.003078513,0.7830229997634888,1200.15,0.0296875,3.09053,2854.3367903232574,1144832
-0.004817824,384,560,1146880,743.96860733,3.5746517,0.0033558127,0.9105200096964836,1193.36,0.03564453,3.0944963,2859.6988060474396,1146880
-0.00659995,417,561,1148928,725.67821914,33.295403,0.005124405,0.7013013362884521,1164.89,0.061767578,3.101809,2865.0264155864716,1148928
