policy_loss,total_timesteps,n_updates,serial_timesteps,explained_variance,fps,ep_reward_mean,clipfrac,policy_entropy,value_loss,approxkl,ep_len_mean,time_elapsed
-0.0015751261,395264,193,395264,0.36935675144195557,314,673.19189919,0.022021484,2.0555515,13.6051,0.0024309899,840.36,1993.8021800518036
-0.0020414651,397312,194,397312,0.47291088104248047,292,689.99532914,0.021337891,2.067664,13.467282,0.0022985544,859.54,2000.3082492351532
-0.0015696384,399360,195,399360,0.5248107612133026,211,706.70089856,0.010791016,2.072046,19.298166,0.0014905139,878.95,2007.3063580989838
-0.0069279843,401408,196,401408,0.498149037361145,365,723.49840533,0.04511719,2.080398,12.7742815,0.003785579,898.14,2017.0052213668823
-0.001852539,403456,197,403456,0.5890263915061951,152,740.15951046,0.008740234,2.0854537,37.186916,0.001313817,916.92,2022.607658147812
-0.0059807566,405504,198,405504,0.6334187686443329,174,755.97648047,0.05546875,2.0866275,41.152077,0.004679712,933.84,2036.035228729248
-0.0021126973,407552,199,407552,0.7615648806095123,267,739.5896210400001,0.034521483,2.113559,9.855367,0.002846336,914.92,2047.7651479244232
-0.0006400445,409600,200,409600,0.5280734002590179,197,767.14696749,0.013476563,2.1351361,33.846992,0.00182611,946.2,2055.428727865219
-0.0018850956,411648,201,411648,0.4623005986213684,396,784.009084,0.011132812,2.1341374,13.620363,0.0015597222,965.28,2065.8202908039093
-0.003098315,413696,202,413696,0.6117583513259888,302,790.33149682,0.031054687,2.1305137,24.243484,0.00316028,973.0,2070.9843034744263
-0.0028869887,415744,203,415744,0.4455447793006897,342,806.9351980500002,0.036474608,2.1348517,13.044505,0.003260842,992.13,2077.744967699051
-0.0024267612,417792,204,417792,0.5173562169075012,332,823.5244304500001,0.023535157,2.1434145,13.023216,0.002394122,1010.97,2083.717336177826
-0.0037857038,419840,205,419840,0.5552280843257904,390,840.0850981300001,0.03251953,2.1450598,13.319326,0.0032145572,1030.23,2089.8764111995697
-0.0053241695,421888,206,421888,0.4093053936958313,263,840.0221481400002,0.07607422,2.1487906,12.884705,0.005739038,1030.23,2095.1176602840424
-0.0032795444,423936,207,423936,0.3871537446975708,404,856.6298305000001,0.035742186,2.1580806,12.9715805,0.0030863686,1049.08,2102.8964536190033
-0.0039155027,425984,208,425984,0.4860682487487793,289,873.2646943500002,0.054101564,2.1613507,13.522395,0.004818474,1067.87,2107.959757566452
-0.0013864707,428032,209,428032,0.4394470453262329,288,889.7497092800003,0.011914062,2.1667905,13.244664,0.0015810218,1086.68,2115.031769514084
-0.002638112,430080,210,430080,0.5013921856880188,359,906.3993409600002,0.05961914,2.1735966,12.806193,0.00520211,1105.72,2122.1435239315033
-0.0019522893,432128,211,432128,0.3400799632072449,362,923.0300515900002,0.032958984,2.174375,13.553683,0.0028404617,1124.39,2127.835904121399
-0.0029664997,434176,212,434176,0.3914737105369568,256,939.93501797,0.019580077,2.1834362,13.4852295,0.001777941,1143.17,2133.480765581131
-0.0035858,436224,213,436224,0.3380752205848694,330,956.7652093700002,0.047460936,2.1938882,13.498349,0.0040694745,1162.33,2141.46249294281
-0.002895908,438272,214,438272,0.31267935037612915,415,973.6169450300002,0.03676758,2.198603,13.504565,0.0034398045,1181.2,2147.66303896904
-0.00421297,440320,215,440320,0.3221282958984375,329,990.4684029700002,0.060302734,2.1940427,13.837069,0.00469068,1200.16,2152.590050458908
-0.0018109143,442368,216,442368,0.39876681566238403,266,1007.49341801,0.039941408,2.1911306,13.829221,0.003801097,1219.03,2158.814576625824
-0.0014344037,444416,217,444416,0.3750878572463989,432,1024.56605614,0.013183594,2.1870134,13.485555,0.0016075345,1238.17,2166.490481376648
-0.0025685055,446464,218,446464,0.2977173328399658,288,1041.61924253,0.025390625,2.1865456,13.930336,0.0025305634,1257.04,2171.225997209549
-0.0029805442,448512,219,448512,0.32734763622283936,272,1058.83161583,0.0362793,2.1891928,13.839548,0.0034705673,1275.76,2178.3345065116882
-0.001887393,450560,220,450560,0.2831724286079407,287,1076.03415325,0.05341797,2.1817281,14.604108,0.004625564,1294.73,2185.852368593216
-0.0021353846,452608,221,452608,0.3531203269958496,299,1091.09836533,0.032226562,2.179187,14.079422,0.002997982,1310.34,2192.976054906845
-0.002684452,454656,222,454656,0.3438159227371216,287,1108.42824433,0.021289062,2.187129,13.905928,0.0021340018,1329.22,2199.804028272629
-0.0030557648,456704,223,456704,0.3109351396560669,279,1130.66220151,0.036376953,2.2025518,25.720057,0.003482197,1353.94,2206.9353873729706
-0.0024071583,458752,224,458752,0.35085952281951904,424,1147.75370336,0.04458008,2.2193048,13.669279,0.0038409599,1372.73,2214.272424697876
-0.0022298624,460800,225,460800,0.318345844745636,319,1165.23192304,0.026953125,2.2261438,14.323847,0.0027102227,1391.55,2219.0961310863495
-0.00086452265,462848,226,462848,0.33741456270217896,339,1182.39910067,0.02470703,2.2291653,14.213893,0.0028711462,1410.17,2225.5027799606323
-0.00309369,464896,227,464896,0.3063321113586426,284,1199.70040547,0.047216795,2.2252984,14.393628,0.0042003943,1428.86,2231.5378472805023
-0.001678694,466944,228,466944,0.34826475381851196,298,1212.9546328500003,0.039648436,2.2420201,13.831998,0.0034620836,1443.25,2238.7276616096497
-0.00322575,468992,229,468992,0.4291723966598511,318,1204.7791411900002,0.027783204,2.2645514,13.16772,0.0027497876,1433.01,2245.596670627594
-0.0023322417,471040,230,471040,0.3608328700065613,390,1221.8233065800002,0.019970704,2.28039,14.420967,0.0023130004,1451.81,2252.027323961258
-0.0010924533,473088,231,473088,0.33177751302719116,360,1222.70188776,0.012207031,2.2869923,14.359657,0.0016568156,1451.81,2257.267806529999
-0.0022336496,475136,232,475136,0.3377438187599182,279,1240.44914321,0.024414062,2.2969162,14.135457,0.0023289563,1470.99,2262.9559638500214
-0.004429244,477184,233,477184,0.35295987129211426,347,1257.96057929,0.07714844,2.3161182,14.568382,0.006010631,1490.32,2270.293593645096
-0.0021569259,479232,234,479232,0.3105970025062561,273,1275.48038419,0.038671874,2.3240838,14.798714,0.003299655,1509.07,2276.188546180725
-0.0077633997,481280,235,481280,0.38204628229141235,372,1275.32631977,0.055029295,2.3355944,13.614316,0.0048154816,1507.52,2283.691479444504
-0.0025727632,483328,236,483328,0.36937254667282104,331,1293.28770719,0.02211914,2.356739,14.023033,0.0025637976,1526.39,2289.1959743499756
-0.0007153101,485376,237,485376,0.3351573348045349,305,1311.3302141100003,0.019824218,2.3710513,14.3144655,0.0022866386,1545.7,2295.384106397629
-0.0015052503,487424,238,487424,0.41082072257995605,295,1312.6619223300002,0.035546876,2.3913617,14.407957,0.003308811,1545.7,2302.081606864929
-0.0061686556,489472,239,489472,0.42577630281448364,287,1330.52179615,0.070166014,2.3941069,14.757462,0.0057462608,1564.5,2309.005443572998
-0.0030520656,491520,240,491520,0.3822869062423706,274,1331.90361114,0.03676758,2.3932555,14.6210575,0.0034366709,1564.5,2316.130758047104
-0.0022167084,493568,241,493568,0.4053680896759033,301,1333.1064974800001,0.019384766,2.3874497,14.895305,0.002454368,1564.5,2323.5907697677612
-0.00471897,495616,242,495616,0.37594765424728394,258,1334.5514337800005,0.036816407,2.375124,15.16081,0.0036373702,1564.5,2330.377065181732
-0.0035345715,497664,243,497664,0.36088430881500244,260,1335.80751249,0.022949219,2.3630178,15.505879,0.0024268902,1564.5,2338.3029816150665
-0.001565486,499712,244,499712,0.3228034973144531,291,1337.09285488,0.013525391,2.36292,15.22197,0.0018234889,1564.5,2346.170179605484
-0.0025710426,501760,245,501760,0.3344128727912903,306,1338.1742999499997,0.017138671,2.3673844,15.60498,0.0018796849,1564.5,2353.209137201309
-0.002392782,503808,246,503808,0.34049731492996216,243,1356.1020485799997,0.025927734,2.379603,15.605585,0.002344607,1583.21,2359.885270357132
-0.0039681583,505856,247,505856,0.37386399507522583,353,1357.3980186400001,0.04526367,2.382692,15.507093,0.0042942003,1583.21,2368.2841148376465
-0.00035234407,507904,248,507904,0.34565532207489014,269,1374.92584072,0.012207031,2.3815944,15.829741,0.0016738942,1601.91,2374.0764904022217
-0.00010763908,509952,249,509952,0.35169917345046997,342,1376.4274929599999,0.026855469,2.3797774,15.922954,0.0029735086,1601.91,2381.678713083267
-0.0037204865,512000,250,512000,0.4528577923774719,268,1370.6530913799998,0.028027344,2.3700438,27.871078,0.0028446387,1592.68,2387.65864777565
-0.004847924,514048,251,514048,0.3966255187988281,259,1372.33868173,0.029052734,2.3630548,16.133448,0.0029066678,1592.68,2395.2851548194885
-0.004984495,516096,252,516096,0.43058162927627563,249,1358.72991718,0.024121094,2.356025,29.440512,0.002336063,1576.2,2403.1888570785522
-0.0019014496,518144,253,518144,0.4467703700065613,282,1360.2241449100004,0.037158202,2.3629003,16.566923,0.003545861,1576.2,2411.390988588333
-0.004742962,520192,254,520192,0.42706382274627686,278,1343.7794390499998,0.04116211,2.382666,28.73848,0.0035658975,1556.57,2418.6323223114014
-0.004890944,522240,255,522240,0.4354135990142822,334,1345.3030096899997,0.04536133,2.3950908,16.990084,0.003890232,1556.57,2425.990445137024
-0.00081620866,524288,256,524288,0.3779008388519287,290,1346.8946778900001,0.014111328,2.402041,16.786674,0.0020250808,1556.57,2432.106210708618
-0.0012254987,526336,257,526336,0.33389341831207275,349,1347.2618387299997,0.03276367,2.4056067,16.884233,0.0029688987,1556.57,2439.1545901298523
-0.0022448574,528384,258,528384,0.3920602798461914,237,1365.71811636,0.022900391,2.4199157,17.0315,0.0022594894,1575.51,2445.020273208618
-0.0016381344,530432,259,530432,0.4501758813858032,364,1367.4508597699999,0.018603515,2.430688,16.994709,0.002282833,1575.51,2453.64337515831
-0.004607306,532480,260,532480,0.3753472566604614,362,1385.1092461800001,0.04433594,2.4434247,17.658772,0.0036608907,1594.32,2459.269762992859
-0.00391514,534528,261,534528,0.3546260595321655,303,1386.4530436,0.060791016,2.4635053,17.445484,0.0051611,1594.32,2464.919413805008
-0.0017508685,536576,262,536576,0.41094160079956055,362,1388.2033172400002,0.018798828,2.4760919,17.29645,0.0018839573,1594.32,2471.6633784770966
-0.0015298085,538624,263,538624,0.38823747634887695,304,1389.73606257,0.022949219,2.4870534,17.289614,0.0024917002,1594.32,2477.315740585327
-0.00054486294,540672,264,540672,0.4111332893371582,265,1407.5907545500004,0.019726563,2.495034,17.466045,0.0023317374,1613.26,2484.052703857422
-0.0027852326,542720,265,542720,0.4736817479133606,353,1409.5864806300003,0.0453125,2.5126646,17.378698,0.0040933746,1613.26,2491.7588534355164
-0.0019971265,544768,266,544768,0.4055681824684143,387,1410.81489959,0.027246093,2.5305562,17.435467,0.002560074,1613.26,2497.556523323059
-0.0018038631,546816,267,546816,0.4666043519973755,282,1412.6108078799998,0.010498047,2.5278327,17.640627,0.0016845467,1613.26,2502.8403265476227
-0.0011530377,548864,268,548864,0.48663610219955444,348,1414.55142067,0.015917968,2.5145202,17.825409,0.0019858736,1613.26,2510.0969858169556
-0.00022796709,550912,269,550912,0.3811272382736206,329,1416.4046523400002,0.0125488285,2.5221086,18.040695,0.0017243618,1613.26,2515.967960357666
-0.0037389365,552960,270,552960,0.41750824451446533,287,1435.14410163,0.050146483,2.5211644,17.944197,0.004707559,1632.56,2522.178337574005
-0.0053759376,555008,271,555008,0.40048497915267944,243,1453.49095913,0.045654297,2.518681,17.959047,0.003921612,1651.51,2529.29870057106
-0.00037329146,557056,272,557056,0.39897483587265015,238,1455.6108777099998,0.0359375,2.519517,18.04916,0.003460283,1651.51,2537.694865465164
-0.0013905164,559104,273,559104,0.37523120641708374,267,1473.53460705,0.022705078,2.5213,17.524649,0.0023349454,1670.45,2546.27969789505
-0.0008800694,561152,274,561152,0.35534119606018066,257,1475.1164738,0.031884767,2.5335612,17.959808,0.003302132,1670.45,2553.949208498001
-0.0010738302,563200,275,563200,0.39842069149017334,354,1477.00482047,0.03769531,2.5425522,18.12646,0.0035164398,1670.45,2561.891684770584
-0.0008054074,565248,276,565248,0.3864506483078003,273,1479.1238221899998,0.012792969,2.5435042,18.067991,0.0017053762,1670.45,2567.6667449474335
-0.0027483397,567296,277,567296,0.3876826763153076,353,1497.5004923000001,0.045166016,2.554054,17.427555,0.003782804,1689.29,2575.16792845726
-0.004037817,569344,278,569344,0.40780389308929443,328,1499.09794471,0.056884766,2.5736535,18.332134,0.0045861835,1689.29,2580.9592328071594
-0.0024014285,571392,279,571392,0.40441495180130005,237,1500.4710324900004,0.033251952,2.5914102,16.946716,0.003167801,1689.29,2587.1959788799286
-0.0015449596,573440,280,573440,0.39642882347106934,257,1518.6625424500005,0.015380859,2.580441,17.618893,0.002060876,1708.22,2595.8116495609283
-0.0016905244,575488,281,575488,0.31215769052505493,255,1536.7830105000003,0.039013673,2.57933,18.707691,0.0035850562,1727.07,2603.7602529525757
-0.00095103186,577536,282,577536,0.40278488397598267,265,1555.2415607800003,0.03173828,2.5770814,17.425846,0.0029590721,1746.07,2611.7781751155853
-0.005567011,579584,283,579584,0.37630170583724976,375,1574.0198149800003,0.08847656,2.5793529,18.693068,0.006957975,1765.46,2619.49444937706
-0.003345254,581632,284,581632,0.3582274913787842,275,1575.6880968100004,0.0578125,2.5807843,18.888348,0.0046377564,1765.46,2624.9500982761383
-0.002063055,583680,285,583680,0.3935697674751282,292,1594.0826685900001,0.020166015,2.5836508,18.62108,0.0021855284,1784.3,2632.3787400722504
-0.002353881,585728,286,585728,0.3701357841491699,264,1612.60505375,0.04941406,2.583613,18.83568,0.0041496726,1803.22,2639.375254392624
-0.000715467,587776,287,587776,0.35833096504211426,259,1631.4736985099998,0.022265624,2.5802617,18.713362,0.0026561632,1822.59,2647.120862007141
-0.00069329294,589824,288,589824,0.3874818682670593,359,1650.30816163,0.006298828,2.5887105,18.855637,0.0009816532,1841.71,2655.00927901268
-0.0016216474,591872,289,591872,0.3725275993347168,370,1669.1333301599998,0.035351563,2.5939739,18.792065,0.0030727386,1861.12,2660.710214138031
-0.0014342892,593920,290,593920,0.43615400791168213,318,1687.8606440700003,0.018554688,2.5920727,19.608027,0.0020612446,1880.04,2666.238386154175
-0.0019733727,595968,291,595968,0.30660635232925415,292,1689.6209874900003,0.02890625,2.5963674,19.240763,0.0026688348,1880.04,2672.659874200821
-0.0024517884,598016,292,598016,0.40361589193344116,344,1698.0544116800002,0.034765624,2.605831,19.041103,0.0030390092,1887.1,2679.662905693054
-0.0028202224,600064,293,600064,0.3502402901649475,264,1716.6218506500002,0.080761716,2.607925,18.930433,0.0065793833,1905.98,2685.6126210689545
-0.0021139798,602112,294,602112,0.3783109784126282,355,1735.42615585,0.0671875,2.6033893,18.976236,0.005270591,1924.9,2693.369148015976
-0.003307181,604160,295,604160,0.34503042697906494,251,1737.27170305,0.040966798,2.5947816,19.039843,0.00389522,1924.9,2699.136475086212
-0.003073697,606208,296,606208,0.3022266626358032,365,1750.08026457,0.03671875,2.5926387,19.035885,0.0035443143,1936.9,2707.2926907539368
-0.002242723,608256,297,608256,0.3389003276824951,280,1768.74173861,0.03100586,2.5988913,18.991901,0.0030282477,1955.84,2712.8994138240814
-0.0015344598,610304,298,610304,0.36893290281295776,265,1787.22724151,0.03803711,2.6075902,19.095615,0.0031908248,1974.71,2720.1942262649536
-0.0043097287,612352,299,612352,0.3670518398284912,285,1789.36327503,0.058007814,2.6199908,18.959677,0.004697133,1974.71,2727.910395383835
-0.0025366081,614400,300,614400,0.4383927583694458,317,1791.39563809,0.036328126,2.6272042,19.153824,0.0034247958,1974.71,2735.089364528656
-0.0009853247,616448,301,616448,0.3712040185928345,344,1793.5205041599997,0.021972656,2.6288898,18.845074,0.002208647,1974.71,2741.5344684123993
-0.0018831495,618496,302,618496,0.3883337378501892,352,1795.4906727899997,0.052685548,2.6443155,18.764523,0.0047009876,1974.71,2747.476467370987
-0.0023135187,620544,303,620544,0.3859948515892029,387,1797.3854886799995,0.031445313,2.65279,19.072168,0.0031005293,1974.71,2753.2820177078247
-0.0042255493,622592,304,622592,0.44746387004852295,398,1799.47275612,0.074560545,2.6551518,19.296253,0.0060430067,1974.71,2758.5714950561523
-0.0016724765,624640,305,624640,0.4124438762664795,254,1801.34632168,0.057763673,2.6559749,19.06062,0.0046768743,1974.71,2763.71146607399
0.00068964635,626688,306,626688,0.37893807888031006,335,1803.1994281300003,0.02421875,2.6624498,18.923841,0.0025615625,1974.71,2771.7621941566467
-0.00090180396,628736,307,628736,0.3553693890571594,266,1805.0549712900001,0.031445313,2.6648374,18.945858,0.0033596817,1974.71,2777.8698506355286
-0.0019913623,630784,308,630784,0.39095914363861084,253,1806.7602372700003,0.03540039,2.6685007,19.058767,0.0033306573,1974.71,2785.558884859085
-0.0024513577,632832,309,632832,0.4291667342185974,244,1808.6581609,0.06069336,2.672618,18.958132,0.0053405412,1974.71,2793.6283056735992
-0.0015133851,634880,310,634880,0.4007788896560669,375,1810.19473333,0.036230467,2.6681418,19.077414,0.0032868092,1974.71,2802.007685661316
-0.0042765257,636928,311,636928,0.46553879976272583,284,1811.4652668,0.050634764,2.678169,18.632175,0.004404488,1974.71,2807.4662368297577
-0.0014732848,638976,312,638976,0.35782527923583984,370,1812.13400097,0.039501954,2.6909525,19.284666,0.0035459853,1974.71,2814.6545226573944
-0.0035067138,641024,313,641024,0.5399327278137207,334,1813.73207848,0.057910156,2.698674,18.999786,0.004689739,1974.71,2820.185926437378
-0.004276167,643072,314,643072,0.6104150414466858,250,1812.87323509,0.039990235,2.718287,13.925038,0.003592216,1973.58,2826.3028836250305
-0.00204452,645120,315,645120,0.4619370102882385,326,1813.45840262,0.027880859,2.7311702,17.253796,0.0028139553,1973.58,2834.477912425995
-0.0028317906,647168,316,647168,0.400005042552948,285,1814.6083633500007,0.044921875,2.7439995,18.398857,0.004000452,1973.58,2840.757202386856
-0.0039975126,649216,317,649216,0.40487247705459595,300,1815.8902942900002,0.053027343,2.7479706,19.3212,0.004292606,1973.58,2847.922711133957
-0.0016533053,651264,318,651264,0.42736148834228516,261,1817.1050295400003,0.04057617,2.7548902,18.969866,0.0034469967,1973.58,2854.7347400188446
-0.001422744,653312,319,653312,0.40419358015060425,241,1818.6715601199999,0.036376953,2.7580955,18.949532,0.0033375812,1973.58,2862.5801227092743
-0.0005745542,655360,320,655360,0.4351837635040283,309,1831.6976819799997,0.03125,2.756957,18.412132,0.002957403,1986.5,2871.0719871520996
-0.0006457946,657408,321,657408,0.38628560304641724,303,1832.8029817299998,0.02993164,2.762508,18.679384,0.0028762557,1986.5,2877.683074951172
-0.0029225808,659456,322,659456,0.3416174650192261,305,1833.9239919599997,0.057666015,2.7713761,19.88857,0.0049608173,1986.5,2884.425815820694
-0.0014984632,661504,323,661504,0.4249289631843567,238,1835.16351849,0.022070313,2.7836614,19.254045,0.0024912204,1986.5,2891.1416754722595
-0.0027479534,663552,324,663552,0.4160881042480469,349,1836.5296590199996,0.036474608,2.7797654,19.691248,0.0040395847,1986.5,2899.7164821624756
-0.0029092852,665600,325,665600,0.3231174945831299,351,1841.01923407,0.039648436,2.7722201,19.409046,0.0034472677,1990.74,2905.57159948349
-0.0007794275,667648,326,667648,0.3172559142112732,308,1851.80277393,0.009423828,2.7803757,19.802914,0.0011494504,2000.98,2911.3961329460144
-0.0015904984,669696,327,669696,0.3959507346153259,266,1853.5402876699998,0.034765624,2.7927082,19.858572,0.0031337708,2000.98,2918.027395963669
-0.0030993507,671744,328,671744,0.37037718296051025,298,1854.7597317999998,0.1003418,2.803407,19.363245,0.007948087,2000.98,2925.7042269706726
-0.0022313655,673792,329,673792,0.34578853845596313,299,1855.82122644,0.022753906,2.8095136,19.691338,0.0023061172,2000.98,2932.568907260895
-0.0034287323,675840,330,675840,0.397464394569397,263,1857.3691434099999,0.019335937,2.797699,19.628237,0.0023296487,2000.98,2939.399180650711
-0.0033163417,677888,331,677888,0.49329590797424316,343,1858.4953022399998,0.06269531,2.7851193,19.698782,0.0053864717,2000.98,2947.1757950782776
-0.001360146,679936,332,679936,0.39556723833084106,274,1860.8539663000001,0.036132812,2.7848752,19.839167,0.0036018253,2002.53,2953.1459329128265
-0.004448679,681984,333,681984,0.4227988123893738,350,1861.5567299299996,0.054052733,2.7880745,19.707537,0.004283162,2002.53,2960.5986778736115
-0.0033351916,684032,334,684032,0.42863231897354126,346,1862.2246059899999,0.05732422,2.798857,19.330976,0.0046353173,2002.53,2966.444667816162
-0.0019187359,686080,335,686080,0.3804388642311096,302,1862.9955092500002,0.046191406,2.8132439,19.566347,0.0039826953,2002.53,2972.3606898784637
-0.000611576,688128,336,688128,0.43900924921035767,296,1863.72841342,0.023388673,2.820622,19.427074,0.0022462467,2002.53,2979.133984565735
-0.002746535,690176,337,690176,0.4617334008216858,385,1864.2235437500003,0.0362793,2.825331,19.448639,0.0033835173,2002.53,2986.036656141281
-0.0026214938,692224,338,692224,0.4284142851829529,371,1864.9996893999999,0.04560547,2.818277,19.284128,0.0040193745,2002.53,2991.351623773575
-0.0031240904,694272,339,694272,0.44641590118408203,312,1865.80109144,0.087451175,2.818521,19.439245,0.007202952,2002.53,2996.870260477066
-0.0026248961,696320,340,696320,0.4629908800125122,249,1865.8272876300002,0.057714842,2.8266673,19.369156,0.0047513386,2002.53,3003.4353308677673
-0.0036360133,698368,341,698368,0.48849666118621826,256,1865.56523368,0.072705075,2.8501673,19.431175,0.0061562406,2002.53,3011.6517021656036
-0.0013190856,700416,342,700416,0.4840538501739502,262,1866.03641431,0.029296875,2.8656232,18.980152,0.002590424,2002.53,3019.6472692489624
-0.0006385562,702464,343,702464,0.4668921232223511,341,1866.4733570199999,0.031835936,2.8708613,19.269464,0.0031575605,2002.53,3027.4528238773346
-0.005485418,704512,344,704512,0.40260618925094604,260,1866.5802734099998,0.074804686,2.8759108,19.16682,0.0064511597,2002.53,3033.4595856666565
-0.0012842289,706560,345,706560,0.4325237274169922,330,1867.4714824299997,0.011328125,2.8724458,19.041859,0.0015765231,2002.53,3041.324563741684
-0.0014683767,708608,346,708608,0.5044830143451691,316,1867.78758185,0.01845703,2.871871,19.134113,0.0022338727,2002.53,3047.5185236930847
-0.0019795517,710656,347,710656,0.4010013937950134,276,1868.10547246,0.046923827,2.8784604,19.309519,0.0038580752,2002.53,3053.981805086136
-0.0037742513,712704,348,712704,0.6824074387550354,395,1866.2021490500001,0.047265626,2.8997028,13.190089,0.0041076476,2000.63,3061.389317512512
-0.0015143941,714752,349,714752,0.36738765239715576,351,1866.25792304,0.008886719,2.9136987,19.55858,0.0011158242,2000.63,3066.5752482414246
-0.001095016,716800,350,716800,0.44966089725494385,246,1875.62719391,0.053759765,2.9194527,19.076006,0.004970175,2009.83,3072.40554523468
-0.0032120175,718848,351,718848,0.4121551513671875,300,1883.4747869900002,0.06352539,2.9285026,18.952614,0.004980362,2017.11,3080.7297971248627
-0.0021888372,720896,352,720896,0.3396841883659363,366,1884.0899884399998,0.03515625,2.9377148,19.384932,0.0030640715,2017.11,3087.5404546260834
-0.00077820296,722944,353,722944,0.4286002516746521,313,1897.3786713700001,0.018701172,2.9437811,19.063375,0.002203948,2030.02,3093.1362960338593
-0.00027552719,724992,354,724992,0.4359405040740967,292,1904.70812205,0.016748047,2.9391074,19.104424,0.0020658434,2036.74,3099.67516374588
-0.0036203742,727040,355,727040,0.4282076358795166,314,1904.8033338000002,0.03696289,2.9307814,19.535624,0.0036891338,2036.74,3106.672894716263
-0.0028901803,729088,356,729088,0.4049651622772217,328,1905.1005767600002,0.045166016,2.9207277,19.37377,0.0044281334,2036.74,3113.1820335388184
-0.0022846146,731136,357,731136,0.40578967332839966,319,1906.7502108800002,0.022753906,2.9142346,19.167887,0.002657709,2036.74,3119.4202284812927
-0.00059568137,733184,358,733184,0.3783419132232666,389,1906.92756299,0.024023438,2.913463,19.168589,0.0024525276,2036.74,3125.84157204628
-0.0041301353,735232,359,735232,0.27948909997940063,257,1906.73697021,0.09873047,2.9175563,19.70081,0.0072847893,2036.74,3131.1055924892426
-0.0035428845,737280,360,737280,0.41005927324295044,255,1906.8120038999998,0.05239258,2.944107,19.31733,0.004426156,2036.74,3139.05920958519
-0.0013594584,739328,361,739328,0.4291038513183594,239,1907.2076373900002,0.018408203,2.9592586,19.110971,0.0022195159,2036.74,3147.07097697258
-0.003006511,741376,362,741376,0.30113649368286133,282,1907.44916093,0.051171876,2.9598238,19.391453,0.0045157797,2036.74,3155.6079230308533
-0.00074771343,743424,363,743424,0.3811352252960205,280,1907.99220766,0.006884766,2.9525518,19.247766,0.0012503652,2036.74,3162.853546857834
2.4868123e-05,745472,364,745472,0.45059734582901,283,1908.73166545,0.013183594,2.9472318,19.355688,0.0017558144,2036.74,3170.1571776866913
-0.0024649783,747520,365,747520,0.3964300751686096,287,1908.95036731,0.03359375,2.9456728,19.323261,0.0031580534,2036.74,3177.3937146663666
-0.0028539575,749568,366,749568,0.3882638216018677,279,1909.83834098,0.050097656,2.947942,19.703207,0.004286799,2036.74,3184.5304560661316
-0.0011231508,751616,367,751616,0.3974614143371582,359,1910.2315761800003,0.04975586,2.9464529,19.354317,0.0041662804,2036.74,3191.870694875717
-0.0013081536,753664,368,753664,0.42032885551452637,362,1910.50893797,0.028271485,2.9421294,19.155212,0.0029357926,2036.74,3197.561786174774
-0.0035187923,755712,369,755712,0.4468633532524109,249,1910.7288692800003,0.06333008,2.934657,19.237297,0.0052855494,2036.74,3203.2049493789673
-0.0024499907,757760,370,757760,0.48674213886260986,347,1910.7609230200003,0.03334961,2.9341989,19.16463,0.0034081019,2036.74,3211.4148468971252
-0.002659326,759808,371,759808,0.4295613169670105,328,1910.94947282,0.041650392,2.9352598,19.295492,0.0036422159,2036.74,3217.3173744678497
-0.0020334292,761856,372,761856,0.559212327003479,298,1911.1218742400001,0.03515625,2.934849,19.466677,0.0031372462,2036.74,3223.556752681732
-0.0032519407,763904,373,763904,0.5116253793239594,276,1911.6386796300003,0.056347657,2.9256167,19.281502,0.0049352255,2036.74,3230.42516541481
-0.0005187944,765952,374,765952,0.5014974474906921,247,1911.9973339100002,0.019091796,2.9300466,18.94921,0.0020240904,2036.74,3237.8334238529205
-0.0021548672,768000,375,768000,0.5974571406841278,252,1911.9295764400001,0.042919923,2.9344306,19.345778,0.0042299423,2036.74,3246.114588022232
-0.0028147383,770048,376,770048,0.60603266954422,236,1893.7958182399996,0.026123047,2.9320514,34.029594,0.0023807294,2018.66,3254.2156133651733
-0.0033016424,772096,377,772096,0.5187915861606598,148,1841.26678805,0.027148437,2.936437,67.704636,0.0025888556,1964.16,3262.874759197235
-0.0041399715,774144,378,774144,0.5845214128494263,202,1823.5014645899998,0.03803711,2.938271,35.162476,0.0032217759,1946.08,3276.679272413254
-0.001246098,776192,379,776192,0.6613918840885162,357,1823.5263714999999,0.03930664,2.944632,19.91707,0.0034453,1946.08,3286.7697920799255
-0.0035565633,778240,380,778240,0.5003518462181091,279,1822.77551974,0.056884766,2.9551644,19.826283,0.0047806995,1946.08,3292.4925248622894
-0.0034831103,780288,381,780288,0.5322678089141846,345,1822.85570477,0.055419922,2.9641411,19.289099,0.0045198803,1946.08,3299.8309569358826
-0.0035816636,782336,382,782336,0.5531218349933624,262,1822.5410001199998,0.0680664,2.9763684,19.75223,0.005388229,1946.08,3305.764871120453
-0.0018426438,784384,383,784384,0.5229216814041138,255,1822.2511637300004,0.03618164,2.9807568,19.294878,0.003532347,1946.08,3313.5641283988953
-0.0015581996,786432,384,786432,0.5424602329730988,251,1822.2177898399998,0.104882814,2.9722552,19.624516,0.007888732,1946.08,3321.568223953247
-0.002560777,788480,385,788480,0.5980952978134155,357,1822.1321820100002,0.02734375,2.9665697,19.306568,0.002662841,1946.08,3329.708289861679
-0.0011329589,790528,386,790528,0.48526352643966675,280,1821.89229836,0.038427733,2.9667754,19.404478,0.003744788,1946.08,3335.442804336548
