total_timesteps,serial_timesteps,ep_len_mean,approxkl,n_updates,clipfrac,time_elapsed,fps,ep_reward_mean,policy_loss,explained_variance,value_loss,policy_entropy
2560000,2560000,198.39,0.016568538,1250,0.1607422,6526.9107830524445,401,0.0,-0.0030602429,-0.15932726860046387,9.1938816e-08,-0.48456296
2562048,2562048,196.26,0.013924578,1251,0.15146485,6532.01504945755,408,0.0,-0.006352581,-0.6639587879180908,2.0796778e-08,-0.47824106
2564096,2564096,199.73,0.014512678,1252,0.15947266,6537.02526807785,368,0.0,-0.0011374247,-0.5086697340011597,8.121444e-07,-0.47648793
2566144,2566144,199.05,0.0126829995,1253,0.14570312,6542.580358028412,451,0.0,-0.0031529372,-1.2229490280151367,1.8778513e-08,-0.4706688
2568192,2568192,195.91,0.010691366,1254,0.12392578,6547.1215970516205,399,0.0,0.00021069031,-0.5182881355285645,2.429329e-08,-0.4744286
2570240,2570240,194.88,0.015515414,1255,0.14248046,6552.253212213516,429,0.0,-0.0035548303,0.01546323299407959,3.8224575e-09,-0.47698244
2572288,2572288,194.2,0.0137602165,1256,0.1541504,6557.017864942551,352,0.0,-0.0027391254,0.06675177812576294,8.021738e-09,-0.47385758
2574336,2574336,197.02,0.012852153,1257,0.1506836,6562.825803756714,388,0.0,-0.001544548,-0.950731635093689,1.4137134e-08,-0.47537702
2576384,2576384,199.62,0.013582587,1258,0.1484375,6568.094653844833,419,0.0,6.919251e-05,-0.7472928762435913,8.470794e-08,-0.48549643
2578432,2578432,200.27,0.013072671,1259,0.14194337,6572.976019382477,378,0.0,-0.0002297191,0.020993411540985107,1.6632832e-08,-0.4905221
2580480,2580480,197.74,0.015370627,1260,0.14311524,6578.385212659836,382,0.0,-0.004030776,0.24839556217193604,1.30313635e-08,-0.4916675
2582528,2582528,196.93,0.010138752,1261,0.11757813,6583.74405002594,463,0.0,-0.0024623382,-0.30852997303009033,9.9012574e-08,-0.48577362
2584576,2584576,195.09,0.014067931,1262,0.15185547,6588.161046504974,413,0.0,-0.0032218534,-1.055518388748169,5.6328254e-08,-0.49405274
2586624,2586624,194.02,0.011176029,1263,0.13461915,6593.114019870758,422,0.0,-0.0017723987,-0.40924394130706787,5.7929743e-08,-0.49788228
2588672,2588672,193.57,0.016027061,1264,0.15385742,6597.967221021652,418,0.0,-0.0068340627,-0.1382145881652832,5.4196704e-07,-0.49302092
2590720,2590720,188.43,0.013024772,1265,0.15205078,6602.857118844986,407,0.0,0.0028929764,-1.7019519805908203,1.01309794e-07,-0.494908
2592768,2592768,181.65,0.011060792,1266,0.1227539,6607.883234739304,430,0.0,-0.00058959506,-0.1991966962814331,2.40901e-07,-0.48856544
2594816,2594816,177.14,0.012081005,1267,0.1265625,6612.645843505859,412,0.0,0.0011768112,-1.2216269969940186,3.1213606e-08,-0.49036393
2596864,2596864,172.71,0.011500327,1268,0.1319336,6617.607530593872,430,0.0,1.7614733e-05,-0.08103466033935547,1.26060495e-08,-0.48814607
2598912,2598912,169.37,0.013627835,1269,0.14379883,6622.369817018509,437,0.0,-0.0013415134,-1.0648832321166992,8.4349196e-08,-0.4808441
2600960,2600960,165.45,0.012412835,1270,0.12924805,6627.052638053894,391,0.0,0.0032734587,-0.5032793283462524,3.115786e-07,-0.46551925
2603008,2603008,162.61,0.0138452,1271,0.14140625,6632.291189670563,381,0.0,-0.0002529226,-0.2164781093597412,4.595605e-08,-0.46396217
2605056,2605056,160.36,0.011253564,1272,0.1270996,6637.6607875823975,406,0.0,-0.00064774626,-0.2176835536956787,7.321529e-08,-0.47247028
2607104,2607104,159.55,0.009416891,1273,0.10942383,6642.705750465393,369,0.0,-0.000937096,-0.46014249324798584,3.3867927e-08,-0.48686227
2609152,2609152,159.86,0.012890847,1274,0.13266602,6648.243474960327,465,0.0,0.0010116834,-0.663952112197876,3.5193014e-07,-0.51456404
2611200,2611200,160.26,0.013417567,1275,0.13754883,6652.643603801727,379,0.0,-0.0018073355,-0.10093724727630615,3.3468517e-08,-0.52317035
2613248,2613248,161.51,0.0307518,1276,0.14960937,6658.039958238602,435,0.0,-0.008522892,0.006813168525695801,9.2556554e-08,-0.5205639
2615296,2615296,164.39,0.013409549,1277,0.14897461,6662.745149850845,438,0.0,0.000960861,0.0856475830078125,4.0551033e-08,-0.52475977
2617344,2617344,166.93,0.0180112,1278,0.1597168,6667.4170780181885,402,0.0,-0.003823536,-0.0886538028717041,6.840397e-08,-0.52464354
2619392,2619392,167.58,0.025010485,1279,0.20053712,6672.5131549835205,422,0.0,0.0021169123,0.14949142932891846,8.52631e-07,-0.5294939
2621440,2621440,168.15,0.01442835,1280,0.15390626,6677.357572078705,456,0.0,0.0017222868,-0.00226438045501709,4.1000952e-08,-0.54010594
2623488,2623488,169.37,0.016393686,1281,0.16396484,6681.844392299652,445,0.0,-0.0034524153,0.2113889455795288,3.149234e-08,-0.5367762
2625536,2625536,169.32,0.0146505665,1282,0.14897461,6686.446918725967,387,0.0,0.00030202966,-0.21982896327972412,6.796071e-08,-0.5296478
2627584,2627584,170.95,0.014431472,1283,0.16088867,6691.7309403419495,445,0.0,-0.0027791508,-0.4628809690475464,2.6346308e-07,-0.53750825
2629632,2629632,170.68,0.013451154,1284,0.13793945,6696.327755451202,390,0.0,-0.0011792765,0.3974434733390808,4.6549917e-07,-0.54747874
2631680,2631680,170.91,0.011007572,1285,0.12070312,6701.579849481583,443,0.0,-0.0027823872,0.3388094902038574,2.3309441e-08,-0.5655243
2633728,2633728,170.63,0.014304464,1286,0.15385742,6706.194228649139,415,0.0,0.00061278895,0.3435770869255066,1.0896231e-07,-0.5701289
2635776,2635776,170.79,0.013187319,1287,0.13754883,6711.123906373978,427,0.0,0.0028818056,0.14132118225097656,3.9729997e-08,-0.56160223
2637824,2637824,172.41,0.02363519,1288,0.16040039,6715.91354393959,443,0.0,-0.0014738593,-0.3556734323501587,8.7327166e-08,-0.5678716
2639872,2639872,174.09,0.014596803,1289,0.15371093,6720.533180236816,414,0.0,-0.002872823,-1.9085793495178223,8.90143e-08,-0.5808884
2641920,2641920,173.45,0.015901577,1290,0.15610352,6725.470472812653,424,0.0,0.0033116762,-0.4165670871734619,9.1783036e-08,-0.580228
2643968,2643968,172.52,0.2232306,1291,0.20292969,6730.297834634781,445,0.0,-0.002721279,-2.099030017852783,3.031206e-07,-0.582403
2646016,2646016,172.61,0.021000583,1292,0.1953125,6734.892597913742,403,0.0,0.0022843692,-0.34771156311035156,7.279896e-08,-0.5888023
2648064,2648064,170.67,0.015459347,1293,0.15297851,6739.968986749649,422,0.0,-0.003628865,-0.01319265365600586,1.17542776e-07,-0.58346146
2650112,2650112,169.15,0.014930053,1294,0.16191407,6744.821253299713,434,0.0,0.0011162448,-0.35269999504089355,5.632499e-08,-0.5755662
2652160,2652160,166.74,0.016677845,1295,0.16665038,6749.540947437286,427,0.0,-0.0009727845,-0.19388210773468018,5.5253658e-08,-0.5747869
2654208,2654208,166.99,0.015524219,1296,0.15859374,6754.333500862122,378,0.0,-0.002655994,-0.2801837921142578,4.288644e-08,-0.5742911
2656256,2656256,165.9,0.013075988,1297,0.14350586,6759.743776082993,421,0.0,-0.0017323305,-0.5411614179611206,2.7562512e-08,-0.57651514
2658304,2658304,164.7,0.017685931,1298,0.1659668,6764.6033499240875,434,0.0,0.0032439805,0.08629626035690308,6.0333335e-08,-0.5785455
2660352,2660352,164.0,0.018579897,1299,0.13198242,6769.315376758575,380,0.0,-0.00095788745,0.43150216341018677,5.8726137e-08,-0.5668098
2662400,2662400,164.53,0.018405752,1300,0.14863281,6774.692478895187,412,0.0,-0.0009920365,0.1598149538040161,1.6019792e-06,-0.55381
2664448,2664448,167.88,0.012798968,1301,0.13701172,6779.663136720657,388,0.0,0.0016220913,-0.5728315114974976,3.8832106e-08,-0.5496211
2666496,2666496,171.07,0.0121588055,1302,0.13535157,6784.938557386398,419,0.0,-0.001003518,-0.3853023052215576,2.7247065e-08,-0.5498446
2668544,2668544,173.15,0.020803683,1303,0.16831055,6789.817901134491,432,0.0,-0.0030168544,0.04386138916015625,9.7912256e-08,-0.54185593
2670592,2670592,174.0,0.013994293,1304,0.14282227,6794.554447174072,435,0.0,-0.005400189,-0.10364341735839844,5.7536454e-08,-0.5404845
2672640,2672640,172.18,0.011193811,1305,0.12314453,6799.257476806641,431,0.0,0.004587377,0.20427048206329346,9.5229143e-07,-0.5440638
2674688,2674688,170.65,0.01536967,1306,0.16806641,6804.010716915131,409,0.0,0.0026844174,-0.40745508670806885,1.3043433e-08,-0.554747
2676736,2676736,169.28,0.014467286,1307,0.1552246,6809.013130426407,371,0.0,-0.0004983843,0.2207372784614563,6.4078307e-09,-0.57068473
2678784,2678784,167.15,0.018370973,1308,0.15102538,6814.522488117218,438,0.0,0.0006012203,0.16956794261932373,3.920376e-09,-0.5872496
2680832,2680832,161.89,0.014963046,1309,0.1503418,6819.1902594566345,449,0.0,-2.6207761e-05,0.28627490997314453,3.345834e-06,-0.5835012
2682880,2682880,159.56,0.014133831,1310,0.13100585,6823.747926235199,381,0.0,-0.0030282005,0.6897870302200317,8.462261e-08,-0.5719667
2684928,2684928,155.08,0.010711494,1311,0.12314453,6829.1220989227295,405,0.0,0.0025370116,0.785734087228775,1.0108398e-08,-0.5688237
2686976,2686976,150.82,0.01298886,1312,0.14296874,6834.176192522049,473,0.0,0.005238167,0.7923750877380371,1.1432838e-08,-0.5861492
2689024,2689024,149.97,0.016203221,1313,0.16674805,6838.502749681473,404,0.0,-0.0015434709,0.6683262288570404,2.4899393e-08,-0.6014942
2691072,2691072,147.98,0.025502909,1314,0.17089844,6843.567943096161,401,0.0,0.003706834,0.6941819190979004,6.1680843e-09,-0.62472254
2693120,2693120,147.42,0.013993964,1315,0.15009765,6848.665374517441,405,0.0,-0.002789783,0.5661513209342957,1.9737042e-08,-0.6286568
2695168,2695168,145.67,0.010318654,1316,0.12895508,6853.720707416534,401,0.0,0.0011261015,-0.49264442920684814,7.315233e-09,-0.62860715
2697216,2697216,144.86,0.0148012685,1317,0.15449218,6858.822118759155,422,0.0,0.0048934603,0.32609957456588745,2.0121401e-08,-0.6282492
2699264,2699264,146.02,0.013293296,1318,0.15063477,6863.666284561157,457,0.0,-0.0025968351,0.05228602886199951,3.223773e-08,-0.6222202
2701312,2701312,146.9,0.016787406,1319,0.15927735,6868.140659570694,476,0.0,-0.003843528,0.10077613592147827,3.2075164e-08,-0.61008346
2703360,2703360,148.3,0.015673954,1320,0.17226562,6872.442165374756,375,0.0,-0.0057249377,-0.4033520221710205,1.5836045e-07,-0.59545726
2705408,2705408,153.45,0.015787657,1321,0.1584961,6877.891566514969,457,0.0,-0.0017712254,0.39534473419189453,4.0310124e-07,-0.5933861
2707456,2707456,155.68,0.01760803,1322,0.17416993,6882.370726108551,413,0.0,-0.0029243105,0.42533546686172485,2.6829792e-07,-0.6045368
2709504,2709504,157.02,0.014038327,1323,0.15073243,6887.328044891357,431,0.0,0.0029241047,-0.5758954286575317,3.8915005e-08,-0.60020435
2711552,2711552,161.63,0.018146923,1324,0.16801758,6892.078183174133,446,0.0,-0.0013831935,0.1473122239112854,2.847009e-07,-0.6040785
2713600,2713600,164.53,0.015681729,1325,0.16308594,6896.668478012085,415,0.0,-0.0027832035,0.11858886480331421,4.013969e-08,-0.6218384
2715648,2715648,165.2,0.017699853,1326,0.1465332,6901.606343269348,410,0.0,-0.0018269068,-0.5799964666366577,2.7513812e-07,-0.6276692
2717696,2717696,166.27,0.015138151,1327,0.1584961,6906.597868442535,427,0.0,-0.00042381146,-0.6906181573867798,4.366074e-08,-0.6287781
2719744,2719744,167.64,0.016964085,1328,0.1796875,6911.385773181915,441,0.0,0.0015022118,-2.6804959774017334,2.280561e-08,-0.6227975
2721792,2721792,167.89,0.013782926,1329,0.15761718,6916.029564619064,442,0.0,-0.00332385,-1.9291746616363525,3.619595e-07,-0.62448007
2723840,2723840,169.67,0.11781484,1330,0.15966797,6920.659950733185,428,0.0,-0.00197467,-1.0418264865875244,4.5561154e-07,-0.63733286
2725888,2725888,171.03,0.018452542,1331,0.15058593,6925.4464592933655,392,0.0,-0.0041373717,-0.37996768951416016,1.9586961e-08,-0.65613055
2727936,2727936,169.29,0.014866079,1332,0.1581543,6930.660803556442,432,0.0,-0.0040038237,-1.3537421226501465,2.5820095e-08,-0.6633097
2729984,2729984,172.35,0.016311137,1333,0.16289063,6935.399080276489,381,0.0,0.005028395,-1.784256935119629,2.795547e-07,-0.65531194
2732032,2732032,171.35,0.020320464,1334,0.1722168,6940.773605585098,347,0.0,-0.0045447024,0.039777278900146484,3.4616313e-08,-0.6488955
2734080,2734080,169.83,0.018591065,1335,0.15644531,6946.668820858002,397,0.0,-0.002303142,-0.3469659090042114,4.3482515e-08,-0.6461094
2736128,2736128,173.97,0.019382348,1336,0.17714843,6951.817138910294,423,0.0,-0.008621174,0.014559686183929443,1.0412198e-07,-0.6437405
2738176,2738176,179.78,0.01830477,1337,0.17602539,6956.659406900406,395,0.0,-0.005769413,-0.13765335083007812,6.063835e-08,-0.63652885
2740224,2740224,182.45,0.01747327,1338,0.15351562,6961.83376121521,420,0.0,-0.004602288,-1.3144559860229492,1.780729e-06,-0.6460576
2742272,2742272,183.26,0.017433306,1339,0.14624023,6966.7114045619965,431,0.0,-0.0009365012,0.01058107614517212,1.3431705e-07,-0.66359276
2744320,2744320,186.15,0.020501832,1340,0.15263672,6971.462556362152,413,0.0,-0.0023523606,-0.03213644027709961,4.0735845e-08,-0.67622095
2746368,2746368,188.38,0.017547075,1341,0.1559082,6976.416711091995,451,0.0,-0.00330828,-0.33568501472473145,6.039018e-08,-0.68142354
2748416,2748416,189.42,0.022298504,1342,0.20854492,6980.95175409317,417,0.0,-0.0021023299,-1.508376121520996,2.893839e-07,-0.6841404
2750464,2750464,189.42,0.014576333,1343,0.16235352,6985.858771562576,373,0.0,0.0014023541,-2.5516109466552734,1.1433234e-07,-0.69109493
2752512,2752512,189.42,0.014805573,1344,0.16191407,6991.33785033226,358,0.0,0.0056900363,-3.152355670928955,4.9425033e-08,-0.70171267
2754560,2754560,189.42,0.019798078,1345,0.19384766,6997.044828414917,422,0.0,0.0026279187,-2.8867156505584717,4.5889816e-08,-0.71122754
2756608,2756608,189.42,0.016213167,1346,0.17231445,7001.8957488536835,386,0.0,0.0009894252,-1.120764970779419,8.6674426e-08,-0.70839226
2758656,2758656,189.42,0.014510157,1347,0.16005859,7007.193471193314,394,0.0,0.0009239569,-0.5308825969696045,3.2598365e-08,-0.69493395
2760704,2760704,189.42,0.016453255,1348,0.15058593,7012.388372898102,391,0.0,0.0027789206,-0.5042712688446045,3.2742804e-08,-0.67787915
2762752,2762752,189.42,0.017712502,1349,0.18242188,7017.624381065369,366,0.0,0.0024358598,-1.0334229469299316,4.3410914e-08,-0.66328007
2764800,2764800,189.42,0.013627176,1350,0.1552246,7023.21101307869,368,0.0,0.0030823802,-3.5170984268188477,5.2552895e-08,-0.66239125
2766848,2766848,189.42,0.016267877,1351,0.16450195,7028.779403686523,333,0.0,0.0009911357,-2.833162546157837,2.667807e-08,-0.6711227
2768896,2768896,189.42,0.01227331,1352,0.14326172,7034.917774915695,360,0.0,0.0030682806,-3.169239044189453,2.3354561e-08,-0.6739251
2770944,2770944,189.42,0.015035218,1353,0.15864258,7040.595461845398,418,0.0,0.0044779796,-5.2029595375061035,4.4780677e-08,-0.6686625
2772992,2772992,189.42,0.012726275,1354,0.14868164,7045.491013050079,399,0.0,0.0020086095,-1.4833109378814697,1.4355012e-07,-0.67156726
2775040,2775040,189.42,0.023157224,1355,0.17172852,7050.614730358124,432,0.0,0.0036273685,-2.022052049636841,2.3864311e-08,-0.6717166
2777088,2777088,189.42,0.01718328,1356,0.16748047,7055.349245786667,396,0.0,0.0016139103,-1.675705909729004,2.1878775e-06,-0.65996283
2779136,2779136,189.42,0.016504576,1357,0.146875,7060.515823602676,384,0.0,0.0007054705,-0.41469287872314453,3.0920833e-07,-0.6452007
2781184,2781184,189.42,0.012930563,1358,0.1373047,7065.843020915985,397,0.0,0.00078136567,-0.2785090208053589,4.21447e-08,-0.62288165
2783232,2783232,189.42,0.014545825,1359,0.14858398,7070.997507572174,381,0.0,-0.0017732682,-0.28275513648986816,2.2157247e-08,-0.5989749
2785280,2785280,189.42,0.012208186,1360,0.13710937,7076.366275072098,398,0.0,0.00070774526,-0.30402672290802,2.8270211e-08,-0.5933738
2787328,2787328,189.42,0.012923312,1361,0.1350586,7081.5087604522705,402,0.0,0.0027650956,-0.7801570892333984,4.74179e-08,-0.6002315
2789376,2789376,189.42,0.013732426,1362,0.15629883,7086.59620141983,394,0.0,0.002888013,-2.270264148712158,2.7517654e-08,-0.59877825
2791424,2791424,189.42,0.014045535,1363,0.15644531,7091.789988040924,391,0.0,0.002779347,-0.9679278135299683,5.657492e-08,-0.5969446
2793472,2793472,189.42,0.014262216,1364,0.15800782,7097.016262769699,379,0.0,0.0019100994,-2.5815625190734863,6.048719e-08,-0.5955302
2795520,2795520,189.42,0.014102908,1365,0.14824219,7102.410746097565,384,0.0,0.004649001,-2.1990108489990234,2.4271381e-08,-0.5960816
2797568,2797568,189.42,0.015145635,1366,0.15830079,7107.743195295334,382,0.0,0.0040770313,-1.554795265197754,2.9457288e-08,-0.60157126
2799616,2799616,189.42,0.012633692,1367,0.14707032,7113.09703874588,333,0.0,-0.0017441045,-1.6039879322052002,2.73165e-08,-0.60168815
2801664,2801664,189.42,0.014106298,1368,0.15820312,7119.233111858368,405,0.0,0.0027869667,-2.2993361949920654,1.8681742e-08,-0.60158855
2803712,2803712,189.42,0.016213726,1369,0.17392579,7124.287455320358,418,0.0,-0.0030552037,-2.5122735500335693,2.2901046e-08,-0.5997938
2805760,2805760,189.42,0.016417867,1370,0.16010742,7129.1808133125305,350,0.0,0.0024764533,-1.6962573528289795,3.2770423e-08,-0.5975433
2807808,2807808,189.42,0.012927319,1371,0.14228515,7135.030170440674,381,0.0,0.0010322435,-1.2558870315551758,4.6124164e-08,-0.5963781
2809856,2809856,189.42,0.017629515,1372,0.16557617,7140.392654180527,373,0.0,-0.0015504451,-0.15099430084228516,1.2193361e-07,-0.5917984
2811904,2811904,816.16,0.016486317,1373,0.16020508,7145.884410858154,452,0.0,0.009463725,0.6262178122997284,1.8709673e-06,-0.58871305
2813952,2813952,814.85,0.018340407,1374,0.15024415,7150.409823417664,460,0.0,-0.004299124,0.6887631416320801,5.6345556e-07,-0.5802847
2816000,2816000,809.34,0.01337409,1375,0.14140625,7154.856227397919,437,0.0,0.006165673,0.7619407027959824,4.7656197e-08,-0.56370986
2818048,2818048,798.12,0.013683662,1376,0.1543457,7159.537822723389,413,0.0,0.00029274283,0.7465924918651581,1.3924287e-07,-0.5567707
2820096,2820096,792.93,0.015282433,1377,0.15341797,7164.493539810181,406,0.0,-0.0030281227,0.3631243109703064,6.1746235e-08,-0.5539894
2822144,2822144,786.24,0.013236399,1378,0.14887695,7169.539520978928,452,0.0,-0.0024378432,0.38857966661453247,2.9534451e-08,-0.5611743
2824192,2824192,783.82,0.021016328,1379,0.15327148,7174.0708746910095,442,0.0,-0.002777613,-0.029027581214904785,3.1463806e-08,-0.57047486
2826240,2826240,148.56,0.019371754,1380,0.15805665,7178.700362205505,430,0.0,-0.0027032627,-0.1624746322631836,2.891916e-08,-0.5704175
2828288,2828288,151.78,0.013813399,1381,0.13574219,7183.462104320526,426,0.0,-0.005116507,0.05069172382354736,3.082613e-08,-0.55481184
2830336,2830336,154.58,0.013535334,1382,0.14575195,7188.264280796051,410,0.0,-0.0025898123,0.5092602074146271,1.6783312e-07,-0.5410512
2832384,2832384,159.95,0.01450589,1383,0.14873047,7193.252132177353,417,0.0,0.00040431516,-1.9405803680419922,1.832827e-08,-0.53489864
2834432,2834432,164.98,0.01905951,1384,0.17080078,7198.154790878296,446,0.0,-0.0061461767,-0.437522292137146,4.45671e-07,-0.5342427
2836480,2836480,168.62,0.017325845,1385,0.16030273,7202.739495754242,472,0.0,-0.0009568731,-0.9900593757629395,4.681618e-08,-0.54268086
2838528,2838528,172.42,0.014775011,1386,0.15786132,7207.07558298111,437,0.0,-0.0005902324,-3.0078907012939453,3.6626954e-08,-0.5503656
2840576,2840576,176.51,0.017905708,1387,0.17832032,7211.762476682663,410,0.0,0.0035298294,-0.7380666732788086,4.9309865e-06,-0.5643886
2842624,2842624,178.39,0.013582063,1388,0.14379883,7216.7481281757355,420,0.0,-0.00095270935,0.03191840648651123,1.7879247e-08,-0.5664203
2844672,2844672,181.95,0.013056517,1389,0.14169922,7221.62158870697,411,0.0,0.0009920376,-1.4393548965454102,2.71778e-08,-0.5587587
2846720,2846720,184.68,0.017817637,1390,0.18232422,7226.606061697006,373,0.0,-0.008669911,-0.722968578338623,3.3286717e-08,-0.5524441
2848768,2848768,189.87,0.012165899,1391,0.12768555,7232.0850150585175,402,0.0,0.0007622224,-1.2621636390686035,6.182298e-08,-0.5528089
2850816,2850816,193.56,0.013789168,1392,0.14814453,7237.17831492424,428,0.0,-0.0036136168,-2.0436511039733887,6.302342e-08,-0.56034994
2852864,2852864,198.49,0.011735325,1393,0.13022462,7241.958691358566,427,0.0,-0.0016230507,-2.404179334640503,8.993405e-08,-0.5620563
2854912,2854912,199.11,0.020806609,1394,0.18222657,7246.750848054886,476,0.0,-0.004564063,-0.7580504417419434,6.2066064e-08,-0.5679049
2856960,2856960,202.29,0.016426982,1395,0.16640624,7251.048679113388,413,0.0,-0.0024645783,-0.2558262348175049,1.9371386e-08,-0.5778951
2859008,2859008,203.56,0.017527306,1396,0.17075196,7256.002612829208,388,0.0,-0.004290571,-0.5254721641540527,3.7233526e-08,-0.57344073
2861056,2861056,205.12,0.01295645,1397,0.13120118,7261.273525238037,371,0.0,0.001752154,-0.32882416248321533,3.4677935e-08,-0.5689351
2863104,2863104,207.88,0.015695032,1398,0.1621582,7266.783093214035,429,0.0,-0.0021885284,-0.8997765779495239,4.1836515e-08,-0.57672423
2865152,2865152,209.67,0.016468871,1399,0.15092774,7271.556457281113,414,0.0,-4.4132503e-05,0.2669525742530823,3.2216974e-07,-0.58318603
2867200,2867200,210.6,0.010740669,1400,0.1284668,7276.499552488327,429,0.0,0.00030801113,0.44530296325683594,1.693487e-08,-0.5858561
2869248,2869248,209.68,0.014522186,1401,0.16699219,7281.267295122147,464,0.0,-0.0022159112,0.3393709659576416,1.978229e-08,-0.5958698
2871296,2871296,206.67,0.014133414,1402,0.1640625,7285.6781306266785,372,0.0,-0.0037659123,0.17346668243408203,1.9108185e-08,-0.5903263
2873344,2873344,202.31,0.014043802,1403,0.14985351,7291.181098461151,388,0.0,-0.0017995453,0.19722342491149902,1.3964808e-08,-0.5885995
2875392,2875392,197.66,0.013872701,1404,0.16103515,7296.451041460037,461,0.0,-0.003171937,0.02789127826690674,2.4596005e-08,-0.6051479
2877440,2877440,196.53,0.017079543,1405,0.17548828,7300.892690420151,460,0.0,-0.0019414701,-0.3900083303451538,1.2918404e-08,-0.61150223
2879488,2879488,193.64,0.015055287,1406,0.15424804,7305.344840049744,452,0.0,0.0051892805,0.22271794080734253,1.00772084e-07,-0.60168654
2881536,2881536,190.32,0.014930529,1407,0.1484375,7309.876655578613,438,0.0,-0.0029740199,-0.726176381111145,1.0656838e-06,-0.5947649
2883584,2883584,184.36,0.012056623,1408,0.13344726,7314.554034233093,440,0.0,-0.00091439375,0.24950265884399414,2.8348235e-09,-0.5836457
2885632,2885632,183.87,0.014299357,1409,0.14711913,7319.209973573685,437,0.0,-0.0014468157,-1.0669660568237305,8.534763e-09,-0.57090247
2887680,2887680,182.16,0.012428889,1410,0.13149413,7323.890025854111,413,0.0,-0.001975058,-0.7423644065856934,8.619201e-09,-0.5518248
2889728,2889728,182.5,0.012705987,1411,0.14614257,7328.841353416443,423,0.0,-0.0038658474,-1.1590993404388428,7.2751405e-09,-0.52622634
2891776,2891776,181.32,0.012918867,1412,0.14326172,7333.673917531967,372,0.0,-0.002828898,-0.240004301071167,2.073647e-08,-0.51665163
2893824,2893824,179.45,0.01168091,1413,0.13764648,7339.178348779678,391,0.0,0.0030885064,0.43499094247817993,6.192856e-07,-0.5232163
2895872,2895872,178.5,0.010569053,1414,0.11450195,7344.404533147812,406,0.0,-0.00198568,0.6102400422096252,1.4098771e-08,-0.5212497
2897920,2897920,178.88,0.014663635,1415,0.15336914,7349.440317392349,464,0.0,-0.0024653343,0.5908897519111633,3.394389e-08,-0.51834047
2899968,2899968,178.93,0.012603739,1416,0.13857421,7353.853947877884,382,0.0,-0.001556345,0.3793421983718872,1.4051151e-08,-0.5266303
2902016,2902016,181.55,0.012369381,1417,0.13461915,7359.2119789123535,390,0.0,-0.0028561496,0.3182693123817444,1.7029485e-08,-0.5433731
2904064,2904064,180.92,0.015312627,1418,0.15253906,7364.4640691280365,416,0.0,-0.0017517332,0.4409037232398987,9.432932e-08,-0.56046027
2906112,2906112,181.25,0.07060109,1419,0.17978516,7369.3878791332245,418,0.0,-0.0020864122,-0.012311577796936035,6.9061585e-08,-0.55653787
2908160,2908160,180.16,0.218875,1420,0.17714843,7374.287806987762,438,0.0,-0.00921443,0.5302274823188782,7.94477e-07,-0.5431784
2910208,2910208,182.69,0.018974397,1421,0.15644531,7378.962470769882,402,0.0,-0.0017822369,0.020554184913635254,4.912252e-07,-0.5455357
2912256,2912256,185.92,0.019274993,1422,0.16850586,7384.048980951309,453,0.0,-0.006560643,0.21723973751068115,1.18541024e-07,-0.535858
2914304,2914304,187.94,0.018344343,1423,0.18271485,7388.569398641586,404,0.0,-0.0072877286,0.23702186346054077,1.00092755e-07,-0.52417654
2916352,2916352,191.19,0.016194798,1424,0.1729004,7393.630070209503,411,0.0,-0.0064452984,0.44877874851226807,3.914686e-08,-0.52076066
2918400,2918400,193.69,0.013894567,1425,0.1430664,7398.612634420395,395,0.0,-0.004816563,0.3006787896156311,4.055211e-08,-0.5266577
2920448,2920448,198.15,0.017813109,1426,0.16279297,7403.79296708107,417,0.0,-0.0043332544,-0.6173067092895508,1.14519786e-07,-0.5353866
2922496,2922496,195.16,0.01505409,1427,0.15439454,7408.705045938492,414,0.0,0.0007662413,-0.30682921409606934,1.0514598e-07,-0.54434097
2924544,2924544,194.41,0.011700524,1428,0.122851565,7413.644189357758,450,0.0,-0.0057492782,0.5635471642017365,2.8164519e-07,-0.571261
2926592,2926592,196.48,0.012837982,1429,0.14643554,7418.188153505325,421,0.0,0.00026546186,0.39996516704559326,3.1244628e-08,-0.59194505
2928640,2928640,197.9,0.013727816,1430,0.153125,7423.048421382904,437,0.0,-0.0037358706,0.4613966941833496,2.29974e-08,-0.59372175
2930688,2930688,195.23,0.016561223,1431,0.16098633,7427.726047754288,412,0.0,-0.00039103144,-0.2023332118988037,3.046917e-08,-0.5995563
2932736,2932736,196.87,0.017905,1432,0.17509766,7432.694607496262,409,0.0,-0.008732344,0.005712151527404785,2.7907344e-08,-0.6048198
2934784,2934784,196.74,0.024023522,1433,0.20708008,7437.700724840164,368,0.0,-0.009807961,-0.9282114505767822,1.3336879e-07,-0.60724425
2936832,2936832,195.4,0.019611333,1434,0.18154296,7443.255506515503,432,0.0,-0.006904587,-0.4093480110168457,1.9185934e-07,-0.60744095
2938880,2938880,194.17,0.016059771,1435,0.15795898,7447.993724107742,411,0.0,-0.0021851468,-0.6280566453933716,3.1516077e-08,-0.61087406
2940928,2940928,193.5,0.013992804,1436,0.14550781,7452.974056005478,382,0.0,-0.005075259,-1.308584451675415,2.2784338e-08,-0.61061937
2942976,2942976,194.65,0.012953775,1437,0.1487793,7458.335569143295,389,0.0,0.0016869309,-0.3237731456756592,1.6492095e-07,-0.59487617
