fps,value_loss,explained_variance,total_timesteps,policy_loss,serial_timesteps,time_elapsed,n_updates,ep_len_mean,ep_reward_mean,approxkl,policy_entropy,clipfrac
292,19.98031,-0.00035750865936279297,786432,-0.00018242755,786432,2735.05561876297,384,2048.0,2034.7079658799996,0.003343515,3.6513686,0.039404295
289,20.00861,-0.005548238754272461,788480,-0.0017032471,788480,2742.051712989807,385,2048.0,2034.76401151,0.0029768771,3.6534069,0.029199218
292,19.932072,-0.007823824882507324,790528,-0.0006848744,790528,2749.1359419822693,386,2048.0,2034.8549226,0.003681743,3.6573265,0.041796874
289,19.926872,-0.0008120536804199219,792576,-0.0011433999,792576,2756.1412727832794,387,2048.0,2034.8724224300001,0.0033951562,3.6593482,0.037060548
291,19.958858,-0.00613856315612793,794624,-0.0017513137,794624,2763.2254190444946,388,2048.0,2034.8731567099999,0.0040882896,3.6679974,0.04824219
292,19.76151,0.004813015460968018,796672,-0.0014477737,796672,2770.254874944687,389,2048.0,2034.8683985599998,0.0032851894,3.6751792,0.035986327
292,19.945768,-0.004785060882568359,798720,-0.00019825215,798720,2777.2574501037598,390,2048.0,2035.0587752299998,0.0017542504,3.6801224,0.015185547
293,19.845879,-0.0005387067794799805,800768,-0.0012648819,800768,2784.253983974457,391,2048.0,2035.2731729599996,0.0032044526,3.7013047,0.033251952
292,19.811928,0.008423089981079102,802816,-0.002415883,802816,2791.240469932556,392,2048.0,2035.3092087,0.004446558,3.716041,0.055761717
292,19.529352,0.03140401840209961,804864,-0.0038600261,804864,2798.232260942459,393,2048.0,2035.23152745,0.005254162,3.7241015,0.06254883
292,19.982533,-0.0005851984024047852,806912,-0.00049357733,806912,2805.241124868393,394,2048.0,2035.1881663399995,0.0039252853,3.7403865,0.047949217
293,20.001366,-0.0032150745391845703,808960,-0.00080066995,808960,2812.237292766571,395,2048.0,2035.1596501,0.0035459574,3.741668,0.03955078
292,19.918373,0.004955649375915527,811008,-0.0014786425,811008,2819.212099790573,396,2048.0,2035.1902633599998,0.0049268305,3.7418644,0.059375
290,19.90627,0.006451547145843506,813056,1.567572e-05,813056,2826.2155380249023,397,2048.0,2035.16087662,0.0008807525,3.7509265,0.0053222654
291,19.937538,0.011039376258850098,815104,-0.0008929499,815104,2833.2663428783417,398,2048.0,2035.2808379300002,0.0013337254,3.756089,0.009228515
292,20.172005,-0.006169438362121582,817152,-0.00095019524,817152,2840.2832329273224,399,2048.0,2035.4716591500003,0.001641988,3.7497585,0.014599609
291,20.049599,0.005009055137634277,819200,0.00027118542,819200,2847.2854328155518,400,2048.0,2035.6729757399999,0.000658565,3.7488847,0.0020996095
291,19.98198,0.0065177083015441895,821248,-0.00035746332,821248,2854.3049149513245,401,2048.0,2035.69561928,0.0010477809,3.7653224,0.009375
292,19.56719,0.015873968601226807,823296,-0.0008691933,823296,2861.328315973282,402,2048.0,2035.7201854000002,0.0022075549,3.7656598,0.015332031
292,20.03617,-0.0031669139862060547,825344,-0.0005493968,825344,2868.3220818042755,403,2048.0,2035.6182705600002,0.0014752934,3.7696602,0.01171875
293,19.954563,0.0024533867835998535,827392,-0.00084841123,827392,2875.334184885025,404,2048.0,2035.6171299199996,0.0024025436,3.7792544,0.020947266
291,20.070715,-0.027278423309326172,829440,-0.0014249763,829440,2882.3067951202393,405,2048.0,2035.5432911899998,0.001812522,3.8001206,0.017626952
291,19.870735,-0.006826162338256836,831488,-0.000373927,831488,2889.3228187561035,406,2048.0,2035.45994052,0.0023843618,3.8118503,0.022021484
292,19.74683,0.0003121495246887207,833536,-0.00038174223,833536,2896.3494539260864,407,2048.0,2035.3566378199998,0.0019468239,3.8125052,0.013916016
292,19.688034,-0.004084229469299316,835584,-0.003061604,835584,2903.3527359962463,408,2048.0,2035.3420940899998,0.0040368713,3.8189812,0.045800783
292,19.535213,0.003753185272216797,837632,-0.001723787,837632,2910.365909099579,409,2048.0,2035.43225135,0.0022964606,3.8167005,0.02319336
290,19.773075,-0.012439489364624023,839680,-0.00018779411,839680,2917.3718600273132,410,2048.0,2035.4940544599997,0.0018006588,3.804562,0.0140625
285,19.757296,-0.007428407669067383,841728,0.0004435753,841728,2924.4185469150543,411,2048.0,2035.5119899899998,0.0016043652,3.799874,0.01508789
291,19.60876,0.00513535737991333,843776,-0.0025450343,843776,2931.5962677001953,412,2048.0,2035.4391664799998,0.0049365787,3.7989526,0.053369142
292,19.762726,0.0019453167915344238,845824,-0.00018652556,845824,2938.6232540607452,413,2048.0,2035.3755980600004,0.00060999626,3.7924016,0.0036621094
292,19.805632,-0.0034831762313842773,847872,-0.00044194222,847872,2945.637814760208,414,2048.0,2035.32787414,0.0015759828,3.7974987,0.012353515
291,19.688017,0.0037686824798583984,849920,-0.0008662192,849920,2952.6321930885315,415,2048.0,2035.33143193,0.002191474,3.8040912,0.021972656
292,19.770267,-0.0013544559478759766,851968,-0.00062163844,851968,2959.6549088954926,416,2048.0,2035.2391706099995,0.001003613,3.8214176,0.008984375
292,19.71309,0.009133577346801758,854016,-0.000983082,854016,2966.666753768921,417,2048.0,2035.2331466500002,0.00372638,3.8395004,0.042871095
292,19.434925,0.023871123790740967,856064,-0.0011065553,856064,2973.6721868515015,418,2048.0,2035.2245783199999,0.0017186662,3.8480287,0.018310547
293,19.53489,0.01816505193710327,858112,-0.0004415557,858112,2980.686991930008,419,2048.0,2035.19000267,0.0016213723,3.8590646,0.013964844
292,19.94368,-0.010404109954833984,860160,-0.0009824799,860160,2987.6614878177643,420,2048.0,2035.1797338699998,0.0017426977,3.8707192,0.016845703
292,19.663542,0.006087362766265869,862208,-0.004104431,862208,2994.669955968857,421,2048.0,2035.1701919299999,0.005514171,3.871807,0.06923828
291,19.728392,0.01581418514251709,864256,0.00014459656,864256,3001.664964914322,422,2048.0,2035.0774165500002,0.0009853619,3.8707843,0.004296875
290,19.488985,0.042651236057281494,866304,-0.0022191345,866304,3008.697422981262,423,2048.0,2035.0382117699999,0.0030506756,3.860181,0.030566406
257,19.99433,0.004790604114532471,868352,0.00020046005,868352,3015.7579939365387,424,2048.0,2034.9874432699999,0.0012086225,3.8548896,0.0044921874
291,20.09872,-0.0011125802993774414,870400,-0.0015879578,870400,3023.7112658023834,425,2048.0,2034.96595985,0.0025493552,3.850285,0.027734375
292,20.041475,-0.0035053491592407227,872448,-0.00057560916,872448,3030.74036192894,426,2048.0,2034.91790965,0.0020418728,3.8502064,0.018896485
291,20.006245,0.004193723201751709,874496,-0.0005595851,874496,3037.749218940735,427,2048.0,2034.9003054399998,0.0034056257,3.8593183,0.03754883
292,19.96194,0.01165992021560669,876544,-0.0013513605,876544,3044.77463388443,428,2048.0,2034.8653924899997,0.0035893854,3.8646584,0.042041015
291,19.876667,0.021636366844177246,878592,-0.0022447698,878592,3051.7891190052032,429,2048.0,2034.8029785299996,0.0045193927,3.8758926,0.05834961
288,20.077038,0.004348278045654297,880640,-0.00087926025,880640,3058.810305118561,430,2048.0,2034.68975102,0.0020632674,3.8981032,0.020263672
286,19.81253,0.023022592067718506,882688,-0.0019064278,882688,3065.9117987155914,431,2048.0,2034.5610158099998,0.0034772865,3.9229693,0.036132812
290,19.952312,0.00785917043685913,884736,0.00011392216,884736,3073.055402994156,432,2048.0,2034.4662195899998,0.002605385,3.9429145,0.024658203
287,19.925066,0.01020967960357666,886784,-0.0034311428,886784,3080.10346698761,433,2048.0,2034.36475009,0.004354833,3.9405446,0.050488282
284,19.962303,0.0005549192428588867,888832,-0.00033169737,888832,3087.218305826187,434,2048.0,2034.28126158,0.0022803063,3.942604,0.019921875
270,19.61102,0.02785801887512207,890880,-0.0006723538,890880,3094.410325050354,435,2048.0,2034.1383054899995,0.0030441307,3.9438176,0.02866211
172,19.816067,0.0003770589828491211,892928,-0.00030663042,892928,3101.9835228919983,436,2048.0,2034.0440581799996,0.0011101746,3.946916,0.005761719
195,19.59438,0.01779836416244507,894976,-0.00034702447,894976,3113.846203804016,437,2048.0,2033.8891792299996,0.0037629488,3.958044,0.046044923
228,19.905832,0.009666502475738525,897024,-0.0023730076,897024,3124.3446819782257,438,2048.0,2033.7343031099997,0.0043051085,3.9678636,0.05263672
214,19.907902,0.021274983882904053,899072,-0.00074712635,899072,3133.298668861389,439,2048.0,2033.6430615399995,0.0028271344,3.976046,0.031591795
209,20.06434,0.00830221176147461,901120,-0.0012232808,901120,3142.8699667453766,440,2048.0,2033.6297942699996,0.003294732,3.9846535,0.037402343
212,19.926058,0.03492361307144165,903168,-0.0048031593,903168,3152.663161754608,441,2048.0,2033.6267666200001,0.007424432,3.9982343,0.10244141
250,20.232525,0.01745206117630005,905216,-0.00048590376,905216,3162.295352935791,442,2048.0,2033.6668443799997,0.004524991,4.0104914,0.05419922
192,20.442524,0.011904418468475342,907264,-0.005183407,907264,3170.478812932968,443,2048.0,2033.73055513,0.0066127228,4.01859,0.09238281
243,20.513964,0.005404412746429443,909312,-0.0005025234,909312,3181.1461169719696,444,2048.0,2033.8000925099998,0.0046734707,4.0290384,0.058251955
214,20.70579,-0.005978107452392578,911360,-0.0020174389,911360,3189.5604078769684,445,2048.0,2033.90165159,0.0044521303,4.0344906,0.05214844
173,20.53375,0.0034571290016174316,913408,-0.00014750689,913408,3199.1253759860992,446,2048.0,2033.9413286299998,0.0027258438,4.0396585,0.026464844
204,20.518017,0.0017362236976623535,915456,-0.0023859337,915456,3210.9098267555237,447,2048.0,2033.95317495,0.0039610965,4.034219,0.03730469
156,20.445343,0.0030277371406555176,917504,-0.00040190868,917504,3220.9063289165497,448,2048.0,2033.93433588,0.003351974,4.038021,0.035791017
199,20.439888,0.0005047321319580078,919552,-0.0022096105,919552,3233.958091020584,449,2048.0,2033.88281996,0.003750146,4.048156,0.039160155
255,20.396976,-0.0004684925079345703,921600,0.00018583311,921600,3244.2334699630737,450,2048.0,2033.84396241,0.0007018464,4.044246,0.0019042969
213,20.162106,0.02004486322402954,923648,-0.002256886,923648,3252.2563478946686,451,2048.0,2033.81121663,0.002205215,4.0395904,0.015478516
180,20.282614,0.00736314058303833,925696,-0.0001440149,925696,3261.8358669281006,452,2048.0,2033.7674373099999,0.0032284905,4.0281787,0.03378906
241,20.44196,-0.005014538764953613,927744,-0.0016598657,927744,3273.2153759002686,453,2048.0,2033.73354903,0.0037122485,4.024802,0.04609375
224,20.33572,0.001674950122833252,929792,-0.0011086531,929792,3281.6867818832397,454,2048.0,2033.7206269999997,0.0015586972,4.0347066,0.014550781
240,20.101498,0.012816190719604492,931840,-0.0037278957,931840,3290.826282978058,455,2048.0,2033.69995188,0.0049038115,4.042538,0.05546875
248,20.27252,-0.0021343231201171875,933888,-0.000831588,933888,3299.328706741333,456,2048.0,2033.74769575,0.0022874363,4.0520134,0.022460938
221,19.961002,0.020625650882720947,935936,0.00018584075,935936,3307.5733568668365,457,2048.0,2033.7332282900002,0.0033818807,4.048492,0.03676758
253,20.257053,-0.001421213150024414,937984,-0.0014451516,937984,3316.806864976883,458,2048.0,2033.7110644699999,0.0034225117,4.048998,0.03930664
227,20.056532,0.01255655288696289,940032,-0.00032161648,940032,3324.89662194252,459,2048.0,2033.7136473500002,0.0031431378,4.058142,0.03666992
212,19.91768,0.01596546173095703,942080,0.00020252206,942080,3333.8996889591217,460,2048.0,2033.75702456,0.0036783696,4.0668697,0.045800783
193,20.031456,0.02727752923965454,944128,-0.0033981695,944128,3343.5445210933685,461,2048.0,2033.75784599,0.004199304,4.073833,0.051513672
285,20.476198,-0.006328582763671875,946176,-0.0019808547,946176,3354.145835876465,462,2048.0,2033.81464289,0.003907655,4.0780334,0.048193358
284,20.457981,-0.0032230615615844727,948224,0.00023874737,948224,3361.3236889839172,463,2048.0,2033.93846375,0.0030078082,4.0778565,0.031835936
285,20.468992,-0.006634116172790527,950272,-0.00032392086,950272,3368.535604953766,464,2048.0,2034.0630302799996,0.002296301,4.0780306,0.025439452
255,20.366852,-0.0025478601455688477,952320,-0.00081731036,952320,3375.711508989334,465,2048.0,2034.1996568599995,0.0028305962,4.0861597,0.022900391
256,20.386156,-0.003453969955444336,954368,0.00031382273,954368,3383.735949754715,466,2048.0,2034.30790192,0.0009306874,4.0806274,0.00390625
277,20.320871,-0.0011248588562011719,956416,-0.00058790407,956416,3391.7320840358734,467,2048.0,2034.3935446899995,0.0023796263,4.080497,0.019384766
207,20.109875,0.00322878360748291,958464,-0.002625113,958464,3399.105216026306,468,2048.0,2034.50882908,0.003835917,4.087799,0.048828125
251,20.170853,0.0003358125686645508,960512,-0.0003009114,960512,3408.9801218509674,469,2048.0,2034.6455666699999,0.003756356,4.1031137,0.04399414
279,20.102552,0.002116978168487549,962560,-0.0006248506,962560,3417.134136915207,470,2048.0,2034.7187320599999,0.0015392831,4.0994825,0.013378906
278,19.969088,0.004667758941650391,964608,-0.00067010603,964608,3424.4699800014496,471,2048.0,2034.81663648,0.0030976818,4.094764,0.031347655
240,19.585955,0.02857595682144165,966656,-0.00014169767,966656,3431.8367459774017,472,2048.0,2034.94396433,0.0050194217,4.1013803,0.06430664
248,20.074028,-0.020116090774536133,968704,-0.0010977796,968704,3440.345257997513,473,2048.0,2035.02201628,0.0033837766,4.107087,0.04086914
271,19.986797,-0.008191943168640137,970752,-0.00045546368,970752,3448.580153942108,474,2048.0,2035.1045029999996,0.0016499164,4.110641,0.013525391
254,19.887688,-0.003857851028442383,972800,-0.00066465314,972800,3456.1258597373962,475,2048.0,2035.1278468299997,0.0027274063,4.1191278,0.029833984
243,19.801748,-0.005138039588928223,974848,-0.002754717,974848,3464.1785690784454,476,2048.0,2035.1138274,0.0037864149,4.1269026,0.04448242
254,19.820576,-0.0012335777282714844,976896,-0.0034775704,976896,3472.5962738990784,477,2048.0,2035.1031719899997,0.0044600097,4.128487,0.053027343
278,19.818228,0.0001906752586364746,978944,-0.00014592533,978944,3480.6589987277985,478,2048.0,2035.1444514,0.0024518163,4.137042,0.027978515
230,19.831356,-0.003127455711364746,980992,0.00016744921,980992,3488.017677783966,479,2048.0,2035.2255688499997,0.0018770049,4.1415286,0.016845703
233,19.771069,-0.005148053169250488,983040,-0.000561802,983040,3496.885610103607,480,2048.0,2035.37854712,0.0016328769,4.143048,0.0108886715
211,19.760483,0.004326283931732178,985088,-0.0026761326,985088,3505.6416540145874,481,2048.0,2035.4611730299994,0.004210678,4.1477737,0.050048828
186,19.816536,0.0008661746978759766,987136,0.0011876082,987136,3515.3115730285645,482,2048.0,2035.5014033099997,0.002357723,4.1467204,0.024365235
174,19.81655,-0.0003281831741333008,989184,-0.0006263087,989184,3526.3097219467163,483,2048.0,2035.55442214,0.0012306129,4.1417985,0.0072753904
239,19.506489,0.014678657054901123,991232,-0.0010478479,991232,3538.0364549160004,484,2048.0,2035.5474265,0.0021649457,4.1343064,0.019335937
278,19.690735,0.009971380233764648,993280,-0.0016560337,993280,3546.5980648994446,485,2048.0,2035.58701802,0.0044800243,4.139804,0.05673828
283,19.600704,0.01835942268371582,995328,-0.0011312638,995328,3553.9568898677826,486,2048.0,2035.7114441600002,0.0033770744,4.149126,0.041015625
281,19.882456,0.017203330993652344,997376,-0.00053933816,997376,3561.171062707901,487,2048.0,2035.7927815700004,0.0050449315,4.1666174,0.06342773
287,20.190174,0.008993566036224365,999424,0.0003921607,999424,3568.456345796585,488,2048.0,2035.9007410600002,0.0028517605,4.1816626,0.030859375
