fps,explained_variance,policy_loss,n_updates,ep_reward_mean,serial_timesteps,value_loss,policy_entropy,approxkl,total_timesteps,time_elapsed,clipfrac,ep_len_mean
330,0.7288372218608856,-0.0076900185,407,300.03,833536,0.021017345,-0.3039929,0.010095177,833536,2499.271773338318,0.13222656,766.17
331,0.5313566625118256,-0.019458752,408,300.03,835584,0.017480623,-0.32254463,0.017028216,835584,2505.4698855876923,0.22792968,766.17
335,0.8730539530515671,-0.015574534,409,300.03,837632,0.9837988,-0.33443218,0.012587572,837632,2511.656852722168,0.17504883,766.17
335,0.8075053244829178,-0.02143522,410,300.03,839680,0.7172211,-0.3571948,0.015677022,839680,2517.7709856033325,0.2130371,766.17
337,0.653677374124527,-0.009928525,411,300.03,841728,0.024424406,-0.37229237,0.0127885295,841728,2523.880875349045,0.1618164,766.17
335,0.7274035811424255,-0.014331168,412,300.03,843776,0.11529329,-0.3778996,0.015658114,843776,2529.948925256729,0.2046875,766.17
332,0.4958309531211853,-0.00878572,413,300.03,845824,0.009278023,-0.39171934,0.011828503,845824,2536.0509362220764,0.1506836,766.17
330,0.21347784996032715,-0.0009391806,414,300.03,847872,0.0013584932,-0.41583237,0.007335729,847872,2542.2096316814423,0.088574216,766.17
330,-0.08517861366271973,-0.0164561,415,300.03,849920,0.0010912039,-0.43181998,0.01292632,849920,2548.414496421814,0.17626953,766.17
335,0.11230587959289551,-0.015494151,416,300.03,851968,0.00060127483,-0.44884834,0.014386835,851968,2554.6145601272583,0.19394532,766.17
336,-0.25053906440734863,-0.005413144,417,300.03,854016,0.00029497067,-0.46683782,0.010466853,854016,2560.7164249420166,0.13374023,766.17
344,-0.9139144420623779,-0.016144581,418,300.03,856064,0.00019593754,-0.4908668,0.015590359,856064,2566.797239303589,0.20541993,766.17
343,0.08346110582351685,-0.012440914,419,300.03,858112,0.00023763732,-0.50897145,0.012484824,858112,2572.7419106960297,0.15478516,766.17
337,-0.9265730381011963,-0.0120098945,420,300.03,860160,0.00026119882,-0.5207784,0.0142106265,860160,2578.707251548767,0.18222657,766.17
334,0.16267621517181396,-0.017438162,421,300.03,862208,0.000414628,-0.53830856,0.0146578625,862208,2584.7754006385803,0.19487305,766.17
342,0.3228071928024292,-0.011498691,422,300.03,864256,0.000816712,-0.55749166,0.013289045,864256,2590.893534898758,0.17451172,766.17
341,-0.015991806983947754,-0.0036067043,423,300.03,866304,0.00041606752,-0.57545304,0.009754272,866304,2596.8790125846863,0.12402344,766.17
346,-1.3317375183105469,-0.014686136,424,300.03,868352,8.097461e-05,-0.58691156,0.01798734,868352,2602.8802394866943,0.21655273,766.17
341,0.26831215620040894,-0.01400174,425,300.03,870400,0.00023554076,-0.5961791,0.014507696,870400,2608.7929718494415,0.1908203,766.17
338,0.23785072565078735,-0.017754275,426,300.03,872448,0.00053455547,-0.6104826,0.016047493,872448,2614.797630548477,0.2046875,766.17
337,0.06246817111968994,-0.0017190278,427,300.03,874496,0.00017114557,-0.62821,0.011653182,874496,2620.848605632782,0.14482422,766.17
341,0.22565346956253052,-0.016183292,428,300.03,876544,0.0004665652,-0.6510247,0.015425058,876544,2626.9264476299286,0.20180663,766.17
345,0.18061155080795288,-0.019346315,429,300.03,878592,0.00010833128,-0.66998553,0.014715882,878592,2632.9234294891357,0.19716796,766.17
353,0.2741568088531494,-0.013630467,430,300.03,880640,0.00026827198,-0.68435913,0.017825045,880640,2638.8495886325836,0.21298829,766.17
349,-0.17391729354858398,-0.012736872,431,300.03,882688,0.00012283311,-0.69709814,0.013333062,882688,2644.641839027405,0.16147462,766.17
337,-0.8891861438751221,-0.0014240622,432,300.03,884736,7.513976e-05,-0.72492474,0.008515131,884736,2650.507250070572,0.10161133,766.17
341,-0.4870513677597046,-0.017286783,433,300.03,886784,0.00017115015,-0.7388724,0.015769977,886784,2656.5717856884003,0.20683594,766.17
348,0.3437846302986145,-0.013043667,434,300.03,888832,8.8702494e-05,-0.74670494,0.016807519,888832,2662.5742478370667,0.2097168,766.17
348,0.21096330881118774,-0.020503119,435,300.03,890880,0.00079280866,-0.76247245,0.017581705,890880,2668.444729566574,0.2310547,766.17
350,-0.6381357908248901,-0.016964396,436,300.03,892928,3.3324515e-05,-0.78126013,0.016287295,892928,2674.319383621216,0.20371094,766.17
347,0.16221165657043457,-0.017542398,437,300.03,894976,6.9220885e-05,-0.8000538,0.016259385,894976,2680.161863565445,0.21748047,766.17
345,0.5754208862781525,-0.008889152,438,300.03,897024,5.924019e-05,-0.81541264,0.014507008,897024,2686.065718650818,0.17504883,766.17
340,-0.018517494201660156,-0.0011514351,439,300.03,899072,5.225105e-05,-0.8215016,0.012485681,899072,2692.001974105835,0.15874024,766.17
350,0.22414487600326538,-0.018189851,440,300.03,901120,3.8672948e-05,-0.8194081,0.01708804,901120,2698.025171995163,0.22773437,766.17
354,0.5849609673023224,-0.017880328,441,300.03,903168,0.00017336853,-0.82346886,0.016009806,903168,2703.875877380371,0.21342774,766.17
345,0.2690246105194092,-0.014891448,442,300.03,905216,4.2310963e-05,-0.8340386,0.019613657,905216,2709.653993844986,0.24360351,766.17
340,-0.09490108489990234,-0.004156357,443,300.03,907264,0.0002043948,-0.8444257,0.012644963,907264,2715.5884227752686,0.15917969,766.17
345,-0.06117808818817139,-0.0036606677,444,300.03,909312,5.018902e-05,-0.8579895,0.011088108,909312,2721.6026844978333,0.13657227,766.17
347,0.2596138119697571,-0.022510353,445,300.03,911360,0.00044729112,-0.86955565,0.018681701,911360,2727.5383701324463,0.24951172,766.17
354,0.2264866828918457,-0.0046002115,446,300.03,913408,1.4045746e-05,-0.8756646,0.010406096,913408,2733.4263031482697,0.13325195,766.17
357,0.3324891924858093,-0.020268569,447,300.03,915456,4.0050705e-05,-0.88202935,0.015308218,915456,2739.1999745368958,0.20454101,766.17
350,0.08757680654525757,-0.008027861,448,300.03,917504,2.790402e-05,-0.89082193,0.013628,917504,2744.923087120056,0.17080078,766.17
341,-0.05104196071624756,0.000583182,449,300.03,919552,1.150941e-05,-0.90547276,0.01696249,919552,2750.7644469738007,0.17421874,766.17
341,-1.271634817123413,-0.0070607485,450,300.03,921600,5.019633e-06,-0.92151374,0.015721468,921600,2756.7590923309326,0.1894043,766.17
350,0.27705085277557373,-0.019394746,451,300.03,923648,0.00015678132,-0.93213356,0.01674007,923648,2762.7666170597076,0.21933594,766.17
349,-0.38830065727233887,-0.0074397093,452,300.03,925696,7.5219605e-06,-0.93599445,0.0131929545,925696,2768.6112134456635,0.16635743,766.17
349,-2.0512685775756836,0.0063335793,453,300.03,927744,3.0651477e-06,-0.9339722,0.012523131,927744,2774.477959394455,0.14907226,766.17
341,0.45186030864715576,-0.0120129045,454,300.03,929792,0.00013952957,-0.94872653,0.015803866,929792,2780.33873295784,0.19658203,766.17
349,0.3068029284477234,-0.01495105,455,300.03,931840,1.8522618e-05,-0.962714,0.018328933,931840,2786.3347885608673,0.21430664,766.17
347,-0.1728748083114624,-0.01259123,456,300.03,933888,5.1414536e-06,-0.96950233,0.016443623,933888,2792.194521665573,0.19838867,766.17
354,-0.012142300605773926,-0.012242397,457,300.03,935936,1.3380816e-05,-0.9811867,0.016475849,935936,2798.085069656372,0.20288086,766.17
356,0.18290311098098755,-0.0125242965,458,300.03,937984,0.0013107168,-0.9797813,0.019532349,937984,2803.8672082424164,0.21875,766.17
349,-1.048522710800171,0.00093369687,459,300.03,940032,2.0208806e-06,-0.9779731,0.019014742,940032,2809.6096415519714,0.20024414,766.17
345,-1.08066987991333,-0.0020766887,460,300.03,942080,1.543156e-06,-0.98812306,0.011425701,942080,2815.465792655945,0.14477539,766.17
347,0.41196852922439575,-0.017964147,461,300.03,944128,4.9006953e-06,-0.99223053,0.019953359,944128,2821.3924973011017,0.23676758,766.17
351,-0.009540915489196777,-0.014685111,462,300.03,946176,5.157167e-06,-1.0035044,0.014609332,946176,2827.2842803001404,0.1895996,766.17
361,0.543432354927063,-0.016830545,463,300.03,948224,5.631502e-06,-1.0177234,0.017662045,948224,2833.1046702861786,0.22158203,766.17
353,0.2519378662109375,-0.014327632,464,300.03,950272,5.435447e-05,-1.030879,0.018524833,950272,2838.776539325714,0.22392578,766.17
343,0.6570120453834534,-0.017508306,465,300.03,952320,1.514647e-05,-1.0409431,0.017759103,952320,2844.575397014618,0.23208007,766.17
351,-0.16465282440185547,-0.0026813438,466,300.03,954368,4.398081e-06,-1.0566694,0.011550461,954368,2850.539484977722,0.1390625,766.17
357,0.4067544937133789,0.007159052,467,300.03,956416,2.570686e-06,-1.060617,0.012319605,956416,2856.375128507614,0.1461914,766.17
362,0.6066882014274597,-0.018814178,468,300.03,958464,0.00017980876,-1.0693046,0.01790827,958464,2862.1078112125397,0.21992187,766.17
356,-0.3156251907348633,-0.01464654,469,300.03,960512,0.0008202962,-1.0799061,0.017911363,960512,2867.760710477829,0.21381836,766.17
345,0.6316944062709808,-0.020280732,470,300.03,962560,0.00030009454,-1.0838789,0.018405026,962560,2873.502451658249,0.23901367,766.17
348,0.3697967529296875,-0.009322219,471,300.03,964608,2.3268042e-06,-1.0978911,0.017775536,964608,2879.426455974579,0.21298829,766.17
355,-0.006090760231018066,-0.00296445,472,300.03,966656,2.8403458e-06,-1.1141354,0.014659032,966656,2885.306900024414,0.17924805,766.17
362,-0.13661479949951172,-0.015527303,473,300.03,968704,3.8937533e-06,-1.1312938,0.020358082,968704,2891.0635809898376,0.22495118,766.17
358,0.46154236793518066,-0.0103850495,474,300.03,970752,2.0782427e-06,-1.1434835,0.017607411,970752,2896.720628976822,0.20561524,766.17
355,-0.20031321048736572,-0.014676349,475,300.03,972800,1.576733e-06,-1.1429216,0.021478059,972800,2902.4388077259064,0.2466797,766.17
354,0.5493688881397247,-0.016700115,476,300.03,974848,7.3810925e-06,-1.1449921,0.020069253,974848,2908.2070412635803,0.2296875,766.17
364,0.41571247577667236,-0.0051756287,477,300.03,976896,2.9691669e-06,-1.1519902,0.017286759,976896,2913.980232000351,0.18349609,766.17
366,0.34858113527297974,-0.014380047,478,300.03,978944,6.74294e-06,-1.1625288,0.024134694,978944,2919.6079800128937,0.25161132,766.17
359,0.5300103724002838,-0.009786737,479,300.03,980992,0.00011367669,-1.168418,0.01335419,980992,2925.2048745155334,0.16591796,766.17
355,0.3452374339103699,-0.012117836,480,300.03,983040,5.024872e-06,-1.1715791,0.015499661,983040,2930.8976287841797,0.19350585,766.17
350,0.526201456785202,-0.0129818665,481,300.03,985088,2.6331174e-06,-1.1880238,0.013204694,985088,2936.6639993190765,0.17016602,766.17
364,-0.6481369733810425,0.0036439877,482,300.03,987136,1.0553447e-06,-1.20278,0.010334608,987136,2942.5079069137573,0.13237305,766.17
364,0.04611760377883911,-0.016248796,483,300.03,989184,3.89073e-06,-1.2116532,0.017920528,989184,2948.1274058818817,0.21547851,766.17
362,0.2546706795692444,0.0011893952,484,300.03,991232,6.183963e-06,-1.2284311,0.0120212305,991232,2953.743002176285,0.13828126,766.17
355,-0.028810620307922363,-0.01271459,485,300.03,993280,0.00080919574,-1.2407643,0.016976971,993280,2959.4003069400787,0.21699218,766.17
363,-0.4726743698120117,0.006509877,486,300.03,995328,4.964987e-07,-1.2478786,0.011201927,995328,2965.1647596359253,0.13774414,766.17
376,-0.6002691984176636,-0.010539419,487,300.03,997376,8.685215e-07,-1.2601917,0.015141355,997376,2970.80313539505,0.18623047,766.17
366,0.419779896736145,-0.0061105327,488,300.03,999424,5.104638e-07,-1.2666731,0.01792607,999424,2976.248818874359,0.20185547,766.17
357,0.35737913846969604,0.008878751,489,300.03,1001472,4.960933e-07,-1.2776326,0.0165252,1001472,2981.8393065929413,0.17802735,766.17
359,-1.4948971271514893,-0.008047197,490,300.03,1003520,1.0302278e-06,-1.2899663,0.015452708,1003520,2987.569194316864,0.18979493,766.17
367,0.5236364305019379,-0.016213996,491,300.03,1005568,1.9325723e-06,-1.2998524,0.01924743,1005568,2993.2667078971863,0.2209961,766.17
372,-0.3887472152709961,-0.0018452329,492,300.03,1007616,5.0621577e-07,-1.30726,0.012175575,1007616,2998.8369040489197,0.15356445,766.17
366,-1.2653977870941162,-0.011122327,493,300.03,1009664,2.3744371e-06,-1.3152273,0.015537304,1009664,3004.332099199295,0.1965332,766.17
363,-3.2701878547668457,0.005046076,494,300.03,1011712,4.72007e-07,-1.3350675,0.010818719,1011712,3009.9204421043396,0.14003906,766.17
374,0.2969851493835449,-0.013315978,495,300.03,1013760,1.8331548e-06,-1.3418844,0.020860769,1013760,3015.5534212589264,0.22993164,766.17
381,0.5412841141223907,-0.019123118,496,300.03,1015808,2.38155e-05,-1.3463885,0.01810399,1015808,3021.029781103134,0.22978516,766.17
368,-0.5534936189651489,0.012421898,497,300.03,1017856,0.0001839062,-1.3404047,0.018278088,1017856,3026.404079437256,0.20585938,766.17
368,-3.094355583190918,0.003939458,498,300.03,1019904,2.4768058e-05,-1.3406881,0.013832648,1019904,3031.9690721035004,0.16005859,766.17
369,0.2510652542114258,-0.011492202,499,300.03,1021952,3.8117065e-05,-1.3498845,0.023173273,1021952,3037.5339868068695,0.25146484,766.17
382,-3.1476850509643555,0.005449784,500,300.03,1024000,6.766214e-06,-1.3656781,0.011924589,1024000,3043.072224378586,0.14663085,766.17
378,-3.4386677742004395,-0.0010483004,501,300.03,1026048,6.7720457e-06,-1.3833086,0.015915724,1026048,3048.4249517917633,0.18012695,766.17
371,-1.036982774734497,0.007291822,502,300.03,1028096,0.00041684305,-1.395455,0.015805978,1028096,3053.83913397789,0.17314453,766.17
373,-4.735874652862549,0.010482604,503,300.03,1030144,5.6805025e-06,-1.4024926,0.022762481,1030144,3059.357465028763,0.22333984,766.17
383,-1.2708499431610107,-0.007122483,504,300.03,1032192,8.868219e-06,-1.4067384,0.015113285,1032192,3064.8421490192413,0.18754883,766.17
381,-7.342806816101074,0.008305702,505,300.03,1034240,2.752748e-06,-1.4074652,0.012238154,1034240,3070.1910812854767,0.14824219,766.17
369,-3.3595428466796875,0.0043543177,506,300.03,1036288,1.6621127e-06,-1.4098563,0.019246232,1036288,3075.560686826706,0.20517579,766.17
375,-4.029247760772705,0.010738867,507,300.03,1038336,1.6124759e-06,-1.4138091,0.01612538,1038336,3081.1093685626984,0.17324218,766.17
367,0.7132607996463776,0.052373566,508,2433.61,1040384,28.079166,-1.4060003,15.225642,1040384,3086.56151676178,0.31191406,2898.15
380,-8.54934024810791,0.010501614,509,2433.61,1042432,0.00010807729,-1.4058691,0.014550653,1042432,3092.1368157863617,0.16923828,2898.15
363,-2.1111161708831787,0.009522276,510,2433.61,1044480,0.00012851202,-1.4083107,0.013330745,1044480,3097.5223882198334,0.14912109,2898.15
372,-5.5799055099487305,0.008142043,511,2433.61,1046528,3.181035e-05,-1.4100173,0.011818799,1046528,3103.158918619156,0.1383789,2898.15
381,-10.100211143493652,0.009390326,512,2433.61,1048576,1.5380014e-05,-1.4164039,0.016785344,1048576,3108.6614577770233,0.18461914,2898.15
381,-3.2974863052368164,0.006640627,513,2433.61,1050624,1.2833434e-05,-1.4225757,0.015280878,1050624,3114.0355603694916,0.18989258,2898.15
373,-4.082403182983398,0.0055751004,514,2433.61,1052672,1.2002716e-05,-1.4270645,0.009023398,1052672,3119.4083347320557,0.11049805,2898.15
368,-2.073918581008911,0.002922977,515,2433.61,1054720,6.961995e-06,-1.4376758,0.0142932385,1054720,3124.8932123184204,0.1685547,2898.15
379,-0.9681389331817627,-0.006319019,516,2433.61,1056768,7.516078e-06,-1.4504774,0.013559982,1056768,3130.4469270706177,0.16547851,2898.15
387,-2.4111168384552,0.0017378789,517,2433.61,1058816,1.0283792e-05,-1.4756211,0.01822469,1058816,3135.85010266304,0.19013672,2898.15
370,-6.87510347366333,0.004925747,518,2433.61,1060864,3.9884662e-06,-1.4704893,0.008313592,1060864,3141.131939649582,0.106933594,2898.15
372,-3.7502264976501465,0.0060631325,519,2433.61,1062912,3.7073125e-06,-1.4718187,0.01193679,1062912,3146.665693283081,0.14311524,2898.15
383,-3.739255905151367,0.0057973894,520,2433.61,1064960,3.2678067e-06,-1.4751025,0.014391226,1064960,3152.171399831772,0.1659668,2898.15
380,-0.2050093412399292,-0.0077706315,521,2433.61,1067008,1.6735223e-05,-1.478316,0.016368005,1067008,3157.51153922081,0.19389649,2898.15
368,0.3628668785095215,-0.0050157392,522,2433.61,1069056,1.27202975e-05,-1.4926068,0.02119812,1069056,3162.900660276413,0.2208496,2898.15
375,-3.498683452606201,0.004831061,523,2433.61,1071104,2.1654212e-06,-1.5084655,0.015751122,1071104,3168.46465921402,0.17426758,2898.15
379,-0.12947356700897217,-0.0011002022,524,2433.61,1073152,9.915386e-06,-1.5250872,0.011830751,1073152,3173.9238646030426,0.14638671,2898.15
384,-0.7356501817703247,-0.006818359,525,2433.61,1075200,0.0012195038,-1.5395865,0.017829793,1075200,3179.3182229995728,0.20302734,2898.15
366,-4.123254299163818,0.009485717,526,2433.61,1077248,0.00034606253,-1.5456789,0.016747085,1077248,3184.6493957042694,0.1878418,2898.15
371,-7.056110382080078,0.004938833,527,2433.61,1079296,1.132375e-06,-1.5534873,0.014778259,1079296,3190.24173951149,0.16362305,2898.15
374,-2.650614023208618,0.009100678,528,2433.61,1081344,9.862434e-07,-1.5561962,0.013984856,1081344,3195.761236190796,0.16132812,2898.15
381,-4.554690837860107,0.006582788,529,2433.61,1083392,9.271098e-07,-1.5514314,0.0153745515,1083392,3201.2290868759155,0.16923828,2898.15
370,0.15269362926483154,-0.009134081,530,2433.61,1085440,2.1423707e-06,-1.5581338,0.019265674,1085440,3206.604814052582,0.22294922,2898.15
369,-5.302093029022217,0.0069252015,531,2433.61,1087488,7.828903e-07,-1.5635735,0.017990965,1087488,3212.134302854538,0.1919922,2898.15
382,-0.12760591506958008,-0.010017057,532,2433.61,1089536,1.6133083e-06,-1.568632,0.020187106,1089536,3217.680994987488,0.22583008,2898.15
384,-5.154534339904785,0.008109319,533,2433.61,1091584,1.1021622e-06,-1.5771378,0.011270329,1091584,3223.0388650894165,0.14399414,2898.15
371,-2.0856480598449707,0.002060033,534,2433.61,1093632,6.4756923e-06,-1.5803015,0.016818492,1093632,3228.3612377643585,0.18408203,2898.15
372,-0.5785596370697021,0.0067644776,535,2433.61,1095680,3.5849218e-06,-1.5866082,0.019136174,1095680,3233.871064186096,0.2015625,2898.15
388,-2.0029070377349854,0.0038986877,536,2433.61,1097728,0.00037097742,-1.5890769,0.013806212,1097728,3239.3668220043182,0.15776367,2898.15
381,-0.6467729806900024,-0.0010775324,537,2433.61,1099776,3.6397225e-06,-1.5869796,0.021877773,1099776,3244.6458008289337,0.2409668,2898.15
369,-4.839787483215332,0.00775258,538,2433.61,1101824,6.8414573e-07,-1.5829656,0.019004686,1101824,3250.0186319351196,0.20581055,2898.15
376,-2.824094295501709,-0.002969857,539,2433.61,1103872,0.00016127559,-1.5864813,0.016616154,1103872,3255.5634694099426,0.18085937,2898.15
383,-2.4917824268341064,0.0015827758,540,2433.61,1105920,9.4606355e-07,-1.5874269,0.01521867,1105920,3261.0013287067413,0.16582032,2898.15
388,-0.45982980728149414,0.005584483,541,2433.61,1107968,5.966497e-07,-1.591321,0.01983502,1107968,3266.3383371829987,0.20620117,2898.15
379,-2.071092128753662,0.0010813561,542,2433.61,1110016,4.102012e-06,-1.5984935,0.01752326,1110016,3271.6071362495422,0.18891601,2898.15
378,0.022654235363006592,-0.010936439,543,2433.61,1112064,0.0002419921,-1.6030592,0.022260025,1112064,3277.0073421001434,0.23295899,2898.15
388,-1.7045860290527344,-0.0025503729,544,2433.61,1114112,0.000555254,-1.6096647,0.018032137,1114112,3282.418166399002,0.19155273,2898.15
383,-0.05068516731262207,-0.0075556673,545,2433.61,1116160,9.043717e-07,-1.6197503,0.01706822,1116160,3287.697990655899,0.19946289,2898.15
370,-2.222513198852539,0.011836383,546,2433.61,1118208,1.0200204e-06,-1.6292833,0.019870661,1118208,3293.0449781417847,0.20561524,2898.15
374,0.20381975173950195,-0.01243573,547,2433.61,1120256,4.878721e-06,-1.6386477,0.019971015,1120256,3298.571803331375,0.22543946,2898.15
384,-0.8102896213531494,0.013722891,548,2433.61,1122304,5.143387e-07,-1.6402861,0.02313668,1122304,3304.042374610901,0.21879883,2898.15
376,-0.006049036979675293,-0.006107488,549,2433.61,1124352,5.3649626e-07,-1.6485897,0.01822306,1124352,3309.3741884231567,0.19726562,2898.15
376,0.3865436911582947,-0.0077339844,550,2433.61,1126400,1.9851263e-06,-1.6529452,0.01666006,1126400,3314.8209018707275,0.19956055,2898.15
380,-0.08109307289123535,0.0060445922,551,2433.61,1128448,8.216568e-05,-1.6608789,0.016944392,1128448,3320.2637190818787,0.1830078,2898.15
385,0.30601030588150024,0.0011863783,552,2433.61,1130496,5.964469e-07,-1.6675133,0.022328258,1130496,3325.643138885498,0.21992187,2898.15
379,-0.58866286277771,-0.0063718697,553,2433.61,1132544,0.00012169295,-1.6703895,0.02234217,1132544,3330.9590167999268,0.2290039,2898.15
370,0.2878658175468445,-0.012051565,554,2433.61,1134592,9.540554e-07,-1.679952,0.01920722,1134592,3336.361941099167,0.23022461,2898.15
377,-1.3662116527557373,0.011892369,555,2433.61,1136640,0.0005192254,-1.689118,0.019686516,1136640,3341.8878376483917,0.19882813,2898.15
390,-0.7932790517807007,0.011209308,556,2433.61,1138688,6.5290624e-06,-1.6933804,0.015622844,1138688,3347.3075380325317,0.1821289,2898.15
382,0.1627715826034546,-0.003202233,557,2433.61,1140736,1.1218306e-06,-1.6919405,0.022995815,1140736,3352.557953596115,0.23979492,2898.15
376,-2.9574809074401855,0.010842973,558,2433.61,1142784,1.842597e-05,-1.6948996,0.020850575,1142784,3357.9205462932587,0.19301757,2898.15
382,-0.9777973890304565,0.010759885,559,2433.61,1144832,3.3206922e-07,-1.6986568,0.020327639,1144832,3363.3561136722565,0.21206054,2898.15
386,-0.28384220600128174,-0.007795398,560,2433.61,1146880,0.0010124295,-1.7068841,0.026296845,1146880,3368.7184569835663,0.25566405,2898.15
374,-0.14446961879730225,-0.0060897395,561,2433.61,1148928,1.3086643e-06,-1.7069467,0.020778783,1148928,3374.0171189308167,0.23022461,2898.15
370,-1.594541072845459,0.005952782,562,2433.61,1150976,2.6317474e-07,-1.7094326,0.015034559,1150976,3379.481782436371,0.17055663,2898.15
373,-2.8643994331359863,0.00064211787,563,2433.61,1153024,5.196526e-07,-1.7182486,0.014177745,1153024,3385.0159850120544,0.17475586,2898.15
384,-0.07910466194152832,-0.0072499276,564,2433.61,1155072,4.3384586e-07,-1.7269633,0.014856523,1155072,3390.5009150505066,0.18681641,2898.15
379,0.12313330173492432,-0.01069173,565,2433.61,1157120,5.9119645e-07,-1.731007,0.017606799,1157120,3395.82528591156,0.2112793,2898.15
371,-1.632308006286621,0.007112668,566,2433.61,1159168,1.7342975e-07,-1.7351778,0.014319794,1159168,3401.216986179352,0.17114258,2898.15
382,-1.527684211730957,0.010019509,567,2433.61,1161216,6.82517e-07,-1.74449,0.02392188,1161216,3406.732959508896,0.23608398,2898.15
393,-1.995490312576294,0.008103581,568,2433.61,1163264,1.157328e-07,-1.7479722,0.013651958,1163264,3412.089367389679,0.14726563,2898.15
387,0.10719144344329834,0.0012031762,569,2433.61,1165312,1.4189808e-06,-1.7535381,0.022244068,1165312,3417.299688100815,0.22504883,2898.15
375,-1.751962423324585,0.0050334358,570,2433.61,1167360,4.9228913e-07,-1.7558231,0.02851646,1167360,3422.582952260971,0.26484376,2898.15
382,-0.47886598110198975,0.013132805,571,2433.61,1169408,1.2726971e-05,-1.7613901,0.022321206,1169408,3428.0364422798157,0.21513672,2898.15
390,-2.8645730018615723,0.01902193,572,2433.61,1171456,0.0003664277,-1.7697369,0.023445468,1171456,3433.392388343811,0.2430664,2898.15
381,-0.8608677387237549,-0.0022819962,573,2433.61,1173504,5.0382306e-07,-1.77716,0.025336038,1173504,3438.6363382339478,0.24121094,2898.15
373,-2.757429838180542,0.0076391054,574,2433.61,1175552,2.2958218e-07,-1.7834765,0.021359762,1175552,3444.0051991939545,0.21445313,2898.15
378,-1.0396194458007812,-2.9551598e-05,575,2433.61,1177600,0.00026729127,-1.7821062,0.02598766,1177600,3449.4925944805145,0.25493163,2898.15
380,-0.8336890935897827,0.015453422,576,2433.61,1179648,0.00080197875,-1.7806171,0.025025602,1179648,3454.9077203273773,0.23632812,2898.15
379,-2.0243356227874756,0.018779395,577,2433.61,1181696,5.747778e-07,-1.7807226,0.026225585,1181696,3460.2885196208954,0.24052735,2898.15
369,-0.2848430871963501,-0.011112982,578,2433.61,1183744,9.450284e-07,-1.7819738,0.020099081,1183744,3465.691397190094,0.21928711,2898.15
375,-1.0868330001831055,0.0035630655,579,2433.61,1185792,2.5954517e-07,-1.7776606,0.026520923,1185792,3471.2296900749207,0.2453125,2898.15
383,0.3320855498313904,-0.003908106,580,2433.61,1187840,0.0001733799,-1.7824748,0.028361436,1187840,3476.6847417354584,0.25039062,2898.15
380,0.27607786655426025,-0.01730302,581,2433.61,1189888,2.5240868e-06,-1.7882923,0.023850415,1189888,3482.021653652191,0.2614258,2898.15
369,-0.23448431491851807,0.015226881,582,2433.61,1191936,1.750538e-05,-1.7911587,0.0238651,1191936,3487.405053138733,0.25463867,2898.15
378,0.4110589623451233,-0.00813718,583,2433.61,1193984,0.000861038,-1.7950981,0.013585553,1193984,3492.9432244300842,0.17700195,2898.15
388,-4.9159321784973145,0.009040808,584,2433.61,1196032,3.3316246e-07,-1.7989883,0.01725612,1196032,3498.361176967621,0.17661133,2898.15
385,-0.11092019081115723,0.0032434885,585,2433.61,1198080,1.0711406e-06,-1.8029947,0.025443766,1198080,3503.640139102936,0.22807617,2898.15
370,-0.3346717357635498,0.009525305,586,2433.61,1200128,1.0240926e-06,-1.8057925,0.020228243,1200128,3508.949554681778,0.20229492,2898.15
376,-1.7647197246551514,0.0046959366,587,2433.61,1202176,2.36811e-07,-1.8070517,0.021016005,1202176,3514.479876279831,0.21640626,2898.15
386,-1.9345495700836182,0.010264087,588,2433.61,1204224,7.962657e-05,-1.8068469,0.016738923,1204224,3519.914153814316,0.19736329,2898.15
378,-0.602142333984375,-0.0019411262,589,2433.61,1206272,5.2083954e-07,-1.8053795,0.017009977,1206272,3525.212605714798,0.19692382,2898.15
374,-0.2716500759124756,-0.009526436,590,2433.61,1208320,2.5226578e-07,-1.8085493,0.01955661,1208320,3530.61963558197,0.21831055,2898.15
383,-1.0328474044799805,0.016395349,591,2433.61,1210368,9.693463e-07,-1.8275598,0.025002068,1210368,3536.09650683403,0.22958985,2898.15
386,0.029478907585144043,0.0034579642,592,2433.61,1212416,2.2763782e-06,-1.8341812,0.01781453,1212416,3541.432229280472,0.20288086,2898.15
381,-0.2409876585006714,0.0079480205,593,2433.61,1214464,0.0006248675,-1.8363876,0.0159212,1214464,3546.727816581726,0.17783204,2898.15
378,-0.3590480089187622,-0.0056125945,594,2433.61,1216512,1.4837831e-06,-1.8428396,0.01635253,1216512,3552.1026363372803,0.19936523,2898.15
382,0.16118007898330688,-0.009429646,595,2433.61,1218560,7.7047144e-07,-1.8476839,0.022835147,1218560,3557.511773586273,0.22641602,2898.15
396,-1.3326692581176758,0.009557207,596,2433.61,1220608,1.004095e-06,-1.8642206,0.024797369,1220608,3562.8652777671814,0.22319336,2898.15
378,-1.0284693241119385,0.0005516159,597,2433.61,1222656,1.8820681e-06,-1.8767335,0.019722205,1222656,3568.0322794914246,0.21606445,2898.15
376,-0.6668856143951416,0.0061793975,598,2433.61,1224704,2.0960881e-07,-1.8812625,0.01813,1224704,3573.44846367836,0.20942383,2898.15
383,-2.842883825302124,0.016171036,599,2433.61,1226752,1.628273e-07,-1.8841331,0.02225665,1226752,3578.884931564331,0.22792968,2898.15
