explained_variance,serial_timesteps,approxkl,value_loss,ep_reward_mean,n_updates,fps,time_elapsed,policy_entropy,total_timesteps,clipfrac,policy_loss,ep_len_mean
0.9971206248737872,847872,0.013256495,0.90456283,70.98,414,402,2077.496211528778,0.8327368,847872,0.14804688,-0.008709236,139.02
0.9572594985365868,849920,0.0072429134,7.73359,67.67,415,408,2082.5840635299683,0.83103883,849920,0.08413086,-0.0006727352,135.25
0.9973927158862352,851968,0.008962785,0.34361598,67.95,416,394,2087.5949280261993,0.8447426,851968,0.109716795,-0.0019559977,136.51
0.9968849916476756,854016,0.006512556,0.7760972,70.53,417,403,2092.7937717437744,0.85986996,854016,0.08500977,0.0009496752,140.57
0.9981529826764017,856064,0.0067556603,0.36366624,70.77,418,405,2097.87477183342,0.86566544,856064,0.0881836,-0.002463794,141.57
0.998589304741472,858112,0.006469185,0.3072063,69.11,419,405,2102.9268474578857,0.8654566,858112,0.07651367,0.00069956214,139.87
0.9955972656607628,860160,0.006768398,1.0193628,67.09,420,405,2107.986107110977,0.87280834,860160,0.08271484,0.0011184801,139.69
0.9980014627799392,862208,0.005395743,0.37968582,63.03,421,409,2113.042155265808,0.87341195,862208,0.06557617,-0.0023721252,136.82
0.9981006107991561,864256,0.005987795,0.3553356,64.02,422,408,2118.049065351486,0.86830634,864256,0.073632814,0.0009616554,139.18
0.9917669938877225,866304,0.0070652612,2.6307359,64.73,423,385,2123.0672936439514,0.8719181,866304,0.09023438,-0.0006704332,141.16
0.985446585342288,868352,0.010587638,3.988757,66.95,424,405,2128.375557899475,0.873995,868352,0.110888675,-0.0017752215,142.89
0.9891258496791124,870400,0.013687511,2.4108393,65.41,425,400,2133.433258295059,0.8710078,870400,0.16762695,-0.005403389,140.8
0.9712273497134447,872448,0.0078033926,5.1546516,61.54,426,405,2138.5461180210114,0.8647559,872448,0.093652345,0.002011339,135.69
0.9973451064433903,874496,0.005681849,0.7521076,66.0,427,405,2143.6020107269287,0.8585504,874496,0.07001953,-0.0017337289,139.28
0.9783653672784567,876544,0.007531622,4.562558,66.6,428,399,2148.651062488556,0.8619286,876544,0.09121094,-0.002591839,138.48
0.9880555653944612,878592,0.006190681,3.5816998,68.95,429,385,2153.7780833244324,0.8675996,878592,0.07460938,-0.0031472812,139.89
0.997491889866069,880640,0.0056415885,0.5835277,70.5,430,399,2159.087170600891,0.8639299,880640,0.068408206,0.0025654521,141.25
0.9966780906543136,882688,0.007501509,0.82900035,70.27,431,401,2164.2139613628387,0.8703076,882688,0.09106445,0.0018531407,141.87
0.9958783532492816,884736,0.0068376088,0.6523851,70.04,432,401,2169.315875530243,0.8780214,884736,0.08891602,0.001369313,142.9
0.998284590546973,886784,0.0071765715,0.4151377,71.49,433,406,2174.420142173767,0.8705369,886784,0.081884764,0.0011754984,146.52
0.9984191383700818,888832,0.0067435754,0.38344994,71.71,434,400,2179.4657065868378,0.8632309,888832,0.08383789,0.00080880645,146.81
0.9985088700195774,890880,0.0070151836,0.45912188,72.45,435,405,2184.581589460373,0.8611229,890880,0.08491211,-0.00093443657,148.21
0.985094572417438,892928,0.017357249,3.4449239,71.79,436,388,2189.6332297325134,0.86258745,892928,0.16982421,-0.0033753465,148.79
0.9990082453005016,894976,0.005720775,0.2568464,70.43,437,406,2194.9093635082245,0.8555129,894976,0.0668457,0.0029175556,148.02
0.9987797726644203,897024,0.011444203,0.30098522,71.34,438,404,2199.9538519382477,0.842724,897024,0.14663085,-0.0103598805,148.91
0.9987858647946268,899072,0.008101191,0.22738914,70.19,439,405,2205.0156140327454,0.84168863,899072,0.10600586,0.0005069707,148.56
0.9971111423801631,901120,0.007251264,0.2796787,69.11,440,409,2210.063168525696,0.8542369,901120,0.08989258,0.002268205,147.77
0.9959548683837056,903168,0.007092548,0.95891076,67.23,441,400,2215.0641565322876,0.8683424,903168,0.083300784,0.0010962761,146.83
0.9968095214571804,905216,0.00754867,0.7183503,65.55,442,406,2220.178360939026,0.8785804,905216,0.095654294,0.0010888637,145.19
0.9962305105291307,907264,0.007124305,0.994172,67.05,443,408,2225.2204327583313,0.88010275,907264,0.09267578,0.00017889959,147.31
0.9763649869710207,909312,0.0063729538,4.6423306,62.94,444,387,2230.241144180298,0.8809978,909312,0.07509766,-0.0021486399,143.35
0.998135730274953,911360,0.0048868046,0.3656267,62.53,445,402,2235.52849650383,0.88180494,911360,0.06113281,0.0021986521,142.5
0.997347361408174,913408,0.00458668,1.0275109,66.24,446,404,2240.61310839653,0.88286704,913408,0.054101564,0.0009155323,145.93
0.983229074627161,915456,0.008628111,2.6357603,67.15,447,406,2245.676721096039,0.8883746,915456,0.109472655,-0.003053634,144.88
0.998846206930466,917504,0.0051375646,0.21135803,68.83,448,410,2250.7178258895874,0.88655156,917504,0.05996094,0.002752217,145.43
0.999218737706542,919552,0.00822195,0.17909174,68.98,449,407,2255.705889225006,0.8745993,919552,0.10415039,0.0021273363,145.35
0.9989605621667579,921600,0.005916832,0.2340242,68.66,450,407,2260.732257604599,0.8681059,921600,0.07749023,0.0011289001,144.34
0.9979556924663484,923648,0.007496199,0.43405414,69.93,451,409,2265.756718635559,0.868997,923648,0.09790039,0.00083652895,145.33
0.9978745998814702,925696,0.005662681,0.66291696,74.13,452,384,2270.7653625011444,0.8739198,925696,0.06870117,-0.0040552607,148.74
0.9982016292633489,927744,0.007533257,0.3601223,70.09,453,405,2276.0871636867523,0.8752055,927744,0.09257813,0.0006650795,145.12
0.9987699963385239,929792,0.007693474,0.23861209,70.86,454,403,2281.135684967041,0.8741374,929792,0.09101562,0.0017810736,146.6
0.998597135883756,931840,0.005385218,0.32154915,71.35,455,401,2286.2074315547943,0.8655931,931840,0.064501956,-0.001979794,146.68
0.998122442397289,933888,0.0067618852,0.43957525,70.94,456,411,2291.314686059952,0.8594631,933888,0.085839845,-0.0018888295,146.06
0.999045240227133,935936,0.005961961,0.2674709,70.95,457,407,2296.2907490730286,0.85410595,935936,0.07290039,-0.00077874836,146.04
0.9986849197885022,937984,0.004115846,0.34488368,72.76,458,403,2301.3217515945435,0.8493832,937984,0.04633789,0.0006601393,148.06
0.9984500739956275,940032,0.008330536,0.18673544,69.36,459,390,2306.404403924942,0.84427595,940032,0.099658206,0.0030622021,144.66
0.9982659362722188,942080,0.004429408,0.52238405,72.49,460,399,2311.648295879364,0.84469,942080,0.05288086,0.0014949876,147.4
0.9873459478840232,944128,0.011841919,2.5606236,70.23,461,403,2316.7820625305176,0.839836,944128,0.13066407,-0.002473994,145.1
0.9986811153357849,946176,0.010240214,0.298783,71.57,462,404,2321.857804775238,0.8272187,946176,0.12919922,-0.0012159382,146.17
0.9977063285186887,948224,0.006001074,0.48441735,68.75,463,412,2326.9256653785706,0.82032937,948224,0.0730957,0.0028258604,144.67
0.9990457465173677,950272,0.009698888,0.16984943,69.79,464,409,2331.8935012817383,0.81769073,950272,0.11835937,-0.0030512265,145.36
0.9969282962847501,952320,0.0061594853,0.8363269,67.76,465,409,2336.8965866565704,0.8136662,952320,0.076611325,0.00035390622,144.53
0.998596984311007,954368,0.008121005,0.38259682,69.56,466,392,2341.9043502807617,0.8100828,954368,0.10444336,9.448927e-05,146.79
0.9990957379923202,956416,0.008670791,0.14533514,66.24,467,407,2347.1255972385406,0.80339766,956416,0.10629883,0.0018039262,143.96
0.9991960434708744,958464,0.0066690063,0.27316615,69.44,468,404,2352.1539618968964,0.7985413,958464,0.07866211,0.0008419575,146.69
0.962200365960598,960512,0.008300041,8.4041,66.1,469,412,2357.2184126377106,0.80615187,960512,0.09477539,0.0034867316,143.19
0.9986906937556341,962560,0.008486126,0.39953637,71.07,470,407,2362.179915904999,0.8081989,962560,0.111083984,-0.003301217,147.24
0.9978093905374408,964608,0.006582979,0.8355031,72.43,471,403,2367.2037222385406,0.7966238,964608,0.07910156,-0.00033304628,147.73
0.9985796142136678,966656,0.008373259,0.33982366,73.82,472,407,2372.282521009445,0.7811586,966656,0.104882814,0.0013851479,148.72
0.9989965459099039,968704,0.0076854713,0.22471218,74.06,473,393,2377.312510728836,0.76049197,968704,0.08623047,0.0018060204,148.16
0.9471110589802265,970752,0.010171628,10.9524145,72.79,474,407,2382.5164675712585,0.7685099,970752,0.09038086,0.0026183203,145.31
0.985338787548244,972800,0.0062075467,3.8539224,70.78,475,410,2387.5454273223877,0.79191697,972800,0.078271486,0.00017476681,143.21
0.9993668647366576,974848,0.008664987,0.11963828,72.81,476,409,2392.541079759598,0.78853774,974848,0.10629883,-0.001654854,145.76
0.9529446139931679,976896,0.009505902,10.189776,70.06,477,409,2397.540684938431,0.7818879,976896,0.096386716,0.0014244303,142.51
0.9736374262720346,978944,0.008757619,6.5292044,63.9,478,410,2402.5389745235443,0.7831582,978944,0.096875,0.0064532296,137.02
0.9991706043947488,980992,0.0057330686,0.16353655,63.27,479,408,2407.5360510349274,0.77951306,980992,0.06616211,-1.270097e-06,136.38
0.997394012985751,983040,0.008717564,0.71440774,65.11,480,388,2412.5463416576385,0.76475465,983040,0.10625,-0.0037670676,138.14
0.9855524012818933,985088,0.009408084,4.2115965,66.85,481,405,2417.8189289569855,0.7552212,985088,0.10341797,-0.0012774793,139.55
0.9685893207788467,987136,0.0067031523,6.9595094,64.62,482,402,2422.870359659195,0.7631295,987136,0.08554687,0.0017486535,136.95
0.9974148867186159,989184,0.0071368017,0.7217903,67.63,483,408,2427.958248615265,0.77103347,989184,0.08862305,0.0034711726,140.62
0.9872475694864988,991232,0.007776609,2.3472295,66.72,484,409,2432.9687905311584,0.77778685,991232,0.10073242,0.00031159254,140.93
0.9821374975144863,993280,0.009203647,5.2403,71.92,485,384,2437.9729404449463,0.7849807,993280,0.101464845,-0.0071552983,145.27
0.9839940797537565,995328,0.008775327,3.2775052,69.05,486,403,2443.298426628113,0.79110366,995328,0.101220705,-0.0011602968,142.91
0.9981582015752792,997376,0.0064185774,0.3478828,67.58,487,388,2448.375005722046,0.7994026,997376,0.08383789,0.0019830482,142.01
0.9884323142468929,999424,0.006848286,2.771122,69.11,488,397,2453.64933013916,0.81941193,999424,0.08325195,0.0011981141,144.01
0.995897414162755,1001472,0.010919823,0.9718253,69.58,489,404,2458.8031842708588,0.82917964,1001472,0.13198242,-0.0053036525,146.23
0.9986197516554967,1003520,0.01062921,0.21960461,65.41,490,406,2463.869480609894,0.8321929,1003520,0.13188477,-0.003343384,142.88
0.9992483060923405,1005568,0.010605904,0.14642254,69.09,491,401,2468.9037868976593,0.82875377,1005568,0.134375,-0.004450171,146.68
0.9981267894618213,1007616,0.007320893,0.4219795,68.92,492,410,2474.0035405158997,0.8204463,1007616,0.09116211,4.0761013e-05,147.14
0.999113469675649,1009664,0.0075948043,0.13828428,66.91,493,407,2478.9902188777924,0.80538875,1009664,0.09262695,0.0007746322,145.93
0.9984750450821593,1011712,0.009736818,0.17919888,64.36,494,397,2484.016104221344,0.7916224,1011712,0.11235352,-0.00026422873,143.87
0.9975484497845173,1013760,0.004449385,0.9980155,67.22,495,406,2489.1765801906586,0.7846247,1013760,0.04951172,0.0007723098,147.54
0.9984383349074051,1015808,0.005715704,0.44921398,69.11,496,405,2494.2187063694,0.7785609,1015808,0.06982422,0.0026774197,148.4
0.9984223921783268,1017856,0.0073651127,0.2986652,69.07,497,405,2499.2701919078827,0.7686614,1017856,0.0959961,-0.003223197,148.21
0.9991873783292249,1019904,0.008476118,0.15712985,70.71,498,407,2504.3289053440094,0.7501768,1019904,0.10043945,0.0031637475,148.98
0.9875804018229246,1021952,0.010137724,2.4565575,69.98,499,409,2509.3512942790985,0.7505871,1021952,0.099609375,0.008950523,148.05
0.9986543848644942,1024000,0.00804575,0.2852078,68.18,500,408,2514.348981618881,0.75635713,1024000,0.09516601,-0.0019355516,146.8
0.9994134965236299,1026048,0.008363934,0.09297725,72.01,501,411,2519.369618654251,0.74975026,1026048,0.10053711,0.0032377504,149.3
0.9978988936636597,1028096,0.0087332595,0.5010885,68.56,502,385,2524.3430032730103,0.7459008,1028096,0.10942383,-0.0027217618,145.71
0.9991863734903745,1030144,0.007591638,0.13209337,69.28,503,408,2529.660318136215,0.73475283,1030144,0.093603514,0.00022380179,146.42
0.999158563092351,1032192,0.008247344,0.13448095,68.71,504,406,2534.677383184433,0.7126967,1032192,0.101904295,0.00044021284,145.07
0.9992816792801023,1034240,0.008455526,0.10452534,67.42,505,406,2539.721076488495,0.6958851,1034240,0.099560544,0.00079266104,143.46
0.9965002397075295,1036288,0.00863571,0.78928834,66.33,506,409,2544.7553322315216,0.69253993,1036288,0.1065918,0.0027560047,142.95
0.9981352690374479,1038336,0.007900221,0.39070117,68.75,507,410,2549.7620470523834,0.6945954,1038336,0.09887695,0.0029619806,145.23
0.9978058969136328,1040384,0.0064137923,0.63190204,69.39,508,387,2554.7579057216644,0.6959833,1040384,0.076367185,0.0006221636,146.23
0.9989978999365121,1042432,0.007881591,0.26850557,71.25,509,409,2560.0401792526245,0.6895052,1042432,0.09584961,-0.00186185,147.74
0.998133459710516,1044480,0.008490665,0.35604814,69.47,510,414,2565.0435931682587,0.6790061,1044480,0.100976564,0.0037974827,146.07
0.9801029767841101,1046528,0.010275798,5.012938,68.22,511,411,2569.9811754226685,0.6802875,1046528,0.11782227,0.0031022504,144.75
0.9977394877932966,1048576,0.008655677,0.5168665,68.98,512,409,2574.9608709812164,0.68764627,1048576,0.10292969,0.0030081202,146.05
0.99796705506742,1050624,0.009118202,0.4805707,71.69,513,404,2579.9660243988037,0.6990058,1050624,0.11816406,-0.0008340675,147.85
0.9989291952224448,1052672,0.00855939,0.29013413,69.33,514,412,2585.02796125412,0.70314467,1052672,0.10883789,-0.0019222967,145.77
0.9987763102399185,1054720,0.009800421,0.3544192,69.15,515,411,2589.9998626708984,0.7003654,1054720,0.12416992,-0.0035575212,145.58
0.9990134774707258,1056768,0.0054554595,0.29662365,70.0,516,411,2594.9809653759003,0.6970323,1056768,0.06733398,0.001640372,146.28
0.9979947782121599,1058816,0.007537823,0.63233674,70.17,517,412,2599.961713552475,0.69638556,1058816,0.07626953,-0.0012987356,146.16
0.9985406084451824,1060864,0.011285859,0.30679625,72.55,518,390,2604.923172712326,0.6957831,1060864,0.114990234,0.0022183876,148.93
0.9976922743953764,1062912,0.0070871525,0.8044259,73.09,519,414,2610.1701049804688,0.69720536,1062912,0.08886719,-0.0008422276,150.43
0.9993689791881479,1064960,0.010233588,0.12006499,72.21,520,411,2615.109056711197,0.69193566,1064960,0.1262207,0.0035856687,149.49
0.9975764798000455,1067008,0.008557698,0.5096336,72.6,521,415,2620.0887036323547,0.6855736,1067008,0.102148436,0.0018627355,149.87
0.9961236161179841,1069056,0.0062934496,0.9066408,71.08,522,407,2625.0175614356995,0.69826126,1069056,0.078222655,0.0030442195,148.88
0.9985491959378123,1071104,0.008478025,0.3635416,71.1,523,405,2630.0465128421783,0.7139195,1071104,0.10795899,-0.0020733613,148.98
0.9989786867517978,1073152,0.011136079,0.14438772,69.31,524,410,2635.100930929184,0.71198213,1073152,0.13295898,0.002895717,148.34
0.998526732204482,1075200,0.007575719,0.4769012,73.45,525,408,2640.0977771282196,0.6999172,1075200,0.09648438,-0.0052170167,151.22
0.9990119289141148,1077248,0.010221164,0.19049479,71.85,526,393,2645.117080926895,0.695866,1077248,0.13134766,-2.9032321e-06,149.55
0.998480687616393,1079296,0.00625364,0.5174844,76.49,527,407,2650.329665660858,0.6990942,1079296,0.080273435,-0.0017892274,153.28
0.9959829463623464,1081344,0.0072492817,1.0524055,75.63,528,411,2655.363235473633,0.69673187,1081344,0.08828125,0.0031066965,153.54
0.998089442611672,1083392,0.006573491,0.36789307,75.47,529,411,2660.3438518047333,0.71574175,1083392,0.080566406,-0.00062961254,153.11
0.9930181344971061,1085440,0.0076129944,1.6478536,76.59,530,406,2665.318391084671,0.7294213,1085440,0.0836914,0.0034355621,154.71
0.9972114928532392,1087488,0.011006072,0.52209246,77.62,531,406,2670.3547418117523,0.7254283,1087488,0.12573242,0.0038516228,155.95
0.998582775820978,1089536,0.0048447945,0.44052964,78.37,532,413,2675.390294790268,0.7280696,1089536,0.05629883,0.0019605146,157.68
0.9984979276778176,1091584,0.007942256,0.30939502,72.6,533,393,2680.3494865894318,0.73135924,1091584,0.099169925,0.0019340564,154.05
0.9982765705790371,1093632,0.007071997,0.4750522,73.37,534,406,2685.557422399521,0.7373329,1093632,0.0793457,0.003355945,155.29
0.9971288256347179,1095680,0.006835165,0.53552127,70.75,535,413,2690.5917768478394,0.73617464,1095680,0.08657227,0.0021280288,152.93
0.9973762950394303,1097728,0.0059812227,0.71064776,72.28,536,411,2695.542240858078,0.73698246,1097728,0.07358398,0.0028362456,154.99
0.9981287007685751,1099776,0.006715609,0.3104331,70.47,537,414,2700.523602247238,0.7322443,1099776,0.079638675,7.085198e-05,154.06
0.9991328156320378,1101824,0.009559227,0.18726651,68.48,538,416,2705.47238445282,0.7197729,1101824,0.11821289,-0.0032404524,152.86
0.9976941011846066,1103872,0.009263108,0.5545725,72.52,539,413,2710.392884016037,0.7063769,1103872,0.11689453,-0.0035465125,156.31
0.9979927672538906,1105920,0.005911386,0.62451124,71.52,540,411,2715.3441314697266,0.6930407,1105920,0.06982422,0.002778133,155.6
0.9643830843269825,1107968,0.012475943,5.2573366,69.27,541,415,2720.317302465439,0.69207436,1107968,0.10776367,0.010008475,152.0
0.9591978006064892,1110016,0.007056317,6.456814,64.6,542,398,2725.2461442947388,0.70862496,1110016,0.0725586,0.00058242475,148.14
0.9949589488096535,1112064,0.008309532,0.87350816,62.86,543,412,2730.3894834518433,0.71779615,1112064,0.096142575,0.00039394473,145.51
0.996031288523227,1114112,0.005702528,0.99178296,64.6,544,411,2735.353543281555,0.7237792,1114112,0.072705075,0.0012287151,146.4
0.9987675355514511,1116160,0.007544539,0.3374223,64.78,545,410,2740.330261707306,0.72607315,1116160,0.09477539,-0.0001160269,146.35
0.9877663571387529,1118208,0.010108536,2.777112,63.27,546,411,2745.319952249527,0.71920276,1118208,0.10888672,-0.0030055647,144.42
0.9794764779508114,1120256,0.0054299356,7.762024,63.14,547,408,2750.2978291511536,0.72180367,1120256,0.06679688,4.0849543e-05,144.03
0.9983835511375219,1122304,0.0082668625,0.31781703,63.31,548,408,2755.3185081481934,0.7143272,1122304,0.092041016,0.0009456567,145.92
0.9832352101802826,1124352,0.0055145803,5.9401927,69.81,549,392,2760.33482503891,0.7062222,1124352,0.058789063,-0.0036491547,150.38
0.9881743155419827,1126400,0.007882326,4.1309476,72.73,550,406,2765.5560295581818,0.71110386,1126400,0.0925293,-0.0010600871,154.05
0.9950539181008935,1128448,0.008272134,1.9428564,77.04,551,408,2770.5979630947113,0.70413494,1128448,0.10336914,0.00070044084,157.41
0.9967846656218171,1130496,0.010236083,0.9681488,79.28,552,402,2775.6165313720703,0.6952335,1130496,0.11103515,-0.0017768557,158.46
0.9976484528742731,1132544,0.0059784153,0.7978566,81.51,553,402,2780.70356464386,0.6903508,1132544,0.07050781,0.0011394863,160.15
0.9950028639286757,1134592,0.009252085,0.79233074,78.01,554,407,2785.7924089431763,0.6858603,1134592,0.109521486,0.0043290565,157.63
0.9968604759778827,1136640,0.009017676,0.48253694,77.06,555,411,2790.822516441345,0.69332135,1136640,0.11235352,0.0033048794,155.89
0.9573222883045673,1138688,0.010944645,7.2222695,74.28,556,409,2795.802002429962,0.7007495,1138688,0.10297851,0.0018858308,151.16
0.9958940646611154,1140736,0.006578982,0.59558445,69.93,557,411,2800.806692838669,0.7117353,1140736,0.08320312,0.0023310496,148.0
0.9978375632781535,1142784,0.008377219,0.6944947,66.51,558,382,2805.7839589118958,0.7102635,1142784,0.10322265,-0.004945716,144.77
0.9744369424879551,1144832,0.012817403,5.578693,62.63,559,409,2811.1351482868195,0.7048779,1144832,0.13100585,0.003457807,140.19
0.9178686961531639,1146880,0.0071200654,14.244467,56.39,560,417,2816.142635822296,0.7115158,1146880,0.0859375,-0.0015945721,130.9
0.954792208969593,1148928,0.00906763,9.125731,55.12,561,411,2821.052218437195,0.71980166,1148928,0.103320315,0.0027417657,127.81
0.9585038051009178,1150976,0.0073797097,17.14429,58.32,562,408,2826.0372574329376,0.7331174,1150976,0.08828125,0.0033084557,129.44
0.9506664425134659,1153024,0.011395878,15.223757,61.67,563,412,2831.057948112488,0.7394422,1153024,0.13032226,-0.0013919964,129.49
0.9548716060817242,1155072,0.0067058997,14.505478,63.01,564,408,2836.023364543915,0.7477566,1155072,0.07348633,0.00027823396,126.63
0.9539507813751698,1157120,0.012283755,9.968367,59.33,565,409,2841.038788795471,0.76056993,1157120,0.12197266,0.0005711578,121.37
0.979537058621645,1159168,0.009359859,6.819402,62.4,566,412,2846.036546945572,0.76883477,1159168,0.11274414,-0.0011844034,125.61
0.9855734361335635,1161216,0.009034461,4.9846663,65.29,567,400,2851.0054626464844,0.76383775,1161216,0.110888675,0.00080889073,129.23
0.9722028411924839,1163264,0.013224134,5.975854,65.9,568,415,2856.1218404769897,0.7614914,1163264,0.13066407,0.0009917422,134.12
0.9903995431959629,1165312,0.008403814,2.2916958,64.17,569,412,2861.0549325942993,0.7561218,1165312,0.105322264,0.001226488,134.26
0.9853258226066828,1167360,0.008102605,5.1523886,62.59,570,391,2866.01961684227,0.743933,1167360,0.09291992,0.0006454787,133.13
0.9902724381536245,1169408,0.006932,3.1133409,67.16,571,406,2871.250424146652,0.7401811,1169408,0.08540039,0.00083201507,139.91
0.9676350131630898,1171456,0.009473686,12.759077,69.71,572,408,2876.2867300510406,0.73555446,1171456,0.0959961,0.0009942738,143.4
0.976494550704956,1173504,0.006772415,6.4569445,74.61,573,409,2881.298061609268,0.72978246,1173504,0.08286133,0.003911403,148.42
0.9733395911753178,1175552,0.011216497,3.3816981,66.6,574,408,2886.297827720642,0.7201611,1175552,0.12788086,-0.0041123484,138.94
0.9965658218134195,1177600,0.00968838,0.76667875,69.04,575,409,2891.315898656845,0.724589,1177600,0.118701175,-0.0007144127,139.47
0.9789024759083986,1179648,0.008416845,5.768358,68.23,576,404,2896.319521188736,0.72989416,1179648,0.1065918,0.0016788088,139.53
0.99706911155954,1181696,0.00784581,0.53740966,65.92,577,412,2901.3853096961975,0.74003685,1181696,0.09887695,0.004638316,138.69
0.9953046906739473,1183744,0.007999782,1.1520882,65.67,578,406,2906.353871822357,0.7511107,1183744,0.10424805,-0.0012578645,137.38
0.9973015387076885,1185792,0.006259675,0.7150703,65.42,579,389,2911.3945763111115,0.7485766,1185792,0.07680664,-0.0028763458,138.95
0.9965572583023459,1187840,0.008460812,0.7844621,66.31,580,404,2916.658524274826,0.74343765,1187840,0.10585938,-0.00093254383,139.33
0.9958377722650766,1189888,0.010612473,1.7787863,73.45,581,408,2921.7231900691986,0.7404977,1189888,0.13681641,-0.00583752,146.81
0.9880739208310843,1191936,0.0076022386,2.778904,75.86,582,409,2926.7343492507935,0.7448079,1191936,0.08691406,0.0006627864,148.69
0.9834341909736395,1193984,0.006563358,3.5517628,74.1,583,405,2931.736059188843,0.7529912,1193984,0.07773437,0.0012841489,146.34
0.9943995447829366,1196032,0.0073718675,1.4184935,78.04,584,408,2936.7909326553345,0.76573855,1196032,0.08779297,0.002156775,148.54
0.9962445120327175,1198080,0.007390181,0.89301634,79.25,585,405,2941.805494070053,0.7704488,1198080,0.09116211,-0.003649958,148.52
0.9729914665222168,1200128,0.007582559,4.894208,76.4,586,411,2946.8643119335175,0.7686594,1200128,0.08540039,0.0036599673,145.14
0.9790431670844555,1202176,0.0061884862,7.8063707,79.02,587,409,2951.846187353134,0.7697604,1202176,0.073876955,0.00072124274,145.35
0.9833225067704916,1204224,0.006392156,5.3941064,71.41,588,387,2956.8443942070007,0.7705441,1204224,0.07792969,0.002727016,138.47
0.9922495670616627,1206272,0.0070906854,1.9641511,71.48,589,400,2962.136875152588,0.7805054,1206272,0.091601565,0.0015584037,138.5
0.9541838131844997,1208320,0.005383985,11.592088,67.29,590,401,2967.258458375931,0.7908002,1208320,0.05908203,0.0009747298,133.8
0.9757781159132719,1210368,0.008063176,5.1309614,66.68,591,412,2972.3597872257233,0.796788,1210368,0.1027832,-0.00073043996,132.66
0.9810580778867006,1212416,0.007598841,3.7058163,64.53,592,403,2977.32443523407,0.81057566,1212416,0.09663086,-0.0012602773,131.62
0.9799691922962666,1214464,0.008607274,6.492574,61.19,593,407,2982.4056208133698,0.8215542,1214464,0.09663086,0.0028668637,127.3
0.9686499685049057,1216512,0.0064159185,8.173085,60.6,594,406,2987.4371478557587,0.8225668,1216512,0.074365236,0.0042355936,125.83
0.9630783051252365,1218560,0.0074273623,8.546862,59.82,595,392,2992.472725391388,0.82798064,1218560,0.08569336,0.003257307,122.84
0.9724011775106192,1220608,0.0083473865,5.9013257,62.1,596,408,2997.696242570877,0.8298639,1220608,0.09189453,0.0008309431,125.48
0.987107889726758,1222656,0.011449256,4.2406926,65.39,597,404,3002.7071471214294,0.8297695,1222656,0.159375,-0.007277336,129.23
0.9687040075659752,1224704,0.011803508,7.4146004,65.22,598,405,3007.770500421524,0.8365017,1224704,0.12509766,-0.0026417598,128.39
0.9605239480733871,1226752,0.008466436,9.577735,65.11,599,409,3012.829126358032,0.8561776,1226752,0.095654294,0.0033361583,127.67
0.990786824375391,1228800,0.0069624544,2.8567672,66.16,600,404,3017.8292622566223,0.8650551,1228800,0.082617186,-0.0015877992,129.5
0.9859959054738283,1230848,0.007543093,3.8882763,69.34,601,401,3022.8925182819366,0.86164093,1230848,0.09091797,0.004269774,133.74
0.9619393348693848,1232896,0.008601436,7.9120913,65.1,602,414,3027.9946236610413,0.8587278,1232896,0.107226565,0.0019294501,127.25
0.9605739749968052,1234944,0.007087403,9.897169,61.36,603,404,3032.9358808994293,0.85582054,1234944,0.08452149,-0.0032669,121.28
0.9862453006207943,1236992,0.0077606337,2.0493224,58.7,604,410,3037.9958143234253,0.86680967,1236992,0.09746094,0.0019448685,121.17
0.988248661160469,1239040,0.0073799463,3.8996186,62.16,605,388,3042.984954595566,0.87803173,1239040,0.09140625,0.00067097746,125.67
0.998810067307204,1241088,0.009569613,0.21528062,64.0,606,403,3048.252571105957,0.85981786,1241088,0.109472655,0.003445005,127.67
0.9738460369408131,1243136,0.010944404,5.3697257,60.82,607,406,3053.335391521454,0.8522185,1243136,0.11987305,0.0036487072,124.94
0.9830099139362574,1245184,0.008461939,5.240342,64.66,608,404,3058.377350330353,0.8672484,1245184,0.0887207,0.00073945476,130.92
0.995798559859395,1247232,0.006705268,0.87994003,63.27,609,404,3063.4370748996735,0.880393,1247232,0.087890625,0.00046742577,133.36
0.9957157867029309,1249280,0.006189256,1.5615183,67.32,610,405,3068.500542640686,0.8744265,1249280,0.07441406,-0.0005201587,139.25
0.9958726968616247,1251328,0.0066425772,0.7155444,71.15,611,407,3073.5591094493866,0.87273484,1251328,0.076367185,0.0043411977,142.43
0.9893624419346452,1253376,0.0042904713,2.6783745,68.68,612,406,3078.584513902664,0.8765116,1253376,0.050585937,0.0009932205,141.28
0.9761249832808971,1255424,0.008402747,5.726772,67.67,613,400,3083.6247704029083,0.8776685,1255424,0.085595705,-0.003547885,140.45
0.9920299919322133,1257472,0.0052380264,1.471941,69.3,614,392,3088.7422454357147,0.88697195,1257472,0.062646486,0.00026052314,141.73
0.9968558270484209,1259520,0.007137409,0.8016505,70.21,615,401,3093.9599418640137,0.89209604,1259520,0.09189453,-0.0014882248,140.89
0.9978557124268264,1261568,0.005661376,0.45566982,69.75,616,401,3099.0625038146973,0.89645994,1261568,0.06992187,-0.0008525234,139.79
0.9934148383326828,1263616,0.0043381327,2.062567,65.39,617,408,3104.171787261963,0.902825,1263616,0.050390624,0.0004954575,135.44
0.9966134948190302,1265664,0.0070927804,0.9330533,66.93,618,404,3109.1819109916687,0.88967943,1265664,0.08457031,0.0010554814,137.65
