total_timesteps,value_loss,clipfrac,fps,policy_entropy,serial_timesteps,approxkl,n_updates,explained_variance,ep_reward_mean,policy_loss,ep_len_mean,time_elapsed
1136640,1.2316036,0.0925293,342,0.1666515,1136640,0.007521724,555,0.9956973544321954,69.89,0.0012048712,157.82,3408.01962018013
1138688,1.3439064,0.07954101,348,0.16918367,1138688,0.0065173395,556,0.9935829490423203,70.06,0.0026732387,158.04,3413.997399330139
1140736,0.43809843,0.109228514,342,0.1779147,1140736,0.008469629,557,0.9981521632289514,70.65,-0.004918431,158.2,3419.868539094925
1142784,0.7291559,0.06503906,345,0.18282622,1142784,0.0054993154,558,0.9974837347399443,73.16,0.0011638802,160.1,3425.8558192253113
1144832,0.23355636,0.10551758,343,0.17169598,1144832,0.008276833,559,0.9988491117255762,74.86,-0.004600852,160.73,3431.786199569702
1146880,0.6895194,0.096191406,352,0.16340932,1146880,0.00827981,560,0.9972197564784437,78.18,-0.0005080292,163.11,3437.757392883301
1148928,0.53939974,0.078271486,344,0.16068894,1148928,0.0066628577,561,0.9970383795443922,77.41,-0.0003022791,162.2,3443.5670363903046
1150976,0.65580904,0.11762695,343,0.17295492,1150976,0.00968461,562,0.9972415203228593,75.46,-0.005897796,160.82,3449.5091395378113
1153024,1.0564954,0.07080078,345,0.18061204,1153024,0.006146447,563,0.9952846942469478,75.79,0.002831707,160.74,3455.4776287078857
1155072,0.75234956,0.10776367,346,0.18132287,1155072,0.008800254,564,0.9973376740235835,77.07,-0.00910346,162.27,3461.4075791835785
1157120,0.7794136,0.05605469,343,0.1775405,1157120,0.0048296223,565,0.9968136325478554,75.93,0.0009418074,161.74,3467.329065322876
1159168,1.2948542,0.097802736,342,0.17567618,1159168,0.00807821,566,0.9952858234755695,75.51,0.0009600768,161.44,3473.2980852127075
1161216,1.4039484,0.08095703,347,0.1726205,1161216,0.0067076064,567,0.9944186150096357,75.2,-0.0018853415,161.74,3479.2726480960846
1163264,0.60045606,0.08632813,356,0.16543378,1163264,0.007484737,568,0.9968765350058675,73.21,-0.0011387757,160.55,3485.163974046707
1165312,1.7657478,0.06523438,348,0.15946096,1165312,0.0052713817,569,0.992249995470047,74.36,0.0008930058,161.8,3490.9178104400635
1167360,0.825834,0.08598633,347,0.16267966,1167360,0.0069611273,570,0.9961978679057211,73.56,-0.0007199783,160.73,3496.801267385483
1169408,1.3256758,0.07880859,349,0.16751051,1169408,0.0065619894,571,0.9954933039844036,74.15,-0.0049133142,161.72,3502.69815993309
1171456,1.1003001,0.064501956,343,0.16220471,1171456,0.0053024534,572,0.996533288853243,74.81,-0.0009053547,161.85,3508.56463265419
1173504,0.8772785,0.082128905,349,0.16042097,1173504,0.0067454516,573,0.9958102414384484,74.31,-0.0034347097,161.26,3514.5247066020966
1175552,1.354112,0.09692383,350,0.16782641,1175552,0.007847012,574,0.9946101787500083,72.26,-0.0003658163,159.93,3520.391793489456
1177600,0.8190292,0.088378906,354,0.17317972,1177600,0.0073908716,575,0.9962454987689853,68.18,0.00058049837,156.67,3526.237519979477
1179648,1.4285656,0.05263672,347,0.17053567,1179648,0.0045519522,576,0.9951724642887712,70.44,-8.878797e-05,158.33,3532.015461921692
1181696,1.1203417,0.09082031,347,0.17136475,1181696,0.007663847,577,0.9958507711999118,72.63,-0.004016362,160.34,3537.908392429352
1183744,0.9892311,0.08891602,345,0.17478019,1183744,0.0072756438,578,0.9957851744256914,72.41,6.7057284e-05,161.23,3543.8007802963257
1185792,0.9272526,0.109716795,351,0.17265029,1185792,0.009197911,579,0.9954944760538638,71.1,0.0015648665,159.71,3549.729294538498
1187840,2.9194872,0.06269531,339,0.15983011,1187840,0.005381852,580,0.9923130818642676,72.37,0.0021164622,160.8,3555.564297437668
1189888,1.3383619,0.10463867,346,0.16692804,1189888,0.00826882,581,0.9941543228924274,74.01,-0.0048012203,161.68,3561.59273314476
1191936,1.7450173,0.11616211,348,0.18327633,1191936,0.010545006,582,0.9946094998158514,76.57,-0.0040509785,162.89,3567.5091886520386
1193984,0.86111367,0.09536133,348,0.18404834,1193984,0.0077178692,583,0.9971973728388548,79.04,-0.004367495,164.64,3573.3861660957336
1196032,0.9008521,0.071826175,348,0.19309708,1196032,0.006013923,584,0.9963294214103371,79.3,-0.00028328277,164.64,3579.2726221084595
1198080,2.1741421,0.08017578,343,0.19787133,1198080,0.0072007803,585,0.9896542225033045,75.63,-0.0024236755,161.23,3585.1491689682007
1200128,1.1339324,0.06557617,344,0.19688515,1200128,0.0055639334,586,0.9939985917881131,75.89,0.00094494096,160.72,3591.10777759552
1202176,1.5342209,0.08110352,351,0.20659778,1202176,0.0065613734,587,0.9916359856724739,73.5,0.0022383349,159.25,3597.0492000579834
1204224,7.755835,0.100292966,347,0.20991044,1204224,0.009382492,588,0.9708763137459755,68.87,-0.0006886005,155.63,3602.8715765476227
1206272,2.6892333,0.09560547,337,0.21181023,1206272,0.007233602,589,0.9914536196738482,69.49,-0.0008869649,157.02,3608.764560699463
1208320,0.88022625,0.072314456,351,0.20647947,1208320,0.006251241,590,0.9949744464829564,64.79,0.002087257,154.07,3614.83518075943
1210368,0.9671372,0.08803711,347,0.20536983,1210368,0.006886912,591,0.9968758311588317,65.4,-0.0031135357,155.08,3620.6706733703613
1212416,1.0150853,0.093896486,342,0.21021132,1212416,0.0078050112,592,0.9958075839094818,66.98,-0.0011224642,155.67,3626.55840921402
1214464,0.7788595,0.052978516,344,0.20818698,1214464,0.004693886,593,0.9964458760805428,68.61,0.0022167754,157.73,3632.5383565425873
1216512,2.3877401,0.071826175,341,0.19969322,1216512,0.005978528,594,0.9926747540012002,70.81,0.0008350632,160.58,3638.486348628998
1218560,1.4460137,0.09169922,356,0.2001917,1218560,0.007890218,595,0.987277077510953,70.58,-0.0025671176,160.53,3644.479832172394
1220608,1.3684927,0.08618164,342,0.2080954,1220608,0.007280594,596,0.9958042823709548,73.26,-0.0035375922,163.19,3650.224500656128
1222656,1.5547633,0.0730957,346,0.2059787,1222656,0.0061245537,597,0.9927929877303541,70.7,-0.0030344783,161.21,3656.2095289230347
1224704,3.9413292,0.09326172,346,0.1959728,1224704,0.0072894553,598,0.9893162623047829,74.87,-0.0010504724,165.05,3662.121394634247
1226752,2.4927979,0.061181642,349,0.1813932,1226752,0.0053365994,599,0.9922082568518817,75.49,-0.000958776,164.86,3668.039432287216
1228800,1.1665756,0.072314456,348,0.16280393,1228800,0.006255462,600,0.9955862900242209,72.78,-0.0010603827,162.9,3673.908615589142
1230848,2.7024322,0.08134766,342,0.1580133,1230848,0.0067757354,601,0.9908481501042843,74.74,-0.0014933746,164.47,3679.7861976623535
1232896,1.727622,0.072509766,348,0.1598242,1232896,0.006199588,602,0.9931166847236454,75.93,0.0026178388,164.36,3685.771784067154
1234944,1.6181676,0.103271484,343,0.15065059,1234944,0.008542279,603,0.9919435912743211,78.11,0.0026675283,166.1,3691.6454474925995
1236992,3.7360368,0.071826175,347,0.14169563,1236992,0.0058758566,604,0.9867338985204697,78.66,0.0024854667,166.16,3697.606746196747
1239040,1.8123207,0.082177736,349,0.14309688,1239040,0.0065976484,605,0.9929336505010724,78.14,0.0009677097,165.76,3703.5048627853394
1241088,1.65223,0.09057617,351,0.14136167,1241088,0.0071189506,606,0.9936117683537304,76.08,-0.0027178363,162.52,3709.36359667778
1243136,2.3283932,0.07563476,344,0.1331306,1243136,0.0061155884,607,0.9921104433014989,74.43,-0.00029503173,161.59,3715.187549829483
1245184,0.6607839,0.10249023,347,0.122778535,1245184,0.008782416,608,0.9964214358478785,75.17,-0.0004911826,163.23,3721.1348435878754
1247232,1.4538343,0.09213867,347,0.11048676,1247232,0.0071518132,609,0.9955401057377458,73.23,0.0005660181,161.77,3727.0256905555725
1249280,1.5657756,0.060791016,344,0.09976032,1249280,0.00525026,610,0.9946166607551277,75.23,-0.0013615724,163.94,3732.9274232387543
1251328,1.7848774,0.0949707,352,0.09952682,1251328,0.007983684,611,0.9845677493140101,72.37,0.0014747559,161.56,3738.875691175461
1253376,1.2318764,0.105566405,346,0.094897464,1253376,0.008392638,612,0.9940888080745935,72.77,-0.004709828,160.66,3744.694203853607
1255424,2.6271641,0.06704102,353,0.09289319,1255424,0.0056662736,613,0.9907667087391019,73.82,0.0037549976,161.38,3750.600553750992
1257472,1.4740195,0.07333984,344,0.10216807,1257472,0.0057335636,614,0.99385666847229,73.93,-0.0012342883,161.75,3756.400537967682
1259520,1.4355147,0.07460938,344,0.11107612,1259520,0.0063151894,615,0.9949652147479355,73.6,-0.00045905457,161.25,3762.3452455997467
1261568,0.7635312,0.09291992,350,0.123662174,1261568,0.0077289967,616,0.995316993445158,72.73,8.3737774e-05,160.69,3768.288776397705
1263616,1.0252652,0.06948242,345,0.1377596,1263616,0.005736872,617,0.9954672600142658,69.13,0.0017917085,156.98,3774.1283745765686
1265664,1.7609549,0.1315918,342,0.14556527,1265664,0.009759597,618,0.9947396079078317,71.7,-0.0048564738,158.34,3780.0566534996033
1267712,0.71351683,0.09438477,347,0.14445332,1267712,0.007902872,619,0.9965490873437375,74.19,-0.002738825,160.6,3786.0425107479095
1269760,0.87131596,0.07744141,353,0.14778693,1269760,0.0063298633,620,0.9947930444031954,72.93,0.0030051656,160.34,3791.9454345703125
1271808,1.1187725,0.053369142,344,0.13516429,1271808,0.004722188,621,0.994294298812747,70.26,-0.0018058779,157.93,3797.7483797073364
1273856,1.006191,0.10024414,351,0.12567171,1273856,0.008083739,622,0.9935887465253472,65.95,-0.00043579028,154.43,3803.6967935562134
1275904,0.82424575,0.048779298,346,0.12440772,1275904,0.004196654,623,0.9956508362665772,68.33,0.0016336519,155.06,3809.52050280571
1277952,1.2382467,0.072265625,341,0.11768488,1277952,0.0058686575,624,0.994483994320035,68.49,-0.0016341923,155.42,3815.440779209137
1280000,1.5875399,0.07280274,346,0.09966809,1280000,0.0064815553,625,0.994465637486428,69.64,-0.0023270384,156.47,3821.4422204494476
1282048,0.9269001,0.090625,345,0.08515658,1282048,0.007846401,626,0.9966012169606984,69.52,1.7533903e-05,156.15,3827.354099750519
1284096,1.5135134,0.09321289,349,0.07801489,1284096,0.0073210886,627,0.993880161549896,68.78,-0.0045405338,155.31,3833.278647661209
1286144,1.1309022,0.076367185,356,0.07635544,1286144,0.0061028157,628,0.995983550325036,71.12,-0.0030715358,157.64,3839.148349761963
1288192,0.5585958,0.09536133,348,0.07610083,1288192,0.007899109,629,0.9963269853033125,71.02,0.0006701244,157.78,3844.890197277069
1290240,0.8467758,0.097998045,348,0.07399044,1290240,0.008088868,630,0.9954319442622364,70.0,-0.0031445436,158.38,3850.763012647629
1292288,1.58471,0.082177736,346,0.07665343,1292288,0.0070579113,631,0.9927221038378775,70.15,0.00019336675,157.76,3856.6473622322083
1294336,2.1225405,0.09946289,349,0.08719895,1294336,0.008070273,632,0.9906171765178442,70.32,-0.0015604863,157.14,3862.5520000457764
1296384,2.0301683,0.09555664,344,0.08356623,1296384,0.0072929785,633,0.9915894437581301,69.26,-0.0033541694,156.16,3868.422993183136
1298432,0.9412195,0.0909668,351,0.06682347,1298432,0.0070181275,634,0.9951539570465684,65.56,-0.0043637445,152.4,3874.3638021945953
1300480,1.471095,0.10478516,351,0.0585617,1300480,0.008207396,635,0.9959989110939205,69.94,-0.0064597228,155.46,3880.184723138809
1302528,2.316979,0.08320312,345,0.0564813,1302528,0.0068440274,636,0.9924194570630789,71.42,-0.002402589,157.1,3886.0212182998657
1304576,1.2044206,0.07763672,348,0.07082176,1304576,0.006708714,637,0.9933509319089353,68.27,-0.003231354,154.2,3891.947053194046
1306624,1.7170624,0.11782227,346,0.063050106,1306624,0.010430469,638,0.9930908023379743,73.11,-0.0026272621,157.41,3897.8276562690735
1308672,1.1971368,0.09033203,350,0.05934413,1308672,0.0071123615,639,0.9938220395706594,72.23,-0.0076583126,157.21,3903.7464187145233
1310720,1.5277241,0.08476563,351,0.0695684,1310720,0.0069587836,640,0.9952755393460393,73.41,-0.0005222092,158.1,3909.5901522636414
1312768,1.0603621,0.081445314,352,0.06124565,1312768,0.0065785786,641,0.9948134627193213,73.49,0.0004561629,158.66,3915.4232251644135
1314816,1.2262925,0.05581055,358,0.047643144,1314816,0.0048003043,642,0.9954581949859858,73.12,0.002523668,159.26,3921.2372810840607
1316864,0.6982777,0.111376956,348,0.044062667,1316864,0.009402292,643,0.9973421280737966,72.56,-0.0044157384,157.27,3926.957393169403
1318912,1.1402309,0.10483398,345,0.05683283,1318912,0.008659529,644,0.9946434474550188,71.32,-0.0005474995,156.18,3932.8434693813324
1320960,1.6967926,0.12573242,346,0.07514667,1320960,0.011085749,645,0.9936704067513347,74.62,-0.008006512,159.07,3938.7662568092346
1323008,0.97344226,0.06738281,345,0.08035188,1323008,0.0058068642,646,0.9967363534960896,73.89,-0.00076222327,158.88,3944.677911758423
1325056,2.385659,0.103466794,341,0.07232529,1325056,0.008780177,647,0.9927936233580112,78.96,-0.0038313598,163.46,3950.6030995845795
1327104,1.2065451,0.08891602,357,0.071170785,1327104,0.007786961,648,0.9938348778523505,76.5,-0.002728242,161.82,3956.5956404209137
1329152,0.7046969,0.107617185,355,0.07013016,1329152,0.009080107,649,0.9973536368925124,77.1,-0.0031026052,162.27,3962.331544160843
1331200,0.7952219,0.07509766,346,0.07187342,1331200,0.0057904716,650,0.9961153261829168,76.64,-0.0021698638,161.36,3968.1005947589874
1333248,0.90821326,0.08134766,348,0.07294954,1333248,0.0066980734,651,0.9960516239516437,73.72,-0.000833426,159.55,3974.008044719696
1335296,1.1482834,0.08598633,350,0.08215991,1335296,0.006743405,652,0.996128250611946,76.56,-0.005221047,161.38,3979.886424779892
1337344,1.5533613,0.10751953,345,0.08418811,1337344,0.008662956,653,0.9952456490136683,78.24,-0.0011872996,162.75,3985.73451256752
1339392,2.9382913,0.07265625,348,0.07368057,1339392,0.006367375,654,0.989411081187427,76.47,-0.0006587866,161.56,3991.663884162903
1341440,1.9172554,0.08696289,346,0.08366564,1341440,0.0073303534,655,0.9932813425548375,75.7,-0.000863131,160.38,3997.535012960434
1343488,1.9217846,0.089697264,350,0.091807134,1343488,0.007407427,656,0.9923432576470077,77.04,0.0005199454,161.22,4003.4508621692657
1345536,1.0360001,0.11367188,343,0.08277488,1345536,0.008560995,657,0.9963389832992107,76.46,-0.0049982956,160.46,4009.2995340824127
1347584,0.54775536,0.09541015,349,0.078129426,1347584,0.007937739,658,0.9967980266083032,78.57,-0.00018680716,161.88,4015.2580716609955
1349632,1.0460477,0.06826172,341,0.07033412,1349632,0.0057929032,659,0.996075474191457,80.07,-0.0018718857,163.03,4021.1233308315277
1351680,2.8408422,0.074316405,348,0.058275066,1351680,0.0063029923,660,0.9872274715453386,76.64,-0.002784193,162.22,4027.1243212223053
1353728,2.8208003,0.057617188,348,0.055511177,1353728,0.0053934725,661,0.9763947241008282,70.03,-0.0011046603,157.38,4033.0083689689636
1355776,1.3499357,0.12133789,348,0.05694533,1355776,0.009868229,662,0.9954328518360853,70.1,-0.0035561435,157.98,4038.8820662498474
1357824,3.294326,0.07578125,353,0.052532155,1357824,0.0062669828,663,0.9855317436158657,69.55,-0.00044314843,158.14,4044.7592198848724
1359872,2.451879,0.08134766,342,0.049376525,1359872,0.0069108726,664,0.99365792889148,72.66,0.0015486365,160.67,4050.551800966263
1361920,1.9550169,0.057617188,347,0.050841887,1361920,0.0049194456,665,0.9936269214376807,71.82,0.0009210448,160.45,4056.535904407501
1363968,2.8106053,0.1116211,339,0.066118024,1363968,0.008570396,666,0.9932057000696659,76.87,0.00077231845,164.88,4062.428957223892
1366016,1.0226729,0.097998045,347,0.07401804,1366016,0.008418315,667,0.994538695551455,74.78,-0.0008860223,162.86,4068.456489801407
1368064,17.271442,0.084423825,348,0.06762115,1368064,0.007678398,668,0.9379713349044323,77.22,0.0020565372,162.96,4074.351000547409
1370112,3.1393998,0.09897461,344,0.07221383,1370112,0.0077567436,669,0.9911227552220225,82.78,-0.0014867929,167.01,4080.2325344085693
1372160,2.0126882,0.07084961,351,0.072311886,1372160,0.006192363,670,0.9911756059154868,82.2,0.0004990123,166.28,4086.187712907791
1374208,1.987578,0.07104492,346,0.07223961,1374208,0.0058826306,671,0.9919076506048441,82.86,-0.0013210401,167.29,4092.0243780612946
1376256,3.5199249,0.09580078,344,0.07544567,1376256,0.0077019976,672,0.9893356608226895,83.09,-0.0029933492,168.22,4097.941413402557
1378304,6.5430284,0.054589845,344,0.07577064,1378304,0.00494647,673,0.9826164487749338,81.08,-0.0005359048,166.42,4103.886028766632
1380352,8.562127,0.07714844,346,0.085133746,1380352,0.0066310996,674,0.9729188624769449,78.88,-0.00025993984,165.78,4109.832719564438
1382400,8.860278,0.050732423,342,0.08905853,1382400,0.0044623343,675,0.9724518228322268,79.01,-0.0015498947,167.02,4115.751329421997
1384448,8.147482,0.066259764,348,0.08009712,1384448,0.0055572344,676,0.9747101068496704,82.67,0.0016986026,171.87,4121.727740526199
1386496,16.545425,0.10053711,353,0.059290934,1386496,0.008524916,677,0.9477393366396427,78.73,9.8730845e-05,171.51,4127.598690748215
1388544,23.116169,0.045898438,353,0.040819548,1388544,0.004185875,678,0.9264147505164146,77.07,-0.00083456107,170.1,4133.402980089188
1390592,8.693037,0.07841797,347,0.042995185,1390592,0.0065156645,679,0.9685150496661663,74.11,0.0025481884,168.79,4139.203045129776
1392640,10.941049,0.08730469,354,0.049713552,1392640,0.0072535113,680,0.8896148726344109,68.62,-3.6235804e-05,164.22,4145.100395202637
1394688,13.968242,0.08657227,355,0.06125567,1394688,0.0070145344,681,0.9494185261428356,63.38,-0.0023170838,159.16,4150.883423805237
1396736,11.122659,0.08828125,349,0.0733403,1396736,0.00787979,682,0.9426119178533554,60.78,-0.0033875606,154.65,4156.648982524872
1398784,5.43977,0.048828125,340,0.08086631,1398784,0.0041540866,683,0.9816467463970184,56.75,-0.0004943342,152.1,4162.517031669617
1400832,11.237374,0.080029294,353,0.07832875,1400832,0.006841232,684,0.9487806558609009,57.22,-0.0055307047,154.89,4168.538055896759
1402880,4.052609,0.075,350,0.08766379,1402880,0.0076653934,685,0.979383185505867,53.0,-0.004511391,150.27,4174.339081525803
1404928,8.323328,0.06591797,341,0.09700193,1404928,0.0052916505,686,0.9741649460047483,57.78,-0.0037951984,155.48,4180.185519456863
1406976,7.5618563,0.05307617,344,0.09375616,1406976,0.004496925,687,0.978086568415165,60.89,-0.002335225,158.07,4186.191793203354
1409024,7.9304566,0.09604492,344,0.09307152,1409024,0.0076362574,688,0.974199615418911,68.57,-0.0024021554,163.39,4192.134015321732
1411072,6.431021,0.06928711,347,0.08910932,1411072,0.0056267334,689,0.9775275401771069,72.61,1.9022857e-05,168.48,4198.087600708008
1413120,2.4160466,0.074365236,348,0.08423124,1413120,0.006569241,690,0.9839085284620523,71.11,-0.0003327542,168.64,4203.982255458832
1415168,5.7992764,0.050390624,348,0.08455968,1415168,0.005071519,691,0.9839272294193506,75.6,-0.000839069,172.58,4209.854693651199
1417216,3.605533,0.06899414,350,0.083054036,1417216,0.005896011,692,0.9840781223028898,78.41,-0.0024572192,171.24,4215.731016874313
1419264,3.1597016,0.083740234,343,0.07110514,1419264,0.0071631195,693,0.9922187263146043,83.65,0.0030109785,176.86,4221.573743104935
