#{"t_start": 1566441971.4958262, "env_id": null}
r,l,t
1041.276548,1646,2262.367008
3766.803781,4963,2274.719727
165.8075,426,2275.971764
186.599503,489,2277.208263
5180.348751,6794,2293.871866
5913.662501,8670,2316.595151
27671.279614,39057,2418.934683
184.747022,534,2420.460118
209.851056,614,2421.758423
265.178752,670,2423.289851
222.496438,596,2424.911028
214.184713,619,2426.20142
234.048523,571,2427.512002
203.664461,569,2428.822059
183.912861,512,2430.499947
182.540692,496,2431.485894
231.141612,594,2432.790001
294.130704,687,2434.911385
213.569857,550,2436.301856
227.137198,572,2437.617345
182.434488,508,2438.694746
763.751487,1291,2442.049281
355.77082,757,2443.701856
204.9341,516,2445.305068
169.14213,452,2446.414816
1372.828932,2155,2451.42427
1839.070119,2621,2457.936901
5838.233144,8066,2478.808398
9714.679396,12575,2511.473291
184.990665,455,2512.6329
197.24688,463,2514.126869
281.828278,574,2515.509144
43472.900643,53538,2656.488859
115.821031,318,2657.151829
1031.997653,1524,2661.105034
70.571206,240,2661.676787
84.4009,264,2662.215848
80.032079,268,2662.920593
207.067997,504,2664.610323
164.391271,409,2665.504371
79.802646,257,2666.128373
86.242975,281,2666.770703
317.258623,603,2668.012936
361.269597,698,2669.991256
171.580904,423,2670.877934
11184.714254,13949,2706.325274
148.04311,389,2707.192138
85.834712,277,2707.84155
80.431637,257,2708.33756
332.519469,696,2710.325963
73.243099,237,2710.875909
29745.928599,48204,2844.155535
388.581202,797,2846.147808
180.737019,468,2847.252256
183.954026,472,2848.248296
224.397345,530,2849.483912
197.719728,462,2850.830545
170.677574,470,2851.920333
191.659766,474,2852.994338
65.179166,221,2853.608388
468.140889,822,2855.397871
177.81136,428,2856.727306
168.841489,427,2857.578752
95.20486,289,2858.250903
136.326133,380,2859.236665
175.229445,434,2860.193982
155.877644,405,2861.396537
186.464727,479,2862.424887
162.138173,430,2863.337873
159.922394,423,2864.361933
138.453636,367,2865.27761
157.863326,439,2866.963692
534.048821,890,2869.12729
105.457583,313,2869.787734
136.393637,363,2870.49799
189.202811,491,2872.109589
157.107539,416,2873.093869
167.260482,404,2874.009326
75.451589,244,2874.748547
146.334462,375,2875.728216
366.577681,696,2877.637936
151.246703,418,2878.944183
78.874626,251,2879.418463
362.929325,655,2880.802668
91.147767,307,2881.871224
150.399669,387,2882.642092
124.500232,351,2883.354702
157.900433,438,2884.275117
72.260229,244,2884.982165
83.838531,258,2885.475719
173.12868,463,2886.943218
225.614289,484,2887.99084
276.339133,593,2889.342459
179.628785,458,2890.314594
159.08938,410,2891.66898
156.519487,401,2892.620239
68.813937,241,2893.146023
162.392117,437,2894.204043
157.07632,406,2895.040011
151.600409,393,2895.930897
67.712609,223,2896.831695
113.161882,330,2897.548343
144.992651,390,2898.391128
137.337034,372,2899.235397
157.214783,408,2900.08267
163.322855,419,2900.898592
75.291354,253,2901.821782
133.023057,384,2902.693644
98.097079,329,2903.450085
217.863676,487,2904.672229
97.554594,280,2905.227901
209.930042,465,2906.985548
176.73302,437,2908.114525
168.827801,443,2909.055075
138.477668,356,2909.778341
168.536535,414,2910.81643
314.526019,645,2912.564141
188.851549,469,2913.589721
255.66312,607,2915.27917
149.667242,388,2916.180291
292.750331,646,2918.03765
212.924995,492,2919.100574
210.823523,524,2920.21527
350.304295,713,2922.236739
123.691236,352,2923.092831
204.364613,501,2924.359474
382.241573,741,2925.997456
128.294834,346,2927.160777
153.200344,391,2928.168217
163.005299,399,2928.985857
127.08833,336,2929.861429
123.910963,333,2930.77272
160.464073,410,2931.624842
123.617816,312,2932.68282
444.776354,837,2934.608361
115.901401,309,2935.558807
123.835355,320,2936.350432
283.386317,637,2938.367744
266.708261,615,2939.583108
153.800643,382,2940.487662
135.034811,367,2941.41687
248.166264,583,2943.027579
527.707347,897,2944.950713
356.733486,719,2946.479914
174.99671,423,2947.924443
128.383342,347,2948.675767
164.198383,446,2949.717765
243.960568,562,2951.028102
373.736996,723,2953.079475
150.525966,389,2954.067515
122.777265,344,2954.938318
288.789754,611,2956.493537
126.685962,343,2957.357972
290.214656,647,2959.048239
220.701021,519,2960.363997
127.582517,329,2961.047863
147.001371,381,2962.256009
143.858478,360,2962.979377
130.285452,334,2964.227525
1747.576235,2392,2970.227431
128.041784,362,2971.298347
2327.113668,3120,2979.513127
830.088981,1278,2982.450664
238.675432,536,2983.579603
176.794857,430,2984.862943
152.017627,356,2985.923221
173.864079,404,2986.83182
156.125571,378,2987.640039
133.909876,318,2988.313922
129.743518,333,2988.994593
138.198149,340,2990.108389
189.483593,416,2990.977005
131.525112,322,2991.708937
159.385947,369,2992.697711
262.370727,490,2993.933625
147.749416,357,2995.051719
184.211055,421,2996.099613
136.441517,325,2996.77086
182.816207,428,2998.063377
373.307682,665,2999.517721
293.740795,566,3001.203739
162.571551,381,3002.000142
254.358749,487,3003.074435
126.129343,317,3003.716127
120.110141,295,3004.308565
155.908764,364,3005.592926
137.560734,325,3006.599637
132.045989,346,3007.52546
227.393803,484,3008.576257
145.134446,338,3009.272392
142.660873,346,3010.384157
141.852777,348,3011.06064
142.672334,357,3011.757233
214.488792,456,3012.766161
464.696018,810,3015.066614
318.180511,591,3016.568276
227.302815,464,3017.59847
135.203507,327,3018.271535
196.248146,405,3019.233573
200.747575,431,3020.630888
549.198798,927,3022.76058
253.788851,492,3023.748958
216.641413,438,3025.226145
216.021456,449,3026.200574
178.59514,429,3027.186821
189.386367,450,3028.169729
132.303077,333,3028.953969
186.142652,441,3030.661201
192.037448,435,3031.658725
211.431695,436,3032.6786
658.978619,1045,3034.986037
483.034209,823,3037.274894
11283.464934,15223,3076.339116
51845.369908,75194,3278.971011
128.085128,342,3279.839625
162.555187,398,3280.605331
180.760497,421,3281.859011
170.802994,433,3283.100549
193.687648,462,3284.003256
178.123638,418,3284.821437
168.21157,425,3285.700904
182.792099,440,3286.974379
231.860762,484,3288.179528
185.558922,422,3289.08512
131.672295,342,3289.919002
180.273247,430,3290.822079
960.398613,1395,3294.401551
124.457673,330,3295.144482
192.767576,438,3296.805879
6876.237469,9125,3319.926662
177.354333,436,3321.181453
121.902867,330,3321.829071
163.799099,407,3323.108937
120.309877,335,3324.083291
167.180781,427,3325.051411
260.28289,537,3326.212253
178.096475,425,3327.249935
169.442259,431,3328.577515
173.679445,434,3329.718798
256.009953,518,3331.061666
164.140371,422,3331.922084
162.267242,410,3332.86055
182.771867,433,3334.24785
180.895299,430,3335.138229
6515.091285,9518,3360.364086
166.539682,423,3361.24572
172.337652,427,3362.344235
227.524908,540,3363.490092
179.182066,410,3364.540336
154.465302,408,3365.792606
38871.536975,49431,3495.152548
1024.566593,1527,3499.009057
3800.661892,4743,3511.004004
165.495848,415,3512.224544
238.612655,505,3513.332547
435.233522,735,3515.25734
216.007537,485,3516.436664
1365.608073,2160,3521.794071
189.034279,444,3522.851429
202.49579,452,3523.860734
226.75101,500,3525.221517
203.250079,451,3526.14723
201.822021,445,3527.107446
1251.692121,1692,3531.413643
3036.388094,3801,3541.265998
180.294012,446,3542.238281
241.182642,541,3543.388556
4486.864841,5396,3557.557197
6938.683674,8256,3579.300965
191.913427,441,3580.209325
184.681693,456,3581.16231
9218.975984,12404,3613.85344
182.94054,464,3615.446656
28487.494871,33210,3703.149689
12796.8692,14044,3741.684369
290.956761,704,3743.298588
177.210236,464,3744.457863
82.66693,297,3745.029865
41040.920912,41995,3862.815281
215.684887,748,3864.359
288.90036,864,3866.544543
115.976736,523,3867.855922
458.094105,1267,3870.956635
268.308941,874,3872.940231
236.607181,741,3874.470008
212.579316,738,3876.56
185.804379,663,3878.208178
278.325241,814,3880.184675
126.80018,541,3881.758299
202.75428,699,3883.170799
220.071933,721,3884.753062
240.563321,760,3887.078681
188.892594,670,3888.780783
379.421362,1040,3891.562685
420951.868079,1917963,8658.764272
194.721891,956,8661.499412
1188.98406,5914,8677.447132
