serial_timesteps,policy_entropy,total_timesteps,ep_reward_mean,ep_len_mean,policy_loss,clipfrac,fps,approxkl,n_updates,explained_variance,value_loss,time_elapsed
2316288,6.8191633,2316288,1827.5605981899998,1908.86,-0.0013805644,0.032470703,302,0.0029236008,1131,0.14322662353515625,17.726597,7698.459141731262
2318336,6.820264,2318336,1827.1936412399998,1908.86,-0.0042072004,0.03203125,302,0.0026951446,1132,0.09198236465454102,18.329456,7705.228506803513
2320384,6.8218436,2320384,1843.0461381699997,1925.44,-0.0027782824,0.029589843,301,0.0027894075,1133,0.021555840969085693,19.270967,7712.011136293411
2322432,6.831804,2322432,1842.7088179300001,1925.44,-0.0017313983,0.025927734,305,0.0021366135,1134,0.07799392938613892,18.381237,7718.79966378212
2324480,6.8336854,2324480,1842.63276727,1925.44,-0.005764904,0.07768555,305,0.0064265803,1135,0.1039934754371643,18.29676,7725.499083518982
2326528,6.8179407,2326528,1836.27333026,1918.39,-0.0030228535,0.03515625,310,0.0032348442,1136,0.089846670627594,36.272045,7732.200177192688
2328576,6.8009515,2328576,1836.16825163,1918.39,-0.0014826164,0.028125,300,0.002532806,1137,0.02092033624649048,18.902569,7738.801761865616
2330624,6.808441,2330624,1835.9992773600002,1918.39,-0.0026274093,0.027539063,301,0.002493814,1138,0.017522811889648438,19.354553,7745.614550828934
2332672,6.8107595,2332672,1811.1323751800003,1892.27,-0.0012619898,0.024023438,307,0.0021633676,1139,0.15616559982299805,34.484367,7752.41659116745
2334720,6.797952,2334720,1809.90965865,1891.48,-0.00048544141,0.0036621094,303,0.0007792391,1140,0.24566441774368286,17.479061,7759.079356431961
2336768,6.7888937,2336768,1809.7892943200004,1891.48,-0.0005664323,0.02758789,298,0.0026493273,1141,0.15040582418441772,18.372854,7765.818221330643
2338816,6.778384,2338816,1809.5017650599998,1891.48,-2.4536257e-05,0.013378906,300,0.0016364334,1142,0.04793769121170044,19.064285,7772.68225812912
2340864,6.7762785,2340864,1823.1743440299997,1905.91,-0.0018880842,0.027050782,300,0.002479536,1143,0.08989030122756958,18.180716,7779.5023624897
2342912,6.7871757,2342912,1823.1154752899995,1905.91,-0.0014817934,0.029785156,301,0.0026343397,1144,0.031859397888183594,18.569712,7786.316224098206
2344960,6.7881494,2344960,1822.85359455,1905.91,-0.002169427,0.020019531,304,0.0020491132,1145,0.06343156099319458,18.436699,7793.119473695755
2347008,6.795657,2347008,1836.15688908,1919.82,-0.0018047998,0.02470703,297,0.0021874416,1146,0.0920795202255249,18.39352,7799.839941501617
2349056,6.8186226,2349056,1836.5183568300001,1919.82,-0.0034183483,0.040527344,297,0.0034630212,1147,0.0836418867111206,18.390087,7806.72252035141
2351104,6.832061,2351104,1836.6981212899998,1919.82,-0.0008272321,0.009960937,302,0.0013544683,1148,0.09267628192901611,18.007357,7813.60976099968
2353152,6.8169656,2353152,1829.08772012,1911.93,-0.0011658685,0.013330078,302,0.0017224438,1149,0.12270671129226685,18.09059,7820.390383243561
2355200,6.7969985,2355200,1829.00457513,1911.93,-0.0010581496,0.028027344,302,0.0026908652,1150,0.006763160228729248,19.205082,7827.172572851181
2357248,6.7912574,2357248,1833.3290027699995,1916.07,-0.00074889156,0.02265625,300,0.002307355,1151,0.10582113265991211,18.25219,7833.9551610946655
2359296,6.8041277,2359296,1832.83315617,1916.07,-0.0006358848,0.00834961,305,0.0010175979,1152,-0.013334274291992188,19.174139,7840.774641752243
2361344,6.8221703,2361344,1847.57206013,1931.21,-0.001004345,0.01508789,305,0.0016040802,1153,0.08556234836578369,18.390034,7847.489099264145
2363392,6.835997,2363392,1847.2369322500003,1931.21,-0.001332355,0.02607422,306,0.002215863,1154,0.029670357704162598,18.92236,7854.196773529053
2365440,6.835691,2365440,1847.0519216400007,1931.21,-0.0015778072,0.022558594,305,0.0021822848,1155,0.055708885192871094,18.987173,7860.8819231987
2367488,6.826556,2367488,1838.04445763,1921.54,-0.0016264124,0.025585938,302,0.0024210433,1156,0.09296035766601562,36.3,7867.579345703125
2369536,6.832776,2369536,1837.72663772,1921.54,-0.0017636567,0.03359375,305,0.002976501,1157,0.01814877986907959,19.00185,7874.355567932129
2371584,6.8469977,2371584,1837.707267,1921.54,-0.0018234799,0.026464844,304,0.0024582199,1158,0.06996452808380127,18.608511,7881.063519716263
2373632,6.8540435,2373632,1837.6225928499998,1921.54,-0.0014764922,0.03930664,305,0.0031984579,1159,0.04343944787979126,18.674543,7887.799139022827
2375680,6.8415337,2375680,1831.0808389899998,1915.14,-0.0009604169,0.008105469,311,0.0013168637,1160,0.16195154190063477,17.852736,7894.505313634872
2377728,6.842495,2377728,1830.98798932,1915.14,-0.0011801398,0.0125,307,0.0013719234,1161,0.11867618560791016,17.71518,7901.087296009064
2379776,6.838974,2379776,1803.0343954,1886.16,-0.0025807999,0.021826172,305,0.0023951996,1162,0.17881470918655396,50.692177,7907.750725507736
2381824,6.8349333,2381824,1819.873922,1903.83,-0.0019323407,0.032666016,309,0.0031476214,1163,0.06460654735565186,18.142946,7914.467949151993
2383872,6.8369493,2383872,1806.64576463,1890.06,-0.0018079557,0.012890625,306,0.0017945888,1164,0.14238691329956055,34.900047,7921.084616422653
2385920,6.838514,2385920,1806.6003001800002,1890.06,-0.000363364,0.0203125,314,0.002051769,1165,0.006514191627502441,18.903183,7927.774605989456
2387968,6.8312745,2387968,1794.1453623900002,1876.91,-0.0019032389,0.02446289,312,0.002457114,1166,0.14755964279174805,17.610033,7934.289564371109
2390016,6.8297067,2390016,1794.1953788700002,1876.91,-0.0023970376,0.015673827,305,0.0015286318,1167,0.08479845523834229,18.69224,7940.8482837677
2392064,6.8488073,2392064,1794.4561651599997,1876.91,-0.00029050824,0.007714844,304,0.0008623415,1168,0.02241569757461548,18.942238,7947.549299001694
2394112,6.8687944,2394112,1794.8407309699999,1876.91,-0.00036416444,0.0068359375,304,0.0010807205,1169,0.008922159671783447,19.231194,7954.272930622101
2396160,6.8826394,2396160,1794.9102901699998,1876.91,-0.0059109656,0.047607422,308,0.0038978297,1170,0.04089832305908203,18.74667,7960.99609208107
2398208,6.901226,2398208,1795.0797908399995,1876.91,-0.0018205183,0.029394532,307,0.0025712869,1171,-0.017181992530822754,19.300913,7967.635419130325
2400256,6.901095,2400256,1793.0342607499997,1875.27,-0.0010560247,0.016357422,309,0.0018226333,1172,0.39311105012893677,15.0169935,7974.28760266304
2402304,6.8917603,2402304,1792.7451734999995,1875.27,-0.00028323563,0.009082031,304,0.0012956958,1173,0.07027387619018555,18.35845,7980.915608882904
2404352,6.888201,2404352,1792.9267496099994,1875.27,-0.00096765754,0.014355469,302,0.0013637255,1174,0.09627676010131836,18.420456,7987.6413230896
2406400,6.887929,2406400,1793.3519326499995,1875.27,-0.00046184025,0.011083985,303,0.0012291874,1175,-0.03671669960021973,19.117786,7994.42382144928
2408448,6.8933206,2408448,1793.3601418599999,1875.27,-0.0017228875,0.039892577,307,0.0039908444,1176,0.03222769498825073,18.746136,8001.166715145111
2410496,6.905988,2410496,1775.80187429,1856.46,-0.0016734094,0.019140625,300,0.0019569176,1177,0.13877594470977783,35.13748,8007.834135532379
2412544,6.917567,2412544,1775.9252722200001,1856.46,-0.00079947396,0.00834961,304,0.001044269,1178,0.001300036907196045,18.947897,8014.654156208038
2414592,6.9161086,2414592,1775.6628847000002,1856.46,-0.0013719398,0.025390625,302,0.0023328168,1179,-0.013039946556091309,19.140081,8021.373946905136
2416640,6.902213,2416640,1775.3285134400003,1856.46,-0.000696453,0.011865234,303,0.0014987036,1180,0.07176798582077026,18.41962,8028.139341592789
2418688,6.8929377,2418688,1775.1740029200002,1856.46,-0.00026310165,0.008837891,301,0.0011960014,1181,0.021616995334625244,18.943043,8034.8942675590515
2420736,6.8947134,2420736,1784.52104145,1866.05,-0.0012614604,0.04116211,302,0.0031142565,1182,0.05894744396209717,18.357166,8041.680337905884
2422784,6.8963637,2422784,1784.2438587700003,1866.05,-0.0007238665,0.02211914,301,0.0023904261,1183,0.056533873081207275,18.399286,8048.442674636841
2424832,6.894908,2424832,1783.8803194199998,1866.05,-2.4075644e-05,0.0087890625,300,0.0011932191,1184,-0.05147898197174072,19.528769,8055.243147134781
2426880,6.89166,2426880,1783.8651074699997,1866.05,-0.0016386525,0.015820313,302,0.0014784769,1185,0.05746114253997803,18.487328,8062.05952167511
2428928,6.90465,2428928,1784.06504,1866.05,-0.0024386917,0.036035158,298,0.0029771584,1186,0.03806418180465698,18.908602,8068.841197013855
2430976,6.919717,2430976,1783.9655847599997,1866.05,-0.00044124952,0.0064941407,297,0.00088136166,1187,0.016090691089630127,18.880598,8075.697755098343
2433024,6.9242067,2433024,1784.2446394699998,1866.05,-0.0012164969,0.039208986,303,0.0031157183,1188,0.014988958835601807,18.583635,8082.575257778168
2435072,6.9227715,2435072,1783.55268034,1866.05,-0.00030273054,0.025976563,302,0.0026092962,1189,0.07215064764022827,18.273214,8089.318553686142
2437120,6.9318733,2437120,1784.6521685500004,1867.52,-0.002010034,0.037109375,299,0.0033564772,1190,-0.013354778289794922,19.24126,8096.095415353775
2439168,6.941896,2439168,1768.4228624800003,1851.17,-0.001144367,0.004345703,307,0.0007412584,1191,0.3266754150390625,44.421246,8102.925266265869
2441216,6.9411736,2441216,1768.2382807899996,1851.17,-0.00075062166,0.025292968,303,0.0021465297,1192,-0.03902709484100342,19.095531,8109.576553344727
2443264,6.94737,2443264,1768.1293624299994,1851.17,-0.0022573115,0.03803711,303,0.0032895287,1193,0.03502243757247925,18.409569,8116.333616018295
2445312,6.9464707,2445312,1767.8805187499997,1851.17,-0.00064720795,0.027441407,301,0.0024803013,1194,0.05404716730117798,18.657587,8123.093137979507
2447360,6.966212,2447360,1767.2718357599997,1851.17,-0.0012378851,0.01850586,300,0.0017400801,1195,-0.008371591567993164,19.291157,8129.881391048431
2449408,6.986409,2449408,1766.94702996,1851.17,-1.9903271e-05,0.010351563,299,0.0011382985,1196,0.014984667301177979,18.619452,8136.693692684174
2451456,6.9962716,2451456,1766.55968346,1851.17,-0.0020544578,0.02861328,304,0.0024455003,1197,0.0666574239730835,18.434925,8143.534571886063
2453504,6.998838,2453504,1766.5361208,1851.17,-0.000961313,0.0071289064,300,0.0008269919,1198,0.08799976110458374,18.291588,8150.262626647949
2455552,7.01481,2455552,1766.4552328500001,1851.17,-0.0007293307,0.01328125,298,0.0014614024,1199,0.03765994310379028,18.214792,8157.086266994476
2457600,7.0360365,2457600,1766.0424187800004,1851.17,-0.00031239513,0.0034179688,303,0.0005887564,1200,-0.010521650314331055,19.048595,8163.949063777924
2459648,7.0443177,2459648,1766.1856004700003,1851.17,-0.00014350933,0.006884766,299,0.0008816378,1201,0.044236719608306885,18.521523,8170.707801103592
2461696,7.0437994,2461696,1766.1145399700004,1851.17,-0.00030215256,0.0037597655,306,0.0006295267,1202,0.010197699069976807,19.161972,8177.5525913238525
2463744,7.04355,2463744,1766.1949409500003,1851.17,-0.00094823324,0.01118164,304,0.0011997859,1203,-0.011792540550231934,19.09885,8184.244115114212
2465792,7.0558157,2465792,1766.2574485700002,1851.17,-0.0010994192,0.0146484375,304,0.0014729111,1204,0.018272578716278076,18.931128,8190.981938123703
2467840,7.064955,2467840,1766.1802064400001,1851.17,-0.00036197234,0.007861328,304,0.00094002084,1205,0.08728915452957153,18.205877,8197.70638513565
2469888,7.069078,2469888,1766.3320966900003,1851.17,-0.0014890113,0.029394532,305,0.0024204573,1206,0.08727449178695679,18.448141,8204.44153547287
2471936,7.057299,2471936,1766.2052987,1851.17,-0.0008787207,0.013916016,306,0.0015679032,1207,0.5966691374778748,11.337007,8211.153239965439
2473984,7.0367403,2473984,1766.4160628800005,1851.17,-0.00048718118,0.007373047,301,0.0010179923,1208,-0.028682351112365723,19.192646,8217.844910144806
2476032,7.0279083,2476032,1766.19767584,1851.17,-0.0034383852,0.036572266,300,0.0030496279,1209,0.00436168909072876,19.483397,8224.630804777145
2478080,7.025953,2478080,1768.7036072900003,1854.02,-0.0036640693,0.04584961,298,0.0038108365,1210,0.019507288932800293,18.604797,8231.441787719727
2480128,7.039781,2480128,1769.0390161400003,1854.02,-0.002866671,0.046777345,301,0.0034361929,1211,0.00516963005065918,18.608603,8238.309246063232
2482176,7.0526705,2482176,1751.1077641599998,1835.46,-0.0005494974,0.006689453,301,0.0009289958,1212,0.11710989475250244,35.10904,8245.096457719803
2484224,7.0551643,2484224,1769.12378015,1853.99,-1.5955517e-05,0.008740234,300,0.0010021997,1213,0.02675914764404297,18.628592,8251.899272203445
2486272,7.062293,2486272,1769.2717289599998,1853.99,-0.0025322014,0.030566406,299,0.002680872,1214,0.10908812284469604,18.185738,8258.726515054703
2488320,7.0583887,2488320,1771.7379472599998,1856.49,-0.0018839395,0.018652344,300,0.0019072632,1215,0.047632038593292236,18.615131,8265.577212572098
2490368,7.064205,2490368,1771.66476946,1856.49,-0.0013005899,0.020214844,299,0.0017451547,1216,0.0056174397468566895,18.812153,8272.399842739105
2492416,7.0784454,2492416,1771.5456528099999,1856.49,-0.0006837072,0.01875,297,0.0018600409,1217,0.005499601364135742,18.831207,8279.231549739838
2494464,7.090168,2494464,1771.5955492399999,1856.49,-0.0015946996,0.019042969,301,0.0016766718,1218,0.17694377899169922,17.68847,8286.120534420013
2496512,7.096321,2496512,1771.4746235400003,1856.49,-0.00060960214,0.0340332,296,0.0028684898,1219,0.08686387538909912,18.46367,8292.907212257385
2498560,7.0969644,2498560,1771.6154120800002,1856.49,-0.00021354207,0.016064454,300,0.0016038492,1220,0.045703887939453125,18.581203,8299.806057929993
2500608,7.0978966,2500608,1765.15528871,1849.76,-0.00088280684,0.014746094,300,0.0014657713,1221,0.2677455544471741,15.679578,8306.626073122025
2502656,7.095005,2502656,1765.3550532600002,1849.76,-0.00020418463,0.007861328,298,0.00095285254,1222,0.10496336221694946,18.057873,8313.433539628983
2504704,7.0937653,2504704,1765.45237696,1849.76,-0.0027096844,0.03701172,303,0.0032042551,1223,0.02289736270904541,19.098675,8320.295144796371
2506752,7.09286,2506752,1765.5508944500002,1849.76,-0.00083525584,0.019824218,300,0.0016454362,1224,0.022118091583251953,18.703007,8327.039187192917
2508800,7.103765,2508800,1765.6128431400002,1849.76,-8.280381e-05,0.014013672,298,0.0013533595,1225,-0.0046765804290771484,18.723013,8333.867228031158
2510848,7.099459,2510848,1765.40056001,1849.76,0.00013193508,0.013867187,296,0.0015470653,1226,0.004787147045135498,18.809467,8340.727509498596
2512896,7.097792,2512896,1771.8854246000003,1856.81,-0.0024703252,0.037060548,298,0.0030320294,1227,-0.00885629653930664,18.811716,8347.625520706177
2514944,7.0995545,2514944,1752.9588362799998,1836.78,-3.4408724e-05,0.0011230469,300,0.0003545398,1228,0.12713289260864258,52.884624,8354.480697393417
2516992,7.095217,2516992,1766.6302974799996,1850.64,-0.00073149195,0.011914062,301,0.0011513878,1229,0.037704408168792725,18.388622,8361.30716085434
2519040,7.088643,2519040,1767.8509360599999,1851.43,-0.00047903246,0.008886719,300,0.0010488395,1230,0.1161465048789978,17.894728,8368.10455274582
2521088,7.088983,2521088,1767.69023194,1851.43,-9.4058094e-05,0.009667968,297,0.0011395741,1231,-0.03013932704925537,19.192572,8374.918721437454
2523136,7.094725,2523136,1767.66647234,1851.43,-0.000650285,0.005078125,301,0.00078573293,1232,0.011857032775878906,18.801685,8381.802144765854
2525184,7.0882845,2525184,1749.7917878399999,1832.48,-0.0017208066,0.026171874,298,0.0023183539,1233,0.05457019805908203,36.603188,8388.607183933258
2527232,7.0662293,2527232,1749.4091804199998,1832.48,-0.0012834112,0.016064454,300,0.0016113786,1234,0.3540368676185608,14.523933,8395.479101419449
2529280,7.0636735,2529280,1749.2863177099998,1832.48,0.000602943,0.013867187,297,0.0012059194,1235,0.10433101654052734,18.071909,8402.295073509216
2531328,7.0745897,2531328,1749.1654755000004,1832.48,-0.0024458654,0.03276367,299,0.0027152621,1236,0.005299866199493408,18.857824,8409.180759429932
2533376,7.0761156,2533376,1749.0771518600002,1832.48,-0.0017820874,0.028173828,302,0.0023935998,1237,0.020326554775238037,18.908697,8416.015529632568
2535424,7.0693274,2535424,1756.6670628600002,1840.37,-0.0017772755,0.020996094,300,0.0020542797,1238,0.022048592567443848,18.422663,8422.785273551941
2537472,7.0584273,2537472,1739.95329304,1823.08,-0.00039048883,0.0056640627,305,0.0008047277,1239,0.29192495346069336,15.71665,8429.595394849777
2539520,7.0543413,2539520,1739.8898142900005,1823.08,0.0009282781,0.02470703,296,0.0020642024,1240,0.06505066156387329,18.498543,8436.304896354675
2541568,7.0636597,2541568,1740.27755903,1823.08,-0.00080948125,0.014697266,302,0.0014709223,1241,-0.028207898139953613,19.136196,8443.208175182343
2543616,7.0766892,2543616,1740.0138778699998,1823.08,-0.00013239759,0.011083985,299,0.0011611964,1242,0.02101457118988037,18.673037,8449.988417625427
2545664,7.0817046,2545664,1740.28348976,1823.08,-0.0015783465,0.02451172,302,0.0023334408,1243,0.07432430982589722,18.364046,8456.83410692215
2547712,7.081023,2547712,1740.0674291999999,1823.08,4.938531e-05,0.008056641,300,0.00095125224,1244,-0.06505680084228516,19.274008,8463.603419542313
2549760,7.079423,2549760,1739.7662172000003,1823.08,-0.0011817932,0.013769532,300,0.0014343408,1245,0.10667014122009277,17.740553,8470.424093723297
2551808,7.0728927,2551808,1754.2171578500004,1838.3,4.64124e-06,0.008740234,298,0.0011622087,1246,0.00587540864944458,18.646267,8477.231692790985
2553856,7.0625534,2553856,1753.9390139100003,1838.3,-0.000795182,0.019628907,299,0.0019009917,1247,0.04384112358093262,18.793835,8484.088693857193
2555904,7.0636168,2555904,1753.91545163,1838.3,-0.0005284778,0.015185547,300,0.0016081262,1248,-0.014727234840393066,18.760382,8490.920365333557
2557952,7.0718613,2557952,1753.8576249,1838.3,-0.0017639963,0.028515626,301,0.0025000444,1249,0.08459573984146118,17.856367,8497.736844301224
2560000,7.073333,2560000,1759.98267826,1844.7,0.00013249161,0.02607422,300,0.002431624,1250,0.08397042751312256,18.452173,8504.53818488121
2562048,7.0677595,2562048,1760.0741157299997,1844.7,-0.0011469132,0.0171875,301,0.0016042208,1251,0.02319401502609253,18.981913,8511.356773376465
2564096,7.0699463,2564096,1768.2421495999995,1853.13,-0.0009042051,0.0067382813,301,0.00085443154,1252,0.21862506866455078,33.04702,8518.15270781517
2566144,7.071002,2566144,1779.30212354,1864.56,-0.0007458695,0.011914062,301,0.0011438867,1253,0.15726953744888306,17.782393,8524.954166650772
2568192,7.082189,2568192,1779.38148675,1864.56,-0.00093986315,0.019726563,297,0.0017686791,1254,0.06699502468109131,18.3856,8531.75060248375
2570240,7.088661,2570240,1779.36137772,1864.56,-0.00039759115,0.0040527345,302,0.00063365407,1255,-0.0241469144821167,19.478214,8538.644905805588
2572288,7.0893984,2572288,1792.7319392699999,1878.33,-0.00081858446,0.035595704,303,0.0026994692,1256,0.08076000213623047,18.297207,8545.426702737808
2574336,7.1053047,2574336,1792.8888866899997,1878.33,-0.002532624,0.029150391,304,0.0023298515,1257,0.11563336849212646,17.876389,8552.17620253563
2576384,7.1100526,2576384,1805.46675747,1891.48,-0.0007032594,0.006884766,303,0.0009710096,1258,-0.010773658752441406,19.13202,8558.90697145462
2578432,7.1089425,2578432,1805.78381549,1891.48,0.00014653667,0.012158203,299,0.0012131204,1259,0.0364302396774292,18.512524,8565.665884971619
2580480,7.116595,2580480,1805.3177327900003,1891.48,-0.00100738,0.018066406,301,0.0016393944,1260,0.003260672092437744,19.168566,8572.502905607224
2582528,7.117073,2582528,1805.0603087400002,1891.48,-0.0002802675,0.005859375,297,0.0008061595,1261,0.006123661994934082,18.789,8579.30004787445
2584576,7.1137037,2584576,1804.9975547700003,1891.48,-0.0012612641,0.015185547,295,0.0016070592,1262,-0.009788751602172852,18.950636,8586.18114233017
2586624,7.1023493,2586624,1805.1526342700004,1891.48,-0.0021744524,0.024316406,299,0.002364539,1263,-0.005207538604736328,18.850964,8593.11148095131
2588672,7.0917673,2588672,1796.09887221,1881.69,-0.00036551311,0.0075683594,296,0.000788783,1264,0.12288665771484375,17.660994,8599.943138837814
2590720,7.099202,2590720,1796.1348422699998,1881.69,0.00028956245,0.011083985,297,0.0011257571,1265,0.07376569509506226,18.735142,8606.856019735336
2592768,7.114563,2592768,1795.9734718799998,1881.69,-0.00073941395,0.015771484,299,0.0014436225,1266,0.00438380241394043,18.875158,8613.747883319855
2594816,7.1318655,2594816,1795.7681685999999,1881.69,-0.0005022487,0.008837891,303,0.000991821,1267,0.2538378834724426,16.726028,8620.599273204803
2596864,7.1342216,2596864,1795.7961532400002,1881.69,0.00037827078,0.008203125,298,0.0008575078,1268,-0.009527444839477539,19.004707,8627.352459907532
2598912,7.135939,2598912,1795.6736572600003,1881.69,-0.0009486185,0.010009766,302,0.0011265909,1269,0.0077321529388427734,18.73843,8634.208811759949
2600960,7.1288505,2600960,1813.6240467500002,1900.5,-0.00175746,0.02211914,302,0.001828349,1270,0.1019098162651062,18.209932,8640.990033388138
2603008,7.1258225,2603008,1813.43954792,1900.5,-0.0018051384,0.040283203,303,0.0031514918,1271,-0.016084671020507812,19.192204,8647.766550540924
2605056,7.1351,2605056,1813.6420244299998,1900.5,-0.00084200705,0.018994141,302,0.0018013304,1272,-0.05318617820739746,19.289358,8654.514604568481
2607104,7.1313972,2607104,1797.52587264,1883.17,-0.002061494,0.0128417965,300,0.0013302079,1273,0.0943366289138794,35.767513,8661.290445327759
2609152,7.124839,2609152,1797.1335454200002,1883.17,-0.00236261,0.02421875,299,0.002026583,1274,0.05658608675003052,18.524532,8668.10988497734
2611200,7.127739,2611200,1797.5358739600001,1883.17,-0.0009696709,0.02866211,300,0.0024170845,1275,0.04973864555358887,18.429829,8674.951104402542
2613248,7.1287117,2613248,1789.3092183500003,1874.85,4.446811e-05,0.009179687,301,0.0011240591,1276,0.30897247791290283,30.430737,8681.759969711304
2615296,7.119339,2615296,1789.2895887600002,1874.85,-0.002708617,0.033837892,300,0.0029775172,1277,0.0608333945274353,18.442871,8688.551170110703
2617344,7.1126113,2617344,1773.8438394100003,1858.81,-0.00026504038,0.005029297,299,0.00078169024,1278,0.11834639310836792,17.762463,8695.37353014946
2619392,7.1224847,2619392,1773.47124867,1858.81,0.000116877,0.009472656,298,0.0010778927,1279,-0.019587278366088867,19.209393,8702.21742105484
2621440,7.130245,2621440,1774.0696021400001,1858.81,-0.00062434294,0.016357422,301,0.0014847715,1280,-0.030882716178894043,19.368294,8709.08520102501
2623488,7.130404,2623488,1765.6453588399995,1849.42,-0.0008312897,0.0140625,298,0.0013514755,1281,0.09946495294570923,35.957035,8715.876456975937
2625536,7.127862,2625536,1782.9394832099997,1867.2,-0.0017518217,0.023486327,300,0.002045121,1282,-0.0160444974899292,19.21619,8722.73299074173
2627584,7.1283693,2627584,1797.5706580699998,1882.39,-0.00051681016,0.017724609,299,0.0017378262,1283,0.003601968288421631,18.890934,8729.54201054573
2629632,7.12929,2629632,1797.8323038699998,1882.39,8.528527e-05,0.009667968,302,0.0010918013,1284,0.12037414312362671,18.248928,8736.372158288956
2631680,7.1386747,2631680,1797.8825091499998,1882.39,-0.0010107772,0.025634766,298,0.00232957,1285,0.025704562664031982,18.89158,8743.148418664932
2633728,7.160575,2633728,1798.07969134,1882.39,-0.0024104263,0.041748047,301,0.003889554,1286,0.12605184316635132,17.556904,8750.01662182808
2635776,7.1723924,2635776,1798.7210664499999,1882.39,-0.0021690237,0.019580077,300,0.0019204064,1287,0.0872812271118164,18.469934,8756.819549322128
2637824,7.159747,2637824,1798.3522541099999,1882.39,-0.0019665468,0.020117188,300,0.0021203333,1288,0.17406713962554932,17.760708,8763.625483512878
2639872,7.135577,2639872,1798.76744214,1882.39,-0.0012280076,0.025683593,301,0.0023923183,1289,0.010330915451049805,19.114851,8770.436885595322
2641920,7.132825,2641920,1798.9581966599999,1882.39,-0.0007005394,0.017333984,301,0.001821333,1290,0.05654716491699219,18.729715,8777.234889507294
2643968,7.123047,2643968,1795.33205764,1878.79,-0.0015879164,0.009228515,305,0.0012326782,1291,0.07730883359909058,18.658194,8784.040176391602
2646016,7.100249,2646016,1795.2462460399997,1878.79,-0.0008162628,0.029589843,300,0.0026420038,1292,0.02732264995574951,18.471012,8790.746531486511
2648064,7.106964,2648064,1795.43555689,1878.79,-0.00041418927,0.0068359375,300,0.0007243296,1293,0.014120876789093018,18.882996,8797.554555892944
2650112,7.1152725,2650112,1795.51520811,1878.79,-0.0015363662,0.040771484,298,0.0041107824,1294,0.09812527894973755,18.255901,8804.367573738098
2652160,7.119584,2652160,1795.1523252900004,1878.79,-0.00014140496,0.030517578,303,0.0023751736,1295,-0.0013235807418823242,18.874033,8811.219965457916
2654208,7.1326675,2654208,1785.7181426000002,1868.66,-0.002827879,0.035546876,302,0.0031541511,1296,0.12270933389663696,35.532345,8817.968515396118
2656256,7.1428475,2656256,1785.6490536000001,1868.66,-0.00081983383,0.03725586,309,0.0029488148,1297,-0.027398347854614258,19.49947,8824.740374088287
2658304,7.136506,2658304,1784.5068789099998,1867.39,-0.001191556,0.027148437,307,0.002415134,1298,0.18005329370498657,17.598864,8831.354315757751
2660352,7.1325617,2660352,1784.4499234999996,1867.39,-0.0012742659,0.028027344,303,0.0022263026,1299,0.13271629810333252,16.770863,8838.025574445724
2662400,7.142948,2662400,1784.5983023299998,1867.39,0.00015670853,0.014160156,302,0.0014785315,1300,0.1283971071243286,18.226122,8844.783326864243
2664448,7.1542687,2664448,1784.33210378,1867.39,-0.0009840457,0.016308594,304,0.001506101,1301,-0.031438469886779785,19.055843,8851.556650876999
2666496,7.16157,2666496,1777.27751984,1860.76,-0.0006004678,0.011669922,304,0.0011659226,1302,0.23328417539596558,17.031883,8858.280040979385
2668544,7.1717973,2668544,1777.4313086,1860.76,-0.0032570139,0.026171874,302,0.0022609218,1303,0.008398592472076416,18.8942,8865.0100107193
2670592,7.177388,2670592,1795.17755036,1879.32,-0.00046597212,0.008300781,301,0.0010323799,1304,0.011914551258087158,18.561916,8871.78570818901
2672640,7.1712446,2672640,1773.4611562399996,1856.88,-0.00032754903,0.017333984,303,0.0016290115,1305,0.15454131364822388,33.925396,8878.586112737656
2674688,7.1886864,2674688,1759.8912403099998,1842.86,-0.0014406036,0.0146484375,302,0.0013864646,1306,0.08149254322052002,36.036022,8885.33862042427
2676736,7.2020597,2676736,1760.0579921099998,1842.86,-0.0017471999,0.022509765,300,0.002006073,1307,0.06792199611663818,18.31342,8892.113657951355
2678784,7.1988654,2678784,1760.13431274,1842.86,-0.0007160253,0.010253906,304,0.0011934278,1308,0.1378779411315918,16.869297,8898.921250104904
2680832,7.1970873,2680832,1760.0479527399998,1842.86,-0.0007909502,0.016357422,301,0.0015873632,1309,0.0028339028358459473,18.75442,8905.657268762589
2682880,7.209666,2682880,1759.70058036,1842.86,-0.0010377262,0.015576172,306,0.0013869777,1310,0.04416626691818237,18.618404,8912.452925920486
2684928,7.21667,2684928,1710.8149288,1792.02,-0.00015932297,0.012890625,304,0.001271779,1311,0.21568560600280762,61.25416,8919.127769947052
2686976,7.218745,2686976,1710.7212278700003,1792.02,-0.000574504,0.016210938,299,0.0015272476,1312,-0.005239129066467285,18.96127,8925.860166549683
2689024,7.210543,2689024,1688.9489628699998,1769.18,-0.0013038672,0.017529298,304,0.0016251678,1313,0.2042260766029358,33.421562,8932.690925598145
2691072,7.2134337,2691072,1682.8029245899995,1762.91,-0.0005284203,0.016064454,303,0.0016811878,1314,0.21987134218215942,31.252996,8939.427811145782
2693120,7.2294626,2693120,1687.7633873099996,1768.34,-0.0030725156,0.023632813,302,0.0020903253,1315,0.21991974115371704,16.832443,8946.187507629395
