policy_entropy,time_elapsed,serial_timesteps,approxkl,clipfrac,explained_variance,fps,value_loss,policy_loss,ep_reward_mean,n_updates,total_timesteps,ep_len_mean
1.1222916,1904.2227671146393,747520,0.008179553,0.10112305,0.7501781433820724,356,10.470456,-0.0025031185,1513.80422929,365,747520,2412.63
1.1255332,1909.9663405418396,749568,0.0062039294,0.06269531,0.8353585004806519,416,8.386553,-0.0040708804,1516.49964971,366,749568,2416.66
1.1160662,1914.8807451725006,751616,0.008503245,0.099560544,0.9809313472360373,388,0.19466038,-0.00983846,1516.49964971,367,751616,2416.66
1.1099461,1920.1490042209625,753664,0.0068781422,0.08300781,0.6711828112602234,403,19.465683,0.0010773018,1544.1363269099995,368,753664,2458.26
1.108509,1925.2229807376862,755712,0.008501807,0.10634766,0.9794735740870237,388,0.278249,-0.0063247397,1544.1363269099995,369,755712,2458.26
1.0910313,1930.4904658794403,757760,0.008173136,0.095947266,0.9805345218628645,368,0.4021957,-0.0058375215,1544.1363269099995,370,757760,2458.26
1.0799541,1936.04918384552,759808,0.007373246,0.088574216,0.9857883518561721,389,0.17352405,-0.0039719255,1544.1363269099995,371,759808,2458.26
1.0957953,1941.3127534389496,761856,0.0067569255,0.0765625,0.805680438876152,380,8.604365,-0.0046281447,1591.3337993999996,372,761856,2525.92
1.1069801,1946.6999638080597,763904,0.005218168,0.060546875,0.9807907622307539,391,0.23524371,-0.002607612,1591.3337993999996,373,763904,2525.92
1.1062647,1951.9339101314545,765952,0.0049730185,0.059375,0.9688686616718769,395,0.4461922,-0.0032936032,1591.3337993999996,374,765952,2525.92
1.1162188,1957.1195797920227,768000,0.0067887544,0.08183594,0.9785833284258842,379,0.2771416,-0.006363007,1591.3337993999996,375,768000,2525.92
1.1132183,1962.5161845684052,770048,0.0057364274,0.07011719,0.9807323087006807,412,0.31354648,-0.006041079,1591.3337993999996,376,770048,2525.92
1.1049203,1967.4829623699188,772096,0.009299713,0.09628906,0.8008112460374832,359,8.534292,-0.009172285,1663.2067031299998,377,772096,2631.88
1.1065991,1973.1762669086456,774144,0.0072131916,0.087841794,0.9761225059628487,402,0.3966556,-0.009601783,1663.2067031299998,378,774144,2631.88
1.102099,1978.259881734848,776192,0.007857643,0.08891602,0.793059229850769,424,16.943356,-0.0033725132,1688.81699888,379,776192,2669.41
1.103766,1983.081879377365,778240,0.008112264,0.0980957,0.9859903808683157,372,0.32291153,-0.008439991,1688.81699888,380,778240,2669.41
1.0983934,1988.583076953888,780288,0.006429962,0.0746582,0.9821727741509676,395,0.27983323,-0.0036055506,1688.81699888,381,780288,2669.41
1.1031607,1993.7630381584167,782336,0.007202363,0.09121094,0.9775221385061741,391,0.3138414,-0.0044564633,1688.81699888,382,782336,2669.41
1.1085798,1998.999191045761,784384,0.010125039,0.10185547,0.8231429010629654,404,10.123465,-0.004444922,1736.6886784300002,383,784384,2738.02
1.1127875,2004.0611176490784,786432,0.0077040964,0.08647461,0.8343825936317444,414,10.1310835,-0.0014806666,1749.0199956900003,384,786432,2755.7
1.129659,2009.0086703300476,788480,0.0071300277,0.084423825,0.7922996431589127,390,9.886045,-0.002415323,1748.8525485200005,385,788480,2755.97
1.1382053,2014.250151872635,790528,0.008202522,0.095703125,0.9794933218508959,409,0.21629456,-0.0043314444,1748.8525485200005,386,790528,2755.97
1.1320374,2019.2530269622803,792576,0.0066404575,0.07631836,0.9908384177833796,383,0.12434226,-0.0019977156,1748.8525485200005,387,792576,2755.97
1.125773,2024.600421667099,794624,0.006736215,0.078222655,0.9833502247929573,382,0.25649527,-0.006747046,1748.8525485200005,388,794624,2755.97
1.1227261,2029.9593997001648,796672,0.008521044,0.101904295,0.9782879501581192,410,0.27519476,-0.0066811265,1748.8525485200005,389,796672,2755.97
1.113682,2034.9509801864624,798720,0.008415542,0.09868164,0.7896476536989212,386,9.034784,-0.0051487894,1820.1630929500002,390,798720,2859.16
1.1143104,2040.246661901474,800768,0.006223481,0.07475586,0.8501579165458679,423,7.9021287,-0.0024609107,1828.35953398,391,800768,2872.09
1.1277962,2045.0781626701355,802816,0.010303149,0.10268555,0.9052140563726425,406,6.699221,-0.01084046,1831.52060432,392,802816,2877.7
1.135026,2050.116496324539,804864,0.006550783,0.0737793,0.9856794746592641,432,0.17792585,-0.0020470747,1831.52060432,393,804864,2877.7
1.1450405,2054.858090877533,806912,0.008157225,0.07382812,0.8223336786031723,389,9.706685,-0.006470257,1857.5204926099998,394,806912,2914.47
1.1560984,2060.122390985489,808960,0.0069834827,0.079394534,0.8571961224079132,415,8.798492,-0.0037232589,1873.0347280199996,395,808960,2936.67
1.163238,2065.0466833114624,811008,0.010027558,0.11757813,0.7763276249170303,415,10.672853,-0.006256745,1884.6077849299995,396,811008,2954.71
1.1612947,2069.972762823105,813056,0.008054366,0.093408205,0.7718021720647812,406,9.894203,-0.0055647837,1890.8057439599997,397,813056,2964.77
1.1502416,2075.0138742923737,815104,0.007086451,0.06958008,0.9703877065330744,406,0.3138414,-0.005414761,1890.8057439599997,398,815104,2964.77
1.1502825,2080.049973964691,817152,0.007375125,0.07583008,0.7851601243019104,427,17.55201,-0.006291668,1911.7151633699998,399,817152,2996.17
1.1537426,2084.8405408859253,819200,0.006256123,0.075732425,0.980480533093214,434,0.20527346,6.985983e-05,1911.7151633699998,400,819200,2996.17
1.1596723,2089.5578289031982,821248,0.007980439,0.095458984,0.8845246806740761,368,7.499202,-0.0070176,1933.4072754299998,401,821248,3026.94
1.1676466,2095.1183269023895,823296,0.0056383493,0.0680664,0.8447694033384323,411,9.059126,-0.0018692656,1947.3878480499998,402,823296,3047.43
1.175947,2100.094094514847,825344,0.007616387,0.08681641,0.8243574798107147,422,10.002839,-0.0037500518,1954.0397712299998,403,825344,3057.11
1.1694229,2104.94122672081,827392,0.0061028027,0.060791016,0.981527192518115,376,0.38343033,-0.00062805566,1954.0397712299998,404,827392,3057.11
1.1637348,2110.3856987953186,829440,0.0053258636,0.05908203,0.8022623509168625,386,7.820479,-0.004560364,1984.50892716,405,829440,3100.63
1.1634895,2115.6849761009216,831488,0.008694376,0.09077148,0.9852529764175415,424,0.5488711,-0.005261448,1984.50892716,406,831488,3100.63
1.1641284,2120.511300802231,833536,0.009624412,0.119628906,0.9813388865441084,373,0.19626805,-0.009682501,1984.50892716,407,833536,3100.63
1.1631758,2125.9958980083466,835584,0.0059607034,0.073632814,0.9865679433569312,415,0.16599937,-0.0038365829,1984.50892716,408,835584,3100.63
1.1535476,2130.9208796024323,837632,0.006648826,0.076171875,0.8331917971372604,437,9.42779,-0.0033183233,2030.7381306999998,409,837632,3167.08
1.1466008,2135.599695444107,839680,0.005828952,0.06557617,0.9742119628936052,419,0.2531341,-0.0030452653,2030.7381306999998,410,839680,3167.08
1.1428349,2140.480258703232,841728,0.007536958,0.08041992,0.8825622275471687,394,8.149826,-0.0060874517,2059.66133885,411,841728,3208.92
1.1439995,2145.669273376465,843776,0.0055770935,0.06933594,0.9671072736382484,418,0.5005238,-0.004632882,2059.66133885,412,843776,3208.92
1.1420627,2150.567743062973,845824,0.0058283284,0.06826172,0.9784812685102224,383,0.26321697,-0.003587449,2059.66133885,413,845824,3208.92
1.137826,2155.9135093688965,847872,0.012638612,0.09091797,0.8605634421110153,402,8.470834,-0.005990519,2088.25213997,414,847872,3251.68
1.1365469,2161.007344007492,849920,0.008736313,0.107861325,0.9813155271112919,428,0.33211076,-0.0075318553,2088.25213997,415,849920,3251.68
1.1335657,2165.783229112625,851968,0.0067051486,0.08164062,0.9854015428572893,379,0.22122784,-0.0046030683,2088.25213997,416,851968,3251.68
1.1340078,2171.186065673828,854016,0.0061397376,0.06865235,0.8571571707725525,393,9.322928,-0.0025111279,2129.9420258100004,417,854016,3311.04
1.1388237,2176.3882575035095,856064,0.0061598914,0.07758789,0.9838820714503527,406,0.16738632,-0.0026703307,2129.9420258100004,418,856064,3311.04
1.1419866,2181.4317672252655,858112,0.021177111,0.098925784,0.8577106595039368,421,7.576432,-0.0056251744,2161.23465072,419,858112,3356.23
1.1345906,2186.2892305850983,860160,0.008046919,0.09682617,0.9866460412740707,392,0.23406868,-0.004918929,2161.23465072,420,860160,3356.23
1.129476,2191.514706850052,862208,0.0067461943,0.08041992,0.7850158214569092,391,14.957581,-0.0015527008,2184.3004784,421,862208,3389.25
1.1277744,2196.7480144500732,864256,0.007789684,0.09077148,0.8676639795303345,348,8.086436,-0.0067301705,2194.43306106,422,864256,3404.01
1.1321359,2202.6192905902863,866304,0.008158621,0.10410156,0.9842992145568132,432,0.15046503,-0.006975907,2194.43306106,423,866304,3404.01
1.1207868,2207.3541219234467,868352,0.008919011,0.10551758,0.9881009869277477,436,0.21953526,-0.0048174886,2194.43306106,424,868352,3404.01
1.1132388,2212.0488891601562,870400,0.008910007,0.110644534,0.975433524698019,407,0.24395256,-0.006267596,2194.43306106,425,870400,3404.01
1.1163658,2217.0815246105194,872448,0.007176702,0.08735351,0.8220545053482056,362,10.223552,-0.002984709,2252.75943371,426,872448,3486.39
1.1218892,2222.733731985092,874496,0.008056742,0.099169925,0.7802141457796097,386,10.220369,-0.007412887,2260.5531499400004,427,874496,3498.15
1.1154099,2228.0317044258118,876544,0.009493219,0.10625,0.8220434784889221,409,9.894684,-0.005106402,2260.85472708,428,876544,3498.82
1.1110419,2233.033748149872,878592,0.008699009,0.097753905,0.982502281665802,409,0.26705194,-0.004524176,2260.85472708,429,878592,3498.82
1.1127185,2238.0381236076355,880640,0.0070429705,0.08642578,0.985683829523623,391,0.18362285,-0.0027004774,2260.85472708,430,880640,3498.82
1.1173334,2243.265780210495,882688,0.011069896,0.096386716,0.8175097554922104,417,16.551155,-0.0053149844,2308.87733698,431,882688,3567.23
1.1235782,2248.1728925704956,884736,0.008161416,0.09208985,0.7804061770439148,385,18.463945,-0.0077420985,2315.32726531,432,884736,3577.51
1.1361406,2253.486047267914,886784,0.022255063,0.12778321,0.8722155094146729,403,8.670076,-0.009681699,2315.13116864,433,886784,3577.72
1.1416749,2258.565608024597,888832,0.0076209554,0.09072266,0.9785405062139034,437,0.243102,-0.008276083,2315.13116864,434,888832,3577.72
1.1457963,2263.2439613342285,890880,0.0067666373,0.07705078,0.8216559141874313,414,14.964564,-0.0036762324,2342.05993979,435,890880,3616.48
1.1531545,2268.180734395981,892928,0.008745798,0.093603514,0.8613880574703217,400,7.6053133,-0.006930855,2342.6571458500002,436,892928,3618.04
1.1476514,2273.2902998924255,894976,0.008059369,0.0824707,0.7842390686273575,408,16.742435,-0.005657735,2349.95757684,437,894976,3629.51
1.1370589,2278.302006483078,897024,0.008983232,0.08920898,0.86089988052845,407,9.29767,-0.010152674,2359.6979785699996,438,897024,3643.93
1.129318,2283.3242654800415,899072,0.011934252,0.09770508,0.8371406346559525,415,14.490435,-0.0075018457,2363.39926986,439,899072,3651.02
1.1142747,2288.2573568820953,901120,0.008068724,0.08271484,0.9826287291944027,380,0.25242203,-0.007103483,2363.39926986,440,901120,3651.02
1.103462,2293.643871307373,903168,0.0077695386,0.083496094,0.908867321908474,394,7.2655973,-0.005046049,2384.1524449000003,441,903168,3681.11
1.0985448,2298.838038921356,905216,0.0052932263,0.054589845,0.8507166802883148,425,8.409498,-0.0051166276,2395.1323745,442,905216,3697.49
1.0979409,2303.6571214199066,907264,0.0065281354,0.07080078,0.8553814589977264,429,8.476349,-0.0033590887,2412.41824408,443,907264,3722.33
1.0909878,2308.43119931221,909312,0.010742651,0.12675782,0.9907933427020907,420,0.2884157,-0.009519902,2412.41824408,444,909312,3722.33
1.0727603,2313.3060324192047,911360,0.009565619,0.10854492,0.9763400536030531,338,0.34422317,-0.00290677,2412.41824408,445,911360,3722.33
1.0644759,2319.3570597171783,913408,0.008173091,0.0902832,0.7755820006132126,419,16.623587,-0.004114594,2442.54554198,446,913408,3765.05
1.0667366,2324.244694709778,915456,0.0071494193,0.08852539,0.9825748316943645,401,0.28884453,-0.0005334768,2442.54554198,447,915456,3765.05
1.0634067,2329.3448569774628,917504,0.008065132,0.09213867,0.8249800652265549,391,14.252228,-0.0028650046,2462.9198107200004,448,917504,3794.32
1.0698806,2334.5800387859344,919552,0.0075847143,0.08432617,0.8173622041940689,390,16.093594,-0.0016713043,2465.2342349299997,449,919552,3797.01
1.0733676,2339.827752351761,921600,0.0044913506,0.049951173,0.8241702765226364,414,13.429965,-0.0013789596,2465.9996032,450,921600,3798.49
1.0742227,2344.771816968918,923648,0.01082235,0.115917966,0.8350507169961929,386,8.833939,-0.007983215,2471.4881890999995,451,923648,3807.2
1.0735409,2350.07848572731,925696,0.0066908756,0.072216794,0.812590628862381,391,16.061985,-0.0014860033,2479.10771673,452,925696,3817.49
1.0740964,2355.3153624534607,927744,0.007488762,0.08623047,0.8623354136943817,416,6.627716,-0.0069141462,2478.0839806300005,453,927744,3815.89
1.0712616,2360.235675573349,929792,0.008127634,0.09306641,0.9819078110158443,389,0.23643649,-0.002742023,2478.0839806300005,454,929792,3815.89
1.075531,2365.499868631363,931840,0.008115001,0.092236325,0.974136671051383,404,0.27768508,-0.0076917885,2478.0839806300005,455,931840,3815.89
1.0759827,2370.559490442276,933888,0.006928897,0.080322266,0.9806351736187935,380,0.31886,-0.006065143,2478.0839806300005,456,933888,3815.89
1.0703657,2375.9403369426727,935936,0.0069619208,0.08408203,0.9848586516454816,413,0.1941023,-0.004924652,2478.0839806300005,457,935936,3815.89
1.0755398,2380.893879890442,937984,0.00829481,0.09399414,0.9846680276095867,399,0.1610908,-0.002920549,2478.0839806300005,458,937984,3815.89
1.07284,2386.027277946472,940032,0.010039016,0.1171875,0.9829001761972904,423,0.23602471,-0.005697809,2478.0839806300005,459,940032,3815.89
1.0729915,2390.8598330020905,942080,0.009309551,0.111132815,0.763064056634903,402,18.047073,-0.0048596757,2575.5534232299997,460,942080,3955.97
1.0818595,2395.955265522003,944128,0.00884252,0.0972168,0.9842244368046522,381,0.18270965,-0.0049323775,2575.5534232299997,461,944128,3955.97
1.1027577,2401.327637910843,946176,0.018140256,0.10498047,0.847084179520607,418,14.557431,-0.009567882,2592.15823689,462,946176,3979.35
1.1098822,2406.227556705475,948224,0.008521246,0.08125,0.7660851031541824,410,16.130505,-0.0026976424,2594.65056785,463,948224,3981.62
1.1017882,2411.2239003181458,950272,0.0069735623,0.08334961,0.9927501138299704,424,0.33645922,-0.0075466163,2594.65056785,464,950272,3981.62
1.1005797,2416.0469913482666,952320,0.006008675,0.072753906,0.896002821624279,420,6.678865,-0.004330081,2611.85697733,465,952320,4006.62
1.1184703,2420.9130890369415,954368,0.0073877387,0.09238281,0.9056651964783669,398,6.4552717,-0.0058475584,2597.09599759,466,954368,3982.03
1.1335278,2426.049020767212,956416,0.0105500575,0.12739258,0.9896590299904346,386,0.17337435,-0.008527116,2597.09599759,467,956416,3982.03
1.1467563,2431.3447432518005,958464,0.009180771,0.095898435,0.7721930146217346,370,20.00581,-0.0057655303,2603.85500323,468,958464,3988.0
1.158256,2436.8698041439056,960512,0.0064901686,0.06704102,0.8249352723360062,395,14.600804,-0.003333776,2614.18329809,469,960512,4003.89
1.1638148,2442.0431356430054,962560,0.0066257464,0.081689455,0.902188740670681,394,7.299638,-0.005708523,2587.72344262,470,962560,3962.28
1.1716394,2447.237444639206,964608,0.009177882,0.103027344,0.975402444601059,414,0.2184118,-0.006716362,2587.72344262,471,964608,3962.28
1.1785986,2452.177565097809,966656,0.0058684302,0.068798825,0.9126381501555443,406,6.4776244,-0.005501623,2616.23693528,472,966656,4003.01
1.1794027,2457.212205171585,968704,0.005560282,0.0659668,0.9893151465803385,432,0.17355151,-0.0038574382,2616.23693528,473,968704,4003.01
1.1806455,2461.9499201774597,970752,0.0063182213,0.068408206,0.8268827646970749,416,15.294195,-0.001965431,2627.1585817600003,474,970752,4017.89
1.1843586,2466.870028734207,972800,0.007496643,0.08491211,0.8839033991098404,389,6.1534204,-0.0055848337,2616.5922153599995,475,972800,4001.31
1.1813656,2472.1257660388947,974848,0.0071708323,0.08242188,0.8236004114151001,381,6.8769174,-0.0075935507,2618.65827199,476,974848,4005.08
1.1798102,2477.502010345459,976896,0.008993828,0.10234375,0.9857131894677877,385,0.35607594,-0.0061430214,2618.65827199,477,976896,4005.08
1.1854514,2482.8185567855835,978944,0.008451736,0.10610352,0.8523321896791458,379,14.368835,-0.004447665,2609.8340686899996,478,978944,3988.28
1.193712,2488.212141752243,980992,0.0073508993,0.09003906,0.8434454053640366,404,10.363053,-0.0029471174,2607.6551261600002,479,980992,3985.28
1.1933575,2493.280886888504,983040,0.0064723976,0.07729492,0.8900984227657318,388,7.2110815,-0.004022509,2598.03954438,480,983040,3968.16
1.1950088,2498.549863576889,985088,0.0072187334,0.07929687,0.8766968920826912,410,12.718518,-0.0032079977,2588.7006001699997,481,985088,3951.25
1.2038327,2503.5347151756287,987136,0.006279734,0.07470703,0.9801870137453079,412,0.2843503,-0.002590261,2588.7006001699997,482,987136,3951.25
1.204405,2508.4948256015778,989184,0.007310325,0.07304688,0.20341557264328003,386,40.16956,0.0010838882,2541.1019743199995,483,989184,3874.07
1.2128171,2513.7894711494446,991232,0.0064503364,0.0769043,0.46438419818878174,369,30.696667,-0.0050967555,2277.9587211299995,484,991232,3475.27
1.226546,2519.33677816391,993280,0.007161965,0.083984375,0.9216617047786713,399,5.737834,-0.002623802,1949.2615168299994,485,993280,3001.17
1.2337523,2524.45934510231,995328,0.006882921,0.07949219,0.8486688286066055,414,14.108774,-0.0026722446,1621.98741642,486,995328,2525.5
1.2500331,2529.401959657669,997376,0.0067148833,0.06899414,0.7551247626543045,413,18.391706,-0.00369502,1605.4166701899999,487,997376,2500.61
1.2575577,2534.3544352054596,999424,0.007658452,0.08310547,0.7735655307769775,399,19.986927,-0.0025522239,1576.1772399999995,488,999424,2457.13
