ep_len_mean,total_timesteps,approxkl,ep_reward_mean,policy_loss,fps,policy_entropy,n_updates,explained_variance,time_elapsed,clipfrac,value_loss,serial_timesteps
1223.89,2660352,0.0031583528,940.5384578400001,-0.0044290996,365,4.5067987,1299,0.8257956802845001,7107.574537038803,0.03515625,17.838654,2660352
1209.26,2662400,0.0018005387,925.92893121,-0.0024799448,348,4.4980464,1300,0.9161875694990158,7113.1816256046295,0.016210938,12.792529,2662400
1225.32,2664448,0.0032306935,940.4651735600003,-0.0049772495,369,4.496489,1301,0.8140056282281876,7119.063053369522,0.0375,18.795002,2664448
1229.7,2666496,0.0046226587,942.49963964,-0.005840829,390,4.4921975,1302,0.8554577380418777,7124.599739313126,0.054638673,18.3115,2666496
1217.82,2668544,0.0033797652,934.0296654399998,-0.004403557,380,4.490803,1303,0.7993687689304352,7129.848549604416,0.03564453,27.85413,2668544
1217.82,2670592,0.0023357284,932.8522657799999,-6.609105e-05,369,4.4939957,1304,0.8286554962396622,7135.227148294449,0.021972656,18.76873,2670592
1217.82,2672640,0.0037481138,932.7351027099998,-0.0043619694,357,4.5003223,1305,0.8293506950139999,7140.768740653992,0.04536133,17.84246,2672640
1200.19,2674688,0.0020350548,917.9028083599999,-0.001466058,344,4.5066605,1306,0.8694704324007034,7146.493658065796,0.018603515,25.275143,2674688
1200.19,2676736,0.0027392437,915.5428993,-0.0028539281,356,4.5077257,1307,0.8360269069671631,7152.442884922028,0.027880859,20.053356,2676736
1200.19,2678784,0.004340207,915.0422276799999,-0.0062498203,331,4.5184846,1308,0.8266045302152634,7158.188100576401,0.050732423,18.622738,2678784
1216.62,2680832,0.003317907,930.4451378399999,-0.0015021375,345,4.527077,1309,0.861419752240181,7164.370314836502,0.02890625,25.68818,2680832
1216.62,2682880,0.0021129535,929.2385045599999,-0.0025243827,354,4.5330687,1310,0.8491956293582916,7170.295684814453,0.021386718,19.697485,2682880
1234.98,2684928,0.003800255,945.9282014199999,-0.0060018534,368,4.5237765,1311,0.8418503701686859,7176.071755886078,0.039355468,18.053701,2684928
1129.62,2686976,0.003391337,849.2605776799999,-0.0046585617,381,4.5173974,1312,0.29097288846969604,7181.631655454636,0.040722657,57.275806,2686976
1130.89,2689024,0.0015195645,850.0764217399999,-0.0022218213,402,4.536357,1313,0.926207572221756,7186.99764418602,0.016064454,9.193271,2689024
1124.09,2691072,0.002183556,844.1912527699999,-0.0041230633,377,4.549057,1314,0.8218203037977219,7192.087907552719,0.02216797,38.58013,2691072
1126.29,2693120,0.002196358,843.9421930999998,-0.0033958983,370,4.5607176,1315,0.8346868008375168,7197.521420240402,0.023291016,27.993525,2693120
1106.02,2695168,0.0043460047,826.2078159499999,-0.005546888,367,4.5634136,1316,0.7706895768642426,7203.043728113174,0.047705077,15.787768,2695168
1115.61,2697216,0.0032480143,833.12482741,-0.003727428,379,4.5808625,1317,0.8511137366294861,7208.620753288269,0.039794922,19.559635,2697216
1097.35,2699264,0.0022346661,815.4152037499998,-0.0025296113,377,4.5999694,1318,0.8243106156587601,7214.01687169075,0.024902344,41.699776,2699264
1096.19,2701312,0.0038348432,814.2467206999999,-0.0027834733,364,4.6204886,1319,0.866029903292656,7219.444751501083,0.03779297,26.786652,2701312
1096.19,2703360,0.0045772693,815.7429991299999,-0.0032599692,349,4.62905,1320,0.8492845445871353,7225.059540987015,0.05703125,18.520748,2703360
1094.77,2705408,0.0024966453,815.34847339,-0.003368881,371,4.628564,1321,0.8468693047761917,7230.915610790253,0.027392577,26.209564,2705408
1108.15,2707456,0.0011084381,826.4808089699999,-0.001235416,404,4.6354246,1322,0.9107601568102837,7236.435596227646,0.009228515,17.580877,2707456
1095.01,2709504,0.0029970272,814.0648742699997,-0.004452481,368,4.637249,1323,0.9653497189283371,7241.501141309738,0.029052734,4.991948,2709504
1096.63,2711552,0.001553828,815.5716568599997,-0.0015921943,356,4.633955,1324,0.9001771658658981,7247.066602945328,0.013964844,12.648632,2711552
1098.57,2713600,0.003058366,816.97442182,-0.0051813894,392,4.6338134,1325,0.7810795307159424,7252.819399833679,0.033203125,24.720247,2713600
1081.87,2715648,0.004254108,800.86650723,-0.005354329,372,4.641258,1326,0.8695851266384125,7258.035842418671,0.05258789,25.570385,2715648
1097.42,2717696,0.0048898375,815.76815288,-0.006082684,372,4.6793365,1327,0.865346223115921,7263.536767721176,0.059228517,17.405127,2717696
1065.72,2719744,0.002708727,786.6883516700001,-0.0051934,389,4.702309,1328,0.7906580567359924,7269.037336349487,0.027197266,21.039661,2719744
