time_elapsed,serial_timesteps,ep_len_mean,ep_reward_mean,policy_loss,value_loss,clipfrac,n_updates,fps,policy_entropy,approxkl,explained_variance,total_timesteps
1761.3386132717133,741376,362.22,226.77,0.0035894222,6.221543e-05,0.16645508,362,430,-0.57540375,0.014521651,-1.4354665279388428,741376
1766.0979766845703,743424,362.22,226.77,-0.012959118,0.000100503115,0.22226563,363,431,-0.5911926,0.017582,0.14194107055664062,743424
1770.8476691246033,745472,362.22,226.77,-0.018734349,8.3632025e-05,0.23623046,364,426,-0.5991187,0.01955402,-0.10825037956237793,745472
1775.6507234573364,747520,362.22,226.77,-0.0069802133,0.00015094006,0.19667968,365,431,-0.610592,0.016314788,-1.7970757484436035,747520
1780.401763677597,749568,362.22,226.77,0.0053770915,8.964856e-05,0.20249024,366,434,-0.62365997,0.01789835,-1.2133183479309082,749568
1785.119601726532,751616,362.22,226.77,-0.013396618,0.00065423525,0.22421876,367,429,-0.63684106,0.018343903,-0.13368988037109375,751616
1789.8922908306122,753664,362.22,226.77,-0.012773569,8.358571e-05,0.23427734,368,430,-0.63522434,0.021554332,0.5239050388336182,753664
1794.6543579101562,755712,362.22,226.77,-0.01134569,0.0012365684,0.20263672,369,432,-0.6397995,0.016399892,-0.13708114624023438,755712
1799.3860864639282,757760,362.22,226.77,-0.010463878,0.0003058365,0.20043945,370,431,-0.6488636,0.01586781,-0.2831350564956665,757760
1804.1383514404297,759808,362.22,226.77,-0.018846074,0.00015219687,0.2340332,371,431,-0.66279995,0.019173898,0.11698949337005615,759808
1808.8889565467834,761856,362.22,226.77,-0.013993241,0.00021619702,0.2230957,372,430,-0.6706803,0.020361857,0.3427243232727051,761856
1813.6497921943665,763904,362.22,226.77,-0.017018119,0.0014238211,0.23115234,373,431,-0.68317616,0.020802086,0.6425944566726685,763904
1818.3992533683777,765952,362.22,226.77,-0.011868268,0.00012894468,0.22792968,374,431,-0.6947135,0.019863669,0.4538840651512146,765952
1823.1422472000122,768000,362.22,226.77,-0.014355185,0.0005150645,0.2368164,375,432,-0.70550674,0.020152876,0.5417751371860504,768000
1827.8814074993134,770048,362.22,226.77,-0.02199698,0.0003327819,0.23706055,376,431,-0.71794224,0.017589543,0.5541965961456299,770048
1832.6294522285461,772096,362.22,226.77,-0.010507973,0.0010171768,0.21679688,377,429,-0.7268639,0.016314123,0.7905965745449066,772096
1837.396108865738,774144,362.22,226.77,-0.012693144,0.00049261306,0.23066406,378,427,-0.7314657,0.020779591,0.6498789489269257,774144
1842.1880419254303,776192,362.22,226.77,-0.01869094,9.905322e-05,0.22231445,379,434,-0.7387434,0.017581644,0.2230120301246643,776192
1846.9021377563477,778240,362.22,226.77,-0.019434443,0.0029290966,0.22358398,380,435,-0.74907476,0.017926436,0.8020482212305069,778240
1851.6093518733978,780288,362.22,226.77,-0.0075159483,0.00019819269,0.20893554,381,431,-0.7644543,0.017977562,0.4939834475517273,780288
1856.3538045883179,782336,362.22,226.77,-0.020103848,0.0002827368,0.21679688,382,430,-0.7748272,0.01676177,0.7285153567790985,782336
1861.116188287735,784384,362.22,226.77,0.00017553932,0.0001232271,0.09536133,383,433,-0.78587383,0.0077462485,0.5334242284297943,784384
1865.8408417701721,786432,362.22,226.77,-0.007436078,5.1497133e-05,0.1307129,384,435,-0.7976786,0.010286195,0.5544878840446472,786432
1870.5438306331635,788480,362.22,226.77,-0.01719604,0.00040366687,0.23515625,385,429,-0.8121182,0.019186247,0.2821130156517029,788480
1875.3122446537018,790528,362.22,226.77,-0.015187822,8.971996e-05,0.22768554,386,428,-0.8237759,0.018283103,0.5554356276988983,790528
1880.0877478122711,792576,362.22,226.77,-0.019563474,0.000109227236,0.21948242,387,433,-0.8330185,0.01652762,0.7382668256759644,792576
1884.8178815841675,794624,362.22,226.77,-0.020630158,8.439021e-05,0.20751953,388,434,-0.8519753,0.015066296,0.5893480777740479,794624
1889.532808303833,796672,362.22,226.77,-0.016938992,0.00071410794,0.22226563,389,429,-0.8697079,0.018110137,0.5346837639808655,796672
1894.297956943512,798720,362.22,226.77,-0.001109027,7.393981e-05,0.14838867,390,429,-0.88224614,0.012944877,0.6986553966999054,798720
1899.0632865428925,800768,362.22,226.77,-0.014396657,2.679567e-05,0.22827148,391,433,-0.8912854,0.017963741,0.5839270055294037,800768
1903.793847322464,802816,362.22,226.77,-0.00022301436,1.5132622e-05,0.14042969,392,436,-0.8916041,0.011965198,0.3078802824020386,802816
1908.4840285778046,804864,362.22,226.77,-0.012999615,9.787236e-06,0.19560547,393,438,-0.89453876,0.01665155,0.5968258380889893,804864
1913.1603274345398,806912,362.22,226.77,-0.019274335,4.5221725e-05,0.22231445,394,431,-0.9031153,0.0168665,0.2715598940849304,806912
1917.907591342926,808960,362.22,226.77,0.0055441675,0.00028832935,0.13457032,395,437,-0.91289026,0.010536654,0.40317434072494507,808960
1922.5914344787598,811008,362.22,226.77,0.003580394,0.00017877642,0.13442382,396,438,-0.9293852,0.012332591,0.3838484287261963,811008
1927.2638216018677,813056,362.22,226.77,-0.005304745,4.1420235e-06,0.18471679,397,439,-0.94094956,0.016258884,0.48568373918533325,813056
1931.9265267848969,815104,362.22,226.77,-0.009498151,0.00045494674,0.20185547,398,436,-0.9450046,0.016675195,-0.4507732391357422,815104
1936.6163213253021,817152,362.22,226.77,-0.014207442,3.6617024e-05,0.2144043,399,436,-0.95403326,0.018034693,0.5648798942565918,817152
1941.314849615097,819200,362.22,226.77,0.0054283626,8.675414e-06,0.1553711,400,437,-0.9663867,0.013032732,0.567042887210846,819200
1946.0011274814606,821248,362.22,226.77,-0.012788166,1.797245e-05,0.21733399,401,439,-0.9764515,0.018410642,0.3844570517539978,821248
1950.6650516986847,823296,362.22,226.77,-0.010721487,6.788624e-05,0.2163086,402,439,-0.9841838,0.019132126,0.4580531120300293,823296
1955.3219394683838,825344,362.22,226.77,-0.018104957,0.0015356431,0.23017578,403,439,-0.9861844,0.018975563,0.15032029151916504,825344
1959.9880883693695,827392,362.22,226.77,-0.018980147,1.6338407e-05,0.24316406,404,438,-0.9854776,0.020356046,0.6123667359352112,827392
1964.6627321243286,829440,362.22,226.77,0.0043659834,2.9942292e-05,0.159375,405,438,-0.99830043,0.014190987,0.7161439657211304,829440
1969.3379974365234,831488,362.22,226.77,0.007866103,1.189618e-05,0.17944336,406,444,-1.010704,0.018115731,0.6847641170024872,831488
1973.9496574401855,833536,362.22,226.77,-0.015795937,1.101592e-05,0.24570313,407,441,-1.0209086,0.021557555,0.44312500953674316,833536
1978.5946085453033,835584,362.22,226.77,0.0015928792,7.500725e-05,0.17817383,408,442,-1.0387627,0.0155887455,-0.35838961601257324,835584
1983.2247495651245,837632,362.22,226.77,-0.015609438,9.743924e-06,0.22773437,409,443,-1.0526788,0.018579317,0.7468616366386414,837632
1987.8435406684875,839680,362.22,226.77,-0.005440071,0.0016106389,0.21948242,410,445,-1.0644543,0.018976474,-0.20101726055145264,839680
1992.4527189731598,841728,362.22,226.77,-0.0145850405,2.5359579e-05,0.22934571,411,444,-1.0763236,0.02037037,0.6732961237430573,841728
1997.0583324432373,843776,362.22,226.77,-0.0052308873,6.512951e-06,0.23173828,412,445,-1.0816982,0.02208013,0.8033698797225952,843776
2001.6563680171967,845824,362.22,226.77,-0.014232872,0.00020685486,0.25976562,413,446,-1.0829699,0.02424947,0.40608131885528564,845824
2006.2414798736572,847872,362.22,226.77,-0.008399922,6.1570914e-05,0.23505859,414,448,-1.0907438,0.023660384,0.8041073977947235,847872
2010.8122856616974,849920,362.22,226.77,-0.0010743123,9.921249e-05,0.1883789,415,446,-1.1020491,0.016779628,0.743457704782486,849920
2015.400520324707,851968,362.22,226.77,-0.01935732,7.591617e-05,0.26313478,416,445,-1.109612,0.023343284,0.5853792130947113,851968
2019.9984669685364,854016,362.22,226.77,0.0056689694,0.00013500098,0.17827149,417,444,-1.1178193,0.016506117,0.5704170763492584,854016
2024.602341413498,856064,362.22,226.77,-0.010307359,0.00029304568,0.25893554,418,447,-1.1220418,0.02465402,-0.16170227527618408,856064
2029.1793751716614,858112,362.22,226.77,0.0031253577,0.000104121864,0.15405273,419,446,-1.1318182,0.013712272,0.673201322555542,858112
2033.7657883167267,860160,362.22,226.77,0.007904555,0.00033050083,0.24272461,420,449,-1.1411716,0.027027044,-0.42925798892974854,860160
2038.3260068893433,862208,362.22,226.77,0.010083065,0.00037277755,0.18735352,421,443,-1.149312,0.016170222,0.08881217241287231,862208
2042.9498226642609,864256,362.22,226.77,-0.0068822214,3.9127888e-05,0.27451172,422,444,-1.1479634,0.030609062,0.6288084387779236,864256
2047.5568323135376,866304,362.22,226.77,-0.010675485,6.417745e-05,0.2118164,423,441,-1.1437249,0.017408745,-0.05217862129211426,866304
2052.198831796646,868352,362.22,226.77,0.008376846,1.3036886e-05,0.19594726,424,445,-1.1461054,0.018045148,0.26315802335739136,868352
2056.802148103714,870400,362.22,226.77,0.00091302174,2.266179e-05,0.1788086,425,442,-1.1530205,0.014647534,0.09822362661361694,870400
2061.436761379242,872448,362.22,226.77,-0.0053900178,3.5972832e-06,0.21845703,426,442,-1.1645306,0.02029326,0.5941732823848724,872448
2066.067940711975,874496,362.22,226.77,-0.006410984,3.1724455e-06,0.2184082,427,442,-1.1633193,0.019625869,-0.701155424118042,874496
2070.6960031986237,876544,362.22,226.77,-0.014863861,2.6765242e-06,0.24179688,428,442,-1.1651733,0.022060744,0.6299100518226624,876544
2075.3307008743286,878592,362.22,226.77,0.008298555,0.0010486748,0.270166,429,442,-1.1747497,0.028749224,0.04810607433319092,878592
2079.964846611023,880640,362.22,226.77,-0.0028714896,2.7567773e-06,0.22924805,430,437,-1.1852123,0.022101587,-0.8252428770065308,880640
2084.6486144065857,882688,362.22,226.77,0.009820132,1.3164049e-06,0.1850586,431,443,-1.1909633,0.018706353,-0.05384969711303711,882688
2089.2698109149933,884736,362.22,226.77,-0.007248038,1.6779835e-06,0.24882813,432,436,-1.1926715,0.021961708,0.6300445199012756,884736
2093.9582748413086,886784,362.22,226.77,0.008072176,0.0005187381,0.22192383,433,443,-1.205119,0.020519465,-0.21374571323394775,886784
2098.579654455185,888832,362.22,226.77,-0.012583455,3.011142e-06,0.2241211,434,442,-1.2127926,0.019220326,0.1451815366744995,888832
2103.2090280056,890880,362.22,226.77,-0.007702724,5.996615e-06,0.21669921,435,443,-1.2119486,0.019214306,0.7497961521148682,890880
2107.8291399478912,892928,362.22,226.77,0.010036565,7.892669e-07,0.23115234,436,448,-1.2176044,0.021598946,0.697802871465683,892928
2112.4017798900604,894976,362.22,226.77,-0.0109132165,8.970635e-06,0.25566405,437,443,-1.2274625,0.02752302,0.5400186777114868,894976
2117.0178570747375,897024,362.22,226.77,-0.001929641,1.2569724e-06,0.18901367,438,448,-1.2386469,0.01552662,0.5908242762088776,897024
2121.5903418064117,899072,362.22,226.77,0.00911924,1.3235122e-06,0.22319336,439,445,-1.2460839,0.02222873,0.21945291757583618,899072
2126.1857204437256,901120,362.22,226.77,-0.01086237,0.00031778033,0.25004882,440,442,-1.2493713,0.024569998,0.6087064743041992,901120
2130.8159012794495,903168,362.22,226.77,0.00775089,0.000120518365,0.19960937,441,442,-1.239351,0.018823974,0.6685329079627991,903168
2135.445825815201,905216,362.22,226.77,-0.014057009,1.707316e-06,0.24472657,442,446,-1.2406662,0.022744117,0.6383399367332458,905216
2140.03488445282,907264,362.22,226.77,0.0018442713,0.0006186455,0.20302734,443,447,-1.2495824,0.021100212,0.5738277435302734,907264
2144.61443734169,909312,362.22,226.77,-0.015405031,1.5749671e-06,0.25009766,444,449,-1.2616243,0.025390863,-0.3362675905227661,909312
2149.173313140869,911360,362.22,226.77,-0.011401179,3.2189896e-06,0.23989257,445,453,-1.2732764,0.023581708,-0.10251379013061523,911360
2153.6946980953217,913408,362.22,226.77,-0.009145213,3.759223e-06,0.21108398,446,450,-1.2819022,0.018995482,-0.425409197807312,913408
2158.246634721756,915456,362.22,226.77,-0.0020626802,0.0007053713,0.22714844,447,452,-1.2918619,0.022527153,0.7488204836845398,915456
2162.7754530906677,917504,362.22,226.77,0.014856003,7.623322e-07,0.23920898,448,449,-1.2949622,0.025816921,0.5164450109004974,917504
2167.337169408798,919552,362.22,226.77,-0.0013212948,9.4989207e-07,0.20488282,449,452,-1.2922374,0.017367953,0.6976456940174103,919552
2171.8675830364227,921600,362.22,226.77,-0.0125951525,2.1753642e-06,0.2333496,450,448,-1.29231,0.020157892,-0.3549962043762207,921600
2176.4396138191223,923648,362.22,226.77,-0.007936042,7.3589435e-06,0.24370117,451,448,-1.3010132,0.02284906,0.029225528240203857,923648
2181.003157377243,925696,362.22,226.77,0.003980157,1.0246925e-05,0.17436524,452,449,-1.3092982,0.015223889,0.06930679082870483,925696
2185.565165042877,927744,362.22,226.77,0.0007398264,5.048525e-07,0.25004882,453,447,-1.3231337,0.025646502,-0.2520565986633301,927744
2190.1437373161316,929792,362.22,226.77,-0.0067402115,0.00013413369,0.19267578,454,452,-1.3364451,0.01618984,-0.49216771125793457,929792
2194.667948961258,931840,362.22,226.77,0.0020217404,6.5998147e-06,0.21230468,455,448,-1.3446009,0.019490512,0.7790115475654602,931840
2199.2321724891663,933888,362.22,226.77,-0.015234211,1.7704458e-06,0.2434082,456,453,-1.3512781,0.021644317,0.6992354989051819,933888
2203.744895219803,935936,362.22,226.77,0.001528016,2.6991529e-05,0.2230957,457,450,-1.3585265,0.022869086,0.26865071058273315,935936
2208.293377161026,937984,362.22,226.77,-0.0023190589,7.439745e-05,0.22006837,458,445,-1.370371,0.021833211,0.793193519115448,937984
2212.892720937729,940032,362.22,226.77,0.008406257,0.00148061,0.23959962,459,446,-1.3829701,0.026411047,0.027980685234069824,940032
2217.4813635349274,942080,362.22,226.77,-0.0068649775,8.337014e-06,0.21474609,460,450,-1.388425,0.018206554,0.6509367525577545,942080
2222.0294172763824,944128,362.22,226.77,0.0031161872,3.62753e-05,0.18032226,461,446,-1.3928845,0.01570778,0.5091454088687897,944128
2226.615154504776,946176,362.22,226.77,0.008404995,2.2141571e-06,0.15708008,462,445,-1.3909217,0.014693317,0.4981263279914856,946176
2231.2096593379974,948224,362.22,226.77,0.011445661,6.2813655e-07,0.25083008,463,440,-1.3994925,0.025971834,-0.19351136684417725,948224
2235.8606383800507,950272,362.22,226.77,0.005241164,3.4870136e-06,0.2840332,464,441,-1.4083265,0.034577116,-0.1087878942489624,950272
2240.5030121803284,952320,362.22,226.77,-0.002695506,2.192572e-05,0.2246582,465,442,-1.4130185,0.020435698,-0.09725582599639893,952320
2245.128349304199,954368,362.22,226.77,0.005430443,3.8188628e-07,0.23735352,466,440,-1.420207,0.02550621,0.6795601844787598,954368
2249.789788722992,956416,362.22,226.77,-0.007847241,1.5242384e-06,0.23164062,467,440,-1.4310296,0.02065762,0.7503214478492737,956416
2254.4434678554535,958464,362.22,226.77,0.0047041,9.474074e-05,0.18896484,468,437,-1.4381605,0.017251696,0.6062141060829163,958464
2259.1265692710876,960512,362.22,226.77,-0.006972483,5.327139e-07,0.23383789,469,435,-1.4415009,0.02305425,-0.22620201110839844,960512
2263.8278484344482,962560,362.22,226.77,0.01274051,0.00021834516,0.18364258,470,437,-1.4435809,0.0154839875,0.5044540166854858,962560
2268.511618614197,964608,362.22,226.77,0.009780648,4.551743e-07,0.18256836,471,434,-1.4409268,0.016719472,0.3732571601867676,964608
2273.223602771759,966656,362.22,226.77,-0.006441279,1.2631213e-05,0.2411621,472,435,-1.4331685,0.024842774,-0.2892524003982544,966656
2277.927831888199,968704,362.22,226.77,0.004582411,1.9700543e-05,0.18012695,473,438,-1.4446573,0.016471686,0.3312814235687256,968704
2282.597945690155,970752,362.22,226.77,-0.0021125174,0.00025833168,0.22827148,474,437,-1.4587631,0.021353213,0.2289305329322815,970752
2287.2789113521576,972800,362.22,226.77,0.009063249,1.2532978e-07,0.20151368,475,441,-1.4678535,0.019195514,0.35725611448287964,972800
2291.9235305786133,974848,362.22,226.77,0.014800182,8.568053e-08,0.23007813,476,438,-1.4731147,0.024180867,0.5378807783126831,974848
2296.591308116913,976896,362.22,226.77,0.016164998,4.2948955e-07,0.24111328,477,434,-1.4657952,0.025934253,0.5604750514030457,976896
2301.304505586624,978944,362.22,226.77,0.0068342565,7.963498e-07,0.21835938,478,433,-1.4650791,0.020310232,0.11770546436309814,978944
2306.027138710022,980992,362.22,226.77,0.006461454,1.727188e-07,0.17646484,479,442,-1.4635761,0.014762332,0.7605564594268799,980992
2310.6590354442596,983040,362.22,226.77,0.013632067,2.0513412e-06,0.28828126,480,440,-1.4593143,0.03664255,0.1913360357284546,983040
2315.3074316978455,985088,362.22,226.77,-0.000942676,0.0004348013,0.2255371,481,440,-1.4583719,0.021028688,0.7729121595621109,985088
2319.957778930664,987136,362.22,226.77,-0.005207482,2.4887535e-07,0.22719726,482,435,-1.457875,0.022213515,-0.16335713863372803,987136
2324.663840532303,989184,362.22,226.77,0.008805325,8.131576e-06,0.22641602,483,442,-1.4599882,0.025458282,0.5575907528400421,989184
2329.290647983551,991232,362.22,226.77,0.009966256,2.1216918e-06,0.22519532,484,441,-1.4591689,0.024861977,-0.013190746307373047,991232
2333.9271445274353,993280,362.22,226.77,0.0056531383,1.503159e-06,0.22646484,485,442,-1.4639201,0.02352499,0.8135860115289688,993280
2338.557091474533,995328,362.22,226.77,0.008606961,1.8768277e-07,0.18017578,486,441,-1.477448,0.014763305,0.6723404228687286,995328
2343.2010147571564,997376,362.22,226.77,-0.002082515,2.2960576e-07,0.2333496,487,438,-1.4804988,0.024740849,0.6486897170543671,997376
2347.8683688640594,999424,362.22,226.77,-0.0012306862,3.0400918e-07,0.22158203,488,437,-1.4752189,0.020121709,0.04977995157241821,999424
2352.552521467209,1001472,362.22,226.77,0.002320927,1.6174083e-07,0.21430664,489,440,-1.4729617,0.02163852,0.040254414081573486,1001472
2357.200670003891,1003520,362.22,226.77,0.015013276,7.309806e-07,0.23588867,490,436,-1.4814576,0.02300402,0.5521525740623474,1003520
2361.895602941513,1005568,362.22,226.77,0.004269776,1.2208855e-06,0.22026367,491,441,-1.4805404,0.021853913,0.758413627743721,1005568
2366.5352528095245,1007616,362.22,226.77,-0.0019991337,1.1705901e-05,0.19355468,492,443,-1.4757682,0.016425153,0.8387362957000732,1007616
2371.1504850387573,1009664,362.22,226.77,0.009975224,4.060448e-05,0.20600586,493,442,-1.4748752,0.020240938,0.6974599659442902,1009664
2375.7764880657196,1011712,362.22,226.77,0.0082672825,0.00027016207,0.23789063,494,446,-1.486507,0.02296756,-0.17177069187164307,1011712
2380.366111278534,1013760,362.22,226.77,-0.004096811,0.000113038186,0.24536133,495,441,-1.5000508,0.026685214,0.7462266087532043,1013760
2385.0011053085327,1015808,362.22,226.77,0.0058570663,0.00011433572,0.2503418,496,444,-1.4995276,0.025657993,0.7651549130678177,1015808
2389.6149113178253,1017856,362.22,226.77,0.0017414745,4.016215e-07,0.2387207,497,441,-1.5093431,0.025513982,-0.2424074411392212,1017856
2394.259078502655,1019904,362.22,226.77,0.00395924,2.751596e-07,0.24179688,498,440,-1.5188439,0.025382798,0.832026407122612,1019904
2398.909697532654,1021952,362.22,226.77,-0.0049164942,1.1163659e-06,0.2503418,499,442,-1.5295925,0.026434947,0.7701660692691803,1021952
2403.5362429618835,1024000,362.22,226.77,0.0087059755,5.3784943e-06,0.20195313,500,443,-1.5328571,0.021698942,0.8374573886394501,1024000
2408.1589574813843,1026048,362.22,226.77,0.0017293269,0.00016333902,0.25942382,501,442,-1.5403972,0.027011106,0.7937702685594559,1026048
2412.7884089946747,1028096,362.22,226.77,0.0002567482,0.001016678,0.20107421,502,441,-1.5473909,0.01788501,0.45384013652801514,1028096
2417.425761938095,1030144,362.22,226.77,0.00992219,3.084013e-05,0.16064453,503,434,-1.5452114,0.014841256,0.31460559368133545,1030144
2422.1353096961975,1032192,362.22,226.77,0.014372647,4.212174e-07,0.21088867,504,439,-1.5432928,0.020759221,0.7815005928277969,1032192
2426.7922670841217,1034240,362.22,226.77,-0.0013256386,1.2222689e-05,0.24365234,505,440,-1.5423563,0.024816688,-0.23157858848571777,1034240
2431.4419226646423,1036288,362.22,226.77,0.024732003,1.207403e-06,0.31806642,506,442,-1.5418439,0.037585624,0.582283616065979,1036288
2436.0707626342773,1038336,362.22,226.77,-0.0076339683,2.9811313e-06,0.24575195,507,435,-1.5418383,0.024370823,0.7424174249172211,1038336
2440.770430803299,1040384,362.22,226.77,0.0019673067,1.7861869e-06,0.19711915,508,439,-1.5467745,0.01805529,0.6560966074466705,1040384
2445.4334769248962,1042432,362.22,226.77,0.016075488,3.3539432e-06,0.21289062,509,436,-1.5462954,0.02314835,0.7950137257575989,1042432
2450.128175497055,1044480,362.22,226.77,-0.0018171135,0.0004716862,0.22348633,510,440,-1.5467618,0.022546338,0.8241682946681976,1044480
2454.7816874980927,1046528,362.22,226.77,0.009411156,2.5564517e-05,0.1709961,511,439,-1.5473902,0.014481174,0.6543672978878021,1046528
2459.4408490657806,1048576,362.22,226.77,0.015239075,5.802806e-07,0.21201172,512,437,-1.553211,0.019826978,0.6214824020862579,1048576
2464.1204059123993,1050624,362.22,226.77,-0.004341946,2.5698554e-07,0.21875,513,432,-1.5556117,0.019472439,0.7001402676105499,1050624
2468.8603625297546,1052672,362.22,226.77,-0.0047167763,1.638619e-06,0.21162109,514,443,-1.5589917,0.019047234,0.7209712862968445,1052672
2473.484543800354,1054720,362.22,226.77,0.012643812,0.0031444964,0.21582031,515,439,-1.5606269,0.022028098,0.6291680037975311,1054720
2478.1447293758392,1056768,362.22,226.77,0.00083184923,7.0247916e-07,0.18393555,516,445,-1.564278,0.016356092,0.7173550426959991,1056768
2482.7462437152863,1058816,362.22,226.77,0.0069546304,8.22439e-08,0.1581543,517,445,-1.5636747,0.013216905,0.6199935376644135,1058816
2487.348173379898,1060864,362.22,226.77,0.021653457,6.167016e-08,0.2595703,518,444,-1.5616463,0.027840147,0.5800759196281433,1060864
2491.9594049453735,1062912,362.22,226.77,-0.005730352,2.036351e-07,0.29340822,519,448,-1.5684487,0.033079192,0.7308105826377869,1062912
2496.529695034027,1064960,362.22,226.77,0.014944406,5.1771658e-05,0.24365234,520,450,-1.5783613,0.02721844,0.4112517833709717,1064960
2501.0779070854187,1067008,362.22,226.77,-0.0016496563,5.425285e-05,0.23798828,521,448,-1.5753316,0.02299411,0.0017232298851013184,1067008
2505.6498062610626,1069056,362.22,226.77,0.009301678,9.590269e-08,0.24770507,522,447,-1.5677719,0.026064742,0.7742579877376556,1069056
2510.227639436722,1071104,362.22,226.77,-0.0055966675,0.0011921811,0.24482422,523,441,-1.5643387,0.025206301,0.8269822597503662,1071104
2514.8652925491333,1073152,362.22,226.77,0.0042966953,6.103824e-05,0.24335937,524,445,-1.5721357,0.026625533,-0.043389201164245605,1073152
2519.4634218215942,1075200,362.22,226.77,0.0037086676,0.00033369815,0.22529297,525,448,-1.5832924,0.022780554,0.007200837135314941,1075200
2524.0381977558136,1077248,362.22,226.77,0.009186218,1.8603305e-05,0.2754883,526,450,-1.5964124,0.036281507,0.4071497917175293,1077248
2528.581901073456,1079296,362.22,226.77,0.02347705,2.8394963e-05,0.3199707,527,448,-1.6092536,0.04805953,0.13506734371185303,1079296
2533.1482717990875,1081344,362.22,226.77,0.0068409205,6.529216e-06,0.20268555,528,447,-1.6160853,0.019701045,0.460655152797699,1081344
2537.7213332653046,1083392,362.22,226.77,0.010370148,4.6329224e-06,0.22993164,529,445,-1.628981,0.025546893,0.00785684585571289,1083392
2542.327253341675,1085440,362.22,226.77,0.010240657,1.7318134e-05,0.22822265,530,444,-1.6425606,0.024531526,0.1193845272064209,1085440
2546.9364359378815,1087488,362.22,226.77,0.0053824605,3.4511181e-06,0.25795898,531,445,-1.6501606,0.028862929,0.2795635461807251,1087488
2551.5399940013885,1089536,362.22,226.77,-0.002021054,0.00050487893,0.2368164,532,444,-1.6562245,0.023107683,-0.1086505651473999,1089536
2556.1459155082703,1091584,362.22,226.77,0.007873482,9.907272e-07,0.2956543,533,443,-1.6711197,0.036565177,0.3733084201812744,1091584
2560.763330936432,1093632,362.22,226.77,0.0034500682,6.604023e-06,0.23085937,534,441,-1.675177,0.021365047,0.407876193523407,1093632
2565.4020500183105,1095680,362.22,226.77,0.0032677562,3.2995315e-06,0.20957032,535,445,-1.6838977,0.019472998,0.7226288616657257,1095680
2570.0031056404114,1097728,362.22,226.77,0.013951804,0.0005427528,0.21372071,536,441,-1.6950163,0.022728216,0.3544219732284546,1097728
2574.6386251449585,1099776,362.22,226.77,-0.0005714382,2.8759929e-05,0.2387207,537,442,-1.7070284,0.0246367,-0.08774363994598389,1099776
2579.2716846466064,1101824,362.22,226.77,0.007903764,1.3370193e-06,0.24414062,538,446,-1.7109,0.027442673,0.8048725128173828,1101824
2583.856484413147,1103872,362.22,226.77,0.010400251,2.7506835e-06,0.24370117,539,444,-1.7102511,0.027034422,0.8376655280590057,1103872
2588.4642162323,1105920,362.22,226.77,-0.0022926682,3.9327384e-07,0.24023438,540,445,-1.7155682,0.026797136,0.16999274492263794,1105920
2593.07351064682,1107968,362.22,226.77,-0.00012669436,4.240407e-07,0.20395508,541,445,-1.7163286,0.01854669,0.7564922422170639,1107968
2597.67373251915,1110016,362.22,226.77,0.01648805,1.0852987e-06,0.23393555,542,449,-1.715277,0.024636732,0.7733078449964523,1110016
2602.2329506874084,1112064,362.22,226.77,0.009131571,1.2094731e-06,0.22739258,543,450,-1.7231709,0.022528732,0.5212779343128204,1112064
2606.7780470848083,1114112,362.22,226.77,-0.006486119,2.2351203e-06,0.18364258,544,442,-1.7193053,0.015500344,0.012343525886535645,1114112
2611.4076080322266,1116160,362.22,226.77,0.015726693,0.0003076891,0.26782227,545,447,-1.7250454,0.0292796,0.696548730134964,1116160
2615.9860265254974,1118208,362.22,226.77,0.0139396265,0.001731167,0.2378418,546,448,-1.7275184,0.02383647,0.6463485062122345,1118208
2620.5526688098907,1120256,362.22,226.77,-0.007575573,1.0565361e-06,0.20405273,547,451,-1.7280138,0.020313237,0.7755738794803619,1120256
2625.0934388637543,1122304,362.22,226.77,0.00607014,2.1251829e-07,0.23945312,548,451,-1.7331375,0.02623635,0.8489691317081451,1122304
2629.6279559135437,1124352,362.22,226.77,0.0052643795,8.795289e-08,0.22524413,549,456,-1.732433,0.021376006,0.8743727207183838,1124352
2634.115063905716,1126400,362.22,226.77,0.0067502735,1.4646096e-07,0.14438477,550,453,-1.7336496,0.012055753,0.5963011384010315,1126400
2638.6392023563385,1128448,362.22,226.77,0.01034585,1.2415725e-07,0.20268555,551,457,-1.7316387,0.018290158,0.7519985288381577,1128448
2643.11532831192,1130496,362.22,226.77,-0.00034916098,1.8528179e-07,0.19882813,552,457,-1.7321072,0.018222367,0.8031419366598129,1130496
2647.5910408496857,1132544,362.22,226.77,0.013187806,6.807146e-08,0.20600586,553,457,-1.7357686,0.018842343,0.7306933999061584,1132544
2652.0651772022247,1134592,362.22,226.77,0.0014570425,3.272052e-05,0.18291016,554,464,-1.7363727,0.016060354,0.1588129997253418,1134592
2656.4773364067078,1136640,362.22,226.77,0.012660468,4.025237e-05,0.23208007,555,457,-1.7424065,0.026806768,0.045966506004333496,1136640
2660.9521720409393,1138688,362.22,226.77,0.008247285,1.016713e-05,0.2133789,556,462,-1.7434622,0.020346107,0.19769781827926636,1138688
2665.384495973587,1140736,362.22,226.77,0.006935539,2.1261423e-05,0.22802734,557,459,-1.7468582,0.020917993,0.6336250901222229,1140736
2669.841099500656,1142784,362.22,226.77,-0.0056242244,6.806503e-06,0.2554199,558,460,-1.756233,0.024924971,0.19595462083816528,1142784
