n_updates,approxkl,time_elapsed,serial_timesteps,explained_variance,policy_entropy,policy_loss,fps,total_timesteps,ep_reward_mean,ep_len_mean,clipfrac,value_loss
773,0.0009931637,5323.82833981514,1583104,0.05594933032989502,5.561202,-0.00077159505,294,1583104,1845.6364926100002,1939.1,0.007861328,18.680676
774,0.0014830808,5330.779853820801,1585152,0.07407498359680176,5.561469,-0.0011194146,296,1585152,1845.4701037599998,1939.1,0.013818359,18.63369
775,0.0014682026,5337.683800697327,1587200,-0.009669184684753418,5.5695124,0.0002852552,298,1587200,1845.9767483900002,1939.1,0.01328125,18.84525
776,0.0019496931,5344.559525251389,1589248,0.016422271728515625,5.5740905,-0.0017604796,295,1589248,1846.1353861700004,1939.1,0.019873047,19.102604
777,0.0021186643,5351.486050128937,1591296,-0.015269875526428223,5.575553,-0.0013803295,295,1591296,1846.0709240400001,1939.1,0.022216797,18.982613
778,0.0018804297,5358.422048091888,1593344,-0.018182873725891113,5.5679708,-0.0008432527,294,1593344,1845.7355689,1939.1,0.01875,18.705332
779,0.0019522586,5365.368049860001,1595392,-0.0007808208465576172,5.5742984,-5.714008e-05,292,1595392,1857.4807458399998,1951.81,0.021630859,18.609768
780,0.0018218415,5372.360535144806,1597440,0.07260465621948242,5.576294,-0.0016090728,298,1597440,1857.6564875200004,1951.81,0.016455078,18.283075
781,0.004622237,5379.233639001846,1599488,-0.04172718524932861,5.565097,-0.0029979413,296,1599488,1857.6726428499999,1951.81,0.056640625,19.048664
782,0.0022412485,5386.135128736496,1601536,0.055003464221954346,5.5762415,-0.0010811144,293,1601536,1859.60245096,1953.52,0.025976563,18.33482
783,0.0017359757,5393.124461650848,1603584,0.048164188861846924,5.58687,-0.0013281733,299,1603584,1859.39696459,1953.52,0.019335937,18.13243
784,0.0007238853,5399.972465276718,1605632,0.09026193618774414,5.5877433,-0.00095836614,296,1605632,1859.62332027,1953.52,0.005761719,18.397493
785,0.0013728417,5406.879506349564,1607680,0.0851207971572876,5.5869584,-0.0013150147,296,1607680,1859.6752700799998,1953.52,0.012792969,18.259745
786,0.000893295,5413.798629760742,1609728,0.05494731664657593,5.583798,-0.0003403989,295,1609728,1859.8227046699997,1953.52,0.0037597655,18.411467
787,0.0009991035,5420.737222194672,1611776,0.05043447017669678,5.5859275,-0.001051872,296,1611776,1859.96778482,1953.52,0.008056641,18.8921
788,0.00086804153,5427.653909921646,1613824,0.002796649932861328,5.585767,-0.00067131466,294,1613824,1860.3492291999999,1953.52,0.0045410157,19.388933
789,0.001950806,5434.619878292084,1615872,0.0018024444580078125,5.5715766,-0.0006140127,294,1615872,1870.6677052899997,1964.25,0.017822266,19.259792
790,0.001304681,5441.576457738876,1617920,0.0010005831718444824,5.577381,-0.0007160519,293,1617920,1871.01525378,1964.25,0.012939453,19.091112
791,0.0034301705,5448.568656206131,1619968,-0.014346480369567871,5.5932493,-0.0034860722,294,1619968,1871.0083997399997,1964.25,0.043798827,19.187962
792,0.0012227248,5455.527794122696,1622016,0.05858945846557617,5.5970263,-0.0005924612,294,1622016,1871.00137555,1964.25,0.008398438,18.67317
793,0.0020719816,5462.4791004657745,1624064,0.05299961566925049,5.5862155,-0.0026147163,293,1624064,1886.3492673199999,1980.32,0.021289062,18.374971
794,0.0018487079,5469.462621688843,1626112,0.0739220380783081,5.588334,-0.003635204,295,1626112,1886.64162727,1980.32,0.017480468,18.420242
795,0.00081637903,5476.392936944962,1628160,0.13775372505187988,5.592929,-0.00132715,294,1628160,1887.0236984999997,1980.32,0.0067382813,18.157307
796,0.0038455524,5483.359248876572,1630208,0.07245033979415894,5.59731,-0.0024294248,295,1630208,1887.0310253799994,1980.32,0.041503906,18.401066
797,0.0009077496,5490.295993089676,1632256,0.19501656293869019,5.6010313,-0.00068774953,298,1632256,1885.8038369599997,1979.69,0.005859375,17.21353
798,0.0013662733,5497.166748046875,1634304,0.09611678123474121,5.596941,-0.001783035,295,1634304,1869.6799662599997,1962.96,0.011083985,34.76052
799,0.0040886095,5504.088865995407,1636352,0.08143490552902222,5.606586,-0.0036004283,293,1636352,1869.8393131000003,1962.96,0.04951172,18.283123
800,0.002820082,5511.078777551651,1638400,0.0758066177368164,5.606932,-0.0018999765,297,1638400,1869.6863633900002,1962.96,0.033447266,18.195332
801,0.0012731025,5517.969321012497,1640448,0.2964239716529846,5.596408,-0.00091059867,298,1640448,1848.0961596600005,1941.09,0.010546875,30.789692
802,0.003182338,5524.840747833252,1642496,0.2927301526069641,5.6073112,-0.0029561247,295,1642496,1847.9021987500005,1941.09,0.035009764,16.226416
803,0.002394219,5531.766277551651,1644544,0.05170869827270508,5.612303,-0.0013176028,297,1644544,1847.7896871600003,1941.09,0.025195312,18.199886
804,0.0033441833,5538.653419017792,1646592,0.021404623985290527,5.6096435,-0.00182999,292,1646592,1847.7984337500002,1941.09,0.038330078,18.658453
805,0.0014312329,5545.651118516922,1648640,0.04275995492935181,5.620862,-0.0005109599,293,1648640,1848.02933432,1941.09,0.012060547,18.53462
806,0.0025157686,5552.642288684845,1650688,-0.01368260383605957,5.616193,-0.0019807774,294,1650688,1848.4070952099999,1942.13,0.026123047,19.02899
807,0.0033575818,5559.601447343826,1652736,0.0939752459526062,5.606599,-0.0033521473,297,1652736,1848.2127096299998,1942.13,0.045214843,17.665493
808,0.0015310158,5566.4786632061005,1654784,0.035662174224853516,5.6080647,-0.0015829023,296,1654784,1848.0232885599999,1942.13,0.015625,18.288076
809,0.0034198153,5573.396554708481,1656832,0.015194594860076904,5.62973,-0.0029033406,294,1656832,1848.2900222199999,1942.13,0.042626955,18.529537
810,0.0037859667,5580.341174840927,1658880,0.21167081594467163,5.639397,-0.0048202304,300,1658880,1847.9177322700002,1942.13,0.04375,16.665503
811,0.0026959404,5587.152694702148,1660928,-0.027532577514648438,5.642361,-0.0014129017,297,1660928,1848.00314426,1942.13,0.030371094,19.11765
812,0.002316607,5594.040706396103,1662976,0.012011885643005371,5.6378484,-0.003517645,294,1662976,1847.75312529,1942.13,0.025097657,18.430199
813,0.0027400258,5601.002085924149,1665024,0.08725196123123169,5.6407914,-0.0015415967,293,1665024,1861.1376190300005,1956.16,0.0296875,18.268757
814,0.005943735,5607.986656904221,1667072,0.04541689157485962,5.651484,-0.0036102706,295,1667072,1861.2411068000001,1956.16,0.07382812,18.512321
815,0.0008672488,5614.9291887283325,1669120,0.002296626567840576,5.6545568,-0.00021991662,293,1669120,1861.3306958800001,1956.16,0.006787109,18.707369
816,0.0029850276,5621.899395227432,1671168,-0.0004113912582397461,5.6573095,-0.0027020813,290,1671168,1861.7191288600004,1956.16,0.033691406,19.033237
817,0.0013917347,5628.943715810776,1673216,0.0032958388328552246,5.6592865,-0.0008197051,292,1673216,1861.7217041300005,1956.16,0.010498047,18.729527
818,0.00051702635,5635.958243370056,1675264,0.014727532863616943,5.656061,0.0005289527,290,1675264,1861.9551714200002,1956.16,0.0012695312,18.5909
819,0.0020865588,5642.998683691025,1677312,0.03365671634674072,5.6597395,-0.0015879801,292,1677312,1861.8587742500004,1956.16,0.021777343,18.622799
820,0.001327062,5649.992262125015,1679360,0.08637070655822754,5.664741,3.250726e-05,293,1679360,1877.19365623,1971.82,0.012158203,18.241077
821,0.0015338686,5656.971964120865,1681408,-0.0024224519729614258,5.67198,-0.00096699345,292,1681408,1877.54107051,1971.82,0.014453125,19.027723
822,0.0028456165,5663.982580661774,1683456,0.031690239906311035,5.678076,-0.0028450328,292,1683456,1877.4619824699996,1971.82,0.034326173,18.536772
823,0.0014425077,5670.976903438568,1685504,-0.020075559616088867,5.68434,-6.8173234e-05,293,1685504,1877.31757007,1971.82,0.012939453,18.869133
824,0.0012259095,5677.964179754257,1687552,0.03943216800689697,5.6805677,-0.0016689796,294,1687552,1877.14614772,1971.82,0.009326172,18.464191
825,0.0011446864,5684.919213056564,1689600,-0.00231778621673584,5.671796,-0.00047078892,292,1689600,1876.99790499,1971.82,0.008398438,18.812626
826,0.002039679,5691.923547744751,1691648,0.03043729066848755,5.661163,-0.0025300817,293,1691648,1877.2480501,1971.82,0.018408203,18.62734
827,0.0014001286,5698.905792236328,1693696,0.02038043737411499,5.6621003,-0.0015482241,295,1693696,1877.7537555699998,1971.82,0.011328125,18.810902
828,0.0024760417,5705.827164649963,1695744,0.09739106893539429,5.672794,-0.0023301532,291,1695744,1877.88816882,1971.82,0.029443359,18.146238
829,0.0012510478,5712.846303224564,1697792,0.0010973215103149414,5.6822658,-0.0006542634,292,1697792,1877.7142603999998,1971.82,0.011914062,19.14212
830,0.00017126316,5719.841036081314,1699840,0.03906524181365967,5.690821,-0.00011010524,293,1699840,1878.0038972599996,1971.82,0.0,18.474707
831,0.0025127293,5726.828017234802,1701888,0.0805010199546814,5.6989074,-0.00093928055,297,1701888,1878.1695356199998,1971.82,0.026904296,18.671097
832,0.001260166,5733.704519510269,1703936,0.26905709505081177,5.7086883,-0.0016973881,294,1703936,1878.2002345499998,1971.82,0.008691406,17.169224
833,0.0014825118,5740.653560161591,1705984,0.20478248596191406,5.72095,-0.0017552361,297,1705984,1878.2576514000002,1971.82,0.011230469,16.364445
834,0.0012429236,5747.534991502762,1708032,0.008933722972869873,5.730402,-0.0013861869,296,1708032,1877.9632049499999,1971.82,0.008447265,18.827423
835,0.0021239996,5754.4408547878265,1710080,-0.004961252212524414,5.7297034,-0.0023433827,299,1710080,1878.32739953,1971.82,0.02216797,19.145853
836,0.00070837466,5761.27662062645,1712128,0.04503542184829712,5.734243,1.7484383e-05,297,1712128,1878.69118498,1971.82,0.003515625,18.942282
837,0.0012855802,5768.1626653671265,1714176,0.0039424896240234375,5.7488194,-0.00066728424,298,1714176,1878.5837776899998,1971.82,0.0108886715,18.817406
838,0.004643027,5775.021865129471,1716224,0.0012434720993041992,5.7588587,-0.0041863127,297,1716224,1878.8849431999995,1971.82,0.058203124,18.860598
839,0.0039173444,5781.900831222534,1718272,0.04571503400802612,5.77221,-0.0028884162,304,1718272,1879.1005763799997,1971.82,0.044921875,18.317299
840,0.0031947023,5788.637248516083,1720320,0.02996736764907837,5.7798834,-0.0006708636,307,1720320,1879.3008725599998,1971.82,0.035253905,18.401794
841,0.0013464945,5795.301237344742,1722368,0.10059350728988647,5.7881746,-0.00022149524,306,1722368,1879.1731565199998,1971.82,0.011523438,17.507233
842,0.0005669956,5801.981184244156,1724416,0.47837400436401367,5.7933054,-0.0010290629,301,1724416,1878.9759064200002,1971.82,0.0020507812,13.943258
843,0.004857267,5808.7715401649475,1726464,0.5835452675819397,5.7897444,-0.005115078,302,1726464,1876.36151431,1968.62,0.04941406,12.346966
844,0.0035586725,5815.539355516434,1728512,0.06124228239059448,5.7837095,-0.0039108396,300,1728512,1876.2872558500003,1968.62,0.04057617,18.340483
845,0.0015359008,5822.348520278931,1730560,0.21950316429138184,5.7901,-0.0038502407,296,1730560,1876.5967086,1968.62,0.013818359,16.350431
846,0.001777382,5829.2531151771545,1732608,0.04237884283065796,5.8003755,-0.0014806141,299,1732608,1876.4182348000002,1968.62,0.015283203,19.32211
847,0.0043293023,5836.08350110054,1734656,0.0950632095336914,5.808585,-0.0034638427,299,1734656,1876.0844966400002,1968.62,0.054248046,18.35139
848,0.0021348055,5842.922238826752,1736704,0.017799735069274902,5.821878,-0.0018821592,299,1736704,1876.2144754200003,1968.62,0.021337891,19.19396
849,0.0025402908,5849.769811630249,1738752,0.09112966060638428,5.836671,-0.0033628843,302,1738752,1876.32893748,1968.62,0.027490234,18.383053
850,0.0026038613,5856.532311916351,1740800,0.026119887828826904,5.8528514,-0.0018037714,292,1740800,1877.8953812300003,1970.43,0.027832031,18.607313
851,0.00093024585,5863.548610687256,1742848,-0.0036820173263549805,5.865212,-0.0005586719,298,1742848,1877.96900852,1970.43,0.0071777343,19.505585
852,0.0016111939,5870.4209179878235,1744896,-0.03483569622039795,5.8670125,-0.00092093775,295,1744896,1878.1381450799997,1970.43,0.0126953125,18.86017
853,0.0024785332,5877.348623275757,1746944,0.018207550048828125,5.8618975,-0.0028933687,296,1746944,1877.7696716799994,1970.43,0.027197266,18.944159
854,0.0027471841,5884.246789693832,1748992,0.14273786544799805,5.864366,-0.00043052394,295,1748992,1877.66754938,1970.43,0.029541016,17.780296
855,0.0024934951,5891.181204557419,1751040,0.058643877506256104,5.867257,-0.0019487025,299,1751040,1877.8302010999998,1970.43,0.02709961,18.283363
856,0.00045773428,5898.019628286362,1753088,0.21873342990875244,5.876299,-0.00032055806,303,1753088,1877.7708200200002,1970.43,0.0017089844,16.281418
857,0.002098962,5904.761786699295,1755136,0.25969040393829346,5.8736763,-0.002636553,301,1755136,1856.3372718300004,1948.79,0.018798828,28.448124
858,0.0016247745,5911.558709859848,1757184,0.3796677589416504,5.890516,-0.0029824637,300,1757184,1841.0011625299999,1932.61,0.016992187,27.91453
859,0.0014370924,5918.377795219421,1759232,0.3653740882873535,5.9176965,-0.00011088701,300,1759232,1823.00100432,1913.94,0.013525391,27.370422
860,0.0020365478,5925.20259976387,1761280,0.4831266403198242,5.9130964,-0.0018741578,300,1761280,1813.9350799999997,1904.27,0.01826172,13.838877
861,0.0020682544,5932.030127048492,1763328,0.49076271057128906,5.8960304,-0.002303383,301,1763328,1817.1236900700003,1907.66,0.019921875,25.494946
862,0.0014557207,5938.815629005432,1765376,0.7109947204589844,5.8885584,-0.0015564943,296,1765376,1813.6847513200003,1904.09,0.013134765,11.582881
863,0.0029076694,5945.718892335892,1767424,0.611872524023056,5.9013615,-0.0024060241,299,1767424,1805.3180559100003,1895.36,0.0340332,10.88527
864,0.00213721,5952.55056977272,1769472,0.08690536022186279,5.9119444,-0.0006236244,301,1769472,1820.0310108700003,1911.01,0.023144532,18.216581
865,0.00078943203,5959.350609064102,1771520,0.31791800260543823,5.9192705,-0.0013544445,297,1771520,1818.66664226,1909.64,0.0051757814,30.540417
866,0.0031866387,5966.2378561496735,1773568,0.12549513578414917,5.9291773,-0.0021001585,294,1773568,1818.0718717599998,1909.64,0.039404295,17.41009
867,0.0009852571,5973.1896777153015,1775616,-0.05331921577453613,5.947406,-0.00055184687,300,1775616,1818.0899829700002,1909.64,0.008203125,19.095356
868,0.0018137706,5980.001201868057,1777664,-0.05130720138549805,5.9573545,-0.0003956981,298,1777664,1818.0145203700001,1909.64,0.014111328,19.276077
869,0.0018672275,5986.8591158390045,1779712,0.09648555517196655,5.964348,-0.0021684628,298,1779712,1818.0656767400003,1909.64,0.022802735,18.42387
870,0.0033687695,5993.710775375366,1781760,0.05257445573806763,5.9780717,-0.0031081294,301,1781760,1818.1350966100001,1909.64,0.04121094,18.522877
871,0.0016771888,6000.494787454605,1783808,0.08733010292053223,5.972814,-0.0020172622,301,1783808,1818.1200429100002,1909.64,0.011962891,17.806427
872,0.0028122757,6007.290038585663,1785856,-0.011557579040527344,5.9646654,-0.00095742603,298,1785856,1818.1887869799998,1909.64,0.033251952,18.925306
873,0.0021091846,6014.1514544487,1787904,0.21097815036773682,5.9634304,-0.0009957441,302,1787904,1818.1284680300002,1909.64,0.022216797,16.305283
874,0.0027878727,6020.9190220832825,1789952,0.06768959760665894,5.9682837,-0.0019668445,297,1789952,1818.3132051300001,1909.64,0.033496093,18.265158
875,0.0015499169,6027.805184841156,1792000,0.08132666349411011,5.976454,-0.00054731255,297,1792000,1818.1390177300002,1909.64,0.01303711,18.299572
876,0.0016400038,6034.705606460571,1794048,0.16707712411880493,5.9787726,-0.0027018,299,1794048,1818.7131515600004,1909.64,0.014941406,17.912062
877,0.0021793502,6041.551849603653,1796096,0.018830716609954834,5.9866486,-0.00047744904,301,1796096,1818.8206115400003,1909.64,0.02080078,19.448475
878,0.0012863285,6048.356152772903,1798144,0.1397286057472229,5.9893928,-0.00063503167,301,1798144,1818.86168008,1909.64,0.009375,18.146753
879,0.002022263,6055.144432783127,1800192,0.10286349058151245,5.99578,-0.0013425186,302,1800192,1818.91914945,1909.64,0.02084961,18.5543
880,0.00056642,6061.906511068344,1802240,0.4467223286628723,5.998244,-0.00045661675,299,1802240,1818.7430682699999,1909.64,0.0024902343,15.410856
881,0.00086771545,6068.751446723938,1804288,0.3038352131843567,5.993038,-0.00061859505,295,1804288,1818.44163706,1909.64,0.005566406,15.019358
882,0.0026355071,6075.67831325531,1806336,-0.0022792816162109375,5.991516,-0.002327804,301,1806336,1818.63094996,1909.64,0.032226562,19.137566
883,0.0029354468,6082.4822862148285,1808384,0.014506518840789795,6.004881,-0.0030091503,301,1808384,1818.658148,1909.64,0.034326173,19.037518
884,0.0033584803,6089.268625497818,1810432,0.17838716506958008,6.0121675,-0.0023754383,299,1810432,1819.1469336699997,1909.64,0.04169922,16.645449
885,0.0009859041,6096.108173131943,1812480,0.8049402683973312,6.0124373,-0.0011608149,298,1812480,1819.1469336699997,1909.64,0.0064453124,0.05956312
886,0.0011824368,6102.962982416153,1814528,0.268124520778656,6.007844,-0.0010303244,304,1814528,1819.01412774,1909.64,0.0076171877,2.3293607
887,0.004074833,6109.686729431152,1816576,0.12217950820922852,5.9870543,-0.0039964174,303,1816576,1818.92350748,1909.64,0.041650392,4.151624
888,0.0013746831,6116.446267366409,1818624,0.12867826223373413,5.984042,-0.0014113575,298,1818624,1818.94604837,1909.64,0.012011719,5.640812
889,0.0024614478,6123.315136909485,1820672,0.11492574214935303,5.97525,-0.0045880442,294,1820672,1818.9685350600002,1909.64,0.026757812,7.425766
890,0.0018846125,6130.265449047089,1822720,0.07445448637008667,5.95495,-0.0009870881,296,1822720,1819.0287019500006,1909.64,0.015625,8.932041
891,0.0022331101,6137.169962406158,1824768,0.046925902366638184,5.94116,-0.002813461,292,1824768,1820.1329435400005,1910.27,0.021484375,10.144208
892,0.0014937634,6144.165146350861,1826816,0.05012470483779907,5.9359007,-0.0014264046,292,1826816,1820.3645230800003,1910.27,0.011865234,11.453787
893,0.0015369944,6151.179648160934,1828864,0.16964572668075562,5.9369454,-0.0008831991,298,1828864,1836.18936553,1927.0,0.014892578,11.572726
894,0.0017989296,6158.048525571823,1830912,0.12337988615036011,5.9291854,-0.0010356432,293,1830912,1836.45639975,1927.0,0.01665039,12.381039
895,0.0028872183,6165.023650884628,1832960,0.134360671043396,5.9225616,-0.0014473058,295,1832960,1836.68292664,1927.0,0.034423828,12.832964
896,0.0014720365,6171.960019826889,1835008,0.07963788509368896,5.9186926,-0.0010426035,297,1835008,1851.5888217300003,1942.37,0.010791016,13.780828
897,0.0041635022,6178.835409879684,1837056,0.04087710380554199,5.919402,-0.0015867902,296,1837056,1857.7130963500001,1948.87,0.044970702,14.659807
898,0.0016770574,6185.742551088333,1839104,0.022027969360351562,5.9144716,-0.00015516563,295,1839104,1858.0850372500001,1948.87,0.0128417965,15.373415
899,0.00252447,6192.666050434113,1841152,0.07073688507080078,5.905545,-0.001972822,293,1841152,1858.4746581600002,1948.87,0.027197266,15.780205
900,0.002818551,6199.636831283569,1843200,0.02436167001724243,5.9041295,-0.0021804052,292,1843200,1858.5356798100004,1948.87,0.029101562,16.659798
901,0.0014628656,6206.649506807327,1845248,0.09765452146530151,5.9187465,-0.00055653567,294,1845248,1858.55874841,1948.87,0.014990235,16.333174
902,0.0019946622,6213.59919834137,1847296,0.11741077899932861,5.9260187,-0.0024810412,291,1847296,1859.04857849,1948.87,0.020654297,15.379649
903,0.002570915,6220.630752325058,1849344,0.06939578056335449,5.9344263,-0.0017997136,294,1849344,1859.3672943899999,1948.87,0.028515626,17.141659
904,0.0025797351,6227.597441673279,1851392,0.05221647024154663,5.942449,-0.0017973876,291,1851392,1859.6964987599997,1948.87,0.027636718,17.17065
905,0.0018578318,6234.613023042679,1853440,0.03912210464477539,5.9470806,-0.0008305111,296,1853440,1859.75931589,1948.87,0.021484375,17.314432
906,0.002243559,6241.517103910446,1855488,0.059283316135406494,5.93777,-0.0018437306,296,1855488,1860.08664566,1948.87,0.025,17.536972
907,0.0022386676,6248.4187734127045,1857536,-0.0030052661895751953,5.9307146,-0.0012588365,295,1857536,1860.1211091799998,1948.87,0.023876954,18.316313
908,0.000982848,6255.346779346466,1859584,0.04359936714172363,5.925394,0.0005152866,291,1859584,1860.17811893,1948.87,0.005419922,17.962925
909,0.0016292965,6262.376786470413,1861632,0.03552490472793579,5.9262133,-0.00082685763,295,1861632,1860.3639118800002,1948.87,0.013867187,17.434519
910,0.0024879635,6269.318483829498,1863680,0.05601280927658081,5.937421,-0.0012562106,296,1863680,1860.342605,1948.87,0.027001953,17.84003
911,0.0017837755,6276.229565620422,1865728,0.13680368661880493,5.9308496,-0.00010954656,297,1865728,1860.2558639100002,1948.87,0.014746094,16.851154
912,0.0020030786,6283.1257083415985,1867776,0.02379387617111206,5.917472,-0.001543666,294,1867776,1860.08803209,1948.87,0.019335937,18.436974
913,0.0011830499,6290.071772098541,1869824,0.213265061378479,5.916757,-0.0010614954,293,1869824,1860.38061701,1948.87,0.00913086,16.115171
914,0.0039748894,6297.057197093964,1871872,0.03597676753997803,5.918204,-0.0020988476,295,1871872,1860.06772522,1948.87,0.046533205,17.908262
915,0.001361357,6303.98097038269,1873920,0.018068134784698486,5.9142094,-0.00014833084,297,1873920,1860.0730077300002,1948.87,0.00913086,18.002697
916,0.0014386887,6310.870096206665,1875968,0.06990921497344971,5.916705,-0.0014132023,294,1875968,1859.84598237,1948.87,0.0125488285,17.857105
917,0.001697889,6317.8162751197815,1878016,0.017612993717193604,5.9211993,-0.0003968061,295,1878016,1859.43121905,1948.87,0.0147949215,18.873096
918,0.0017213576,6324.742825984955,1880064,-0.11611926555633545,5.920292,-0.0007885881,295,1880064,1859.66990307,1948.87,0.015576172,19.241192
919,0.0016542214,6331.670850515366,1882112,0.06183081865310669,5.9138317,-0.001784735,298,1882112,1859.8467164100002,1948.87,0.013671875,18.340359
920,0.0015043019,6338.541846513748,1884160,0.004854440689086914,5.9084773,-0.0012545114,296,1884160,1860.0995654600003,1948.87,0.014941406,18.24355
921,0.0018470353,6345.446742534637,1886208,-0.016671299934387207,5.918075,-0.0009325602,296,1886208,1860.1911982400002,1948.87,0.019628907,18.49555
922,0.0029881909,6352.363799333572,1888256,0.13614517450332642,5.909198,-0.000970272,293,1888256,1860.4172726800005,1948.87,0.03466797,17.203796
923,0.0043207305,6359.3467218875885,1890304,0.05870795249938965,5.9004226,-0.0043785824,296,1890304,1860.0712592300004,1948.87,0.05629883,18.208088
924,0.0031383124,6366.258780002594,1892352,0.07169777154922485,5.8948603,-0.0032748305,296,1892352,1860.3327883000002,1948.87,0.033935547,17.998425
925,0.0024861651,6373.157719135284,1894400,0.11645549535751343,5.8929043,-0.0042877225,293,1894400,1860.6849131000001,1948.87,0.026220703,18.163836
926,0.0027325125,6380.149023532867,1896448,-0.06661748886108398,5.894014,-0.0013749534,291,1896448,1860.32911117,1948.87,0.03251953,19.675835
927,0.0020490147,6387.16586971283,1898496,0.11487966775894165,5.8962464,-0.0022519561,291,1898496,1860.29279642,1948.87,0.021923829,18.388285
928,0.0019670094,6394.191842317581,1900544,0.12544572353363037,5.901471,4.4515986e-05,289,1900544,1860.5092197700003,1948.87,0.022802735,18.099361
929,0.0023834028,6401.265447378159,1902592,-0.004306197166442871,5.9004445,-0.0018992604,287,1902592,1860.37313158,1948.87,0.030126953,19.494717
930,0.0018575514,6408.3884246349335,1904640,0.02716583013534546,5.897752,0.00021649656,288,1904640,1860.7198742799999,1948.87,0.017871093,18.675547
931,0.0021384703,6415.478906869888,1906688,-0.02660191059112549,5.899411,-0.00046957767,290,1906688,1860.5090951699997,1948.87,0.024658203,19.460512
932,0.0056871204,6422.5326318740845,1908736,0.013242244720458984,5.911823,-0.0023301495,293,1908736,1860.37435732,1948.87,0.07670899,19.060179
933,0.0043815924,6429.5124604702,1910784,0.01397937536239624,5.920111,-0.0018557183,294,1910784,1860.4290592199998,1948.87,0.056640625,19.14298
934,0.0025492327,6436.470185518265,1912832,0.018103361129760742,5.92933,-0.0013278823,291,1912832,1860.1824711,1948.87,0.025976563,18.669558
935,0.0010019207,6443.504766941071,1914880,0.011415719985961914,5.934159,-1.1465067e-05,288,1914880,1860.06174005,1948.87,0.0060546873,18.844584
936,0.0021651043,6450.609772443771,1916928,-0.006988048553466797,5.9309525,-0.0009978631,290,1916928,1859.97176489,1948.87,0.02109375,18.90876
937,0.0011346287,6457.661715269089,1918976,0.04454082250595093,5.929112,-0.00024541543,291,1918976,1860.04835126,1948.87,0.009375,18.42448
938,0.0026563813,6464.693742513657,1921024,0.0688176155090332,5.941935,-0.0036606144,290,1921024,1859.9321683699995,1948.87,0.029150391,18.548872
939,0.0012619012,6471.743755817413,1923072,-0.02294027805328369,5.9480987,-0.0007937163,290,1923072,1863.0303295299998,1952.07,0.009960937,19.3829
940,0.0038710372,6478.7895424366,1925120,0.04968583583831787,5.940359,-0.0036535405,292,1925120,1863.4480386099997,1952.07,0.04633789,18.748234
941,0.0028900583,6485.7915625572205,1927168,0.14509862661361694,5.940679,-0.0015163312,288,1927168,1863.3644051799995,1952.07,0.03388672,18.074804
942,0.0015222572,6492.882054805756,1929216,-0.005199551582336426,5.9461393,-0.0011973856,288,1929216,1863.6641741699996,1952.07,0.0146484375,19.53676
943,0.0010377258,6499.978789329529,1931264,0.028735339641571045,5.9405265,-0.00085577724,290,1931264,1863.85450902,1952.07,0.00703125,18.826998
944,0.0016234154,6507.037855148315,1933312,0.08084386587142944,5.937551,-0.0019558202,289,1933312,1863.88061334,1952.07,0.016748047,18.591919
945,0.002481972,6514.123610019684,1935360,0.13459515571594238,5.9518633,-0.0018252373,290,1935360,1863.8756033099999,1952.07,0.030761719,18.334528
946,0.006759384,6521.177567243576,1937408,0.07623589038848877,5.9714975,-0.0067403913,290,1937408,1864.26349317,1952.07,0.0828125,17.925014
947,0.0032345045,6528.224154472351,1939456,0.06829458475112915,5.9843545,-0.0025168261,294,1939456,1863.9525253299998,1952.07,0.035888672,18.430939
948,0.0025643194,6535.186045408249,1941504,-0.030146121978759766,5.9909334,-0.0007195989,292,1941504,1863.8329649200002,1952.07,0.026367188,19.229546
949,0.0020977415,6542.177586317062,1943552,0.016262054443359375,5.9986563,-0.00081728527,294,1943552,1863.9829491300002,1952.07,0.023730468,19.261932
950,0.0012086675,6549.1285083293915,1945600,0.042629778385162354,6.0106883,-3.8580765e-05,296,1945600,1864.5625688200003,1952.07,0.010839844,18.898771
951,0.0021390985,6556.032364368439,1947648,0.07722276449203491,6.019775,-0.00027144054,292,1947648,1864.4635028300002,1952.07,0.022509765,18.483782
952,0.002390277,6563.0360019207,1949696,0.08237731456756592,6.031354,9.870458e-05,295,1949696,1864.2844603700003,1952.07,0.027001953,18.552471
953,0.002716378,6569.966671943665,1951744,0.010768115520477295,6.0422826,-0.0014847933,296,1951744,1876.55216961,1964.78,0.029003907,19.049822
954,0.0034940913,6576.880577087402,1953792,0.036536991596221924,6.0520806,-0.0019750767,296,1953792,1885.7326414200004,1973.71,0.04091797,18.709108
955,0.0020890166,6583.786510705948,1955840,0.06193816661834717,6.053319,-0.00066918106,297,1955840,1892.9029574000003,1980.91,0.018847656,18.201742
956,0.0010103527,6590.672492980957,1957888,-0.036626577377319336,6.066172,-0.0010396866,293,1957888,1901.1883487100004,1989.89,0.0073242188,19.717705
957,0.0012627944,6597.64599275589,1959936,0.06483697891235352,6.0765357,-0.0035616271,296,1959936,1902.3157205700002,1990.58,0.01171875,37.603775
958,0.001025704,6604.544256687164,1961984,0.032824814319610596,6.082186,-0.0004071989,300,1961984,1912.0029941300004,2000.25,0.00625,19.338465
959,0.0046440647,6611.362546443939,1964032,0.046582043170928955,6.0727577,-0.0037435803,301,1964032,1913.2646924700002,2001.18,0.05493164,18.749249
960,0.0045633772,6618.149835109711,1966080,0.02197319269180298,6.0732527,-0.0036221915,295,1966080,1924.8972808800006,2013.08,0.060058594,19.503141
