policy_entropy,explained_variance,ep_reward_mean,clipfrac,fps,ep_len_mean,time_elapsed,approxkl,n_updates,serial_timesteps,policy_loss,value_loss,total_timesteps
3.2203858,0.6096625328063965,1726.29613034,0.030126953,280,1832.39,3751.2204468250275,0.002767848,390,798720,-0.0021282225,18.059975,798720
3.2462685,0.475699245929718,1718.7499216000003,0.01640625,365,1825.51,3758.5234501361847,0.0017831434,391,800768,-0.0015020461,34.35061,800768
3.257167,0.41173213720321655,1719.20527009,0.057763673,260,1825.51,3764.134834051132,0.0045910804,392,802816,-0.0018561858,19.619724,802816
3.2541642,0.3931270241737366,1720.12388643,0.046240233,379,1825.51,3772.001892566681,0.004336267,393,804864,-0.0027099352,19.560215,804864
3.2487805,0.4420890808105469,1720.89090686,0.014599609,258,1825.51,3777.4049208164215,0.0017765716,394,806912,-0.0008318659,19.67973,806912
3.243236,0.44457608461380005,1721.41793196,0.053613283,271,1825.51,3785.3378925323486,0.0046960986,395,808960,-0.00141867,19.46433,808960
3.2430534,0.4655226469039917,1721.71066281,0.019238282,352,1825.51,3792.8782176971436,0.0023113906,396,811008,-0.00021536616,19.60154,811008
3.2403533,0.45919209718704224,1721.78379767,0.024316406,252,1825.51,3798.6842329502106,0.0025214422,397,813056,-0.0020363908,19.523655,813056
3.232118,0.47396087646484375,1721.7999473200002,0.015185547,306,1825.51,3806.7991921901703,0.001852671,398,815104,-0.00011793999,19.532207,815104
3.219109,0.45067858695983887,1721.92369205,0.020019531,287,1825.51,3813.4805903434753,0.0023715957,399,817152,-9.133783e-05,19.475574,817152
3.2334907,0.6556841731071472,1715.5286947700004,0.049707033,293,1819.78,3820.6111602783203,0.004216752,400,819200,-0.005020729,14.554192,819200
3.242625,0.4566464424133301,1714.8994490200002,0.031103516,338,1819.78,3827.5909807682037,0.0029551396,401,821248,-0.0018682632,19.59042,821248
3.245353,0.3942592740058899,1714.96684871,0.007958984,259,1819.78,3833.6374695301056,0.0013075946,402,823296,-0.0011330155,19.754917,823296
3.2495701,0.425804078578949,1715.1597156299997,0.051611327,269,1819.78,3841.5459067821503,0.003969582,403,825344,-0.0032321517,19.615292,825344
3.2515385,0.43130236864089966,1715.1747762100003,0.055859376,246,1819.78,3849.15544462204,0.0044895853,404,827392,-0.0025920346,19.734205,827392
3.2602546,0.3742401599884033,1715.35110091,0.054345705,282,1819.78,3857.448565006256,0.004466734,405,829440,-0.00256917,19.696642,829440
3.262034,0.4209344983100891,1715.74416428,0.046777345,303,1819.78,3864.6987566947937,0.004125303,406,831488,-0.002427848,19.725586,831488
3.249825,0.38684767484664917,1714.99358985,0.06040039,341,1819.78,3871.4530284404755,0.0048773293,407,833536,-0.0017462975,19.404364,833536
3.243401,0.4097471833229065,1715.3423967100002,0.0058105467,348,1819.78,3877.4442393779755,0.0010972617,408,835584,-0.00047333393,19.738651,835584
3.2425961,0.4012482166290283,1715.6255742800004,0.036572266,289,1819.78,3883.314086675644,0.0038879395,409,837632,-0.0016250464,19.844168,837632
3.2520928,0.4203190803527832,1715.7701845100005,0.02265625,267,1819.78,3890.384679079056,0.002024185,410,839680,-0.00032127652,19.787853,839680
3.2537193,0.38877344131469727,1716.1559844300002,0.036328126,243,1819.78,3898.054871082306,0.003261694,411,841728,-0.0023918464,19.746878,841728
3.2553127,0.6555349230766296,1716.67034377,0.024658203,275,1819.78,3906.478312730789,0.0025053436,412,843776,-0.0021763272,20.370296,843776
3.2652645,0.39454323053359985,1716.22147567,0.029199218,252,1819.78,3913.917744874954,0.0028174447,413,845824,-0.0011628408,19.773039,845824
3.2655914,0.40618449449539185,1735.0750864499998,0.01328125,269,1838.9,3922.038326025009,0.0016932165,414,847872,-0.00189014,19.669033,847872
3.2668927,0.45598864555358887,1753.8970286900003,0.03642578,258,1857.99,3929.629442214966,0.0032950551,415,849920,-0.002090488,19.573147,849920
3.2698307,0.4002681374549866,1772.5351277100003,0.034863282,358,1877.03,3937.540734767914,0.0032046488,416,851968,-0.0020533386,19.615065,851968
3.280128,0.39042365550994873,1791.18073297,0.049853515,263,1896.1,3943.2530012130737,0.004098696,417,854016,-0.001982315,19.670462,854016
3.285178,0.36090797185897827,1810.02234355,0.035009764,327,1915.19,3951.0228703022003,0.0032909655,418,856064,-0.0005908137,19.589148,856064
3.2803063,0.4031614661216736,1828.7884418800002,0.08300781,346,1934.23,3957.2701218128204,0.0063510397,419,858112,-0.0033053905,19.628502,858112
3.282629,0.4372515082359314,1847.57417876,0.042285156,313,1953.23,3963.178233385086,0.003925505,420,860160,-0.0014547232,19.60506,860160
3.297855,0.4095346927642822,1865.9237818400004,0.06865235,270,1972.26,3969.710686683655,0.0057152677,421,862208,-0.0016707813,19.91978,862208
3.295739,0.35503941774368286,1866.0692745699998,0.043652344,275,1972.26,3977.294221162796,0.003833975,422,864256,-0.0013479104,19.74834,864256
3.289262,0.36892038583755493,1866.75214593,0.043310545,246,1972.26,3984.733085870743,0.0039132857,423,866304,-0.0016032091,19.56883,866304
3.2914646,0.33887606859207153,1867.1540943599998,0.06137695,240,1972.26,3993.0557856559753,0.0046009957,424,868352,-0.0035041529,19.753044,868352
3.2942765,0.3658047318458557,1867.73452262,0.03300781,322,1972.26,4001.5719554424286,0.0031325188,425,870400,-0.0022205503,19.744694,870400
3.2936451,0.3439370393753052,1886.56892531,0.014013672,251,1991.33,4007.9319813251495,0.0017868506,426,872448,-0.0002491926,19.952694,872448
3.2966657,0.3339831829071045,1886.77308417,0.034228515,284,1991.33,4016.0925059318542,0.002887554,427,874496,-0.0002569636,19.71256,874496
3.3035579,0.33894991874694824,1887.0303378399997,0.03540039,310,1991.33,4023.296335220337,0.0030278661,428,876544,-0.0036173046,19.72437,876544
3.3043633,0.31374722719192505,1886.6457197199998,0.021240234,377,1991.33,4029.8970744609833,0.0023672385,429,878592,-0.0009982239,19.791712,878592
3.3059704,0.3425558805465698,1905.4855328099998,0.035107423,300,2010.4,4035.330206632614,0.0037124373,430,880640,-0.0019608368,19.96426,880640
3.2985435,0.3269181251525879,1905.8016467999998,0.0296875,359,2010.4,4042.146341085434,0.00285997,431,882688,-0.0032192518,19.927036,882688
3.2999604,0.42816317081451416,1904.7522436199997,0.038720705,403,2010.4,4047.848634958267,0.0040278407,432,884736,-0.0058661345,16.65793,884736
3.2997139,0.30349719524383545,1904.4916446,0.023730468,323,2010.4,4052.9229259490967,0.0023469615,433,886784,-0.0012983382,19.85593,886784
3.2903228,0.3616534471511841,1904.50397912,0.044677734,249,2010.4,4059.256301879883,0.0037021476,434,888832,-0.0014368987,19.568575,888832
3.287206,0.36776137351989746,1904.5145017599998,0.038720705,302,2010.4,4067.4582195281982,0.003809228,435,890880,-0.0025954335,19.697208,890880
3.286958,0.3534092307090759,1904.6656174999998,0.029638672,358,2010.4,4074.23996591568,0.0027546617,436,892928,-0.002505893,19.740326,892928
3.2859135,0.3250475525856018,1904.4332296399998,0.014697266,275,2010.4,4079.961511850357,0.0017869696,437,894976,0.0003186455,19.829529,894976
3.2891915,0.3373938202857971,1904.9285527999998,0.027392577,289,2010.4,4087.3938026428223,0.0024548376,438,897024,-0.0006349882,19.716717,897024
3.3050778,0.36894237995147705,1905.28915385,0.03339844,273,2010.4,4094.479465007782,0.00293047,439,899072,-0.0021241456,19.675278,899072
3.306641,0.3356565833091736,1923.9901993400003,0.04248047,342,2029.46,4101.956912755966,0.0036254071,440,901120,-0.0024292432,19.563478,901120
3.3018622,0.34956175088882446,1924.9261400500002,0.026660156,307,2029.46,4107.932328939438,0.0028766182,441,903168,-0.003128801,19.729618,903168
3.2932262,0.3594597578048706,1925.3745001899997,0.04477539,243,2029.46,4114.600494623184,0.0038973975,442,905216,-0.0017925656,19.752836,905216
3.2877476,0.33097022771835327,1925.8057002299997,0.041308593,328,2029.46,4123.013741970062,0.0038019363,443,907264,-0.0017360989,19.790556,907264
3.2853427,0.328959584236145,1926.1121450799997,0.032421876,295,2029.46,4129.25736784935,0.0033440408,444,909312,-0.0002888143,19.683163,909312
3.2846692,0.36124831438064575,1926.4440919799997,0.03237305,283,2029.46,4136.179291963577,0.0031011202,445,911360,-0.0026334997,19.570574,911360
3.2783775,0.3428086042404175,1926.6460460500002,0.05698242,322,2029.46,4143.4150149822235,0.005024054,446,913408,-0.0014435744,19.801163,913408
3.2832172,0.389356791973114,1927.01162521,0.02241211,253,2029.46,4149.759585380554,0.0022186527,447,915456,-0.0010196435,19.742956,915456
3.3033116,0.3500595688819885,1927.3069401900004,0.03276367,301,2029.46,4157.848058462143,0.0036058705,448,917504,-0.0014089951,19.708532,917504
3.3036606,0.3554481863975525,1927.48013448,0.020166015,288,2029.46,4164.643610239029,0.0024208296,449,919552,-0.0009772268,19.672628,919552
3.3015296,0.3824390172958374,1927.7230328900002,0.0064453124,282,2029.46,4171.746467828751,0.0013160824,450,921600,-0.00039942912,19.614979,921600
3.2953992,0.38849782943725586,1927.9101197500004,0.06333008,256,2029.46,4178.99315071106,0.005135245,451,923648,-0.0031619915,19.787176,923648
3.293914,0.34784477949142456,1928.1002378900002,0.042041015,377,2029.46,4186.990336418152,0.003320162,452,925696,-0.0009152244,19.581799,925696
3.2933202,0.3442397713661194,1928.3687508600005,0.05258789,273,2029.46,4192.423187971115,0.0044657793,453,927744,-8.1079196e-07,19.53211,927744
3.3031223,0.3451199531555176,1928.4510173200001,0.042675782,285,2029.46,4199.8998811244965,0.004164268,454,929792,-0.0034537353,19.66705,929792
3.3108306,0.31915634870529175,1928.58503292,0.033740234,251,2029.46,4207.069244146347,0.0030302636,455,931840,-0.0020477364,19.66519,931840
3.3057106,0.3339959383010864,1928.70188544,0.032226562,280,2029.46,4215.214009046555,0.0033537298,456,933888,-0.00073129433,19.576488,933888
3.293644,0.3376769423484802,1928.72048526,0.028320312,312,2029.46,4222.506583690643,0.0033098073,457,935936,-0.0011834141,19.586353,935936
3.2870383,0.3385165333747864,1928.71105555,0.07426758,376,2029.46,4229.071930646896,0.005750415,458,937984,-0.0039334088,19.48231,937984
3.2763772,0.3568339943885803,1928.64424349,0.053857423,252,2029.46,4234.510177850723,0.00706347,459,940032,-0.0015294448,19.462673,940032
3.265211,0.35966527462005615,1928.61324236,0.031103516,266,2029.46,4242.60702085495,0.0032660973,460,942080,-0.0018893884,19.394802,942080
3.2678096,0.39879298210144043,1928.4111289899997,0.044873048,314,2029.46,4250.29758644104,0.004555785,461,944128,-0.0004224084,19.714497,944128
3.2713325,0.4149662256240845,1928.2560004199997,0.039013673,389,2029.46,4256.809127569199,0.0039540515,462,946176,-0.0016935219,19.383686,946176
3.2651703,0.3908804655075073,1930.4718382600001,0.013525391,330,2030.59,4262.065891981125,0.0017910628,463,948224,-0.00018980868,19.470669,948224
3.2661233,0.3605673909187317,1930.4392898800004,0.0496582,240,2030.59,4268.258620977402,0.004283227,464,950272,-0.002738808,19.53294,950272
3.2665608,0.4447202682495117,1930.6486289499996,0.029833984,250,2030.59,4276.781627416611,0.0030171282,465,952320,-0.0020698556,19.50736,952320
3.2662895,0.41921699047088623,1930.3121108500002,0.065820314,339,2030.59,4284.972003221512,0.0054860795,466,954368,-0.0022551217,19.411207,954368
3.2604816,0.3846299648284912,1930.3244062900003,0.043798827,266,2030.59,4291.0029282569885,0.003781592,467,956416,-0.0018958835,19.39261,956416
3.2534554,0.3789708614349365,1930.1837346999996,0.029589843,251,2030.59,4298.700282096863,0.0027830803,468,958464,-0.0007787396,19.425116,958464
3.2529469,0.35791075229644775,1930.09872604,0.042675782,284,2030.59,4306.835941791534,0.0036530246,469,960512,-0.0008495323,19.364113,960512
3.251606,0.4388543367385864,1930.2131909699997,0.051220704,352,2030.59,4314.029236793518,0.0054785227,470,962560,-0.0036226627,19.483994,962560
3.2449818,0.34838157892227173,1929.9899281799999,0.021435548,277,2030.59,4319.839558362961,0.0024948576,471,964608,-0.00083123444,19.360476,964608
3.244676,0.36689460277557373,1929.9825553399999,0.02446289,263,2030.59,4327.233448505402,0.0025203016,472,966656,0.00032262775,19.35554,966656
3.2545567,0.46017664670944214,1929.9923760800002,0.020654297,246,2030.59,4335.008017778397,0.002374438,473,968704,-0.0017966324,19.341635,968704
3.2650647,0.3947443962097168,1929.85255875,0.024267578,356,2030.59,4343.310186386108,0.0026720979,474,970752,0.0001231732,19.324352,970752
3.265411,0.3625129461288452,1929.7544119800002,0.031591795,306,2030.59,4349.0490872859955,0.0031237532,475,972800,-0.0016746661,19.512495,972800
3.2617135,0.3326449990272522,1929.8111894,0.021679688,278,2030.59,4355.735867738724,0.002250422,476,974848,-0.0016638536,19.747921,974848
3.266198,0.35327857732772827,1929.7782754,0.027685547,268,2030.59,4363.0845079422,0.0027414898,477,976896,-0.00026967013,19.617817,976896
3.2735543,0.4032314419746399,1929.8116246700001,0.008203125,243,2030.59,4370.726236820221,0.0010876367,478,978944,-0.0007256671,19.460028,978944
3.2822642,0.38479000329971313,1929.5269067899999,0.06074219,291,2030.59,4379.148334264755,0.004935075,479,980992,-0.0025144233,19.406422,980992
3.291016,0.3610121011734009,1929.5689035899998,0.028027344,316,2030.59,4386.18620967865,0.00262953,480,983040,-0.0022087044,19.372461,983040
3.3070564,0.33843451738357544,1929.5391380199999,0.015625,260,2030.59,4392.664171218872,0.0017807173,481,985088,-0.0015927097,19.42801,985088
3.3239264,0.4428064823150635,1929.8666142999998,0.050341796,333,2030.59,4400.539033174515,0.0043943617,482,987136,-0.0032119951,19.376257,987136
3.3242345,0.41917890310287476,1929.6930317899998,0.022216797,348,2030.59,4406.68884563446,0.0031205926,483,989184,-0.0011852905,19.40888,989184
3.313105,0.4113871455192566,1929.66701065,0.035888672,328,2030.59,4412.572468519211,0.0035067822,484,991232,0.00024649472,19.403072,991232
3.3032048,0.41017967462539673,1929.8190265500002,0.047802735,305,2030.59,4418.807103872299,0.0041744737,485,993280,-0.0028323852,19.476448,993280
3.300716,0.4049419164657593,1936.83714752,0.013671875,342,2036.39,4425.522691965103,0.0016800798,486,995328,-0.00089194626,19.373493,995328
3.294223,0.400016725063324,1937.009939,0.03334961,245,2036.39,4431.505521535873,0.0033191268,487,997376,-0.00042026193,19.377026,997376
3.294393,0.3669635057449341,1937.0235294499998,0.021679688,380,2036.39,4439.84987449646,0.0022952254,488,999424,-9.7242606e-05,19.438755,999424
