fps,time_elapsed,ep_len_mean,value_loss,approxkl,clipfrac,explained_variance,policy_entropy,n_updates,total_timesteps,serial_timesteps,policy_loss,ep_reward_mean
296,5132.5313885211945,1705.72,11.546663,0.00503507,0.054052733,0.7410606443881989,3.2428765,727,1488896,1488896,-0.004375848,1169.7183913200001
304,5139.444847106934,1692.78,10.963943,0.004191716,0.044628907,0.8772921487689018,3.24513,728,1490944,1490944,-0.0015240206,1159.8086166100002
291,5146.227651834488,1709.94,11.149183,0.004589217,0.051220704,0.7348566055297852,3.233909,729,1492992,1492992,-0.00066085876,1172.80728757
289,5153.256053209305,1709.94,9.90694,0.0048842514,0.061914064,0.8007576018571854,3.231332,730,1495040,1495040,-0.0015926473,1173.03024994
282,5160.332581758499,1709.94,9.784486,0.0069959476,0.086523436,0.8304483443498611,3.2373924,731,1497088,1497088,-0.0017295057,1173.68746675
284,5167.578008413315,1709.94,12.149572,0.0064026364,0.07929687,0.7585751265287399,3.2508502,732,1499136,1499136,-0.0057342355,1174.4605029600002
288,5174.767074346542,1715.29,14.708199,0.0068476037,0.07836914,0.7950534671545029,3.2608292,733,1501184,1501184,-0.0027887993,1177.56600559
280,5181.87223815918,1706.07,6.3402405,0.0039506936,0.038183592,0.8810967952013016,3.2708316,734,1503232,1503232,-0.0052595995,1170.92599234
278,5189.168923377991,1690.51,15.807266,0.0032188229,0.03642578,0.8063459694385529,3.2696118,735,1505280,1505280,-0.0021335185,1159.3210309300002
288,5196.529849290848,1673.93,17.755867,0.0039913636,0.047460936,0.781100258231163,3.274969,736,1507328,1507328,-0.004098171,1148.21458691
291,5203.63497877121,1657.83,4.3789263,0.003941171,0.044189453,0.9278474375605583,3.2952774,737,1509376,1509376,-0.0049940995,1136.6492185099999
292,5210.726980686188,1571.67,34.677128,0.004873538,0.05649414,0.7314358651638031,3.3226738,738,1511424,1511424,-0.0036823824,1075.0237007100002
292,5217.73720407486,1515.09,19.809782,0.004048674,0.04926758,0.8632401525974274,3.3408387,739,1513472,1513472,-0.0062324903,1035.1429841299998
283,5224.736996889114,1474.52,14.624539,0.0036868001,0.038134765,0.8598126024007797,3.355667,740,1515520,1515520,-0.002822863,1005.36246961
285,5231.964455366135,1437.38,15.553024,0.0040047993,0.04477539,0.8867643848061562,3.3649814,741,1517568,1517568,-0.0034183152,978.7865488299999
288,5239.133851289749,1437.34,4.5336547,0.005646662,0.061816406,0.9274677485227585,3.3649201,742,1519616,1519616,-0.0066822553,978.8098469299999
287,5246.2340631484985,1453.65,12.506825,0.005240104,0.066503905,0.7193251848220825,3.370541,743,1521664,1521664,-0.00449618,990.7132902599999
289,5253.362485408783,1469.84,10.040115,0.0042909775,0.047314454,0.7643962204456329,3.3814378,744,1523712,1523712,-0.002008636,1002.8118734299999
291,5260.442960500717,1484.4,10.366585,0.0038572252,0.045556642,0.7751058042049408,3.3873832,745,1525760,1525760,-0.0030806272,1013.8789885599998
281,5267.46234869957,1501.78,10.662099,0.00541982,0.060498048,0.7559783756732941,3.3860765,746,1527808,1527808,-0.0064263307,1026.9667869
289,5274.744185686111,1519.36,13.812372,0.0039547686,0.046044923,0.7002822160720825,3.383429,747,1529856,1529856,-0.0030663048,1039.7968985999998
292,5281.833578824997,1519.36,12.234351,0.005753274,0.07148437,0.7314470112323761,3.3882904,748,1531904,1531904,-0.0036983695,1040.24707404
295,5288.833929300308,1519.36,13.71582,0.004343658,0.05229492,0.6690129637718201,3.4037025,749,1533952,1533952,-0.0019530287,1040.15859606
288,5295.761768579483,1519.36,12.065119,0.006072124,0.075488284,0.7179572880268097,3.419147,750,1536000,1536000,-0.005419073,1040.16468253
277,5302.857137203217,1519.36,14.285799,0.004870898,0.05859375,0.6728385090827942,3.4264576,751,1538048,1538048,-0.004402174,1040.6300390499998
292,5310.231957435608,1519.36,10.310545,0.0032601662,0.035986327,0.7659644782543182,3.4314816,752,1540096,1540096,-0.0033472602,1041.07226434
291,5317.235008955002,1531.35,13.790703,0.0054719043,0.06196289,0.7142846286296844,3.4370658,753,1542144,1542144,-0.0034867935,1050.2558993599998
281,5324.271115541458,1514.8,14.189829,0.0053706905,0.061572265,0.782261997461319,3.4481874,754,1544192,1544192,-0.0029529806,1038.4258775999997
281,5331.556601047516,1514.83,14.772509,0.004158976,0.04902344,0.7699442803859711,3.4666991,755,1546240,1546240,-0.0027032322,1036.99362194
291,5338.833299875259,1513.38,4.113196,0.0033903974,0.03793945,0.9188294038176537,3.480573,756,1548288,1548288,-0.0038925707,1035.50029959
290,5345.871247291565,1530.03,11.1715765,0.0027697855,0.028125,0.7704612165689468,3.4879117,757,1550336,1550336,-0.00047787436,1047.85598212
284,5352.932829856873,1530.03,8.2782135,0.0034318771,0.03881836,0.8152184635400772,3.495015,758,1552384,1552384,-0.0036557305,1047.3347101299998
287,5360.135113477707,1530.03,10.288708,0.0044536507,0.049951173,0.7261980772018433,3.506888,759,1554432,1554432,-0.0029409803,1047.26526408
289,5367.267475366592,1530.03,12.680471,0.0032157302,0.03461914,0.7099045515060425,3.511472,760,1556480,1556480,-0.0011552598,1047.6304431800002
295,5374.336305856705,1513.76,16.138247,0.004633984,0.052490234,0.7695861756801605,3.5144958,761,1558528,1558528,-0.0037956845,1034.68918525
293,5381.265842437744,1500.31,13.142125,0.0038423948,0.04482422,0.8302779644727707,3.523487,762,1560576,1560576,-0.0047571254,1024.6809474299998
288,5388.235920667648,1500.31,13.962216,0.00360692,0.04033203,0.7257802784442902,3.5282054,763,1562624,1562624,-0.0005636946,1024.69033163
300,5395.347056627274,1486.81,3.707459,0.0038551888,0.038378906,0.9313841983675957,3.525062,764,1564672,1564672,-0.006422399,1014.6367787900001
301,5402.172678470612,1470.27,15.240184,0.0042174724,0.04482422,0.798041969537735,3.5231824,765,1566720,1566720,-0.001833595,1004.8554311299999
285,5408.974190711975,1470.27,9.608146,0.0039816042,0.04638672,0.8187079876661301,3.5271313,766,1568768,1568768,-0.0032110165,1005.9539932700001
288,5416.137650489807,1485.14,10.770492,0.0048745293,0.056591798,0.7551101744174957,3.525643,767,1570816,1570816,-0.0028053399,1016.9134008800002
291,5423.250539064407,1485.14,13.041682,0.0037654073,0.04423828,0.73101407289505,3.517287,768,1572864,1572864,-0.0016608745,1017.20227033
280,5430.272565364838,1486.94,12.703269,0.005248925,0.06367187,0.7395344972610474,3.51357,769,1574912,1574912,-0.0022288968,1018.68092699
280,5437.563596248627,1486.94,9.985563,0.0057800957,0.0647461,0.7440359890460968,3.5156326,770,1576960,1576960,-0.0020105853,1018.7750644399999
288,5444.927911520004,1495.45,14.920858,0.0038940297,0.045166016,0.7091503143310547,3.5204015,771,1579008,1579008,-0.00229064,1025.0304455799999
279,5452.036758184433,1495.45,12.980313,0.005519721,0.06069336,0.7240902483463287,3.5168827,772,1581056,1581056,-0.0019304594,1024.61867928
297,5459.372609138489,1495.45,10.109927,0.004836165,0.051953126,0.7325153052806854,3.493877,773,1583104,1583104,-0.0030765699,1024.61544523
285,5466.256771564484,1495.45,9.508744,0.006211604,0.07553711,0.8120362609624863,3.470487,774,1585152,1585152,-0.0017889623,1025.6068654199998
288,5473.438846111298,1480.09,17.44649,0.005207138,0.060058594,0.7737658768892288,3.4620032,775,1587200,1587200,-0.0019105524,1014.8216515
287,5480.5459814071655,1497.22,9.651699,0.004121117,0.043896485,0.8241169154644012,3.457206,776,1589248,1589248,0.00018252406,1027.95198396
288,5487.67208981514,1479.76,18.506481,0.0041245357,0.04458008,0.7699885666370392,3.453626,777,1591296,1591296,-0.0039960993,1015.0150843199999
289,5494.777178525925,1479.76,9.779592,0.007074929,0.08461914,0.7568270564079285,3.460446,778,1593344,1593344,-0.0031938888,1015.0728609999999
284,5501.859764575958,1479.76,10.597288,0.006540277,0.07314453,0.7326011657714844,3.4744172,779,1595392,1595392,-0.0028976123,1015.0331779499998
277,5509.067581892014,1479.76,10.34228,0.0096915355,0.10317383,0.7990051507949829,3.4779058,780,1597440,1597440,-0.0042627,1015.5933810399999
287,5516.461941242218,1478.49,4.3640947,0.00511208,0.057373047,0.9190144911408424,3.501716,781,1599488,1599488,-0.004279011,1014.1530907199999
296,5523.627152919769,1417.02,21.510374,0.007827453,0.07729492,0.824830949306488,3.5331771,782,1601536,1601536,-0.009017589,968.4818575700001
279,5530.530370473862,1409.34,7.731289,0.006034712,0.07197265,0.8992306441068649,3.5486,783,1603584,1603584,-0.004557499,962.91643118
280,5537.852841377258,1400.28,7.894081,0.0034664695,0.03696289,0.9223127216100693,3.5520146,784,1605632,1605632,-0.0004447406,956.34346959
272,5545.150086641312,1373.07,8.431219,0.0031424135,0.038427733,0.9328567609190941,3.5566757,785,1607680,1607680,-0.0018184191,935.8036075099999
273,5552.674320697784,1348.37,5.71263,0.0026442646,0.026123047,0.9431871250271797,3.5622928,786,1609728,1609728,-0.0024181725,917.23355976
276,5560.155358791351,1343.28,7.891978,0.004651834,0.05673828,0.8311742097139359,3.5670426,787,1611776,1611776,-0.0061072866,912.5367056599998
280,5567.555767774582,1343.28,9.6687565,0.0046341494,0.05263672,0.7849467843770981,3.5822837,788,1613824,1613824,-0.001329272,912.0751600399998
280,5574.861053228378,1333.3,17.094631,0.003567744,0.039111327,0.8219226151704788,3.5959308,789,1615872,1615872,-0.00097542943,905.58557755
285,5582.1541883945465,1309.52,13.78466,0.0050772685,0.054492187,0.8273122161626816,3.6069713,790,1617920,1617920,-0.004326842,888.4422830899999
295,5589.332168579102,1297.66,9.075438,0.004093719,0.04711914,0.8925608098506927,3.611695,791,1619968,1619968,-0.0022655795,879.7651189400001
292,5596.268797159195,1312.92,10.257822,0.0026184013,0.02475586,0.8079971224069595,3.605575,792,1622016,1622016,-0.0014239524,891.55084321
289,5603.27548623085,1306.83,8.291633,0.006010814,0.06547852,0.7994767427444458,3.612325,793,1624064,1624064,-0.007932381,887.1220817300001
284,5610.34033870697,1303.52,15.236461,0.0039818916,0.04272461,0.7826407253742218,3.6273675,794,1626112,1626112,-0.0027517718,883.59329783
291,5617.545238494873,1282.11,21.186304,0.004408958,0.053710938,0.7690671235322952,3.6333356,795,1628160,1628160,-0.0022556277,868.5434659800001
289,5624.561903476715,1292.17,10.83973,0.00408695,0.046142578,0.7207432985305786,3.632917,796,1630208,1630208,-0.0021257477,875.5226321100001
279,5631.639988899231,1301.39,12.102267,0.005670013,0.06337891,0.6069923639297485,3.639146,797,1632256,1632256,-0.002082246,881.0043190800002
285,5638.970718622208,1301.39,11.360147,0.0031050371,0.036376953,0.7893146723508835,3.6603687,798,1634304,1634304,-0.0035369494,881.7342807
284,5646.153802394867,1300.57,5.1360292,0.005329226,0.057714842,0.9289140105247498,3.662292,799,1636352,1636352,-0.0033732827,881.2621487999999
284,5653.347732782364,1300.57,13.105901,0.0066584414,0.080761716,0.5733492374420166,3.6615841,800,1638400,1638400,-0.0053576217,881.3813949299999
291,5660.542481184006,1317.15,10.358893,0.0051126955,0.06088867,0.7676253467798233,3.6727529,801,1640448,1640448,-0.0036424515,892.6775874100001
297,5667.572283983231,1333.25,13.543195,0.004281194,0.04799805,0.6511382162570953,3.684548,802,1642496,1642496,-0.0011075961,904.8782266600001
289,5674.46316075325,1333.25,10.37601,0.003759283,0.036083985,0.7735926359891891,3.6887507,803,1644544,1644544,-0.0023791164,904.2258020800001
291,5681.53974032402,1350.49,10.697625,0.0030516575,0.03378906,0.7631880939006805,3.6914318,804,1646592,1646592,-0.0015398698,917.01577524
288,5688.560972452164,1368.07,13.706327,0.004660776,0.051416017,0.7237315475940704,3.6793277,805,1648640,1648640,-0.003230488,929.5346450300001
292,5695.65539932251,1385.45,9.701784,0.0034977465,0.03779297,0.7804163247346878,3.6785824,806,1650688,1650688,-0.0029681777,942.8849760800002
288,5702.668110609055,1401.86,12.929901,0.006154366,0.06743164,0.7319353520870209,3.6765618,807,1652736,1652736,-0.004674359,955.4174414400001
285,5709.770616769791,1419.52,14.771419,0.0029740208,0.028710937,0.747050404548645,3.6686625,808,1654784,1654784,-0.0018394605,969.0229222999999
280,5716.949555397034,1437.01,10.607966,0.004828848,0.053466797,0.7783695608377457,3.658463,809,1656832,1656832,-0.00321385,982.2985717899999
281,5724.250249147415,1454.86,9.677729,0.0070544286,0.07333984,0.7656231820583344,3.6528332,810,1658880,1658880,-0.004355815,995.7445203999999
279,5731.533569574356,1468.41,13.028781,0.007108224,0.07734375,0.5970926880836487,3.6533027,811,1660928,1660928,-0.0066241873,1006.0512462799999
280,5738.862900018692,1500.14,13.395877,0.0034640313,0.042626955,0.8399326354265213,3.652454,812,1662976,1662976,-0.0050008753,1028.91020674
280,5746.158652544022,1515.1,14.263286,0.0046248,0.04975586,0.6715632975101471,3.6558557,813,1665024,1665024,-0.0029639564,1040.0466605099998
281,5753.473349809647,1523.08,9.156746,0.0039461637,0.044189453,0.8485988974571228,3.6490216,814,1667072,1667072,-0.0050476277,1046.53755151
281,5760.761561870575,1537.9,10.214017,0.003402176,0.038085938,0.7988284081220627,3.6387439,815,1669120,1669120,-0.0029660128,1057.86681041
282,5768.032415390015,1555.67,10.140028,0.004703278,0.056005858,0.7909466624259949,3.6327767,816,1671168,1671168,-0.0016615397,1071.48461193
284,5775.280607700348,1573.09,14.055362,0.0042727413,0.047216795,0.6866581737995148,3.6339462,817,1673216,1673216,-0.00152801,1084.50044775
278,5782.477334022522,1585.66,14.515605,0.0036355932,0.03955078,0.6943428218364716,3.6373374,818,1675264,1675264,-0.0023376157,1093.86550466
280,5789.838803768158,1602.01,9.799439,0.00405438,0.043408204,0.8198180645704269,3.629724,819,1677312,1677312,-0.0018587656,1106.6840091899999
287,5797.140921354294,1613.79,4.9279184,0.0044629364,0.050732423,0.9225808158516884,3.62363,820,1679360,1679360,-0.0054649627,1115.3698167
292,5804.265766859055,1631.46,11.735209,0.0037116143,0.041552734,0.7534728199243546,3.6184914,821,1681408,1681408,-0.0014885375,1128.6236761300001
288,5811.268576860428,1631.46,15.741974,0.0043664877,0.04873047,0.6635701358318329,3.617517,822,1683456,1683456,-0.0046710162,1129.1012392100001
277,5818.377687454224,1631.46,10.668316,0.0050158277,0.06298828,0.7244260609149933,3.6368046,823,1685504,1685504,-0.000731156,1128.0316114200002
273,5825.757228136063,1631.46,10.436499,0.0077246837,0.09243164,0.7165504395961761,3.6582665,824,1687552,1687552,-0.004706678,1127.5844063000002
268,5833.239907503128,1631.46,12.780953,0.0059006154,0.07329102,0.7447032928466797,3.6662288,825,1689600,1689600,-0.0065677925,1127.7535865300001
283,5840.9315485954285,1631.46,12.183634,0.0046103876,0.055615235,0.7225829064846039,3.664069,826,1691648,1691648,-0.004305463,1127.59311632
291,5848.146097660065,1631.46,10.372591,0.0035691448,0.039208986,0.7648341655731201,3.650579,827,1693696,1693696,-0.0018148307,1126.85935638
288,5855.175267934799,1605.6,17.833939,0.0035511039,0.038134765,0.7649704068899155,3.6437294,828,1695744,1695744,-0.004463013,1107.6919071199998
285,5862.266327381134,1605.6,9.932631,0.0053760507,0.06679688,0.7954124957323074,3.6509883,829,1697792,1697792,-0.003621484,1107.46904509
262,5869.448094367981,1605.6,9.962774,0.0033367563,0.03769531,0.827977254986763,3.655114,830,1699840,1699840,-0.0018097591,1108.1782019
284,5877.25471329689,1589.08,14.787143,0.003718676,0.04018555,0.8059146106243134,3.6622531,831,1701888,1701888,-0.0040385635,1096.51926572
284,5884.443377494812,1605.63,9.91803,0.0030507706,0.032910157,0.7810288220643997,3.6776779,832,1703936,1703936,-0.00037728305,1109.09072349
280,5891.636655807495,1605.63,10.477524,0.004296542,0.05214844,0.796769306063652,3.691239,833,1705984,1705984,-0.004598382,1111.1663638700002
283,5898.9365384578705,1605.64,13.019339,0.006169847,0.055126954,0.8541294038295746,3.706284,834,1708032,1708032,-0.0023816596,1111.79832192
293,5906.1600868701935,1587.97,17.148155,0.0034804866,0.035107423,0.8267949670553207,3.7134805,835,1710080,1710080,-0.0024042453,1099.61839928
284,5913.139200687408,1587.97,11.706221,0.004217241,0.053515624,0.7652572393417358,3.7140594,836,1712128,1712128,-0.003538749,1099.88212029
287,5920.342782735825,1577.77,6.544304,0.00450138,0.050732423,0.8552836328744888,3.720155,837,1714176,1714176,-0.0031102137,1091.6674806199999
284,5927.527520418167,1577.77,13.708913,0.0028200364,0.030273438,0.6990917026996613,3.720911,838,1716224,1716224,-0.0005301181,1091.72859109
286,5934.730440378189,1581.91,16.017086,0.003964071,0.043115236,0.7759180665016174,3.7178168,839,1718272,1718272,-0.0055755377,1094.31986907
281,5941.876024484634,1598.05,12.832842,0.0077100187,0.094335936,0.6842176914215088,3.7268453,840,1720320,1720320,-0.007495988,1105.8988753200001
284,5949.145334005356,1598.05,13.270678,0.00246315,0.027197266,0.7365995645523071,3.7350674,841,1722368,1722368,-0.0029472678,1105.92146648
297,5956.357744216919,1611.55,9.903482,0.0050299736,0.054492187,0.7877481281757355,3.7457576,842,1724416,1724416,-0.0038337156,1116.4694752399998
287,5963.246732234955,1611.55,15.145413,0.00468186,0.05258789,0.6482956111431122,3.7485745,843,1726464,1726464,-0.003552777,1116.32561257
281,5970.37472820282,1616.98,5.355312,0.006502743,0.07885742,0.8909275233745575,3.7507234,844,1728512,1728512,-0.0024899964,1120.4977412399996
280,5977.6431453228,1616.98,9.861767,0.0037735668,0.043359376,0.7790038883686066,3.7480094,845,1730560,1730560,-0.0030332399,1119.4002405999997
276,5984.954902887344,1611.56,8.98794,0.0032217451,0.03564453,0.8531824052333832,3.7438922,846,1732608,1732608,-0.0026817904,1115.73293122
273,5992.3709881305695,1595.25,18.011158,0.005574204,0.06723633,0.7937359660863876,3.7467468,847,1734656,1734656,-0.004416383,1104.4842302499999
289,5999.868344306946,1595.25,10.279013,0.0034863339,0.03857422,0.7964454740285873,3.7487628,848,1736704,1736704,-0.0009514671,1105.40221391
287,6006.9488887786865,1578.86,20.33952,0.0032667678,0.034716796,0.7629940360784531,3.74679,849,1738752,1738752,-0.0028743404,1093.42130068
288,6014.082595348358,1544.58,32.290844,0.003491228,0.039990235,0.7391551733016968,3.7499576,850,1740800,1740800,-0.0052455636,1067.59375504
283,6021.231995582581,1544.58,14.813402,0.0029883997,0.029296875,0.7155991792678833,3.7581182,851,1742848,1742848,-0.00056788174,1067.43930986
288,6028.469216108322,1544.58,13.0948715,0.004997039,0.059814453,0.571091890335083,3.7705033,852,1744896,1744896,-0.0013501123,1064.89765268
293,6035.568208694458,1546.67,6.5220695,0.0030976126,0.033154298,0.9014042317867279,3.7882717,853,1746944,1746944,-0.005928901,1065.92339354
287,6042.551531791687,1546.67,15.239798,0.003894391,0.040478516,0.6836671829223633,3.7938352,854,1748992,1748992,-0.0027108048,1066.66470482
281,6049.670946359634,1546.67,9.186638,0.005292246,0.058642577,0.7878731340169907,3.7915606,855,1751040,1751040,-0.0044651697,1066.4980938500003
291,6056.936789989471,1546.67,15.296536,0.0027500172,0.027294923,0.6517069339752197,3.7776437,856,1753088,1753088,-0.0028853866,1065.6419126
289,6063.972103834152,1548.52,17.592436,0.0035770212,0.038720705,0.8463816344738007,3.765782,857,1755136,1755136,-0.004321461,1067.42111993
288,6071.043668746948,1566.35,6.383013,0.0038350052,0.04091797,0.8931345194578171,3.765243,858,1757184,1757184,-0.0022952186,1080.69647134
272,6078.140841245651,1583.91,10.386646,0.004343404,0.049902342,0.7477313876152039,3.787051,859,1759232,1759232,-0.0032289946,1092.95661348
281,6085.652167081833,1595.68,9.651867,0.0034990802,0.033837892,0.8113116919994354,3.7934403,860,1761280,1761280,-0.00082649133,1102.66673223
287,6092.93492269516,1607.84,13.399455,0.0035484198,0.04160156,0.7469563782215118,3.7834544,861,1763328,1763328,-0.003360393,1111.8145167500002
280,6100.050201177597,1608.11,9.861232,0.005047166,0.057958983,0.8345769196748734,3.7872002,862,1765376,1765376,-0.0034012285,1113.7300522200003
272,6107.357075452805,1616.9,12.739366,0.0064483657,0.05654297,0.7205467224121094,3.788854,863,1767424,1767424,-0.004891239,1119.81189348
285,6114.873346567154,1627.91,12.808401,0.0045436723,0.052001953,0.7176943123340607,3.799338,864,1769472,1769472,-0.0062503843,1127.4652203300002
292,6122.057734966278,1644.88,10.047071,0.0027821406,0.030371094,0.7794694155454636,3.8075223,865,1771520,1771520,-0.0019849497,1139.70013148
293,6129.066203117371,1660.67,14.272754,0.0032359518,0.03378906,0.657268226146698,3.803226,866,1773568,1773568,-0.0010078766,1151.6007358499999
292,6136.058216810226,1672.49,11.683692,0.005314001,0.060839843,0.6707433760166168,3.806663,867,1775616,1775616,-0.0039685764,1159.8146427299998
283,6143.0552270412445,1685.37,9.858586,0.0073287957,0.075732425,0.7049416303634644,3.8141906,868,1777664,1777664,-0.0014496479,1167.9623839899998
282,6150.273418664932,1690.46,13.222964,0.0029559685,0.03276367,0.7479237616062164,3.821342,869,1779712,1779712,-0.0009691551,1173.12730432
276,6157.536540031433,1690.46,10.301105,0.004291545,0.05654297,0.7971020340919495,3.8145504,870,1781760,1781760,-0.003697579,1174.09487575
276,6164.956850767136,1675.12,6.655627,0.0042056832,0.047216795,0.908552460372448,3.816106,871,1783808,1783808,7.340014e-05,1161.65930895
277,6172.3663992881775,1687.64,19.443096,0.0024835854,0.025585938,0.7642478048801422,3.8209424,872,1785856,1785856,-0.0011476644,1171.8033156800002
281,6179.7529764175415,1693.67,3.919846,0.0026470602,0.026660156,0.9437490105628967,3.8290925,873,1787904,1787904,-0.004352874,1175.9887999800003
272,6187.043533086777,1703.63,10.79323,0.0046177786,0.059375,0.7548662275075912,3.8489082,874,1789952,1789952,-0.0031526275,1184.1724832000002
276,6194.560797452927,1703.39,18.31814,0.0026309665,0.031689454,0.8067750781774521,3.8557487,875,1792000,1792000,-0.004384228,1182.58609441
280,6202.03378367424,1688.8,9.654291,0.0033252041,0.036376953,0.8981737866997719,3.8695579,876,1794048,1794048,-0.0030004517,1172.08613205
287,6209.337808132172,1681.45,6.0441084,0.005675522,0.055273436,0.9132754281163216,3.88477,877,1796096,1796096,-0.005702064,1166.6902682900002
290,6216.470084428787,1686.86,10.569265,0.0037181068,0.037402343,0.8161554485559464,3.877512,878,1798144,1798144,-0.0015015814,1170.5858742
287,6223.533455371857,1702.86,9.452661,0.0050084554,0.055273436,0.8399247825145721,3.8651536,879,1800192,1800192,-0.0035416682,1182.79638873
279,6230.654421806335,1702.86,12.029839,0.003754697,0.041552734,0.8223950266838074,3.8630881,880,1802240,1802240,-0.004745746,1183.77652605
290,6237.977040052414,1702.86,14.659615,0.004787023,0.050927736,0.7502869814634323,3.8525836,881,1804288,1804288,-0.0027102572,1185.6661886699999
287,6245.040704488754,1684.24,19.459011,0.004608252,0.055664062,0.8830883949995041,3.8619142,882,1806336,1806336,-0.0058232155,1171.30959919
287,6252.167339801788,1651.26,20.421606,0.0052053193,0.05805664,0.8604883551597595,3.890572,883,1808384,1808384,-0.005721772,1147.5403966299998
285,6259.282477617264,1651.26,11.938847,0.0054008705,0.06591797,0.7751017063856125,3.910485,884,1810432,1810432,-0.005989366,1147.78900619
273,6266.455106019974,1634.28,14.29993,0.0034149562,0.039404295,0.8691002279520035,3.923886,885,1812480,1812480,-0.003781143,1134.39622604
273,6273.937806606293,1634.28,10.670724,0.005015493,0.059667967,0.7930800318717957,3.9331982,886,1814528,1814528,-0.0046369256,1133.3774755900001
276,6281.430603265762,1634.28,11.895739,0.0037000119,0.043017577,0.7452549636363983,3.9408393,887,1816576,1816576,-0.0037184723,1132.7099967400002
272,6288.833382368088,1634.28,13.271742,0.0053259325,0.06381836,0.7458276450634003,3.9391892,888,1818624,1818624,-0.0063120658,1131.9943643000001
283,6296.337339639664,1634.28,15.922444,0.006088177,0.07929687,0.7111552059650421,3.9511902,889,1820672,1820672,-0.007131908,1131.2920951100002
296,6303.557395219803,1634.28,9.964159,0.003164674,0.0362793,0.7858832627534866,3.9574172,890,1822720,1822720,-0.0040027066,1130.7786566700001
274,6310.472329378128,1634.28,9.954965,0.004269184,0.048193358,0.8493508249521255,3.946183,891,1824768,1824768,-0.004524623,1132.0121854700003
265,6317.933457136154,1637.9,9.962788,0.0034221015,0.039013673,0.8245057910680771,3.9362507,892,1826816,1826816,-0.0025623338,1134.89988336
276,6325.66101360321,1637.9,13.388349,0.0050476696,0.05678711,0.5047703087329865,3.9331532,893,1828864,1828864,-0.001547232,1133.07257989
277,6333.056840658188,1621.7,10.687132,0.0044834204,0.04482422,0.8151709288358688,3.9406738,894,1830912,1830912,-0.003339618,1120.77532222
279,6340.4463522434235,1621.7,10.024584,0.0054363203,0.061767578,0.7978089898824692,3.9365833,895,1832960,1832960,-0.004521376,1120.8394611
286,6347.772435903549,1605.07,15.273821,0.0037893862,0.041992188,0.834131121635437,3.9342313,896,1835008,1835008,-0.004630261,1107.61740045
276,6354.934153318405,1605.07,13.713925,0.0057198107,0.072460935,0.7192343473434448,3.9510179,897,1837056,1837056,-0.0040673236,1107.7682332900001
280,6362.341676473618,1605.07,13.69357,0.0047168257,0.04926758,0.7484042644500732,3.9546974,898,1839104,1839104,-0.00063264195,1107.4311595400002
272,6369.635321855545,1609.76,11.756372,0.0020126575,0.019873047,0.7632610499858856,3.9475212,899,1841152,1841152,-0.0014695476,1111.35449908
272,6377.161933898926,1609.76,11.563242,0.0060878983,0.064404294,0.7786109298467636,3.941728,900,1843200,1843200,-0.006967732,1111.26063664
270,6384.671209812164,1609.76,11.732564,0.0053992793,0.06137695,0.7335519194602966,3.9567952,901,1845248,1845248,-0.00534754,1111.69151242
279,6392.244265079498,1607.42,5.5278683,0.0040889783,0.045410156,0.8856544643640518,3.9633477,902,1847296,1847296,-0.004920264,1110.0377208099999
263,6399.566661596298,1607.42,9.487146,0.004770002,0.05292969,0.8155114948749542,3.9638093,903,1849344,1849344,-0.0031236927,1110.3029924799998
269,6407.349919557571,1607.42,10.896185,0.0033450003,0.03491211,0.7756866812705994,3.9623096,904,1851392,1851392,-0.0029313238,1109.5317165899999
280,6414.937298297882,1584.57,30.176126,0.0041322666,0.046289064,0.7134771645069122,3.9784176,905,1853440,1853440,-0.007984113,1093.22140805
272,6422.234343767166,1561.14,16.59572,0.0042565176,0.05102539,0.7947251349687576,4.0074697,906,1855488,1855488,-0.0047152517,1075.3326356300004
262,6429.756332874298,1561.07,21.044455,0.004677505,0.0515625,0.7149677574634552,4.021083,907,1857536,1857536,-0.003060539,1074.44140805
284,6437.564481973648,1496.46,26.513376,0.0041293274,0.048583984,0.7078615725040436,4.032296,908,1859584,1859584,-0.003742699,1023.89393278
288,6444.776185035706,1439.05,29.323462,0.0018953497,0.018359374,0.7366475164890289,4.0359836,909,1861632,1861632,-0.0012984462,981.3164669600001
285,6451.874475240707,1433.28,22.098183,0.0036163852,0.042773437,0.7551890909671783,4.0219355,910,1863680,1863680,-0.0036948572,978.1039444400001
293,6459.059927940369,1393.78,18.194538,0.0029528192,0.03276367,0.8308177143335342,4.032083,911,1865728,1865728,-0.0014514665,947.2849466099999
283,6466.030118703842,1375.48,12.867765,0.002339183,0.02421875,0.8378377556800842,4.0400176,912,1867776,1867776,-0.0034784477,934.3048736
280,6473.2462203502655,1364.71,17.402725,0.0025438494,0.027490234,0.7952501177787781,4.0299635,913,1869824,1869824,-0.003378202,925.77950144
281,6480.557795524597,1364.37,15.000023,0.0016604224,0.016601562,0.8426479697227478,4.034658,914,1871872,1871872,-0.0019570007,924.7480906600001
272,6487.848113775253,1364.37,9.516451,0.0032478448,0.03515625,0.8468144983053207,4.0278783,915,1873920,1873920,-0.0047926074,924.9102256400001
277,6495.376936912537,1353.02,10.816267,0.0047323606,0.052001953,0.86141037940979,4.0208426,916,1875968,1875968,-0.00436642,915.96890004
277,6502.769431352615,1344.81,21.932665,0.005924077,0.06547852,0.802350640296936,4.0253835,917,1878016,1878016,-0.007018832,909.4723307399998
