serial_timesteps,explained_variance,total_timesteps,approxkl,policy_entropy,clipfrac,fps,policy_loss,n_updates,time_elapsed,value_loss,ep_len_mean,ep_reward_mean
3633152,0.9605404138565063,3633152,0.01299684,1.6522596,0.119189456,176,-0.0052263713,1774,24623.628177165985,2.4494786,2334.45,1660.7072637
3635200,0.8972008377313614,3635200,0.010061529,1.6461388,0.10834961,238,-0.004502094,1775,24635.264382600784,1.1252366,2334.45,1660.7072637
3637248,0.9177813678979874,3637248,0.006908962,1.6280754,0.07880859,238,-0.005808047,1776,24643.843688488007,2.7717617,2334.45,1660.7072637
3639296,0.9731054157018661,3639296,0.010240012,1.5997484,0.113867186,189,-0.0077369288,1777,24652.427844762802,1.4727937,2361.88,1679.20212893
3641344,0.9565812163054943,3641344,0.01001942,1.5890915,0.092480466,172,-0.009406663,1778,24663.25361442566,3.4153824,2376.2,1690.3682129200004
3643392,0.9380525425076485,3643392,0.009640434,1.5750542,0.101416014,238,-0.0083431825,1779,24675.09779858589,2.056253,2376.2,1690.3682129200004
3645440,0.9175216481089592,3645440,0.009365788,1.5573734,0.09287109,92,-0.00565807,1780,24683.688731193542,6.7351356,2396.64,1705.7260957300002
3647488,0.968766225501895,3647488,0.0086384695,1.5556327,0.09765625,180,-0.0028715977,1781,24705.722518205643,2.1156402,2396.28,1706.4518398700002
3649536,0.9252714365720749,3649536,0.013454841,1.5522506,0.10874023,171,-0.0050323447,1782,24717.088922023773,5.721586,2397.37,1707.10545901
3651584,0.9639501795172691,3651584,0.0101363985,1.544641,0.1137207,238,-0.005173827,1783,24729.056403398514,0.49153486,2397.37,1707.10545901
3653632,0.9642520844936371,3653632,0.01333918,1.5299205,0.13842773,167,-0.013103003,1784,24737.648146867752,1.9093319,2416.49,1721.1800000199996
3655680,0.9702839106321335,3655680,0.011598337,1.526801,0.12016602,205,-0.008331543,1785,24749.861063480377,1.6920456,2416.64,1721.25412502
3657728,0.9694578349590302,3657728,0.008863246,1.5326395,0.095214844,239,-0.0020471576,1786,24759.804352760315,0.39607507,2416.64,1721.25412502
3659776,0.9608605094254017,3659776,0.008775853,1.5368469,0.09951172,195,-0.008192812,1787,24768.370766878128,2.2786617,2443.95,1741.41691604
3661824,0.8300725370645523,3661824,0.010382852,1.5414063,0.1125,238,-0.004720009,1788,24778.866569280624,1.950605,2443.95,1741.41691604
3663872,0.973264304921031,3663872,0.007893078,1.536368,0.09736328,188,-0.0048211096,1789,24787.444804906845,1.3499789,2478.1,1766.4004180000004
3665920,0.8815462961792946,3665920,0.01374186,1.5318873,0.13789062,176,-0.005110734,1790,24798.30193901062,5.2249985,2477.93,1766.6496836200001
3667968,0.9673877544701099,3667968,0.008133676,1.5349673,0.0984375,172,-0.0043155532,1791,24809.892684936523,1.1721427,2484.39,1769.48819143
3670016,-3.609694480895996,3670016,0.0091331545,1.5282342,0.09946289,238,-0.00025411454,1792,24821.800557136536,15.991887,2484.39,1769.48819143
3672064,0.9765486791729927,3672064,0.012139941,1.5252514,0.14018555,173,-0.008176569,1793,24830.38794350624,1.1624252,2498.56,1775.9908437799998
3674112,0.9327787607908249,3674112,0.0105041545,1.5224704,0.115625,188,-0.0042708134,1794,24842.206525325775,2.0559843,2498.49,1776.0600664400001
3676160,0.927365131676197,3676160,0.012976831,1.5252366,0.1144043,143,0.0022737132,1795,24853.098232984543,6.268607,2497.5,1772.8902910499999
3678208,0.9665536992251873,3678208,0.010954933,1.52973,0.12436523,197,-0.008051053,1796,24867.330431699753,1.6523464,2498.56,1773.7775527699998
3680256,0.9558911249041557,3680256,0.009940701,1.5360187,0.10048828,182,-0.011774723,1797,24877.69094491005,2.823473,2498.78,1773.69405472
3682304,0.9378078281879425,3682304,0.009878206,1.5459919,0.11235352,238,-0.005868879,1798,24888.89508676529,0.77252054,2498.78,1773.69405472
3684352,0.3093453049659729,3684352,0.008796233,1.5492473,0.10102539,238,-0.0043783565,1799,24897.469028949738,4.5729103,2498.78,1773.69405472
3686400,0.9744442291557789,3686400,0.011313481,1.5384151,0.12006836,170,-0.008209944,1800,24906.054077863693,1.3428748,2519.04,1784.6750215199997
3688448,0.9270550757646561,3688448,0.009357879,1.5255764,0.09829102,144,-0.0019653603,1801,24918.08684682846,7.144853,2514.41,1781.2544531699998
3690496,0.972166882827878,3690496,0.012812784,1.5266818,0.11601563,197,-0.009916601,1802,24932.256254911423,1.9546788,2498.61,1768.71592974
3692544,0.9141545817255974,3692544,0.008548947,1.53001,0.095019534,176,-0.0034339975,1803,24942.620550870895,6.8313584,2500.38,1770.5479395
3694592,0.9634122811257839,3694592,0.00956553,1.5213358,0.103710935,177,-0.007621368,1804,24954.21401834488,1.7601522,2519.04,1784.1519101999997
3696640,0.9770263601094484,3696640,0.010269944,1.5167682,0.10756836,238,-0.011183179,1805,24965.761365890503,1.0414227,2519.04,1784.1519101999997
3698688,0.7967578023672104,3698688,0.009266115,1.5187246,0.111132815,178,0.001008464,1806,24974.335389614105,4.7727957,2518.5,1782.1361914499998
3700736,0.777385488152504,3700736,0.010638045,1.5170051,0.113183595,183,-0.0043848744,1807,24985.826489448547,7.2916613,2519.16,1780.02108598
3702784,0.9569212906062603,3702784,0.014216927,1.5223237,0.12700196,147,-0.007928591,1808,24997.009253025055,3.8901763,2420.96,1705.81656254
3704832,0.9116156250238419,3704832,0.01055312,1.5151705,0.12207031,238,-0.008121708,1809,25010.880486011505,2.7168972,2420.96,1705.81656254
3706880,0.8540274798870087,3706880,0.017997338,1.5096587,0.12416992,181,0.0017562786,1810,25019.469450235367,6.9828124,2439.55,1718.0827676100002
3708928,0.9147099629044533,3708928,0.009486984,1.5160232,0.10678711,191,-0.0060100146,1811,25030.72951388359,5.59411,2437.33,1714.5077480799998
3710976,0.8464284837245941,3710976,0.01135419,1.5312383,0.12988281,194,-0.004904202,1812,25041.432257175446,5.5831785,2437.52,1714.5290605799996
3713024,0.9715128000825644,3713024,0.009452568,1.5319135,0.103027344,173,-0.007446813,1813,25051.985389471054,1.2733779,2437.12,1711.7736015999994
3715072,0.9559003785252571,3715072,0.008084499,1.526935,0.08852539,164,-0.0009490703,1814,25063.79710125923,2.5377672,2416.79,1695.6383418299997
3717120,0.9563825689256191,3717120,0.01277362,1.5383952,0.09067383,148,-0.006398448,1815,25076.21443462372,3.7475305,2409.48,1689.6732676099998
3719168,0.9660365432500839,3719168,0.008494938,1.5522839,0.09423828,197,-0.005288134,1816,25090.00658273697,1.5772026,2395.76,1679.3620234699995
3721216,0.9602943249046803,3721216,0.023546137,1.5565189,0.10161133,153,-0.010400558,1817,25100.37285041809,4.167936,2364.23,1657.4390058899999
3723264,0.9675706289708614,3723264,0.00873175,1.5612743,0.10859375,171,-0.0068280683,1818,25113.697520017624,2.2400703,2355.2,1650.893793
3725312,0.9766948539763689,3725312,0.012214892,1.5638928,0.11630859,181,-0.0072891265,1819,25125.67067170143,1.4851828,2354.98,1651.2298848000003
3727360,0.9293962270021439,3727360,0.0074542863,1.5746813,0.08730469,196,-0.0033139046,1820,25136.954664707184,2.0762117,2334.74,1635.6794023700004
3729408,0.9729281943291426,3729408,0.007968812,1.5857977,0.09321289,177,-0.0053416234,1821,25147.389183282852,1.1053059,2334.67,1633.0013691600002
3731456,0.9482050687074661,3731456,0.0070190458,1.5875475,0.08334961,195,-0.0028775295,1822,25158.906255722046,1.653677,2334.72,1632.1679336099999
3733504,0.9560236856341362,3733504,0.010087487,1.5804894,0.12080078,168,-0.008559225,1823,25169.35973572731,1.1700289,2334.72,1630.4525761899995
3735552,0.9755498170852661,3735552,0.009287821,1.5791702,0.10024414,171,-0.00448737,1824,25181.529665708542,1.1518922,2333.18,1627.8809609499995
3737600,0.9650097042322159,3737600,0.011854738,1.5750191,0.12792969,182,-0.0115000475,1825,25193.470913887024,1.8184955,2334.72,1628.9336738399995
3739648,0.9648977592587471,3739648,0.009376969,1.5670722,0.11289062,189,-0.006994619,1826,25204.67031598091,1.654591,2334.72,1629.1208496199997
3741696,0.9561088718473911,3741696,0.006772097,1.5763624,0.07314453,150,-0.0031598588,1827,25215.467165708542,5.3658195,2327.29,1623.0396230599997
3743744,0.9713323935866356,3743744,0.009244731,1.5814841,0.10292969,143,-0.00496546,1828,25229.042547225952,3.308414,2310.76,1610.96057423
3745792,0.9111304506659508,3745792,0.011682277,1.5833608,0.107910156,78,-0.0032158662,1829,25243.28937602043,11.582061,2266.88,1577.7071582199997
3747840,0.9639283865690231,3747840,0.009076916,1.5764458,0.1128418,169,-0.00708149,1830,25269.32779097557,1.8742796,2252.8,1566.3004902499995
3749888,0.9202188551425934,3749888,0.012850946,1.5834856,0.11347656,138,-0.009755958,1831,25281.418121814728,11.05014,2252.11,1565.47521681
3751936,0.9379944428801537,3751936,0.011089765,1.5941417,0.11044922,154,-0.0076610907,1832,25296.20678782463,8.376506,2198.13,1523.3496835999997
3753984,0.9675069451332092,3753984,0.0072255456,1.596156,0.08662109,171,-0.0045789313,1833,25309.49674153328,3.377711,2175.76,1505.7296211
3756032,0.9092987179756165,3756032,0.008891393,1.5898592,0.10058594,178,-0.0065824864,1834,25321.472199440002,5.5869193,2172.36,1502.79911133
3758080,0.6751141846179962,3758080,0.008837586,1.5814353,0.08916016,238,-0.0027279893,1835,25332.946028470993,4.653307,2172.36,1502.79911133
3760128,0.9481176771223545,3760128,0.01458445,1.5690148,0.11630859,198,-0.011534104,1836,25341.519845962524,4.891551,2193.68,1516.21788672
3762176,0.9288370758295059,3762176,0.018208716,1.5609723,0.09697266,139,-0.01010785,1837,25351.824974775314,8.15604,2177.32,1503.8057832
3764224,0.9506505988538265,3764224,0.009277439,1.5716308,0.09208985,150,-0.0050756163,1838,25366.458068847656,6.34718,2158.63,1490.0941171799998
3766272,0.9719918332993984,3766272,0.0089238025,1.5709332,0.099853516,238,-0.0074052275,1839,25380.035742998123,1.7569271,2158.63,1490.0941171799998
3768320,0.9552164189517498,3768320,0.00877005,1.5713979,0.103564456,184,-0.009203021,1840,25388.618708848953,3.4966521,2172.02,1498.1632441299996
3770368,0.9242434650659561,3770368,0.010728796,1.5715698,0.10854492,239,-0.00901365,1841,25399.693025112152,1.407897,2172.02,1498.1632441299996
3772416,0.9541126489639282,3772416,0.011971227,1.57482,0.1105957,191,-0.009174098,1842,25408.257394075394,3.2656302,2206.64,1523.4508906099998
3774464,0.9499347247183323,3774464,0.011890704,1.5797766,0.096386716,136,-0.0028157462,1843,25418.964363098145,7.3067694,2181.78,1504.4123984199998
3776512,0.9564324505627155,3776512,0.012268399,1.5794833,0.115185544,147,-0.009347662,1844,25433.988531827927,4.2075686,2119.28,1457.5049804500002
3778560,0.9489399157464504,3778560,0.008831915,1.5870907,0.08242188,117,-0.004886977,1845,25447.896216630936,6.361454,2082.44,1429.8412265399998
3780608,0.9432010389864445,3780608,0.082639545,1.5891201,0.08847656,173,-0.009037495,1846,25465.345517873764,6.6583266,2056.05,1409.68147069
3782656,0.9474380761384964,3782656,0.0069033033,1.5914207,0.08496094,149,-0.007631576,1847,25477.148814678192,7.7011995,2046.1,1400.9122734199998
3784704,0.9612031355500221,3784704,0.007157199,1.5941366,0.079833984,172,-0.0028132806,1848,25490.87255048752,3.454967,2028.82,1387.5614667799998
3786752,0.913839615881443,3786752,0.03876125,1.5987085,0.098242186,171,-0.002939593,1849,25502.722331047058,7.9618096,2010.56,1373.8926230299999
3788800,0.9759936835616827,3788800,0.012002405,1.5994663,0.13330078,173,-0.008575284,1850,25514.667864322662,1.6903198,2007.04,1369.73141795
3790848,0.9357374906539917,3790848,0.010056986,1.6066074,0.10058594,106,-0.008793074,1851,25526.502503871918,7.8636055,1961.77,1335.9537675600002
3792896,0.9711658321321011,3792896,0.011190437,1.5994718,0.123046875,172,-0.008006206,1852,25545.70926785469,1.5822784,1944.26,1323.67915038
3794944,0.8860554993152618,3794944,0.00995582,1.5914062,0.1027832,199,-0.00060093874,1853,25557.60110783577,4.147998,1945.6,1326.08652538
3796992,0.5850867629051208,3796992,0.007935972,1.5851877,0.09682617,238,-0.0045872554,1854,25567.869539499283,5.239629,1945.6,1326.08652538
3799040,0.97364067658782,3799040,0.009898435,1.5811961,0.091796875,181,-0.0039653373,1855,25576.457459449768,1.354514,1966.01,1338.2643300700001
3801088,0.9245852530002594,3801088,0.008287629,1.583454,0.095214844,120,-0.005922731,1856,25587.727393388748,10.323473,1921.01,1306.7597929600001
3803136,0.9679303243756294,3803136,0.0083613545,1.5932846,0.08881836,153,-0.0030342038,1857,25604.70301747322,2.9042137,1895.48,1289.2567656200001
3805184,0.9590170457959175,3805184,0.008237863,1.6085179,0.094335936,129,-0.007818644,1858,25618.027448892593,6.433965,1840.69,1249.1973027400002
3807232,0.9707726594060659,3807232,0.00804701,1.6248795,0.08530273,189,-0.008752103,1859,25633.809813261032,2.3504717,1797.89,1216.98208399
3809280,0.967051088809967,3809280,0.006998548,1.6384779,0.07929687,152,-0.004777017,1860,25644.643482923508,4.0520334,1771.7,1196.22965626
3811328,0.9440913200378418,3811328,0.010671903,1.6420879,0.072460935,139,-0.006795518,1861,25658.10323357582,6.8397193,1675.43,1124.23979492
3813376,0.9556306265294552,3813376,0.0112267425,1.6424446,0.106933594,155,-0.005187616,1862,25672.818702936172,5.328322,1646.83,1101.63199805
3815424,0.9748453069478273,3815424,0.008336539,1.6563432,0.095654294,150,-0.0082237795,1863,25685.974493980408,2.6300602,1606.47,1070.8773593800001
3817472,0.9478251524269581,3817472,0.00946513,1.6601206,0.103564456,181,-0.009089732,1864,25699.555502653122,2.2144506,1576.89,1048.8331484400003
3819520,0.9470922723412514,3819520,0.007818239,1.6589782,0.087939456,186,-0.007356341,1865,25710.83602333069,3.007547,1556.5,1033.8177968700002
3821568,0.9420251697301865,3821568,0.008602047,1.6662083,0.10727539,178,-0.0064112656,1866,25721.81323814392,3.7264209,1557.56,1034.65329101
3823616,0.9161512479186058,3823616,0.0073390864,1.6706779,0.07705078,171,-0.0056041055,1867,25733.287249803543,5.4726663,1556.75,1034.2002207
3825664,0.9740613922476768,3825664,0.010596402,1.6763712,0.10991211,148,-0.01170313,1868,25745.216409683228,3.3385823,1533.22,1021.72909178
3827712,0.937743965536356,3827712,0.0073619387,1.6861563,0.081933595,183,-0.0038715848,1869,25759.049864768982,5.1043987,1523.17,1015.76226952
3829760,0.955329392105341,3829760,0.007836139,1.6912987,0.09604492,158,-0.0069908267,1870,25770.19406414032,5.747232,1523.97,1014.83464257
3831808,0.9667871184647083,3831808,0.094732404,1.7074206,0.14101562,150,-0.0004137828,1871,25783.106975078583,3.4004903,1462.56,971.6425507700001
3833856,0.9674780666828156,3833856,0.010075042,1.7113695,0.10361328,191,-0.0101039745,1872,25796.691142082214,2.549209,1463.88,972.01628319
3835904,0.9543202593922615,3835904,0.00649691,1.7182617,0.072070315,151,-0.0054561705,1873,25807.398379087448,6.265834,1470.64,975.9823261499998
3837952,0.9657098986208439,3837952,0.009718628,1.7217079,0.09804688,136,-0.007253294,1874,25820.912750959396,4.4725857,1412.93,933.5722675599999
3840000,0.9733443036675453,3840000,0.012311822,1.719815,0.11791992,239,-0.0067157745,1875,25835.921936511993,1.0216403,1412.93,933.5722675599999
3842048,0.7658196985721588,3842048,0.0076580076,1.7232062,0.08642578,239,-0.0023972094,1876,25844.49002623558,0.9076977,1412.93,933.5722675599999
3844096,0.9552633501589298,3844096,0.0071315705,1.7172947,0.08657227,180,-0.003092341,1877,25853.053552627563,1.4407122,1433.41,947.1099941199999
3846144,0.9523568488657475,3846144,0.007364246,1.7032092,0.084179685,97,-0.004374081,1878,25864.39653134346,1.6082035,1433.6,948.17481053
3848192,0.9392949678003788,3848192,0.008612296,1.693524,0.103027344,196,-0.008823211,1879,25885.31260037422,2.4130235,1440.1,952.0547148200001
3850240,0.9499718062579632,3850240,0.008290616,1.6974102,0.09233399,200,-0.0074917907,1880,25895.754455566406,3.1155899,1431.77,946.29199217
3852288,0.9827705398201942,3852288,0.0135507155,1.7107989,0.099560544,196,-0.006303166,1881,25905.989518404007,1.5301106,1434.56,948.18260155
3854336,0.9507031105458736,3854336,0.012104345,1.7099081,0.1059082,188,-0.008996255,1882,25916.39467382431,2.401266,1434.06,946.9267089699999
3856384,0.7377709746360779,3856384,0.007118333,1.71355,0.08256836,238,-0.005715472,1883,25927.25309419632,0.7599067,1434.06,946.9267089699999
3858432,0.8804892525076866,3858432,0.0076714316,1.7110593,0.0847168,239,-0.009298097,1884,25935.834394216537,2.621724,1434.06,946.9267089699999
3860480,0.9342426359653473,3860480,0.0069927783,1.7024925,0.08085938,174,-0.0022198877,1885,25944.400871038437,1.9006369,1474.56,974.11250389
3862528,0.9009582698345184,3862528,0.008785466,1.703718,0.095703125,171,-0.003139422,1886,25956.11775660515,6.537233,1474.85,972.38915819
3864576,0.8851448521018028,3864576,0.009547002,1.7148056,0.11225586,173,-0.007449473,1887,25968.05850124359,2.0101595,1474.56,972.3811308399999
3866624,0.9729430451989174,3866624,0.01058084,1.7249424,0.08901367,154,-0.0056123687,1888,25979.889891147614,2.3177285,1483.63,976.89148632
3868672,0.9684589020907879,3868672,0.00714828,1.739555,0.07954101,156,-0.008230948,1889,25993.14970254898,3.7868404,1473.83,969.24058983
3870720,0.9695103690028191,3870720,0.007902957,1.749284,0.088134766,197,-0.007241714,1890,26006.235622406006,2.4475024,1487.9,980.1865781099998
3872768,0.9437981881201267,3872768,0.0073879026,1.7424768,0.083300784,239,-0.006834261,1891,26016.61481976509,0.7294518,1487.9,980.1865781099998
3874816,0.9728255495429039,3874816,0.011824917,1.7381363,0.09609375,238,-0.0109020565,1892,26025.182748556137,1.2683705,1487.9,980.1865781099998
3876864,0.9674832783639431,3876864,0.0076649785,1.7305504,0.08300781,191,-0.0093673,1893,26033.77192378044,1.4220991,1515.42,999.0899159999998
3878912,0.9563031643629074,3878912,0.00862005,1.7320951,0.088134766,174,-0.0043286933,1894,26044.440715551376,1.8564894,1515.39,999.0237089699999
3880960,0.9723184350878,3880960,0.015586418,1.7316456,0.092285156,172,-0.0057933456,1895,26056.175013542175,2.1014504,1516.6,1001.76531054
3883008,0.9728243574500084,3883008,0.0076556476,1.7257366,0.08496094,238,-0.004900447,1896,26068.075158834457,0.22883348,1516.6,1001.76531054
3885056,0.9075171574950218,3885056,0.007811797,1.7199821,0.084033206,239,-0.010393352,1897,26076.653315782547,0.86394644,1516.6,1001.76531054
3887104,0.8287981599569321,3887104,0.011042048,1.7152293,0.12172852,239,-0.0015176367,1898,26085.22333097458,1.8454088,1516.6,1001.76531054
3889152,0.9634878747165203,3889152,0.00959892,1.7245905,0.07944336,238,-0.006815673,1899,26093.788674116135,1.6689069,1516.6,1001.76531054
3891200,0.9772810731083155,3891200,0.011058245,1.7335962,0.11274414,238,-0.011086781,1900,26102.37748193741,1.3067719,1516.6,1001.76531054
3893248,0.9616678990423679,3893248,0.010161246,1.7355764,0.10839844,239,-0.0078290645,1901,26110.958751916885,0.94991714,1516.6,1001.76531054
3895296,0.9745568968355656,3895296,0.008405136,1.7230623,0.091552734,239,-0.0062331734,1902,26119.52638745308,0.50217927,1516.6,1001.76531054
3897344,0.9595807902514935,3897344,0.006652939,1.7063919,0.07670899,238,-0.0059645968,1903,26128.092918395996,1.5979154,1516.6,1001.76531054
3899392,0.9613779820501804,3899392,0.0094836755,1.7037224,0.10043945,170,-0.00916593,1904,26136.665268421173,3.5590825,1680.88,1117.79450781
3901440,0.9652210883796215,3901440,0.00636688,1.7070093,0.07714844,176,-0.0072986027,1905,26148.706488132477,1.9011309,1679.36,1119.16886133
3903488,0.972674023360014,3903488,0.0066525214,1.7082497,0.07734375,180,-0.0065912954,1906,26160.337527751923,2.7482305,1680.73,1121.73022461
3905536,0.9710295740514994,3905536,0.008592437,1.718652,0.097509764,194,-0.008234633,1907,26171.655081510544,1.4657218,1679.36,1121.09646875
3907584,0.9562786184251308,3907584,0.009510816,1.7237465,0.085791014,135,-0.0038498964,1908,26182.204911470413,6.479866,1659.13,1106.1862168
3909632,0.9683298133313656,3909632,0.009206477,1.7319565,0.09746094,179,-0.008302348,1909,26197.29476904869,2.8281877,1660.34,1106.6808066400001
3911680,0.9632259979844093,3911680,0.0052621565,1.7339914,0.06357422,141,-0.003448888,1910,26208.722512722015,4.6128626,1673.95,1116.66984767
3913728,0.9705996848642826,3913728,0.009898541,1.7197554,0.09711914,174,-0.0063659386,1911,26223.223222970963,1.7332369,1670.24,1113.6109629
3915776,0.9440617151558399,3915776,0.008490009,1.7161487,0.089941405,239,-0.003857908,1912,26234.99314212799,0.86763257,1670.24,1113.6109629
3917824,0.9770176261663437,3917824,0.0066818534,1.7179039,0.07011719,179,-0.0053850347,1913,26243.563269853592,2.1217427,1706.08,1140.6256738299999
3919872,0.9618299677968025,3919872,0.007483655,1.7202542,0.091308594,205,-0.0049531655,1914,26254.956097841263,1.7775551,1720.32,1151.4723886699999
3921920,0.9648296050727367,3921920,0.008622917,1.7244889,0.10151367,158,-0.0065905983,1915,26264.938330888748,4.3731217,1710.27,1144.0074609399999
3923968,0.9785170126706362,3923968,0.0062429225,1.7314026,0.0730957,186,-0.008301583,1916,26277.867633342743,1.9600182,1719.86,1150.70791992
3926016,0.9623101875185966,3926016,0.0062127626,1.7340679,0.07524414,187,-0.0061846105,1917,26288.84205198288,1.9849933,1734.03,1161.1484375
3928064,0.9473033621907234,3928064,0.009481013,1.73613,0.089941405,238,-0.0074313283,1918,26299.76952767372,1.0417674,1734.03,1161.1484375
3930112,0.9592366963624954,3930112,0.0063119894,1.7372293,0.071777344,239,-0.003300521,1919,26308.344011306763,0.877453,1734.03,1161.1484375
3932160,0.9755938891321421,3932160,0.008022899,1.7321417,0.09355469,177,-0.003476241,1920,26316.910328388214,2.3852417,1783.28,1198.5485351599998
3934208,0.969607388600707,3934208,0.006698802,1.7387953,0.0725586,153,-0.0051567648,1921,26328.422663211823,4.394046,1791.57,1205.08118165
3936256,0.9702294394373894,3936256,0.006179328,1.751304,0.07729492,195,-0.0034370616,1922,26341.78939652443,1.5896379,1758.96,1182.34268947
3938304,0.9829013533890247,3938304,0.0071593076,1.7478781,0.08139648,186,-0.0077264747,1923,26352.272597789764,1.631176,1762.43,1184.2525488499998
3940352,0.9825713355094194,3940352,0.008128001,1.7399025,0.095751956,183,-0.0054392843,1924,26363.259536266327,1.6717844,1775.36,1194.1243262
3942400,0.9739355910569429,3942400,0.006947863,1.735266,0.082128905,198,-0.008485842,1925,26374.43984079361,2.4587188,1782.93,1199.55933987
3944448,0.9700416196137667,3944448,0.007860109,1.7370389,0.08823242,174,-0.0073455377,1926,26384.749054908752,1.7650797,1793.46,1207.56754494
3946496,0.9714837577193975,3946496,0.010929188,1.719997,0.1159668,98,-0.0052715195,1927,26396.45928454399,1.4427799,1780.52,1199.3697539300001
3948544,0.9789533894509077,3948544,0.013094621,1.7055947,0.118701175,154,-0.009392044,1928,26417.213748931885,3.4470668,1757.77,1182.25479885
3950592,0.9848051480948925,3950592,0.006137246,1.7005974,0.072216794,239,-0.008613961,1929,26430.441874742508,0.93645555,1757.77,1182.25479885
3952640,0.9719155430793762,3952640,0.011289775,1.6850567,0.10820313,199,-0.011739416,1930,26439.008479118347,1.711105,1770.88,1191.82949807
3954688,0.9703936614096165,3954688,0.009289885,1.6661358,0.09057617,178,-0.006503904,1931,26449.29096889496,2.7211707,1783.25,1200.7399375199998
3956736,0.9699727054685354,3956736,0.011983531,1.6471412,0.121679686,238,-0.01076678,1932,26460.76515841484,0.8056148,1783.25,1200.7399375199998
3958784,0.9674899689853191,3958784,0.011172491,1.6247059,0.091308594,160,-0.0059965462,1933,26469.35347890854,4.040473,1818.84,1228.0124511999998
3960832,0.9361260756850243,3960832,0.0069070146,1.6013244,0.074316405,238,-0.0061013363,1934,26482.118268489838,2.7977438,1818.84,1228.0124511999998
3962880,0.976762680336833,3962880,0.010796666,1.5930998,0.122998044,198,-0.008337581,1935,26490.697107553482,1.9554713,1838.55,1242.30011917
3964928,0.9637981243431568,3964928,0.009404966,1.5865777,0.100048825,191,-0.004114572,1936,26501.02789759636,4.7508736,1863.06,1260.63634768
3966976,0.9267544224858284,3966976,0.013306016,1.5817112,0.11367188,180,-0.0022323905,1937,26511.73979997635,5.391699,1864.2,1261.6552636899999
3969024,0.9700215142220259,3969024,0.013726543,1.5795709,0.104003906,177,-0.0076470017,1938,26523.07342839241,3.5008302,1862.39,1259.95475002
3971072,0.9714028555899858,3971072,0.008729036,1.5819284,0.09418945,199,-0.0046729064,1939,26534.63643360138,1.6561394,1865.5,1263.2250175999998
3973120,0.9681968316435814,3973120,0.010762927,1.5845406,0.11054687,167,-0.003171395,1940,26544.92128610611,1.6089071,1882.86,1276.53916994
3975168,0.9592115841805935,3975168,0.015195874,1.5860996,0.10683594,199,-0.004618802,1941,26557.168556928635,2.3606477,1884.23,1277.6575547
3977216,0.9642835855484009,3977216,0.011296151,1.5881586,0.1274414,238,-0.011891906,1942,26567.455053329468,0.8336061,1884.23,1277.6575547
3979264,0.9576447643339634,3979264,0.009715335,1.5865282,0.105810545,185,-0.0075517604,1943,26576.042412757874,2.120244,1920.22,1305.31877735
3981312,0.964829858392477,3981312,0.008870894,1.5862963,0.09814453,156,-0.004324847,1944,26587.07319021225,3.5192425,1910.81,1298.0787715
3983360,0.8202442824840546,3983360,0.0076776063,1.5848391,0.08530273,238,-0.0064261407,1945,26600.15386915207,3.0463276,1910.81,1298.0787715
3985408,0.9727093726396561,3985408,0.0068891393,1.5768206,0.072949216,191,-0.0033614195,1946,26608.739429473877,1.4404129,1936.01,1316.75900197
3987456,0.9746815133839846,3987456,0.015093431,1.5673519,0.15454102,192,-0.012189911,1947,26619.411826848984,1.7194784,1949.9,1327.1955351699999
3989504,0.9709378648549318,3989504,0.014928967,1.5655992,0.1059082,180,-0.00810113,1948,26630.028904914856,3.521771,1967.56,1341.1676562599998
3991552,0.9749736450612545,3991552,0.008987202,1.5649363,0.08955078,198,-0.0026345244,1949,26641.396381616592,2.8573184,1972.55,1344.76031642
3993600,0.9922084552235901,3993600,0.012822372,1.5658209,0.11552735,184,-0.008084812,1950,26651.702038526535,0.3959143,1945.6,1328.7342539200001
3995648,0.9463459476828575,3995648,0.0098815495,1.5673807,0.10063477,189,-0.01117296,1951,26662.804159879684,6.7596993,1953.26,1335.12766603
3997696,0.9670508168637753,3997696,0.008755242,1.5608056,0.10209961,160,-0.0043809894,1952,26673.592657089233,3.408329,1963.86,1343.5396816599998
3999744,0.9391320012509823,3999744,0.009649532,1.5606084,0.10087891,238,-0.0047869897,1953,26686.36661863327,2.637714,1963.86,1343.5396816599998
4001792,0.9799953829497099,4001792,0.008220594,1.5585995,0.09077148,156,-0.008005583,1954,26694.953852415085,3.4001675,1982.48,1356.4753789199997
4003840,0.9726342279464006,4003840,0.009446885,1.5565045,0.093847655,134,-0.006969509,1955,26708.000272750854,4.947457,1986.3,1359.3026718799997
4005888,0.9674640260636806,4005888,0.04581898,1.5517184,0.1474121,198,-0.005315305,1956,26723.175347089767,3.150656,1978.96,1354.17774805
4007936,0.9708525240421295,4007936,0.009225365,1.5419023,0.104199216,238,-0.005087235,1957,26733.493690013885,0.7930526,1978.96,1354.17774805
4009984,0.9703353848308325,4009984,0.00874886,1.5454541,0.09467773,178,-0.006283222,1958,26742.08132314682,2.8137445,2007.38,1376.0109023500004
4012032,0.9729311596602201,4012032,0.008544833,1.5365587,0.101708986,194,-0.005993756,1959,26753.540100097656,1.3923485,2016.82,1383.3232226600003
4014080,0.9513778835535049,4014080,0.008965176,1.5322788,0.10205078,182,-0.006904505,1960,26764.067404031754,2.0479503,2027.46,1391.61653712
4016128,0.968699112534523,4016128,0.010268056,1.5445902,0.10454102,165,-0.002069688,1961,26775.314163446426,3.6374555,2041.67,1403.1391601699997
