approxkl,time_elapsed,ep_len_mean,total_timesteps,policy_entropy,fps,explained_variance,policy_loss,clipfrac,ep_reward_mean,serial_timesteps,value_loss,n_updates
0.004335498,1916.2079043388367,1561.99,780288,2.1995072,401,0.7450989484786987,-0.0032585799,0.050390624,983.5261122300002,780288,11.153231,381
0.006037857,1921.3043839931488,1570.91,782336,2.1825483,411,0.8006820678710938,-0.0020502051,0.07426758,990.4007468500001,782336,8.982141,382
0.0039500827,1926.27898812294,1570.91,784384,2.1694844,390,0.7477393746376038,-0.004066162,0.039648436,990.4773522800001,784384,9.478461,383
0.0049639884,1931.5195655822754,1579.54,786432,2.1628804,425,0.8217887431383133,-0.0024502315,0.056347657,997.20043186,786432,8.073562,384
0.0072094733,1936.3375210762024,1539.76,788480,2.1616619,417,0.8045608252286911,-0.00074418855,0.08295898,972.6826663699999,788480,15.879396,385
0.005373593,1941.2434973716736,1539.76,790528,2.1629577,408,0.7366317808628082,-0.0020483762,0.061083984,972.9013625400002,790528,10.39146,386
0.007012555,1946.261019706726,1539.76,792576,2.155742,435,0.6633770167827606,-0.0034513318,0.08432617,973.18823051,792576,10.890762,387
0.0051271166,1950.9631886482239,1537.36,794624,2.1641493,378,0.7779614329338074,-0.003968547,0.06123047,972.32166895,794624,14.810514,388
0.004778506,1956.3696620464325,1503.74,796672,2.1745028,399,0.8051109313964844,-0.0026629283,0.048828125,949.7518299599999,796672,13.064598,389
0.0072772778,1961.5021903514862,1503.74,798720,2.1767735,416,0.743638426065445,-0.006350179,0.09125976,949.5543610399998,798720,11.114002,390
0.0076421015,1966.426369190216,1503.74,800768,2.1859217,377,0.7460956275463104,-0.0014494543,0.076660156,949.8375724199998,800768,9.799277,391
0.0043437076,1971.8586621284485,1497.23,802816,2.1874,403,0.8375812917947769,-0.0049662287,0.04584961,945.8618986299999,802816,11.835436,392
0.004810986,1976.9293661117554,1497.23,804864,2.1846395,397,0.8243435770273209,-0.002209335,0.058398437,946.47013036,804864,8.639723,393
0.004380735,1982.0880725383759,1478.64,806912,2.1923862,422,0.6818430125713348,-0.0059931655,0.044287108,933.9737311600002,806912,17.159775,394
0.0048566638,1986.9403722286224,1478.64,808960,2.2062068,368,0.6850730776786804,-0.0025080754,0.059667967,934.1617862200001,808960,11.816149,395
0.0041119875,1992.5031452178955,1472.09,811008,2.2119622,417,0.863715723156929,-0.007745283,0.04711914,929.8438472800002,811008,6.3316135,396
0.0034255455,1997.4152612686157,1484.67,813056,2.220085,414,0.8950875997543335,-0.0030202302,0.03339844,938.8934957,813056,4.930548,397
0.00609818,2002.362550020218,1477.05,815104,2.224402,420,0.5625075697898865,-0.0041785953,0.07329102,934.99473124,815104,30.032602,398
0.0043011447,2007.2341301441193,1431.33,817152,2.235144,387,0.6948811709880829,-0.0035917659,0.04902344,903.56217196,817152,22.09107,399
0.0041156537,2012.5201396942139,1431.33,819200,2.2359662,412,0.7608144879341125,-0.0024305158,0.046582032,903.9620052,819200,9.801986,400
0.006463678,2017.488031387329,1422.37,821248,2.2469344,389,0.7632010579109192,-0.0024915715,0.078125,897.7059279900001,821248,14.250046,401
0.0037546759,2022.75253033638,1436.8,823296,2.255403,431,0.714714527130127,-0.0027299025,0.041748047,907.88048174,823296,10.837367,402
0.0025527107,2027.5045201778412,1440.6,825344,2.2542262,385,0.8902008086442947,-0.0020046895,0.026660156,910.7523183000002,825344,4.5434613,403
0.0030179233,2032.8202526569366,1446.59,827392,2.265566,422,0.8660028278827667,-0.0024555975,0.033837892,915.4428150400001,827392,9.617124,404
0.0039528892,2037.66668343544,1434.4,829440,2.2719479,420,0.8449651300907135,-0.0023691375,0.045654297,907.0463758299999,829440,9.439958,405
0.006848027,2042.5363233089447,1439.42,831488,2.2785296,389,0.6672868430614471,-0.0025765453,0.078125,909.7397933900003,831488,11.476047,406
0.006993296,2047.7898859977722,1449.35,833536,2.2997732,409,0.6449761390686035,-0.005210516,0.09052734,915.6208023800002,833536,9.796255,407
0.003422169,2052.789546728134,1443.51,835584,2.3123477,411,0.7401981353759766,-0.0011880335,0.034228515,912.0330654400001,835584,20.888807,408
0.003238565,2057.7661657333374,1443.51,837632,2.3063388,385,0.8003334105014801,-0.001153018,0.03330078,912.4461787300002,837632,7.7871385,409
0.0044080536,2063.0832414627075,1443.51,839680,2.3061306,406,0.6779645681381226,-0.0008161274,0.052197266,912.3508629499999,839680,11.207103,410
0.0033294533,2068.125811815262,1440.59,841728,2.3098047,418,0.7494854629039764,-0.0045414353,0.038330078,910.58760897,841728,8.917048,411
0.0038034548,2073.022624731064,1453.48,843776,2.299872,403,0.6924953162670135,-0.0017852082,0.04243164,918.96036233,843776,10.955863,412
0.00596852,2078.0950973033905,1465.41,845824,2.2909606,372,0.7762783020734787,-0.002441442,0.07397461,927.43972772,845824,8.946386,413
0.0067786886,2083.5959043502808,1460.63,847872,2.2976086,390,0.6972591280937195,-0.004388444,0.07094727,924.77917411,847872,16.283207,414
0.0050989976,2088.84223985672,1460.63,849920,2.3109546,398,0.6961965560913086,-0.0014756208,0.056347657,924.3873750100001,849920,11.128856,415
0.004078812,2093.9798817634583,1473.37,851968,2.3206599,434,0.7878976762294769,-0.004643852,0.04575195,933.18602418,851968,8.060583,416
0.0036714175,2098.6965186595917,1451.07,854016,2.3321006,407,0.8491278737783432,-0.0020229334,0.039697267,917.35273281,854016,9.908663,417
0.0056772837,2103.722404241562,1451.07,856064,2.3440447,400,0.6839274764060974,-0.0013743832,0.07055664,916.3503552300001,856064,9.887316,418
0.004789938,2108.843610525131,1434.8,858112,2.343563,427,0.6972905099391937,-0.0008644514,0.05629883,905.35329041,858112,8.81669,419
0.0055383393,2113.6301624774933,1434.8,860160,2.3466842,422,0.699131578207016,-0.0024860343,0.06948242,905.4821194799999,860160,8.8992195,420
0.0052398224,2118.4795610904694,1436.96,862208,2.363022,414,0.8145623952150345,-0.0034674418,0.0637207,906.24714159,862208,12.121584,421
0.003389752,2123.420745372772,1436.96,864256,2.3671033,386,0.6858298480510712,-0.0012532551,0.036035158,906.80814186,864256,10.033141,422
0.0040343693,2128.7179205417633,1446.54,866304,2.3627863,408,0.8696028143167496,-0.0030756944,0.04453125,913.8581897800001,866304,5.60705,423
0.005493774,2133.730461359024,1446.54,868352,2.3721268,401,0.7281607687473297,-0.002980337,0.068115234,914.08776018,868352,10.710141,424
0.0026009863,2138.8291761875153,1458.23,870400,2.3838055,410,0.7313156425952911,-0.0017246343,0.02998047,922.5270257699999,870400,9.606613,425
0.005522986,2143.8275146484375,1467.37,872448,2.401307,387,0.6798666417598724,-0.0014585681,0.057617188,928.47944491,872448,11.141397,426
0.0048820707,2149.1125020980835,1485.46,874496,2.409405,407,0.6723746061325073,-0.004252302,0.06098633,940.96192031,874496,10.975162,427
0.00487543,2154.1439831256866,1491.36,876544,2.4228268,422,0.8064683675765991,-0.004710651,0.061279297,945.7445572,876544,12.040782,428
0.004359225,2158.9903304576874,1485.89,878592,2.4321165,366,0.908832348883152,-0.0023534566,0.04824219,942.2831897999998,878592,4.108033,429
0.0053331763,2164.586572408676,1500.75,880640,2.4251876,424,0.7527798563241959,-0.0042861733,0.06694336,952.9943589699999,880640,14.788002,430
0.0047782725,2169.4084751605988,1518.74,882688,2.4287143,412,0.7702985405921936,-0.002769317,0.058740236,965.8722087900001,882688,8.81069,431
0.0040094918,2174.3724076747894,1535.69,884736,2.4134364,396,0.9185073301196098,-0.0020247048,0.039697267,977.75873057,884736,3.4479814,432
0.0069942907,2179.53715634346,1544.55,886784,2.3985314,427,0.7307011783123016,-0.007261346,0.09003906,983.67789097,886784,8.182005,433
0.004802578,2184.3253655433655,1544.55,888832,2.4038246,382,0.6885485947132111,-0.0029366359,0.0519043,983.77846868,888832,11.705666,434
0.007030773,2189.6749234199524,1544.55,890880,2.4051993,396,0.6558730900287628,-0.0038422267,0.08491211,984.15385839,890880,12.079694,435
0.0064003244,2194.8410935401917,1542.44,892928,2.4070876,402,0.8113896399736404,-0.005603464,0.061914064,983.01765038,892928,11.288168,436
0.0039708987,2199.929641723633,1551.26,894976,2.3985863,397,0.6683150827884674,-0.0012039503,0.04243164,988.93719516,894976,10.1477165,437
0.004198686,2205.088993549347,1551.26,897024,2.3880987,411,0.6136564016342163,-0.00044891363,0.05024414,988.90181398,897024,11.368146,438
0.003560064,2210.072691679001,1551.26,899072,2.3892684,422,0.7814224809408188,-4.513315e-05,0.040283203,989.9146215899999,899072,8.31753,439
0.0042955223,2214.916433572769,1542.38,901120,2.389926,418,0.7927435487508774,-0.0031534526,0.04897461,985.2367096199999,901120,13.758949,440
0.004311067,2219.810839653015,1509.75,903168,2.3975394,376,0.7308602035045624,-0.0051956736,0.047949217,963.1159547699999,903168,14.944338,441
0.0038482223,2225.2582681179047,1492.87,905216,2.410253,385,0.551910012960434,-0.001824647,0.04145508,950.7103430300001,905216,18.409878,442
0.006361722,2230.5744643211365,1496.85,907264,2.4206927,385,0.6525139510631561,-0.0038246755,0.07836914,952.72746547,907264,16.457783,443
0.0046917954,2235.8911294937134,1496.85,909312,2.4211555,399,0.642130047082901,-0.0035203528,0.0519043,952.9232244,909312,11.210633,444
0.005952214,2241.0210695266724,1496.85,911360,2.410624,396,0.6317956149578094,-0.0032217957,0.07563476,953.26799149,911360,11.795756,445
0.0043037226,2246.192120075226,1465.82,913408,2.4105117,404,0.8086564838886261,-0.005243738,0.046484374,932.37944844,913408,12.109334,446
0.0045900913,2251.2549302577972,1481.61,915456,2.4217513,414,0.7778675407171249,-0.0036485945,0.053710938,943.5596225799999,915456,8.449917,447
0.0042853868,2256.195125579834,1476.52,917504,2.4222083,414,0.810295894742012,-0.0036945161,0.0496582,940.3601734299997,917504,8.846476,448
0.0052099694,2261.13969540596,1489.04,919552,2.4188075,381,0.7043446600437164,-0.0028561729,0.064404294,950.4933782399999,919552,19.635185,449
0.0039732596,2266.5112924575806,1479.68,921600,2.4132686,430,0.8826771304011345,-0.0046546394,0.035302736,944.8251111599998,921600,8.43282,450
0.0038722581,2271.268401622772,1421.24,923648,2.4085903,436,0.7704510986804962,-0.003839545,0.045166016,904.5941054499999,923648,21.111912,451
0.0048552966,2275.964784860611,1388.59,925696,2.4122033,408,0.8330520540475845,-0.0053158463,0.05732422,882.15359821,925696,10.979725,452
0.0030080858,2280.977271795273,1393.38,927744,2.4088013,414,0.8787489831447601,-0.0028325568,0.03237305,884.67814018,927744,11.912661,453
0.006616129,2285.921387195587,1388.71,929792,2.3976624,411,0.9342582821846008,-0.003820397,0.07763672,881.9755724999999,929792,3.1896498,454
0.006167421,2290.90496468544,1388.71,931840,2.3930948,407,0.7743669748306274,-0.0030527795,0.072021484,882.5159828099999,931840,8.86408,455
0.0042578354,2295.933585166931,1391.38,933888,2.3903024,403,0.8400456011295319,-0.0005361818,0.04863281,884.51554623,933888,11.367068,456
0.0036471547,2301.0135776996613,1408.17,935936,2.3940396,394,0.6564419567584991,-0.0016848318,0.041503906,896.48949758,935936,12.2726,457
0.006291098,2306.2044632434845,1425.0,937984,2.394139,418,0.762767493724823,-0.0021669003,0.06113281,909.0994111299999,937984,10.729769,458
0.0060873157,2311.1041491031647,1425.0,940032,2.3826203,393,0.7402519583702087,-0.0016849866,0.068115234,910.1950935999998,940032,11.620949,459
0.0042978777,2316.303918838501,1425.0,942080,2.3846602,385,0.5578799843788147,-0.0015761426,0.04873047,909.7813666099998,942080,12.763215,460
0.005325269,2321.613179206848,1427.57,944128,2.3821073,410,0.7753520011901855,-0.0036175107,0.0597168,911.76830512,944128,11.372347,461
0.008657964,2326.6025342941284,1416.96,946176,2.3892636,382,0.6646173894405365,-0.0025168587,0.093603514,903.13580734,946176,15.828642,462
0.0058792257,2331.9567008018494,1406.69,948224,2.4049885,405,0.8821703046560287,-0.009505152,0.065625,896.4108796499999,948224,8.910387,463
0.0069250045,2337.008231639862,1406.69,950272,2.423941,394,0.6342999637126923,-0.0011265666,0.085351564,896.6717747399999,950272,11.252203,464
0.004993842,2342.2070984840393,1413.24,952320,2.4164758,407,0.7587067484855652,-0.0026542395,0.059033204,901.2252812199999,952320,8.554147,465
0.0037160073,2347.2355353832245,1418.55,954368,2.410371,407,0.8131976425647736,-0.0007896172,0.04140625,904.9616369799999,954368,8.319351,466
0.0066584772,2352.2631044387817,1418.55,956416,2.4024622,410,0.6596874296665192,-0.002362696,0.08388672,905.3228079599999,956416,8.810936,467
0.0060286643,2357.2507457733154,1432.89,958464,2.3880768,366,0.7899647057056427,-0.004667051,0.0703125,914.5100419199999,958464,7.8578978,468
0.0041777166,2362.8420464992523,1437.77,960512,2.381248,385,0.9001338556408882,-0.0026122825,0.04526367,917.9748802300002,960512,3.833081,469
0.004718297,2368.152644634247,1452.16,962560,2.390044,407,0.6801759600639343,-0.0025161174,0.05366211,927.08897098,962560,20.606916,470
0.011960878,2373.179600954056,1440.01,964608,2.4047208,385,0.735872894525528,-0.0063264854,0.07192383,917.90459954,964608,17.142282,471
0.0042999648,2378.488557100296,1422.98,966656,2.424713,404,0.892879955470562,-0.0048782732,0.05234375,906.7776189900001,966656,7.8680816,472
0.0043916665,2383.5587108135223,1397.92,968704,2.4330964,394,0.6938794553279877,-0.0030537592,0.049462892,889.45832121,968704,16.94865,473
0.00469607,2388.7511460781097,1375.59,970752,2.432744,403,0.7776718884706497,-0.0026520153,0.052490234,876.4000032399998,970752,19.51758,474
0.00525674,2393.8313472270966,1376.0,972800,2.4182103,415,0.9028585106134415,-0.0018753173,0.05673828,876.76218139,972800,4.428334,475
0.003325448,2398.766078710556,1390.68,974848,2.4056392,424,0.9061755836009979,-0.003125246,0.039697267,887.5369994199999,974848,4.6790257,476
0.004562592,2403.589068174362,1401.12,976896,2.417481,416,0.7256781458854675,-0.002706262,0.05180664,895.0111214799998,976896,9.019419,477
0.0043431283,2408.508323907852,1384.82,978944,2.4284043,384,0.7294270992279053,-0.0055050403,0.05288086,883.8793742,978944,15.913579,478
0.0041834144,2413.8415887355804,1363.18,980992,2.4449422,410,0.8390754908323288,-0.001703901,0.051953126,869.09740369,980992,13.404039,479
0.007516738,2418.833694458008,1351.66,983040,2.4489713,342,0.83675916492939,-0.0015313617,0.0815918,861.0234472699999,983040,9.21418,480
0.0058822148,2424.8106734752655,1351.66,985088,2.447082,368,0.7490532994270325,0.00011409116,0.07109375,860.98819181,985088,8.779726,481
0.0042432975,2430.3693404197693,1343.36,987136,2.4707932,391,0.903614766895771,-0.006634634,0.04926758,854.6309966100001,987136,3.6024737,482
0.005654721,2435.6057891845703,1352.91,989184,2.4887834,404,0.6480162143707275,-0.0020048514,0.0690918,861.06953244,989184,9.469841,483
0.00793671,2440.6641190052032,1365.66,991232,2.4878201,405,0.6171719431877136,-0.0018124612,0.10117187,868.9364970199999,991232,10.171728,484
0.0053950506,2445.7128245830536,1365.66,993280,2.4833937,396,0.6262471675872803,-0.0007994977,0.06367187,869.2261688,993280,8.75708,485
0.008445305,2450.8774495124817,1362.06,995328,2.479376,420,0.6726970076560974,-0.0076764277,0.09765625,867.21646118,995328,14.413267,486
0.0043032942,2455.745459318161,1355.3,997376,2.4857252,376,0.7655976414680481,-0.0032186843,0.051171876,862.26322801,997376,11.797065,487
0.006053726,2461.1916782855988,1355.3,999424,2.4922004,394,0.6687213480472565,-0.0016688391,0.07124023,861.4492655300002,999424,8.65744,488
0.0038787848,2466.3903744220734,1301.99,1001472,2.5043344,401,0.7620571553707123,-0.0043622344,0.043310545,824.9209302200002,1001472,22.746025,489
0.005428678,2471.495502948761,1301.99,1003520,2.518797,400,0.6614967882633209,-0.0009372087,0.06552734,824.36085769,1003520,8.367656,490
0.006959568,2476.609021425247,1294.8,1005568,2.5311294,413,0.9090853780508041,-0.008276333,0.08085938,819.27734907,1005568,4.0689955,491
0.0046647075,2481.5589265823364,1310.08,1007616,2.552886,419,0.9176928773522377,-0.006705773,0.046777345,828.9707213100003,1007616,3.3478236,492
0.0038912825,2486.4424419403076,1297.2,1009664,2.5650973,408,0.8829596042633057,-0.005875255,0.04575195,819.7084954500001,1009664,9.396609,493
0.0046950798,2491.456923723221,1297.2,1011712,2.5808003,412,0.6307071447372437,-0.004405827,0.051953126,818.77477403,1011712,10.718003,494
0.005260032,2496.419001340866,1297.93,1013760,2.5836806,387,0.7600359618663788,-0.0022427547,0.06342773,819.3428777299999,1013760,8.313447,495
0.0028681525,2501.706167459488,1297.93,1015808,2.5829778,400,0.7289145588874817,-0.0011751323,0.030761719,820.1846472799999,1015808,8.444783,496
0.004289557,2506.821033000946,1297.93,1017856,2.5898035,380,0.6786348223686218,-0.0034237963,0.052490234,820.51748186,1017856,11.419166,497
0.0053156135,2512.20245718956,1297.93,1019904,2.5943124,363,0.7319416701793671,-0.0027533467,0.06459961,819.79270252,1019904,8.562223,498
0.0063798083,2517.8389217853546,1304.61,1021952,2.5917318,402,0.7821265459060669,-0.006121888,0.079638675,824.4528996199999,1021952,8.530161,499
0.0029768473,2522.923367023468,1305.56,1024000,2.5984168,420,0.7575431764125824,-0.004778155,0.030126953,825.13291769,1024000,9.17402,500
0.0046635354,2527.7942430973053,1305.56,1026048,2.60294,416,0.6541321873664856,-0.0034930352,0.05546875,825.27457363,1026048,12.392453,501
0.0048876074,2532.707186460495,1268.78,1028096,2.6175897,441,0.6854115426540375,-0.007640927,0.050878905,799.9551277399997,1028096,25.524998,502
0.0060981116,2537.345937013626,1268.61,1030144,2.6356676,383,0.7384031713008881,-0.00635782,0.06772461,799.7036759399998,1030144,7.9194336,503
0.0041051544,2542.6830067634583,1278.66,1032192,2.6463602,357,0.7868655622005463,-0.0027981976,0.045458984,807.1442262699999,1032192,12.047388,504
0.004646354,2548.4090461730957,1269.56,1034240,2.657072,418,0.882459782063961,-0.005514787,0.050195314,801.4236364,1034240,7.528919,505
0.006267487,2553.3057684898376,1280.84,1036288,2.6621788,414,0.6684084236621857,-0.005114177,0.0809082,809.8270354,1036288,8.244155,506
0.005325135,2558.245139360428,1271.53,1038336,2.655913,389,0.9266064837574959,-0.0019505117,0.0659668,803.2056495999999,1038336,2.9005704,507
0.0038783792,2563.505027770996,1252.46,1040384,2.6553109,423,0.5845526456832886,-0.0009952021,0.04160156,789.8766399499999,1040384,30.761194,508
0.0040232264,2568.3454718589783,1238.7,1042432,2.6618388,411,0.8352497816085815,-0.004871138,0.04511719,779.72166758,1042432,10.329672,509
0.0043327427,2573.326704263687,1250.62,1044480,2.6635425,405,0.9322807565331459,-0.0046082838,0.0519043,787.7789006800001,1044480,2.7031937,510
0.0042503937,2578.3828160762787,1253.03,1046528,2.6499388,403,0.8440683335065842,-0.0027190433,0.046679687,789.50222764,1046528,10.540274,511
0.004630779,2583.456314086914,1254.58,1048576,2.6507206,414,0.8767970278859138,-0.0031495676,0.05258789,791.2355904000001,1048576,10.822579,512
0.005657644,2588.397617340088,1269.7,1050624,2.649006,383,0.815892368555069,-0.003458236,0.065136716,802.5555796300001,1050624,8.477739,513
0.0052793557,2593.7412071228027,1279.36,1052672,2.6340919,390,0.919403962790966,-0.0054382207,0.058447264,809.3952602300001,1052672,3.7490668,514
0.0055297604,2598.9831972122192,1295.84,1054720,2.6265483,417,0.6968340277671814,-0.003419223,0.06333008,820.88282991,1054720,10.606936,515
0.003157631,2603.8847556114197,1302.93,1056768,2.6229532,407,0.7384015917778015,-0.0018535055,0.034521483,826.0142782600001,1056768,14.490169,516
0.004679412,2608.912913799286,1305.6,1058816,2.6259933,421,0.7615811079740524,-0.0054800413,0.051367186,827.84962885,1058816,8.947191,517
0.004799002,2613.77267742157,1309.56,1060864,2.6367297,395,0.9342906177043915,-0.008340775,0.060058594,830.52888329,1060864,2.84289,518
0.004405888,2618.9481360912323,1297.87,1062912,2.648529,431,0.7800900042057037,-0.00061736425,0.046923827,822.5220865100001,1062912,13.906187,519
0.0035667415,2623.698936700821,1293.36,1064960,2.6518836,430,0.935615211725235,-0.005068456,0.033154298,819.52173653,1064960,2.5740752,520
0.0044029066,2628.4542479515076,1293.36,1067008,2.6494753,380,0.6447248160839081,-0.0032680072,0.051611327,819.0841085500001,1067008,11.7931795,521
0.0065759076,2633.8328835964203,1293.36,1069056,2.650545,431,0.7034856677055359,-0.0035339792,0.08173828,818.7316257199999,1069056,10.898076,522
0.0042315456,2638.577887535095,1293.36,1071104,2.6544063,388,0.6768576204776764,-0.0012555744,0.046289064,818.3906285999999,1071104,11.449985,523
0.0063730516,2643.852786064148,1278.54,1073152,2.6601434,397,0.7751519083976746,-0.0043307026,0.07402344,808.18718443,1073152,14.887965,524
0.004282399,2649.0083663463593,1278.54,1075200,2.6764233,406,0.7709909230470657,-0.0008671931,0.047705077,809.77557778,1075200,9.781696,525
0.0031379764,2654.0480427742004,1297.82,1077248,2.677684,402,0.7840997576713562,-0.0024841852,0.033447266,823.6344010299998,1077248,11.9908695,526
0.005879671,2659.141369342804,1278.65,1079296,2.68024,384,0.8852756023406982,-0.005311693,0.06665039,810.2295512099997,1079296,10.064086,527
0.006784238,2664.4753828048706,1278.65,1081344,2.6842418,382,0.7391576170921326,-0.0050392067,0.08085938,809.93749177,1081344,8.395995,528
0.004870885,2669.830616235733,1269.12,1083392,2.6770844,374,0.9344871938228607,-0.0018161011,0.054785155,803.61625709,1083392,3.3878837,529
0.0051374016,2675.3001675605774,1269.12,1085440,2.6897926,418,0.7983816564083099,-0.002812702,0.062597655,804.0274704999999,1085440,9.696869,530
0.005855045,2680.1988022327423,1269.59,1087488,2.7049239,396,0.8624133467674255,-0.0052405475,0.072753906,805.26674873,1087488,5.2330933,531
0.00694281,2685.365261077881,1270.5,1089536,2.7077258,378,0.6201083064079285,-0.0040795007,0.08452149,805.9305783199999,1089536,9.589735,532
0.0064317943,2690.778717279434,1284.84,1091584,2.715038,407,0.6924422085285187,-0.007078761,0.076855466,814.94005477,1091584,9.616627,533
0.007220282,2695.8089332580566,1286.86,1093632,2.7319515,419,0.7924170196056366,-0.006328307,0.06171875,816.9699290600001,1093632,14.713338,534
0.0053162966,2700.697297811508,1301.12,1095680,2.743051,374,0.4126235842704773,-0.0007501496,0.06337891,825.6702088099998,1095680,12.342485,535
0.0049891258,2706.172876596451,1309.88,1097728,2.7412944,389,0.6811764240264893,-0.0016393291,0.058251955,830.46042231,1097728,9.330412,536
0.0052039153,2711.4370608329773,1324.64,1099776,2.7445939,391,0.6018750071525574,-0.0042194235,0.061572265,839.8913694600001,1099776,10.2641115,537
0.0047675194,2716.6741564273834,1341.71,1101824,2.7499077,387,0.9078994691371918,-0.003976661,0.055517577,851.2244341800002,1101824,2.9014783,538
0.004847151,2721.954941034317,1343.18,1103872,2.77905,413,0.774389386177063,-0.008058325,0.05654297,851.6147560800001,1103872,12.03177,539
0.0023965654,2726.906641960144,1357.65,1105920,2.810645,411,0.7622514963150024,-0.0009321806,0.02241211,862.4270137300002,1105920,8.923346,540
0.00589563,2731.8822503089905,1372.03,1107968,2.822751,414,0.6329427659511566,-0.004884816,0.075,871.4352266500001,1107968,17.784306,541
0.004210311,2736.8238089084625,1368.34,1110016,2.826755,430,0.700520396232605,-0.0011193894,0.04897461,868.7316437400001,1110016,9.262741,542
0.0045227013,2741.5834124088287,1342.94,1112064,2.8269544,364,0.7782126367092133,-0.004384718,0.05493164,848.7479223400001,1112064,16.870487,543
0.006118282,2747.210518360138,1340.7,1114112,2.8386638,396,0.8443348109722137,-0.0049550887,0.0574707,847.86762848,1114112,12.28381,544
0.0036272674,2752.372794866562,1333.28,1116160,2.8500204,410,0.8354596346616745,-0.001916134,0.039355468,843.70701747,1116160,10.220542,545
0.0027525018,2757.3599944114685,1328.7,1118208,2.8518925,371,0.8689472824335098,-0.0032330335,0.026855469,840.50805504,1118208,7.594678,546
0.0036775996,2762.878151655197,1276.59,1120256,2.8433099,431,0.8697289973497391,-0.0018899376,0.036083985,807.90339987,1120256,14.517609,547
0.0026545948,2767.6300337314606,1272.59,1122304,2.8350155,412,0.9230851382017136,-0.0027028455,0.025878906,805.38177279,1122304,5.655012,548
0.0042312816,2772.601837158203,1262.7,1124352,2.8329082,412,0.9187213033437729,-0.0069169463,0.04633789,799.0583267899998,1124352,5.6642523,549
0.0050961617,2777.565152645111,1262.7,1126400,2.8334584,392,0.5849267840385437,-0.0021231694,0.05908203,800.4407652799999,1126400,12.694329,550
0.004679731,2782.7863104343414,1282.43,1128448,2.8236163,388,0.9523476846516132,-0.0032375113,0.052441407,813.7303165499999,1128448,3.7249336,551
0.0049410323,2788.0654785633087,1288.58,1130496,2.8196323,397,0.8458294719457626,-0.0022377695,0.06147461,817.6524304499998,1130496,5.4930625,552
0.0046222513,2793.2191908359528,1295.82,1132544,2.828403,392,0.9601195827126503,-0.0018301758,0.051074218,822.22769435,1132544,1.9766273,553
0.004378774,2798.4444892406464,1289.0,1134592,2.8321774,413,0.7672200798988342,-0.0016803633,0.055371094,818.25533872,1134592,11.095056,554
0.006404379,2803.3995547294617,1289.75,1136640,2.8384967,427,0.6139538884162903,-0.004002371,0.0824707,818.72964286,1136640,8.282132,555
0.0053766733,2808.1927587985992,1289.24,1138688,2.8653836,403,0.9460532069206238,-0.004466914,0.06665039,819.26632462,1138688,6.0812826,556
0.003371689,2813.275218963623,1269.16,1140736,2.8845835,415,0.9332515969872475,-0.003287301,0.035888672,806.13669515,1140736,5.0040812,557
0.0027151292,2818.1997594833374,1237.81,1142784,2.8884087,381,0.9196739494800568,-0.00015719749,0.029492188,784.3645665700001,1142784,6.8011093,558
0.0048776353,2823.5659749507904,1224.99,1144832,2.8954577,426,0.8743903785943985,-0.0022785685,0.060302734,775.71618201,1144832,9.313895,559
0.0042900704,2828.368628501892,1241.61,1146880,2.8927197,402,0.7588303685188293,-0.0035337503,0.04663086,787.1766886800001,1146880,9.111245,560
0.005425344,2833.463184595108,1241.61,1148928,2.8871593,409,0.5946944952011108,-0.005270468,0.06333008,786.8014239,1148928,9.927721,561
0.0038180128,2838.462333679199,1240.27,1150976,2.8870225,373,0.960051704198122,-0.0040809615,0.04121094,785.8368735199999,1150976,3.4442687,562
0.004177381,2843.953685283661,1258.28,1153024,2.8837886,384,0.7369444966316223,-0.00394693,0.04550781,798.92304778,1153024,8.633226,563
0.007295355,2849.2817878723145,1268.51,1155072,2.8863955,396,0.7843378931283951,-0.0031857598,0.08129883,805.7987902900002,1155072,9.260474,564
0.0047978116,2854.4534652233124,1285.06,1157120,2.8952756,382,0.7458598017692566,-0.0040229047,0.056640625,817.64129419,1157120,9.707026,565
0.005107875,2859.8049759864807,1236.8,1159168,2.896278,409,0.8340788036584854,-0.0038980388,0.0578125,785.7428472400002,1159168,19.378824,566
0.003412664,2864.8110008239746,1246.11,1161216,2.8921247,407,0.5362927615642548,-0.002114926,0.033837892,792.2638879699999,1161216,13.779314,567
0.005440593,2869.839653491974,1246.11,1163264,2.8845859,386,0.7175605893135071,-0.0016338313,0.06391601,791.6987498800003,1163264,9.86461,568
0.0047567254,2875.14350605011,1259.44,1165312,2.8827872,398,0.9634504355490208,-0.0055542267,0.051464844,800.9766289400001,1165312,1.824082,569
0.0043620183,2880.285570859909,1267.42,1167360,2.8829048,416,0.9561071880161762,-0.008102527,0.046191406,806.4563824900001,1167360,2.1405172,570
0.0031859719,2885.2030754089355,1273.55,1169408,2.888783,422,0.8639658540487289,-0.0029975162,0.035888672,810.0445087199998,1169408,10.809904,571
0.0055320594,2890.056638240814,1289.46,1171456,2.898807,418,0.677503764629364,-0.0042142244,0.06479492,821.3620943000001,1171456,11.94965,572
0.007498597,2894.9571630954742,1294.26,1173504,2.8951755,416,0.7394693791866302,-0.005764719,0.096142575,825.1425533799999,1173504,8.145471,573
0.007393641,2899.8709914684296,1280.03,1175552,2.908286,422,0.7924060523509979,-0.0048252917,0.08183594,815.0089806,1175552,16.780981,574
